Orthogroup	Mus_musculus	Molossus_molossus
OG0000069	sp|P54754|EPHB3_MOUSE	tr|A0A7J8I020|A0A7J8I020_MOLMO
OG0000069	sp|O08644|EPHB6_MOUSE, sp|P54761|EPHB4_MOUSE	tr|A0A7J8IXI8|A0A7J8IXI8_MOLMO
OG0000070	tr|Q7TRG8|Q7TRG8_MOUSE, tr|Q7TRG9|Q7TRG9_MOUSE, tr|Q8VGG6|Q8VGG6_MOUSE, tr|A0A2I3BPT4|A0A2I3BPT4_MOUSE, tr|Q7TRG2|Q7TRG2_MOUSE, tr|Q8VFM8|Q8VFM8_MOUSE, tr|Q7TRG7|Q7TRG7_MOUSE, tr|Q8VET8|Q8VET8_MOUSE, tr|Q8VFF4|Q8VFF4_MOUSE, tr|Q7TRG4|Q7TRG4_MOUSE, tr|Q7TRG0|Q7TRG0_MOUSE, tr|Q8VFF6|Q8VFF6_MOUSE, tr|Q8VFF2|Q8VFF2_MOUSE, tr|Q8VFF1|Q8VFF1_MOUSE, tr|Q8VGX1|Q8VGX1_MOUSE, tr|Q7TRF8|Q7TRF8_MOUSE, tr|A0A1D5RMH6|A0A1D5RMH6_MOUSE, tr|Q8VFJ4|Q8VFJ4_MOUSE, tr|Q8VFJ3|Q8VFJ3_MOUSE, tr|Q8VFJ5|Q8VFJ5_MOUSE	tr|A0A7J8IBI8|A0A7J8IBI8_MOLMO
OG0000072	sp|Q6AW46|EST5A_MOUSE, sp|Q8VCU1|EST3B_MOUSE, sp|Q63880|EST3A_MOUSE, tr|F6Z9B9|F6Z9B9_MOUSE, tr|Q08ED5|Q08ED5_MOUSE, tr|Q6PDB7|Q6PDB7_MOUSE, sp|Q91WG0|EST2C_MOUSE, tr|E9PV38|E9PV38_MOUSE, sp|Q8QZR3|EST2A_MOUSE, sp|Q8BK48|EST2E_MOUSE, sp|Q8R0W5|EST4A_MOUSE, sp|Q8VCT4|EST1D_MOUSE, tr|E9PYP1|E9PYP1_MOUSE, sp|Q8VCC2|EST1_MOUSE, sp|Q64176|EST1E_MOUSE, sp|Q91WU0|EST1F_MOUSE, tr|D3Z298|D3Z298_MOUSE, tr|D3Z5G7|D3Z5G7_MOUSE, sp|P23953|EST1C_MOUSE	tr|A0A7J8C691|A0A7J8C691_MOLMO
OG0000073	sp|Q91ZB7|MRGRE_MOUSE, sp|Q3KNA1|MRGB2_MOUSE, sp|Q91ZC1|MRGB3_MOUSE, sp|Q3UG61|MRGB1_MOUSE, sp|Q3UG50|MRGX2_MOUSE, sp|Q91ZC0|MRGB4_MOUSE, sp|Q91ZB9|MRGB5_MOUSE, sp|Q7TN51|MRGB8_MOUSE, sp|Q8CIP3|MRGX1_MOUSE, sp|Q91WW4|MRGA2_MOUSE, tr|A0A0R4J1Z0|A0A0R4J1Z0_MOUSE, sp|Q91WW5|MRGA1_MOUSE, sp|Q91ZC7|MRGA5_MOUSE, sp|Q91ZC6|MRGA6_MOUSE, tr|A0A140T8U8|A0A140T8U8_MOUSE, sp|Q91ZC5|MRGA7_MOUSE, sp|Q91WW3|MRGA3_MOUSE, sp|Q91ZC4|MRGA8_MOUSE, sp|Q91WW2|MRGA4_MOUSE	tr|A0A7J8ER85|A0A7J8ER85_MOLMO
OG0000076	sp|P19001|K1C19_MOUSE	tr|A0A7J8CYX5|A0A7J8CYX5_MOLMO
OG0000076	sp|Q9Z2K1|K1C16_MOUSE	tr|A0A7J8CZ56|A0A7J8CZ56_MOLMO
OG0000076	sp|Q61781|K1C14_MOUSE	tr|A0A7J8CYV0|A0A7J8CYV0_MOLMO
OG0000076	sp|Q6IFX2|K1C42_MOUSE, sp|Q9QWL7|K1C17_MOUSE	tr|A0A7J8CYQ9|A0A7J8CYQ9_MOLMO
OG0000076	sp|P02535|K1C10_MOUSE	tr|A0A7J8CYW5|A0A7J8CYW5_MOLMO
OG0000076	sp|Q64291|K1C12_MOUSE	tr|A0A7J8CYR7|A0A7J8CYR7_MOLMO, tr|A0A7J8CYP6|A0A7J8CYP6_MOLMO
OG0000076	sp|P08730|K1C13_MOUSE	tr|A0A7J8CZ92|A0A7J8CZ92_MOLMO
OG0000076	sp|Q61414|K1C15_MOUSE	tr|A0A7J8CYS4|A0A7J8CYS4_MOLMO
OG0000077	tr|Q3UVL3|Q3UVL3_MOUSE	tr|A0A7J8IEX3|A0A7J8IEX3_MOLMO, tr|A0A7J8IFS4|A0A7J8IFS4_MOLMO, tr|A0A7J8IF88|A0A7J8IF88_MOLMO, tr|A0A7J8IF04|A0A7J8IF04_MOLMO, tr|A0A7J8IDZ3|A0A7J8IDZ3_MOLMO, tr|A0A7J8IEM6|A0A7J8IEM6_MOLMO, tr|A0A7J8IDY4|A0A7J8IDY4_MOLMO, tr|A0A7J8IFH2|A0A7J8IFH2_MOLMO, tr|A0A7J8IDQ6|A0A7J8IDQ6_MOLMO, tr|A0A7J8I8C4|A0A7J8I8C4_MOLMO, tr|A0A7J8IFA8|A0A7J8IFA8_MOLMO, tr|A0A7J8IEN7|A0A7J8IEN7_MOLMO, tr|A0A7J8I985|A0A7J8I985_MOLMO, tr|A0A7J8IDZ9|A0A7J8IDZ9_MOLMO, tr|A0A7J8IDP4|A0A7J8IDP4_MOLMO, tr|A0A7J8IET8|A0A7J8IET8_MOLMO, tr|A0A7J8IDQ4|A0A7J8IDQ4_MOLMO, tr|A0A7J8IA20|A0A7J8IA20_MOLMO
OG0000086	sp|Q80WM7|PRS33_MOUSE, sp|Q9ER10|BSSP4_MOUSE, tr|E9Q409|E9Q409_MOUSE, sp|Q920S2|PRS41_MOUSE, sp|Q9JHJ7|TEST_MOUSE, sp|Q14B25|PRS48_MOUSE, sp|Q5M8S2|PRS46_MOUSE, sp|Q91Y47|FA11_MOUSE, sp|P26262|KLKB1_MOUSE, tr|Q80UR4|Q80UR4_MOUSE, sp|Q99MS4|PRS29_MOUSE, sp|Q924N9|PRS28_MOUSE, sp|Q02844|TRYB1_MOUSE, sp|P21845|TRYB2_MOUSE, sp|Q9QUL7|TRYG1_MOUSE, sp|Q9QYZ9|PRS30_MOUSE	tr|A0A7J8J3N8|A0A7J8J3N8_MOLMO
OG0000087	tr|B2RUD9|B2RUD9_MOUSE, tr|Q8CGQ2|Q8CGQ2_MOUSE, tr|Q6IMH7|Q6IMH7_MOUSE, tr|B2RSY5|B2RSY5_MOUSE, sp|Q9JI76|ADA21_MOUSE, tr|Q7M766|Q7M766_MOUSE, tr|A2RSG8|A2RSG8_MOUSE, sp|Q9R158|AD26A_MOUSE, tr|Q6IMH6|Q6IMH6_MOUSE, tr|Q7M763|Q7M763_MOUSE, tr|Q7M762|Q7M762_MOUSE, sp|Q9R159|ADA25_MOUSE, sp|Q9R160|ADA24_MOUSE, sp|Q811Q4|ADA29_MOUSE, sp|Q60813|ADM1A_MOUSE, sp|Q8R534|ADM1B_MOUSE	tr|A0A7J8JVZ9|A0A7J8JVZ9_MOLMO
OG0000089	sp|Q6IFX4|K1C39_MOUSE	tr|A0A7J8CYK5|A0A7J8CYK5_MOLMO
OG0000089	sp|Q6IFX3|K1C40_MOUSE	tr|A0A7J8CZ75|A0A7J8CZ75_MOLMO
OG0000089	sp|Q497I4|KRT35_MOUSE	tr|A0A7J8CZA9|A0A7J8CZA9_MOLMO
OG0000089	sp|B1AQ75|KRT36_MOUSE	tr|A0A7J8CYX1|A0A7J8CYX1_MOLMO
OG0000090	tr|Q8VGZ2|Q8VGZ2_MOUSE, tr|Q8VGV9|Q8VGV9_MOUSE, tr|Q8VGW0|Q8VGW0_MOUSE, tr|A0A1L1SVG7|A0A1L1SVG7_MOUSE, tr|Q7TRR7|Q7TRR7_MOUSE, tr|Q8VF27|Q8VF27_MOUSE, tr|Q8VF03|Q8VF03_MOUSE, tr|E9Q545|E9Q545_MOUSE, tr|Q8VG01|Q8VG01_MOUSE, tr|L7N224|L7N224_MOUSE, tr|Q7TRR2|Q7TRR2_MOUSE, tr|K7N6B2|K7N6B2_MOUSE, tr|E9PV96|E9PV96_MOUSE, tr|E9Q7C5|E9Q7C5_MOUSE, tr|E9PYY2|E9PYY2_MOUSE	tr|A0A7J8ETS1|A0A7J8ETS1_MOLMO
OG0000091	sp|P15947|KLK1_MOUSE, sp|P15945|K1KB5_MOUSE, sp|P00757|K1KB4_MOUSE, sp|P00756|K1KB3_MOUSE, sp|P15949|K1KB9_MOUSE, sp|P00755|K1KB1_MOUSE, sp|Q9JM71|K1B27_MOUSE, sp|Q61754|K1B24_MOUSE, sp|Q61759|K1B21_MOUSE, sp|P15946|K1B11_MOUSE, sp|P15948|K1B22_MOUSE, sp|P07628|K1KB8_MOUSE, sp|P36368|EGFB2_MOUSE, sp|P36369|K1B26_MOUSE, sp|P04071|K1B16_MOUSE	tr|A0A7J8C8B6|A0A7J8C8B6_MOLMO
OG0000099	tr|D3Z7A9|D3Z7A9_MOUSE	tr|A0A7J8B7Y0|A0A7J8B7Y0_MOLMO, tr|A0A7J8C8H9|A0A7J8C8H9_MOLMO, tr|A0A7J8C8F4|A0A7J8C8F4_MOLMO, tr|A0A7J8B7E9|A0A7J8B7E9_MOLMO, tr|A0A7J8DQ44|A0A7J8DQ44_MOLMO, tr|A0A7J8C8F8|A0A7J8C8F8_MOLMO, tr|A0A7J8C8C7|A0A7J8C8C7_MOLMO, tr|A0A7J8C8J2|A0A7J8C8J2_MOLMO, tr|A0A7J8C8C1|A0A7J8C8C1_MOLMO, tr|A0A7J8C8G2|A0A7J8C8G2_MOLMO, tr|A0A7J8C8K2|A0A7J8C8K2_MOLMO, tr|A0A7J8C8M8|A0A7J8C8M8_MOLMO, tr|A0A7J8C8C9|A0A7J8C8C9_MOLMO, tr|A0A7J8CC56|A0A7J8CC56_MOLMO
OG0000100	sp|Q8CIP4|MARK4_MOUSE	tr|A0A7J8C9C9|A0A7J8C9C9_MOLMO
OG0000100	sp|Q05512|MARK2_MOUSE	tr|A0A7J8ESA2|A0A7J8ESA2_MOLMO
OG0000100	sp|Q8VHJ5|MARK1_MOUSE	tr|A0A7J8BN98|A0A7J8BN98_MOLMO
OG0000100	sp|Q03141|MARK3_MOUSE	tr|A0A7J8JYB9|A0A7J8JYB9_MOLMO
OG0000101	sp|Q60881|OL142_MOUSE, tr|Q8VG62|Q8VG62_MOUSE, tr|Q8VGN8|Q8VGN8_MOUSE, tr|Q8VGP3|Q8VGP3_MOUSE, tr|Q7TQZ0|Q7TQZ0_MOUSE, tr|A0A1L1SQ02|A0A1L1SQ02_MOUSE, tr|A2ATW2|A2ATW2_MOUSE, tr|Q8VEZ3|Q8VEZ3_MOUSE, tr|Q8VEZ2|Q8VEZ2_MOUSE, tr|Q0VEP0|Q0VEP0_MOUSE, tr|Q9R0K4|Q9R0K4_MOUSE, sp|Q7TQQ0|O1509_MOUSE, tr|A2AV13|A2AV13_MOUSE, tr|A0A1L1STD5|A0A1L1STD5_MOUSE	tr|A0A7J8ESU8|A0A7J8ESU8_MOLMO
OG0000105	sp|P62631|EF1A2_MOUSE	tr|A0A7J8HCD6|A0A7J8HCD6_MOLMO, tr|A0A7J8GKB8|A0A7J8GKB8_MOLMO, tr|A0A7J8HH14|A0A7J8HH14_MOLMO, tr|A0A7J8FRQ0|A0A7J8FRQ0_MOLMO
OG0000105	sp|P10126|EF1A1_MOUSE	tr|A0A7J8HFZ1|A0A7J8HFZ1_MOLMO, tr|A0A7J8GLJ2|A0A7J8GLJ2_MOLMO, tr|A0A7J8JX95|A0A7J8JX95_MOLMO, tr|A0A7J8J703|A0A7J8J703_MOLMO, tr|A0A7J8JX09|A0A7J8JX09_MOLMO, tr|A0A7J8J6J4|A0A7J8J6J4_MOLMO, tr|A0A7J8EE55|A0A7J8EE55_MOLMO, tr|A0A7J8GPB9|A0A7J8GPB9_MOLMO
OG0000106	sp|Q9Z0M3|CAD20_MOUSE	tr|A0A7J8HEX4|A0A7J8HEX4_MOLMO
OG0000106	tr|E9Q3A7|E9Q3A7_MOUSE	tr|A0A7J8HFU3|A0A7J8HFU3_MOLMO
OG0000106	sp|Q8BM92|CADH7_MOUSE	tr|A0A7J8HGU9|A0A7J8HGU9_MOLMO
OG0000106	sp|Q5RJH3|CAD12_MOUSE	tr|A0A7J8IXN7|A0A7J8IXN7_MOLMO
OG0000106	sp|P70408|CAD10_MOUSE	tr|A0A7J8IWM1|A0A7J8IWM1_MOLMO
OG0000106	sp|P97326|CADH6_MOUSE	tr|A0A7J8IWN6|A0A7J8IWN6_MOLMO
OG0000106	sp|P70407|CADH9_MOUSE	tr|A0A7J8IWI0|A0A7J8IWI0_MOLMO
OG0000107	tr|Q8VGW8|Q8VGW8_MOUSE	tr|A0A7J8HCQ5|A0A7J8HCQ5_MOLMO
OG0000107	tr|E9Q0M4|E9Q0M4_MOUSE, tr|Q5NCD0|Q5NCD0_MOUSE, tr|Q8VFE7|Q8VFE7_MOUSE, tr|Q8VFN6|Q8VFN6_MOUSE, tr|E9Q5P8|E9Q5P8_MOUSE, tr|E9Q050|E9Q050_MOUSE, tr|Q8VGU5|Q8VGU5_MOUSE, tr|Q8VGU4|Q8VGU4_MOUSE, tr|Q7TQS4|Q7TQS4_MOUSE, tr|Q9EPG2|Q9EPG2_MOUSE, sp|P34986|OLF6_MOUSE	tr|A0A7J8ESH8|A0A7J8ESH8_MOLMO
OG0000108	sp|Q9DC51|GNAI3_MOUSE	tr|A0A7J8CQV7|A0A7J8CQV7_MOLMO
OG0000108	sp|B2RSH2|GNAI1_MOUSE	tr|A0A7J8HB37|A0A7J8HB37_MOLMO
OG0000108	sp|P08752|GNAI2_MOUSE	tr|A0A7J8DB85|A0A7J8DB85_MOLMO
OG0000108	sp|P20612|GNAT1_MOUSE	tr|A0A7J8DBH6|A0A7J8DBH6_MOLMO
OG0000108	sp|P50149|GNAT2_MOUSE	tr|A0A7J8CQV4|A0A7J8CQV4_MOLMO
OG0000108	sp|Q3V3I2|GNAT3_MOUSE	tr|A0A7J8HBH1|A0A7J8HBH1_MOLMO
OG0000108	sp|P18872|GNAO_MOUSE	tr|A0A7J8C7G6|A0A7J8C7G6_MOLMO
OG0000109	sp|P29341|PABP1_MOUSE	tr|A0A7J8DUY2|A0A7J8DUY2_MOLMO, tr|A0A7J8EGA6|A0A7J8EGA6_MOLMO
OG0000109	tr|G5E8X2|G5E8X2_MOUSE	tr|A0A7J8IAV1|A0A7J8IAV1_MOLMO
OG0000109	tr|Q8C7D3|Q8C7D3_MOUSE	tr|A0A7J8J779|A0A7J8J779_MOLMO
OG0000109	tr|A2A5N3|A2A5N3_MOUSE	tr|A0A7J8HIA8|A0A7J8HIA8_MOLMO
OG0000109	tr|Q6PHQ9|Q6PHQ9_MOUSE	tr|A0A7J8FAW0|A0A7J8FAW0_MOLMO, tr|A0A7J8I0S4|A0A7J8I0S4_MOLMO
OG0000110	tr|E9PXH6|E9PXH6_MOUSE, tr|E9Q438|E9Q438_MOUSE	tr|A0A7J8JXU9|A0A7J8JXU9_MOLMO
OG0000110	tr|Q7TRL9|Q7TRL9_MOUSE, tr|E9Q840|E9Q840_MOUSE, tr|E9Q9Z0|E9Q9Z0_MOUSE, tr|E9Q8M2|E9Q8M2_MOUSE, tr|Q7TRV9|Q7TRV9_MOUSE, tr|E9Q0Q2|E9Q0Q2_MOUSE, tr|E9Q7E7|E9Q7E7_MOUSE, tr|E9Q4G0|E9Q4G0_MOUSE, tr|Q7TRW1|Q7TRW1_MOUSE, tr|E9Q5F1|E9Q5F1_MOUSE	tr|A0A7J8BYK8|A0A7J8BYK8_MOLMO
OG0000111	sp|P07901|HS90A_MOUSE	tr|A0A7J8JU60|A0A7J8JU60_MOLMO
OG0000111	sp|P11499|HS90B_MOUSE	tr|A0A7J8ER11|A0A7J8ER11_MOLMO, tr|A0A7J8FRV1|A0A7J8FRV1_MOLMO, tr|A0A7J8ER72|A0A7J8ER72_MOLMO, tr|A0A7J8GQV7|A0A7J8GQV7_MOLMO, tr|A0A7J8CZZ3|A0A7J8CZZ3_MOLMO, tr|A0A7J8CRW9|A0A7J8CRW9_MOLMO, tr|A0A7J8GKT9|A0A7J8GKT9_MOLMO, tr|A0A7J8FRS3|A0A7J8FRS3_MOLMO, tr|A0A7J8ES67|A0A7J8ES67_MOLMO, tr|A0A7J8F9M8|A0A7J8F9M8_MOLMO, tr|A0A7J8ERM0|A0A7J8ERM0_MOLMO
OG0000118	tr|Q640N4|Q640N4_MOUSE	tr|A0A7J8DS04|A0A7J8DS04_MOLMO
OG0000118	sp|B2RXC5|ZN382_MOUSE	tr|A0A7J8CCH8|A0A7J8CCH8_MOLMO
OG0000118	tr|A2A4U6|A2A4U6_MOUSE	tr|A0A7J8CCS0|A0A7J8CCS0_MOLMO
OG0000118	sp|Q7TSI0|ZNF12_MOUSE, sp|Q8BQC8|RBAK_MOUSE	tr|A0A7J8I7T6|A0A7J8I7T6_MOLMO
OG0000119	sp|Q63994|CD33_MOUSE, tr|B7ZMQ6|B7ZMQ6_MOUSE	tr|A0A7J8C604|A0A7J8C604_MOLMO
OG0000119	sp|Q80ZE3|SIG10_MOUSE	tr|A0A7J8CAW6|A0A7J8CAW6_MOLMO
OG0000119	sp|Q920G3|SIGL5_MOUSE	tr|A0A7J8CAZ5|A0A7J8CAZ5_MOLMO
OG0000119	sp|Q91Y57|SIG12_MOUSE	tr|A0A7J8CAY8|A0A7J8CAY8_MOLMO, tr|A0A7J8CAX5|A0A7J8CAX5_MOLMO
OG0000121	sp|P10755|ZFP14_MOUSE	tr|A0A7J8CCK6|A0A7J8CCK6_MOLMO, tr|A0A7J8IEJ8|A0A7J8IEJ8_MOLMO, tr|A0A7J8HKS6|A0A7J8HKS6_MOLMO, tr|A0A7J8CCW4|A0A7J8CCW4_MOLMO, tr|A0A7J8FRZ3|A0A7J8FRZ3_MOLMO, tr|A0A7J8C8L0|A0A7J8C8L0_MOLMO, tr|A0A7J8CCW8|A0A7J8CCW8_MOLMO, tr|A0A7J8CCP4|A0A7J8CCP4_MOLMO, tr|A0A7J8CC99|A0A7J8CC99_MOLMO, tr|A0A7J8CD27|A0A7J8CD27_MOLMO, tr|A0A7J8CD18|A0A7J8CD18_MOLMO, tr|A0A7J8C8I7|A0A7J8C8I7_MOLMO
OG0000122	sp|Q8CGR5|KLK14_MOUSE, sp|P07146|TRY2_MOUSE, tr|Q792Y8|Q792Y8_MOUSE, tr|Q792Z0|Q792Z0_MOUSE, tr|Q9Z1R9|Q9Z1R9_MOUSE, tr|Q792Y9|Q792Y9_MOUSE, tr|Q9QUK9|Q9QUK9_MOUSE, tr|Q9R0T7|Q9R0T7_MOUSE, tr|Q792Z1|Q792Z1_MOUSE, tr|Q9CPN9|Q9CPN9_MOUSE, tr|F6R7E8|F6R7E8_MOUSE, tr|Q9CPN7|Q9CPN7_MOUSE	tr|A0A7J8C8B8|A0A7J8C8B8_MOLMO
OG0000123	tr|B1AYL1|B1AYL1_MOUSE	tr|A0A7J8FTU6|A0A7J8FTU6_MOLMO, tr|A0A7J8FTS1|A0A7J8FTS1_MOLMO, tr|A0A7J8D1R1|A0A7J8D1R1_MOLMO, tr|A0A7J8FTX5|A0A7J8FTX5_MOLMO, tr|A0A7J8FSC4|A0A7J8FSC4_MOLMO, tr|A0A7J8FUA1|A0A7J8FUA1_MOLMO, tr|A0A7J8FU03|A0A7J8FU03_MOLMO, tr|A0A7J8G153|A0A7J8G153_MOLMO, tr|A0A7J8D1F0|A0A7J8D1F0_MOLMO, tr|A0A7J8DDD2|A0A7J8DDD2_MOLMO, tr|A0A7J8DDM0|A0A7J8DDM0_MOLMO, tr|A0A7J8DDG9|A0A7J8DDG9_MOLMO
OG0000124	sp|Q5QD14|TAAR5_MOUSE, sp|Q5QD15|TAAR4_MOUSE, sp|Q5QD10|TAA7D_MOUSE, sp|Q5QD08|TAA7F_MOUSE, sp|Q5QD09|TAA7E_MOUSE, sp|Q5QD11|TAA7B_MOUSE, sp|Q5QD12|TAA7A_MOUSE, sp|Q5QD04|TAAR9_MOUSE, sp|Q5QD13|TAAR6_MOUSE, sp|Q5QD06|TAA8B_MOUSE, sp|Q5QD05|TAA8C_MOUSE, sp|Q5QD07|TAA8A_MOUSE	tr|A0A7J8GTM2|A0A7J8GTM2_MOLMO
OG0000125	tr|Q0VB29|Q0VB29_MOUSE, tr|A0A1L1SRD7|A0A1L1SRD7_MOUSE, tr|A2AUS6|A2AUS6_MOUSE, tr|Q7TR20|Q7TR20_MOUSE, tr|Q7TR18|Q7TR18_MOUSE, tr|Q7TR17|Q7TR17_MOUSE, tr|Q8VG86|Q8VG86_MOUSE, tr|Q8VG47|Q8VG47_MOUSE, tr|Q7TR12|Q7TR12_MOUSE, tr|A2ATJ4|A2ATJ4_MOUSE, tr|Q7TR13|Q7TR13_MOUSE, tr|Q7TR14|Q7TR14_MOUSE	tr|A0A7J8ET15|A0A7J8ET15_MOLMO
OG0000135	sp|Q03385|GNDS_MOUSE	tr|A0A7J8EBJ1|A0A7J8EBJ1_MOLMO, tr|A0A7J8F907|A0A7J8F907_MOLMO, tr|A0A7J8E3A1|A0A7J8E3A1_MOLMO, tr|A0A7J8E2Y8|A0A7J8E2Y8_MOLMO, tr|A0A7J8E3P2|A0A7J8E3P2_MOLMO, tr|A0A7J8E3M4|A0A7J8E3M4_MOLMO, tr|A0A7J8E3K5|A0A7J8E3K5_MOLMO, tr|A0A7J8E3C8|A0A7J8E3C8_MOLMO, tr|A0A7J8E3Q9|A0A7J8E3Q9_MOLMO, tr|A0A7J8E3T5|A0A7J8E3T5_MOLMO, tr|A0A7J8GKT4|A0A7J8GKT4_MOLMO
OG0000136	sp|Q3V3Q7|PACS2_MOUSE	tr|A0A7J8JZK7|A0A7J8JZK7_MOLMO, tr|A0A7J8D121|A0A7J8D121_MOLMO, tr|A0A7J8D0W0|A0A7J8D0W0_MOLMO, tr|A0A7J8CZD9|A0A7J8CZD9_MOLMO, tr|A0A7J8D0P2|A0A7J8D0P2_MOLMO, tr|A0A7J8D0E2|A0A7J8D0E2_MOLMO, tr|A0A7J8CZ42|A0A7J8CZ42_MOLMO, tr|A0A7J8CZK5|A0A7J8CZK5_MOLMO, tr|A0A7J8B920|A0A7J8B920_MOLMO, tr|A0A7J8B7K0|A0A7J8B7K0_MOLMO, tr|A0A7J8BIX3|A0A7J8BIX3_MOLMO
OG0000137	tr|Q8VFT6|Q8VFT6_MOUSE, tr|Q8VFC3|Q8VFC3_MOUSE, tr|Q8VFD8|Q8VFD8_MOUSE, tr|Q8VFP0|Q8VFP0_MOUSE, tr|Q7TRM0|Q7TRM0_MOUSE, tr|L7N1X7|L7N1X7_MOUSE, tr|E9PV79|E9PV79_MOUSE, tr|E9Q1P0|E9Q1P0_MOUSE, tr|L7N1Y5|L7N1Y5_MOUSE, tr|A2RTP5|A2RTP5_MOUSE, tr|L7N1Y2|L7N1Y2_MOUSE	tr|A0A7J8JY44|A0A7J8JY44_MOLMO
OG0000139	sp|Q8BNJ2|ATS4_MOUSE	tr|A0A7J8CNX1|A0A7J8CNX1_MOLMO, tr|A0A7J8FS16|A0A7J8FS16_MOLMO, tr|A0A7J8HI82|A0A7J8HI82_MOLMO, tr|A0A7J8J7C8|A0A7J8J7C8_MOLMO, tr|A0A7J8DQH5|A0A7J8DQH5_MOLMO, tr|A0A7J8HZZ8|A0A7J8HZZ8_MOLMO, tr|A0A7J8J6E1|A0A7J8J6E1_MOLMO, tr|A0A7J8J6W4|A0A7J8J6W4_MOLMO, tr|A0A7J8J6C0|A0A7J8J6C0_MOLMO, tr|A0A7J8HIY6|A0A7J8HIY6_MOLMO, tr|A0A7J8J7L3|A0A7J8J7L3_MOLMO
OG0000140	tr|Q8VGX6|Q8VGX6_MOUSE	tr|A0A7J8ESG4|A0A7J8ESG4_MOLMO
OG0000140	tr|Q8VGY4|Q8VGY4_MOUSE, tr|Q8VF02|Q8VF02_MOUSE, tr|A0A1B0GRN7|A0A1B0GRN7_MOUSE, tr|Q8VGY8|Q8VGY8_MOUSE, tr|Q7TRQ1|Q7TRQ1_MOUSE, tr|Q8VGY1|Q8VGY1_MOUSE, tr|Q8VH21|Q8VH21_MOUSE, tr|Q924X8|Q924X8_MOUSE, tr|E9Q7P5|E9Q7P5_MOUSE	tr|A0A7J8ESI9|A0A7J8ESI9_MOLMO
OG0000141	tr|Q923D1|Q923D1_MOUSE	tr|A0A7J8CCF8|A0A7J8CCF8_MOLMO
OG0000141	sp|Q0VAW7|ZN112_MOUSE	tr|A0A7J8CCI3|A0A7J8CCI3_MOLMO, tr|A0A7J8CCK9|A0A7J8CCK9_MOLMO, tr|A0A7J8CCM7|A0A7J8CCM7_MOLMO, tr|A0A7J8EWT4|A0A7J8EWT4_MOLMO, tr|A0A7J8CCJ2|A0A7J8CCJ2_MOLMO, tr|A0A7J8CCH5|A0A7J8CCH5_MOLMO, tr|A0A7J8CCG6|A0A7J8CCG6_MOLMO, tr|A0A7J8CCG7|A0A7J8CCG7_MOLMO, tr|A0A7J8CCD1|A0A7J8CCD1_MOLMO
OG0000142	sp|Q9QZS0|CO4A3_MOUSE	tr|A0A7J8FQS3|A0A7J8FQS3_MOLMO
OG0000142	sp|P02463|CO4A1_MOUSE	tr|A0A7J8GKM0|A0A7J8GKM0_MOLMO
OG0000142	tr|Q63ZW6|Q63ZW6_MOUSE	tr|A0A7J8J5X1|A0A7J8J5X1_MOLMO
OG0000142	sp|Q9QZR9|CO4A4_MOUSE	tr|A0A7J8FRW4|A0A7J8FRW4_MOLMO
OG0000142	tr|B1AVK5|B1AVK5_MOUSE	tr|A0A7J8J6B7|A0A7J8J6B7_MOLMO
OG0000142	sp|P08122|CO4A2_MOUSE	tr|A0A7J8GJ69|A0A7J8GJ69_MOLMO
OG0000143	sp|Q8VI93|OAS3_MOUSE	tr|A0A7J8BYZ0|A0A7J8BYZ0_MOLMO
OG0000143	sp|P11928|OAS1A_MOUSE, tr|Q8K469|Q8K469_MOUSE, sp|Q60856|OAS1B_MOUSE, tr|Q8VI97|Q8VI97_MOUSE, tr|Q14AZ4|Q14AZ4_MOUSE, sp|Q924S2|OAS1C_MOUSE, sp|Q8VI95|OAS1D_MOUSE, tr|A0A0J9YV76|A0A0J9YV76_MOUSE, sp|E9Q9A9|OAS2_MOUSE	tr|A0A7J8BZ02|A0A7J8BZ02_MOLMO
OG0000144	tr|E9Q554|E9Q554_MOUSE, tr|Q8VGX7|Q8VGX7_MOUSE, tr|Q8VH14|Q8VH14_MOUSE, tr|E9PYB4|E9PYB4_MOUSE, tr|F8VQ18|F8VQ18_MOUSE, tr|Q8VGZ6|Q8VGZ6_MOUSE, tr|A0A1B0GSU5|A0A1B0GSU5_MOUSE, tr|E9PWA8|E9PWA8_MOUSE, tr|Q8VG25|Q8VG25_MOUSE, tr|E9PXW4|E9PXW4_MOUSE, tr|A0A1B0GST0|A0A1B0GST0_MOUSE	tr|A0A7J8ESW8|A0A7J8ESW8_MOLMO
OG0000145	tr|Q8C6E1|Q8C6E1_MOUSE, tr|B2RT54|B2RT54_MOUSE, tr|B1AQP7|B1AQP7_MOUSE, tr|Q3UZ24|Q3UZ24_MOUSE, tr|A2VDH7|A2VDH7_MOUSE, tr|Q8C7I4|Q8C7I4_MOUSE, tr|Q8VDU3|Q8VDU3_MOUSE, tr|G3X9K7|G3X9K7_MOUSE, tr|Q8CCA5|Q8CCA5_MOUSE, tr|E9PUZ0|E9PUZ0_MOUSE, tr|E9PZG0|E9PZG0_MOUSE	tr|A0A7J8FVC2|A0A7J8FVC2_MOLMO
OG0000146	sp|Q32Q92|ACOT6_MOUSE	tr|A0A7J8JP88|A0A7J8JP88_MOLMO
OG0000146	sp|Q8BWN8|ACOT4_MOUSE	tr|A0A7J8JPJ2|A0A7J8JPJ2_MOLMO
