Orthogroup	Mus_musculus	Homo_sapiens
OG0000093	tr|Q8C0Q5|Q8C0Q5_MOUSE	sp|Q8N988|ZN557_HUMAN, sp|Q96JL9|ZN333_HUMAN, sp|Q13360|ZN177_HUMAN, sp|P0CH99|Z705D_HUMAN, sp|P0CI00|Z705B_HUMAN, sp|A8MUZ8|Z705G_HUMAN, sp|A8MWA4|Z705E_HUMAN, sp|Q6ZN79|Z705A_HUMAN, sp|Q8TC21|ZN596_HUMAN, sp|Q9UL59|ZN214_HUMAN, sp|Q147U1|ZN846_HUMAN, sp|Q96PQ6|ZN317_HUMAN
OG0000094	tr|Q7TNE6|Q7TNE6_MOUSE	sp|A0A1W2PPF3|DUXB_HUMAN, sp|A6NLW8|DUXA_HUMAN, sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|O43812|DUX1_HUMAN, sp|Q6RFH8|DUX4C_HUMAN, sp|P0CJ87|DU4L4_HUMAN, sp|P0CJ88|DU4L5_HUMAN, sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ85|DU4L2_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|P0CJ86|DU4L3_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN
OG0000096	tr|J3QMD1|J3QMD1_MOUSE	sp|P60410|KR108_HUMAN
OG0000096	tr|J3QJV4|J3QJV4_MOUSE, tr|A0A1W2P860|A0A1W2P860_MOUSE	sp|P60372|KR104_HUMAN, sp|P60413|KR10C_HUMAN, sp|P60409|KR107_HUMAN, sp|P60371|KR106_HUMAN, sp|P60014|KR10A_HUMAN, sp|P60368|KR102_HUMAN, sp|P60370|KR105_HUMAN, sp|P60331|KR101_HUMAN, sp|P60411|KR109_HUMAN, sp|P60412|KR10B_HUMAN, sp|P60369|KR103_HUMAN
OG0000097	tr|Q8VGJ0|Q8VGJ0_MOUSE	sp|Q9NZP2|OR6C2_HUMAN
OG0000097	tr|Q8VGC4|Q8VGC4_MOUSE, tr|Q8K501|Q8K501_MOUSE, tr|Q8VF26|Q8VF26_MOUSE, tr|Q8VGI7|Q8VGI7_MOUSE, tr|Q8VFZ8|Q8VFZ8_MOUSE, tr|Q8VGC2|Q8VGC2_MOUSE, tr|Q8VGC5|Q8VGC5_MOUSE, tr|F6VS78|F6VS78_MOUSE, tr|Q8VFH6|Q8VFH6_MOUSE, tr|Q8VFH7|Q8VFH7_MOUSE, tr|Q8VFH3|Q8VFH3_MOUSE, tr|Q8VEU0|Q8VEU0_MOUSE	sp|A6NDL8|O6C68_HUMAN
OG0000104	tr|Q9D3U9|Q9D3U9_MOUSE, tr|Q9EPF8|Q9EPF8_MOUSE, tr|Q9EPF7|Q9EPF7_MOUSE, tr|Q8VF89|Q8VF89_MOUSE, tr|Q7TRN3|Q7TRN3_MOUSE, tr|Q8VFM5|Q8VFM5_MOUSE, tr|Q9EPF5|Q9EPF5_MOUSE, tr|Q8VFM4|Q8VFM4_MOUSE, tr|K7N641|K7N641_MOUSE, tr|Q9EPF6|Q9EPF6_MOUSE, tr|Q8VFM3|Q8VFM3_MOUSE, tr|Q7TRN4|Q7TRN4_MOUSE	sp|Q9H205|O2AG1_HUMAN, sp|A6NM03|O2AG2_HUMAN
OG0000105	sp|B1AQ75|KRT36_MOUSE	sp|O76013|KRT36_HUMAN
OG0000105	sp|Q497I4|KRT35_MOUSE	sp|Q92764|KRT35_HUMAN
OG0000105	sp|Q6IFX3|K1C40_MOUSE	sp|Q14532|K1H2_HUMAN, sp|O76009|KT33A_HUMAN, sp|Q14525|KT33B_HUMAN, sp|Q15323|K1H1_HUMAN, tr|A0A140TA62|A0A140TA62_HUMAN, sp|O76011|KRT34_HUMAN, sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN, sp|Q6A162|K1C40_HUMAN
OG0000107	sp|Q8BM14|LIPK_MOUSE	sp|Q5VXJ0|LIPK_HUMAN
OG0000107	sp|Q9CPP7|LIPG_MOUSE	sp|P07098|LIPG_HUMAN
OG0000107	sp|Q9Z0M5|LICH_MOUSE	sp|P38571|LICH_HUMAN
OG0000107	sp|Q8K2A6|LIPM_MOUSE	sp|Q5VYY2|LIPM_HUMAN
OG0000109	sp|O88852|TSYL1_MOUSE	sp|Q8N831|TSYL6_HUMAN, sp|Q9H0U9|TSYL1_HUMAN
OG0000109	sp|Q8VD63|TSYL4_MOUSE	sp|Q9UJ04|TSYL4_HUMAN
OG0000109	tr|Q3UYP3|Q3UYP3_MOUSE	sp|Q9H489|TSY26_HUMAN
OG0000114	tr|A0A0B4J1H8|A0A0B4J1H8_MOUSE, tr|A0A0B4J1H7|A0A0B4J1H7_MOUSE	sp|P06310|KV230_HUMAN, sp|A0A075B6S6|KVD30_HUMAN, sp|A0A075B6R9|KVD24_HUMAN, sp|A0A0C4DH68|KV224_HUMAN, sp|A0A075B6S2|KVD29_HUMAN, sp|A2NJV5|KV229_HUMAN, sp|A0A0A0MRZ7|KVD26_HUMAN, sp|A0A087WW87|KV240_HUMAN, sp|P01614|KVD40_HUMAN, sp|A0A075B6P5|KV228_HUMAN, sp|P01615|KVD28_HUMAN
OG0000116	tr|E9Q8M3|E9Q8M3_MOUSE	sp|Q8NGD2|OR4K2_HUMAN, sp|Q96R72|OR4K3_HUMAN, sp|Q8NH42|OR4KD_HUMAN, sp|Q8NGD5|OR4KE_HUMAN, sp|Q8NGC6|OR4KH_HUMAN, sp|Q8NGB9|OR4F6_HUMAN, sp|Q96R69|OR4F4_HUMAN, sp|Q8NGA8|O4F17_HUMAN, sp|Q8NH21|OR4F5_HUMAN, sp|Q8NGD4|OR4K1_HUMAN, sp|Q8NGD3|OR4K5_HUMAN, sp|Q8NH41|OR4KF_HUMAN
OG0000117	sp|Q8VGS3|O1019_MOUSE	sp|Q8NGP9|O5AR1_HUMAN
OG0000117	tr|Q8VFC4|Q8VFC4_MOUSE, sp|Q60894|OLF12_MOUSE, tr|E9PYK6|E9PYK6_MOUSE, tr|Q8VGU3|Q8VGU3_MOUSE, tr|E9Q2B9|E9Q2B9_MOUSE, tr|Q7TRZ9|Q7TRZ9_MOUSE, tr|A2BHP7|A2BHP7_MOUSE, tr|L7MU57|L7MU57_MOUSE, tr|A2AVT0|A2AVT0_MOUSE, tr|G3X9L8|G3X9L8_MOUSE	sp|Q13606|OR5I1_HUMAN
OG0000118	tr|Q8VGA0|Q8VGA0_MOUSE	sp|Q8NGS7|O13C8_HUMAN
OG0000118	tr|Q8VG87|Q8VG87_MOUSE	sp|Q8NGS6|O13C3_HUMAN, sp|Q8NGS5|O13C4_HUMAN
OG0000118	tr|A0A1L1SQH2|A0A1L1SQH2_MOUSE	sp|Q8NGS8|O13C5_HUMAN, sp|Q8NGS9|O13C2_HUMAN, sp|Q8NGT0|O13C9_HUMAN
OG0000119	sp|P07744|K2C4_MOUSE, sp|Q8VED5|K2C79_MOUSE, sp|Q3UV17|K22O_MOUSE, sp|P04104|K2C1_MOUSE, sp|Q3TTY5|K22E_MOUSE, tr|E9Q1Z0|E9Q1Z0_MOUSE, sp|Q922U2|K2C5_MOUSE, sp|Q8BGZ7|K2C75_MOUSE, tr|A0A2R8VHP3|A0A2R8VHP3_MOUSE, tr|Q6IFZ8|Q6IFZ8_MOUSE, sp|Q9Z331|K2C6B_MOUSE, sp|P50446|K2C6A_MOUSE	sp|P19013|K2C4_HUMAN
OG0000120	tr|A0A140T8Q2|A0A140T8Q2_MOUSE, tr|Q8VFT2|Q8VFT2_MOUSE	sp|Q8NGR5|OR1L4_HUMAN, sp|Q8NGR2|OR1L6_HUMAN
OG0000120	tr|Q8VFP6|Q8VFP6_MOUSE	sp|Q8NH94|OR1L1_HUMAN, sp|Q8NH93|OR1L3_HUMAN, sp|Q8NGR8|OR1L8_HUMAN
OG0000120	tr|Q7TRY4|Q7TRY4_MOUSE, tr|Q8VFP3|Q8VFP3_MOUSE, tr|Q8VF16|Q8VF16_MOUSE, tr|Q7TRY5|Q7TRY5_MOUSE	sp|Q8NGR3|OR1K1_HUMAN
OG0000122	sp|Q5QD13|TAAR6_MOUSE	sp|Q96RI8|TAAR6_HUMAN
OG0000122	sp|Q5QD07|TAA8A_MOUSE, sp|Q5QD05|TAA8C_MOUSE, sp|Q5QD06|TAA8B_MOUSE	sp|Q969N4|TAAR8_HUMAN
OG0000122	sp|Q5QD10|TAA7D_MOUSE, sp|Q5QD08|TAA7F_MOUSE, sp|Q5QD09|TAA7E_MOUSE, sp|Q5QD11|TAA7B_MOUSE, sp|Q5QD12|TAA7A_MOUSE, sp|Q5QD04|TAAR9_MOUSE	sp|Q96RI9|TAAR9_HUMAN
OG0000123	tr|A0A140T8L9|A0A140T8L9_MOUSE	sp|A0A0K0K1C0|TVBK1_HUMAN, sp|A0A5A6|TVBK3_HUMAN, sp|A0A584|TVBK2_HUMAN, sp|A0A5B0|TVB14_HUMAN, sp|P04435|TVB79_HUMAN, sp|A0A0A6YYK4|TVB71_HUMAN, sp|A0A1B0GXF2|TVB72_HUMAN, sp|A0A075B6L6|TVB73_HUMAN, sp|A0A0K0K1E9|TVB77_HUMAN, sp|A0A1B0GX31|TVB76_HUMAN, sp|A0A1B0GX51|TVB78_HUMAN, sp|A0A1B0GX95|TVB74_HUMAN
OG0000125	tr|Q8VFV8|Q8VFV8_MOUSE	sp|Q8NGI8|O5AN1_HUMAN
OG0000125	tr|Q7TQR7|Q7TQR7_MOUSE, tr|A0PK57|A0PK57_MOUSE, tr|Q7TQR9|Q7TQR9_MOUSE, tr|E9Q9Z6|E9Q9Z6_MOUSE, tr|Q8VF59|Q8VF59_MOUSE, sp|Q8VFV4|O1440_MOUSE, tr|A0A140LHS7|A0A140LHS7_MOUSE, tr|A0A140LHT7|A0A140LHT7_MOUSE, tr|Q8VFV3|Q8VFV3_MOUSE, tr|A0A140LHS9|A0A140LHS9_MOUSE	sp|Q8NGI9|OR5A2_HUMAN
OG0000126	tr|Q7TR87|Q7TR87_MOUSE	sp|Q8NGP6|OR5M8_HUMAN
OG0000126	tr|A2ATE0|A2ATE0_MOUSE, tr|Q7TR89|Q7TR89_MOUSE	sp|Q96RB7|OR5MB_HUMAN
OG0000126	tr|L7MTT3|L7MTT3_MOUSE, tr|A2ASU6|A2ASU6_MOUSE	sp|Q6IEU7|OR5MA_HUMAN, sp|Q8NGP8|OR5M1_HUMAN
OG0000131	sp|Q9QZS0|CO4A3_MOUSE	sp|Q01955|CO4A3_HUMAN
OG0000131	tr|Q63ZW6|Q63ZW6_MOUSE	sp|P29400|CO4A5_HUMAN
OG0000131	sp|P02463|CO4A1_MOUSE	sp|P02462|CO4A1_HUMAN
OG0000131	sp|P08122|CO4A2_MOUSE	sp|P08572|CO4A2_HUMAN
OG0000131	sp|Q9QZR9|CO4A4_MOUSE	sp|P53420|CO4A4_HUMAN
OG0000131	tr|B1AVK5|B1AVK5_MOUSE	sp|Q14031|CO4A6_HUMAN
OG0000132	sp|Q7M721|TR120_MOUSE	sp|Q9NYV9|T2R13_HUMAN, sp|P59544|T2R50_HUMAN, sp|P59543|T2R20_HUMAN, sp|P0DTE0|T2R36_HUMAN, sp|P59542|T2R19_HUMAN, sp|P0DSN6|T2R33_HUMAN, sp|P59541|T2R30_HUMAN, sp|P59540|T2R46_HUMAN, sp|P59539|T2R45_HUMAN, sp|P59538|T2R31_HUMAN, sp|P59537|T2R43_HUMAN
OG0000134	sp|Q920G3|SIGL5_MOUSE	sp|O15389|SIGL5_HUMAN, sp|Q08ET2|SIG14_HUMAN
OG0000134	sp|Q91Y57|SIG12_MOUSE	sp|Q9Y336|SIGL9_HUMAN, sp|Q9Y286|SIGL7_HUMAN, sp|Q9NYZ4|SIGL8_HUMAN, sp|Q96PQ1|SIG12_HUMAN
OG0000134	tr|B7ZMQ6|B7ZMQ6_MOUSE, sp|Q63994|CD33_MOUSE	sp|O43699|SIGL6_HUMAN, sp|P20138|CD33_HUMAN
OG0000135	sp|Q61696|HS71A_MOUSE, sp|P17879|HS71B_MOUSE	sp|P0DMV8|HS71A_HUMAN, sp|P0DMV9|HS71B_HUMAN
OG0000135	sp|P63017|HSP7C_MOUSE	sp|P11142|HSP7C_HUMAN
OG0000135	sp|P17156|HSP72_MOUSE	sp|P54652|HSP72_HUMAN
OG0000135	sp|P16627|HS71L_MOUSE	sp|P34931|HS71L_HUMAN
OG0000136	tr|D3Z7A9|D3Z7A9_MOUSE	sp|A6NI73|LIRA5_HUMAN, sp|Q8NHJ6|LIRB4_HUMAN, sp|Q8N423|LIRB2_HUMAN, sp|Q8NHL6|LIRB1_HUMAN, sp|Q8N149|LIRA2_HUMAN, sp|O75019|LIRA1_HUMAN, sp|Q8N6C8|LIRA3_HUMAN, sp|P59901|LIRA4_HUMAN, sp|Q6PI73|LIRA6_HUMAN, sp|O75023|LIRB5_HUMAN, sp|O75022|LIRB3_HUMAN
OG0000137	sp|A6BLY7|K1C28_MOUSE	sp|Q7Z3Y7|K1C28_HUMAN
OG0000137	sp|Q3TRJ4|K1C26_MOUSE	sp|Q7Z3Y9|K1C26_HUMAN
OG0000137	sp|A1L317|K1C24_MOUSE	sp|P35527|K1C9_HUMAN, sp|P13645|K1C10_HUMAN, sp|Q2M2I5|K1C24_HUMAN
OG0000137	sp|Q9Z320|K1C27_MOUSE	sp|Q7Z3Y8|K1C27_HUMAN
OG0000137	sp|Q8VCW2|K1C25_MOUSE	sp|Q7Z3Z0|K1C25_HUMAN
OG0000138	tr|Q9CQM7|Q9CQM7_MOUSE	sp|Q5TA81|LCE2C_HUMAN, sp|Q5TA82|LCE2D_HUMAN, sp|O14633|LCE2B_HUMAN, sp|Q5TA79|LCE2A_HUMAN, sp|Q5TCM9|LCE5A_HUMAN, sp|Q5TA78|LCE4A_HUMAN, sp|Q5TA76|LCE3A_HUMAN, sp|Q5T5A8|LCE3C_HUMAN, sp|Q5T5B0|LCE3E_HUMAN, sp|Q9BYE3|LCE3D_HUMAN, sp|Q5TA77|LCE3B_HUMAN
OG0000139	sp|Q8VDN2|AT1A1_MOUSE	sp|P05023|AT1A1_HUMAN
OG0000139	sp|Q6PIC6|AT1A3_MOUSE	sp|P13637|AT1A3_HUMAN
OG0000139	sp|Q6PIE5|AT1A2_MOUSE	sp|P50993|AT1A2_HUMAN
OG0000139	sp|Q9Z1W8|AT12A_MOUSE	sp|P54707|AT12A_HUMAN
OG0000139	sp|Q64436|ATP4A_MOUSE	sp|P20648|ATP4A_HUMAN
OG0000139	sp|Q9WV27|AT1A4_MOUSE	sp|Q13733|AT1A4_HUMAN
OG0000140	tr|A0A338P6D5|A0A338P6D5_MOUSE, tr|A0A338P6G8|A0A338P6G8_MOUSE, tr|A2BEI8|A2BEI8_MOUSE, tr|A2BEI6|A2BEI6_MOUSE, tr|A2BEJ1|A2BEJ1_MOUSE, tr|Q5RIS0|Q5RIS0_MOUSE, tr|F2Z3W5|F2Z3W5_MOUSE, tr|J3QMS7|J3QMS7_MOUSE, tr|F2Z478|F2Z478_MOUSE, tr|E9Q5Z9|E9Q5Z9_MOUSE, tr|Q3UTE2|Q3UTE2_MOUSE	sp|A0A3B3IT52|MSD5_HUMAN
OG0000141	tr|A0A140T8J6|A0A140T8J6_MOUSE	sp|P30954|O10J1_HUMAN
OG0000141	tr|E9Q8X1|E9Q8X1_MOUSE, tr|Q8VG32|Q8VG32_MOUSE, tr|A0A2I3BRV4|A0A2I3BRV4_MOUSE, tr|Q8VF20|Q8VF20_MOUSE, tr|E9PWV2|E9PWV2_MOUSE, tr|Q8VGE1|Q8VGE1_MOUSE	sp|Q5JRS4|O10J3_HUMAN
OG0000141	sp|Q62007|OLF16_MOUSE	sp|Q8NGY7|O10J6_HUMAN, sp|Q8NHC4|O10J5_HUMAN
OG0000142	sp|A4QPC6|BT2A2_MOUSE	sp|Q8WVV5|BT2A2_HUMAN, sp|Q7KYR7|BT2A1_HUMAN, sp|Q96KV6|BT2A3_HUMAN
OG0000142	sp|Q8BJE2|BTNL9_MOUSE	sp|Q13410|BT1A1_HUMAN, sp|O00481|BT3A1_HUMAN, sp|O00478|BT3A3_HUMAN, sp|P78410|BT3A2_HUMAN, sp|Q6UXE8|BTNL3_HUMAN, sp|Q6UX41|BTNL8_HUMAN, sp|Q6UXG8|BTNL9_HUMAN
OG0000143	tr|Q3V0X2|Q3V0X2_MOUSE, tr|Q80ZS5|Q80ZS5_MOUSE, tr|Q9D9N2|Q9D9N2_MOUSE, tr|B1AZQ8|B1AZQ8_MOUSE, tr|A2AGU5|A2AGU5_MOUSE, tr|G3UW52|G3UW52_MOUSE, tr|A2ANA3|A2ANA3_MOUSE, tr|A0A571BG29|A0A571BG29_MOUSE, tr|Q8K193|Q8K193_MOUSE, tr|A0A571BDF8|A0A571BDF8_MOUSE, tr|A0A571BDD5|A0A571BDD5_MOUSE	sp|H7C241|CLD34_HUMAN
OG0000144	tr|E9Q2M4|E9Q2M4_MOUSE, tr|E9Q4R4|E9Q4R4_MOUSE, tr|E9Q4R5|E9Q4R5_MOUSE, tr|Q3UVL3|Q3UVL3_MOUSE, tr|E9Q980|E9Q980_MOUSE, tr|G3X9T2|G3X9T2_MOUSE, tr|Q3UTQ6|Q3UTQ6_MOUSE, tr|Q9DC47|Q9DC47_MOUSE, tr|Q6PGD2|Q6PGD2_MOUSE, tr|B2RR88|B2RR88_MOUSE, tr|D3Z2T8|D3Z2T8_MOUSE	sp|Q15973|ZN124_HUMAN
OG0000145	tr|G5E904|G5E904_MOUSE, sp|O35403|ST3A1_MOUSE, tr|Q91X36|Q91X36_MOUSE, sp|Q8BGL3|ST2A8_MOUSE, tr|A0A1B0GRF0|A0A1B0GRF0_MOUSE, tr|K7N6K9|K7N6K9_MOUSE, sp|P50236|ST2A2_MOUSE, sp|P52843|ST2A1_MOUSE, tr|L7N245|L7N245_MOUSE, tr|D3Z1W5|D3Z1W5_MOUSE, tr|B2RVI8|B2RVI8_MOUSE	sp|Q06520|ST2A1_HUMAN
OG0000146	tr|A0A140T8K7|A0A140T8K7_MOUSE, tr|Q7TQT8|Q7TQT8_MOUSE	sp|Q9Y3N9|OR2W1_HUMAN
OG0000146	tr|Q7TQU0|Q7TQU0_MOUSE, tr|Q8VFG3|Q8VFG3_MOUSE, tr|E9PWF9|E9PWF9_MOUSE, tr|Q5SZZ8|Q5SZZ8_MOUSE, tr|Q8VFH0|Q8VFH0_MOUSE, tr|Q5SZS9|Q5SZS9_MOUSE, tr|Q5NCD6|Q5NCD6_MOUSE, tr|Q5NCC8|Q5NCC8_MOUSE	sp|Q7Z3T1|OR2W3_HUMAN
OG0000147	tr|Q8VGJ2|Q8VGJ2_MOUSE, tr|Q8VFH8|Q8VFH8_MOUSE	sp|Q96RD1|OR6C1_HUMAN
OG0000147	tr|Q8VFI3|Q8VFI3_MOUSE, tr|A0A0N4SVC3|A0A0N4SVC3_MOUSE, tr|Q7TRI1|Q7TRI1_MOUSE, tr|Q7TRI4|Q7TRI4_MOUSE, tr|Q7TRI3|Q7TRI3_MOUSE, tr|Q7TRI5|Q7TRI5_MOUSE, tr|A0A1L1SV77|A0A1L1SV77_MOUSE, tr|Q8VFI0|Q8VFI0_MOUSE	sp|Q9NZP0|OR6C3_HUMAN
OG0000148	sp|Q7M711|TR113_MOUSE, sp|Q7M713|TR116_MOUSE, tr|Q7M719|Q7M719_MOUSE, sp|Q7M710|TR125_MOUSE, sp|Q7M709|TR129_MOUSE, sp|Q7M715|TR117_MOUSE, sp|Q7M707|TR109_MOUSE, sp|Q9JKA3|TR103_MOUSE, sp|Q7TQA4|TR140_MOUSE, sp|Q7M712|TR110_MOUSE, sp|P59528|TR123_MOUSE	sp|Q9NYV8|T2R14_HUMAN
OG0000149	tr|E9QAA8|E9QAA8_MOUSE, tr|G3UWE2|G3UWE2_MOUSE, tr|Q3UED7|Q3UED7_MOUSE, sp|Q9QZ85|IIGP1_MOUSE, sp|Q62293|TGTP1_MOUSE, sp|Q3T9E4|TGTP2_MOUSE, tr|Q5SVP0|Q5SVP0_MOUSE, tr|Q5NCB3|Q5NCB3_MOUSE, tr|Q5NCB2|Q5NCB2_MOUSE, tr|Q61635|Q61635_MOUSE, sp|Q8C262|IIGP5_MOUSE	sp|Q6NXR0|IIGP5_HUMAN
OG0000156	tr|Q8VFR3|Q8VFR3_MOUSE	sp|Q8NGK9|OR5DG_HUMAN
OG0000156	tr|Q8VFR4|Q8VFR4_MOUSE, tr|Q7TR28|Q7TR28_MOUSE	sp|Q8NGL3|OR5DE_HUMAN
OG0000156	tr|A2BHP6|A2BHP6_MOUSE, tr|Q7TR29|Q7TR29_MOUSE, tr|Q920P2|Q920P2_MOUSE	tr|A0A2R8Y4L6|A0A2R8Y4L6_HUMAN, sp|Q8NGL4|OR5DD_HUMAN
OG0000157	sp|A2A761|ZFP69_MOUSE	sp|Q49AA0|ZFP69_HUMAN, sp|Q9UJL9|ZF69B_HUMAN, sp|Q96K75|ZN514_HUMAN, sp|P52742|ZN135_HUMAN, sp|Q8N859|ZN713_HUMAN, sp|Q16587|ZNF74_HUMAN, sp|Q6NX49|ZN544_HUMAN, sp|P21506|ZNF10_HUMAN, sp|Q86TJ5|ZN554_HUMAN, sp|A8MT65|ZN891_HUMAN
OG0000158	sp|P01843|LAC1_MOUSE, tr|A0A0G2JE99|A0A0G2JE99_MOUSE	sp|P0DOY3|IGLC3_HUMAN, sp|P0DOY2|IGLC2_HUMAN, sp|P0CF74|IGLC6_HUMAN, sp|A0M8Q6|IGLC7_HUMAN, sp|P0CG04|IGLC1_HUMAN
OG0000158	sp|P20764|IGLL1_MOUSE	sp|P15814|IGLL1_HUMAN, sp|A0A0A0MT76|LJ01_HUMAN, sp|B9A064|IGLL5_HUMAN
OG0000159	tr|A0A0B4J1F9|A0A0B4J1F9_MOUSE	sp|Q07283|TRHY_HUMAN
OG0000159	sp|P50114|S100B_MOUSE	sp|Q6XPR3|RPTN_HUMAN, sp|Q86YZ3|HORN_HUMAN, sp|Q5D862|FILA2_HUMAN, sp|P20930|FILA_HUMAN, sp|P80511|S10AC_HUMAN, sp|P25815|S100P_HUMAN, sp|P29034|S10A2_HUMAN, sp|P04271|S100B_HUMAN
OG0000160	tr|Q3UJ22|Q3UJ22_MOUSE	sp|Q9NXZ1|SAGE1_HUMAN, sp|P0DMU9|CT45A_HUMAN, sp|Q5DJT8|CT452_HUMAN, sp|P0DMV1|CT458_HUMAN, sp|P0DMV2|CT459_HUMAN, sp|Q8NHU0|CT453_HUMAN, sp|Q5HYN5|CT451_HUMAN, sp|P0DMV0|CT457_HUMAN, sp|P0DMU8|CT455_HUMAN, sp|P0DMU7|CT456_HUMAN
OG0000161	sp|P10076|ZFP26_MOUSE, sp|Q8R1D1|ZN426_MOUSE	sp|Q96MR9|ZN560_HUMAN, sp|Q9BUY5|ZN426_HUMAN, sp|Q8NC26|ZN114_HUMAN, sp|Q9BR84|ZN559_HUMAN, sp|Q6V9R5|ZN562_HUMAN, sp|Q8N587|ZN561_HUMAN, sp|Q96MU6|ZN778_HUMAN, sp|P58317|ZN121_HUMAN, sp|Q14584|ZN266_HUMAN
OG0000162	sp|Q80X76|SPA3F_MOUSE, sp|Q5I2A0|SPA3G_MOUSE, tr|D3Z450|D3Z450_MOUSE, sp|P29621|SPA3C_MOUSE, sp|P07759|SPA3K_MOUSE, sp|Q03734|SPA3M_MOUSE, sp|Q91WP6|SPA3N_MOUSE, sp|Q6P4P1|SPA3A_MOUSE, sp|Q8BYY9|SPA3B_MOUSE, tr|D3Z451|D3Z451_MOUSE	sp|P01011|AACT_HUMAN
OG0000163	tr|Q8VF94|Q8VF94_MOUSE, tr|Q3SXJ3|Q3SXJ3_MOUSE, tr|Q8VG21|Q8VG21_MOUSE	sp|Q8NGL9|OR4CG_HUMAN
OG0000163	tr|A0A2I3BQA3|A0A2I3BQA3_MOUSE, tr|F6XP16|F6XP16_MOUSE, tr|Q7TR16|Q7TR16_MOUSE, tr|A2ATJ9|A2ATJ9_MOUSE, tr|A2ATJ7|A2ATJ7_MOUSE, tr|Q8VGF5|Q8VGF5_MOUSE	sp|Q6IEV9|OR4CB_HUMAN
OG0000164	tr|Q9DAE2|Q9DAE2_MOUSE, sp|Q91VM5|RMXL1_MOUSE, tr|A0A2I3BRL8|A0A2I3BRL8_MOUSE, sp|Q9WV02|RBMX_MOUSE, tr|A0A087WPY7|A0A087WPY7_MOUSE, tr|B2RWR6|B2RWR6_MOUSE, tr|J3QK27|J3QK27_MOUSE, sp|O35698|RBY1A_MOUSE, tr|A0A087WR82|A0A087WR82_MOUSE, sp|Q60990|RBY1B_MOUSE	sp|O75526|RMXL2_HUMAN
OG0000165	tr|Q7TRI6|Q7TRI6_MOUSE, tr|Q8VG33|Q8VG33_MOUSE	sp|Q8NGE2|O2AP1_HUMAN
OG0000165	tr|Q7TS32|Q7TS32_MOUSE, tr|Q7TS33|Q7TS33_MOUSE, tr|Q8VF82|Q8VF82_MOUSE, sp|Q9Z1V0|OLF49_MOUSE, tr|Q8VFU5|Q8VFU5_MOUSE, tr|A0A2I3BQH9|A0A2I3BQH9_MOUSE, tr|A0A2I3BQ22|A0A2I3BQ22_MOUSE	sp|Q8NGE1|OR6C4_HUMAN
OG0000166	tr|Q923L6|Q923L6_MOUSE, sp|O35290|ECP3_MOUSE, sp|P97425|ECP2_MOUSE, sp|P97426|ECP1_MOUSE, tr|Q923L7|Q923L7_MOUSE, sp|O35292|RNS2B_MOUSE, tr|Q8K196|Q8K196_MOUSE, tr|F6YUX7|F6YUX7_MOUSE, sp|O35291|RNAS2_MOUSE	sp|P12724|ECP_HUMAN, sp|P10153|RNAS2_HUMAN
OG0000167	tr|Q8VGW8|Q8VGW8_MOUSE	sp|O95007|OR6B1_HUMAN
OG0000167	tr|F6VB59|F6VB59_MOUSE, tr|Q8VF33|Q8VF33_MOUSE, tr|Q8VGH6|Q8VGH6_MOUSE, tr|Q8VGH5|Q8VGH5_MOUSE, sp|Q60889|OLF5_MOUSE, tr|Q8VGL1|Q8VGL1_MOUSE, tr|Q7TRU0|Q7TRU0_MOUSE, tr|Q9QWU6|Q9QWU6_MOUSE	sp|O95222|OR6A2_HUMAN
OG0000168	sp|Q8VEZ0|OL480_MOUSE, sp|Q8VG42|OL508_MOUSE, tr|L7N455|L7N455_MOUSE, sp|Q8VGI5|OL481_MOUSE, sp|Q8VG06|OL491_MOUSE, sp|Q8VFC9|OL474_MOUSE, sp|Q8VG44|OL473_MOUSE, sp|Q8VG43|OL472_MOUSE, sp|Q8VGI6|OL477_MOUSE, sp|Q8VGI4|OL476_MOUSE	sp|Q8WZ94|OR5P3_HUMAN
OG0000169	sp|Q80X89|UD2A1_MOUSE, sp|Q6PDD0|UD2A2_MOUSE, sp|Q8BWQ1|UD2A3_MOUSE, tr|Q8R084|Q8R084_MOUSE, tr|Q8K154|Q8K154_MOUSE, tr|Q8BJL9|Q8BJL9_MOUSE, tr|Q3UEP4|Q3UEP4_MOUSE, tr|Q8VCN3|Q8VCN3_MOUSE, sp|P17717|UDB17_MOUSE, tr|Q91WH2|Q91WH2_MOUSE	sp|P0DTE4|UD2A1_HUMAN
OG0000170	sp|P35174|CYT2_MOUSE, tr|Q8BWM3|Q8BWM3_MOUSE, tr|B2RV77|B2RV77_MOUSE, tr|Q9D8D6|Q9D8D6_MOUSE, sp|P56567|CYTA_MOUSE, sp|P35173|CYT3_MOUSE, sp|P35175|CYT1_MOUSE, tr|Q497J0|Q497J0_MOUSE, tr|L7N257|L7N257_MOUSE, tr|Q6IE28|Q6IE28_MOUSE	sp|P01040|CYTA_HUMAN
