Orthogroup	Mus_musculus	Acinonyx_jubatus
OG0000049	sp|Q61414|K1C15_MOUSE	tr|A0A6J1YHY7|A0A6J1YHY7_ACIJB
OG0000049	sp|Q6RHW0|K1C9_MOUSE	tr|A0A6I9ZMH8|A0A6I9ZMH8_ACIJB
OG0000049	sp|Q64291|K1C12_MOUSE	tr|A0A6J1XAU6|A0A6J1XAU6_ACIJB, tr|A0A6J1XAU5|A0A6J1XAU5_ACIJB, tr|A0A6J1XAU2|A0A6J1XAU2_ACIJB
OG0000049	sp|Q6IFX2|K1C42_MOUSE	tr|A0A6I9ZQJ2|A0A6I9ZQJ2_ACIJB
OG0000049	sp|Q9QWL7|K1C17_MOUSE	tr|A0A6J1YIT6|A0A6J1YIT6_ACIJB
OG0000049	sp|Q9Z2K1|K1C16_MOUSE	tr|A0A6J1YJF2|A0A6J1YJF2_ACIJB
OG0000049	sp|Q61781|K1C14_MOUSE	tr|A0A6J1YK75|A0A6J1YK75_ACIJB
OG0000050	tr|Q8VET6|Q8VET6_MOUSE, tr|A1L1B4|A1L1B4_MOUSE	tr|A0A6J1XH48|A0A6J1XH48_ACIJB, tr|A0A6I9ZHV6|A0A6I9ZHV6_ACIJB
OG0000050	tr|A0A0U1RP76|A0A0U1RP76_MOUSE	tr|A0A6I9ZJA6|A0A6I9ZJA6_ACIJB, tr|A0A6I9ZKZ8|A0A6I9ZKZ8_ACIJB
OG0000050	tr|Q8VGU2|Q8VGU2_MOUSE	tr|A0A6I9ZGI1|A0A6I9ZGI1_ACIJB
OG0000050	tr|Q7TS17|Q7TS17_MOUSE, tr|A0A286YDM5|A0A286YDM5_MOUSE	tr|A0A6I9ZLE0|A0A6I9ZLE0_ACIJB, tr|A0A6J1XFT5|A0A6J1XFT5_ACIJB
OG0000055	tr|Q7TRL9|Q7TRL9_MOUSE	tr|A0A6J1ZYH5|A0A6J1ZYH5_ACIJB
OG0000055	tr|Q8VFT6|Q8VFT6_MOUSE	tr|A0A6I9ZIF3|A0A6I9ZIF3_ACIJB, tr|A0A6I9ZIF5|A0A6I9ZIF5_ACIJB, tr|A0A6J1ZX98|A0A6J1ZX98_ACIJB, tr|A0A6I9ZGQ9|A0A6I9ZGQ9_ACIJB, tr|A0A6I9ZIH5|A0A6I9ZIH5_ACIJB, tr|A0A6I9ZJU4|A0A6I9ZJU4_ACIJB, tr|A0A6I9ZIG4|A0A6I9ZIG4_ACIJB, tr|A0A6I9ZLI6|A0A6I9ZLI6_ACIJB, tr|A0A6I9ZGR5|A0A6I9ZGR5_ACIJB, tr|A0A6I9ZF73|A0A6I9ZF73_ACIJB, tr|A0A6I9ZIH1|A0A6I9ZIH1_ACIJB, tr|A0A6I9ZJX6|A0A6I9ZJX6_ACIJB, tr|A0A6I9ZH08|A0A6I9ZH08_ACIJB, tr|A0A6I9ZLZ6|A0A6I9ZLZ6_ACIJB, tr|A0A6I9ZIH3|A0A6I9ZIH3_ACIJB, tr|A0A6J1ZX81|A0A6J1ZX81_ACIJB
OG0000056	sp|Q8BQR7|MAGBI_MOUSE	tr|A0A6J1Z031|A0A6J1Z031_ACIJB
OG0000056	sp|Q9CWV4|MAGBG_MOUSE	tr|A0A6J1YYZ4|A0A6J1YYZ4_ACIJB, tr|A0A6J0A5Y1|A0A6J0A5Y1_ACIJB, tr|A0A6J0A6M4|A0A6J0A6M4_ACIJB, tr|A0A6J1YYR3|A0A6J1YYR3_ACIJB, tr|A0A6J1YYR4|A0A6J1YYR4_ACIJB, tr|A0A6J0A5F6|A0A6J0A5F6_ACIJB, tr|A0A6J1Z213|A0A6J1Z213_ACIJB, tr|A0A6J0A4X8|A0A6J0A4X8_ACIJB, tr|A0A6J0A5I0|A0A6J0A5I0_ACIJB, tr|A0A6J1Z0R0|A0A6J1Z0R0_ACIJB, tr|A0A6J0A1H4|A0A6J0A1H4_ACIJB, tr|A0A6J1Z1E0|A0A6J1Z1E0_ACIJB, tr|A0A6J1YW30|A0A6J1YW30_ACIJB, tr|A0A6J1YYY7|A0A6J1YYY7_ACIJB, tr|A0A6J1Z1D0|A0A6J1Z1D0_ACIJB, tr|A0A6J1YWT3|A0A6J1YWT3_ACIJB
OG0000057	tr|Q8VGA0|Q8VGA0_MOUSE	tr|A0A6I9ZVR6|A0A6I9ZVR6_ACIJB
OG0000057	tr|A0A1L1SQH2|A0A1L1SQH2_MOUSE	tr|A0A6I9ZZ69|A0A6I9ZZ69_ACIJB, tr|A0A6I9ZVS2|A0A6I9ZVS2_ACIJB
OG0000057	tr|Q7TS19|Q7TS19_MOUSE	tr|A0A6J0A267|A0A6J0A267_ACIJB, tr|A0A6I9ZZ65|A0A6I9ZZ65_ACIJB, tr|A0A6J1Z3X4|A0A6J1Z3X4_ACIJB, tr|A0A6J0A061|A0A6J0A061_ACIJB, tr|A0A6J0A018|A0A6J0A018_ACIJB, tr|A0A6I9ZWX0|A0A6I9ZWX0_ACIJB
OG0000057	tr|Q8VG87|Q8VG87_MOUSE	tr|A0A6I9ZWW5|A0A6I9ZWW5_ACIJB, tr|A0A6J0A065|A0A6J0A065_ACIJB
OG0000062	tr|Q8VGH2|Q8VGH2_MOUSE, tr|Q8VGL5|Q8VGL5_MOUSE, tr|Q8VGT4|Q8VGT4_MOUSE, tr|Q8VFE9|Q8VFE9_MOUSE, tr|Q8VFE8|Q8VFE8_MOUSE, tr|Q7TRT7|Q7TRT7_MOUSE, tr|Q8VGL2|Q8VGL2_MOUSE, tr|Q7TRT9|Q7TRT9_MOUSE, tr|Q7TRT5|Q7TRT5_MOUSE, tr|Q8VGJ4|Q8VGJ4_MOUSE, tr|Q8VGL3|Q8VGL3_MOUSE, tr|Q8VGM0|Q8VGM0_MOUSE, tr|Q8VGL9|Q8VGL9_MOUSE, tr|Q8VGM1|Q8VGM1_MOUSE, tr|Q8VGL8|Q8VGL8_MOUSE, tr|Q8VGL4|Q8VGL4_MOUSE, tr|Q8VGM2|Q8VGM2_MOUSE	tr|A0A6J0ABH8|A0A6J0ABH8_ACIJB
OG0000063	tr|Q7TRP3|Q7TRP3_MOUSE	tr|A0A6I9ZXS4|A0A6I9ZXS4_ACIJB
OG0000063	tr|Q8VG26|Q8VG26_MOUSE	tr|A0A6I9ZUJ7|A0A6I9ZUJ7_ACIJB
OG0000063	tr|A0A2I3BPE8|A0A2I3BPE8_MOUSE	tr|A0A6I9ZWQ6|A0A6I9ZWQ6_ACIJB, tr|A0A6J1YWM1|A0A6J1YWM1_ACIJB, tr|A0A6I9ZG55|A0A6I9ZG55_ACIJB, tr|A0A6I9ZG31|A0A6I9ZG31_ACIJB, tr|A0A6I9ZBR9|A0A6I9ZBR9_ACIJB, tr|A0A6I9ZEQ1|A0A6I9ZEQ1_ACIJB
OG0000063	tr|Q8VG28|Q8VG28_MOUSE	tr|A0A6I9ZY04|A0A6I9ZY04_ACIJB, tr|A0A6I9ZY14|A0A6I9ZY14_ACIJB
OG0000068	tr|Q8VGJ8|Q8VGJ8_MOUSE	tr|A0A6J1XFS5|A0A6J1XFS5_ACIJB
OG0000068	tr|Q7TRY6|Q7TRY6_MOUSE	tr|A0A6J0ABE1|A0A6J0ABE1_ACIJB, tr|A0A6I9ZYJ2|A0A6I9ZYJ2_ACIJB, tr|A0A6J1Z2M0|A0A6J1Z2M0_ACIJB, tr|A0A6J1XDG2|A0A6J1XDG2_ACIJB, tr|A0A6J1XAT1|A0A6J1XAT1_ACIJB, tr|A0A6J0A9Y4|A0A6J0A9Y4_ACIJB, tr|A0A6I9ZFY9|A0A6I9ZFY9_ACIJB, tr|A0A6I9ZFN1|A0A6I9ZFN1_ACIJB, tr|A0A6J1Z0I9|A0A6J1Z0I9_ACIJB, tr|A0A6I9ZE14|A0A6I9ZE14_ACIJB, tr|A0A6I9ZFM6|A0A6I9ZFM6_ACIJB, tr|A0A6I9ZCI9|A0A6I9ZCI9_ACIJB, tr|A0A6I9ZFK8|A0A6I9ZFK8_ACIJB, tr|A0A6J1XFS8|A0A6J1XFS8_ACIJB
OG0000069	tr|Q8VF37|Q8VF37_MOUSE	tr|A0A6I9ZQF3|A0A6I9ZQF3_ACIJB
OG0000069	tr|E9Q3K2|E9Q3K2_MOUSE	tr|A0A6I9ZTW4|A0A6I9ZTW4_ACIJB
OG0000069	tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE	tr|A0A6I9ZP56|A0A6I9ZP56_ACIJB, tr|A0A6I9ZSA7|A0A6I9ZSA7_ACIJB
OG0000069	tr|Q5NC45|Q5NC45_MOUSE	tr|A0A6I9ZP34|A0A6I9ZP34_ACIJB, tr|A0A6I9ZSL0|A0A6I9ZSL0_ACIJB, tr|A0A6I9ZUA2|A0A6I9ZUA2_ACIJB, tr|A0A6I9ZSL5|A0A6I9ZSL5_ACIJB, tr|A0A6J0A1R4|A0A6J0A1R4_ACIJB, tr|A0A6I9ZU35|A0A6I9ZU35_ACIJB, tr|A0A6I9ZS28|A0A6I9ZS28_ACIJB, tr|A0A6I9ZTD2|A0A6I9ZTD2_ACIJB
OG0000070	sp|Q6ZWU9|RS27_MOUSE	tr|A0A6I9ZGT0|A0A6I9ZGT0_ACIJB, tr|A0A6I9ZIP2|A0A6I9ZIP2_ACIJB, tr|A0A6I9ZZU0|A0A6I9ZZU0_ACIJB, tr|A0A6J1YI67|A0A6J1YI67_ACIJB
OG0000070	sp|Q6ZWY3|RS27L_MOUSE	tr|A0A6J1Z5Z9|A0A6J1Z5Z9_ACIJB, tr|A0A6J0A5F1|A0A6J0A5F1_ACIJB, tr|A0A6J1ZKV7|A0A6J1ZKV7_ACIJB, tr|A0A6J1Z842|A0A6J1Z842_ACIJB, tr|A0A6J1YZK4|A0A6J1YZK4_ACIJB, tr|A0A6J2AND7|A0A6J2AND7_ACIJB, tr|A0A6J1ZN21|A0A6J1ZN21_ACIJB, tr|A0A6I9ZPI9|A0A6I9ZPI9_ACIJB, tr|A0A6J1ZKR0|A0A6J1ZKR0_ACIJB, tr|A0A6J1ZNF1|A0A6J1ZNF1_ACIJB, tr|A0A6J2A0C3|A0A6J2A0C3_ACIJB
OG0000072	sp|Q6ZWY9|H2B1C_MOUSE	tr|A0A6J1YUI0|A0A6J1YUI0_ACIJB
OG0000072	sp|P10854|H2B1M_MOUSE	tr|A0A6J1XTP4|A0A6J1XTP4_ACIJB
OG0000072	sp|Q8CGP0|H2B3B_MOUSE	tr|A0A6J1YMS5|A0A6J1YMS5_ACIJB
OG0000072	sp|P70696|H2B1A_MOUSE	tr|A0A6J1Y4Z1|A0A6J1Y4Z1_ACIJB, tr|A0A6J1XCL8|A0A6J1XCL8_ACIJB, tr|A0A6J1YR26|A0A6J1YR26_ACIJB, tr|A0A6J1YMT7|A0A6J1YMT7_ACIJB, tr|A0A6J0A9W4|A0A6J0A9W4_ACIJB, tr|A0A6J0A8U3|A0A6J0A8U3_ACIJB
OG0000072	sp|Q64525|H2B2B_MOUSE	tr|A0A6J0A3P7|A0A6J0A3P7_ACIJB
OG0000073	tr|Q3V0H9|Q3V0H9_MOUSE, tr|Q8BVR5|Q8BVR5_MOUSE, tr|J3QNG1|J3QNG1_MOUSE, tr|Q9D506|Q9D506_MOUSE, tr|A0A0G2JE67|A0A0G2JE67_MOUSE, tr|K7N5P2|K7N5P2_MOUSE, tr|J3QMS8|J3QMS8_MOUSE, tr|L7N481|L7N481_MOUSE, tr|Q9D5E3|Q9D5E3_MOUSE, tr|A0A0G2JGX9|A0A0G2JGX9_MOUSE, tr|A0A0G2JGB2|A0A0G2JGB2_MOUSE, tr|Q80ZR8|Q80ZR8_MOUSE, tr|Q9D420|Q9D420_MOUSE, tr|Q9D991|Q9D991_MOUSE, tr|B2RW27|B2RW27_MOUSE, tr|D3Z0W7|D3Z0W7_MOUSE	tr|A0A6J1YMV3|A0A6J1YMV3_ACIJB
OG0000078	sp|P05213|TBA1B_MOUSE	tr|A0A6I9ZJ68|A0A6I9ZJ68_ACIJB
OG0000078	sp|P68369|TBA1A_MOUSE	tr|A0A6J1XH66|A0A6J1XH66_ACIJB
OG0000078	sp|P05214|TBA3_MOUSE	tr|A0A6J1YY44|A0A6J1YY44_ACIJB
OG0000078	sp|P68373|TBA1C_MOUSE	tr|A0A6I9ZKV8|A0A6I9ZKV8_ACIJB
OG0000078	sp|P68368|TBA4A_MOUSE	tr|A0A6J1YN80|A0A6J1YN80_ACIJB
OG0000078	sp|Q9JJZ2|TBA8_MOUSE	tr|A0A6I9ZJX5|A0A6I9ZJX5_ACIJB
OG0000078	sp|Q3UX10|TBAL3_MOUSE	tr|A0A6J1YRU7|A0A6J1YRU7_ACIJB, tr|A0A6J2AGP6|A0A6J2AGP6_ACIJB
OG0000079	sp|P15947|KLK1_MOUSE, sp|P15945|K1KB5_MOUSE, sp|P00757|K1KB4_MOUSE, sp|P00756|K1KB3_MOUSE, sp|P15949|K1KB9_MOUSE, sp|P00755|K1KB1_MOUSE, sp|Q61754|K1B24_MOUSE, sp|Q9JM71|K1B27_MOUSE, sp|Q61759|K1B21_MOUSE, sp|P15946|K1B11_MOUSE, sp|P15948|K1B22_MOUSE, sp|P07628|K1KB8_MOUSE, sp|P04071|K1B16_MOUSE, sp|P36368|EGFB2_MOUSE, sp|P36369|K1B26_MOUSE	tr|A0A6J1XKE9|A0A6J1XKE9_ACIJB
OG0000080	sp|P63268|ACTH_MOUSE	tr|A0A6I9ZIY1|A0A6I9ZIY1_ACIJB
OG0000080	sp|P63260|ACTG_MOUSE	tr|A0A6J1YTE5|A0A6J1YTE5_ACIJB
OG0000080	sp|P60710|ACTB_MOUSE	tr|A0A6J1Y0U5|A0A6J1Y0U5_ACIJB
OG0000080	sp|Q8BFZ3|ACTBL_MOUSE	tr|A0A6I9ZUB5|A0A6I9ZUB5_ACIJB
OG0000080	tr|D3YYH9|D3YYH9_MOUSE	tr|A0A6J1ZB53|A0A6J1ZB53_ACIJB
OG0000080	sp|P68134|ACTS_MOUSE	tr|A0A6J1YDW3|A0A6J1YDW3_ACIJB
OG0000080	sp|P68033|ACTC_MOUSE	tr|A0A6J2A2R3|A0A6J2A2R3_ACIJB
OG0000080	sp|P62737|ACTA_MOUSE	tr|A0A6J0A2D4|A0A6J0A2D4_ACIJB
OG0000084	sp|B1AUS7|SSXA1_MOUSE, tr|F6XK35|F6XK35_MOUSE, tr|Q8C5Z3|Q8C5Z3_MOUSE, tr|A2BI93|A2BI93_MOUSE, tr|Q6XAS3|Q6XAS3_MOUSE, tr|A2BI73|A2BI73_MOUSE, tr|Q6XAS4|Q6XAS4_MOUSE, tr|Q9CPU1|Q9CPU1_MOUSE, tr|A2BI74|A2BI74_MOUSE, tr|B1AY40|B1AY40_MOUSE, tr|Q6XAR7|Q6XAR7_MOUSE, tr|A2AHC7|A2AHC7_MOUSE, tr|A2AHC8|A2AHC8_MOUSE, tr|Q6XAS2|Q6XAS2_MOUSE	tr|A0A6J0A431|A0A6J0A431_ACIJB
OG0000085	sp|Q91VN1|ZNF24_MOUSE	tr|A0A6J0A2I1|A0A6J0A2I1_ACIJB, tr|A0A6J2A427|A0A6J2A427_ACIJB, tr|A0A6J1YR89|A0A6J1YR89_ACIJB, tr|A0A6J1YT14|A0A6J1YT14_ACIJB, tr|A0A6J0A5E1|A0A6J0A5E1_ACIJB, tr|A0A6J2AGY2|A0A6J2AGY2_ACIJB, tr|A0A6J1XLH8|A0A6J1XLH8_ACIJB, tr|A0A6J1YSP2|A0A6J1YSP2_ACIJB, tr|A0A6J1YR68|A0A6J1YR68_ACIJB, tr|A0A6J1YT09|A0A6J1YT09_ACIJB, tr|A0A6I9ZZC0|A0A6I9ZZC0_ACIJB, tr|A0A6J1YUC6|A0A6J1YUC6_ACIJB, tr|A0A6J1YSN7|A0A6J1YSN7_ACIJB, tr|A0A6J1YR59|A0A6J1YR59_ACIJB
OG0000086	tr|Q7TRI8|Q7TRI8_MOUSE	tr|A0A6I9ZY55|A0A6I9ZY55_ACIJB
OG0000086	tr|Q7TRL3|Q7TRL3_MOUSE, tr|Q6UAH1|Q6UAH1_MOUSE, tr|Q0VEL5|Q0VEL5_MOUSE, tr|L7N475|L7N475_MOUSE, tr|A0A140LHN3|A0A140LHN3_MOUSE, tr|Q8VFQ1|Q8VFQ1_MOUSE, tr|L7N1Z1|L7N1Z1_MOUSE, tr|Q8VFC1|Q8VFC1_MOUSE, tr|Q8VFG3|Q8VFG3_MOUSE, tr|Q5SZS9|Q5SZS9_MOUSE, tr|Q8VFH0|Q8VFH0_MOUSE, sp|P23275|OLF15_MOUSE	tr|A0A6J1Y2M5|A0A6J1Y2M5_ACIJB
OG0000093	sp|Q80ZE3|SIG10_MOUSE	tr|A0A6J1XK62|A0A6J1XK62_ACIJB
OG0000093	sp|Q63994|CD33_MOUSE, tr|B7ZMQ6|B7ZMQ6_MOUSE	tr|A0A6J1XK94|A0A6J1XK94_ACIJB
OG0000093	sp|Q91Y57|SIG12_MOUSE	tr|A0A6J1XKR2|A0A6J1XKR2_ACIJB, tr|A0A6J1XKD8|A0A6J1XKD8_ACIJB
OG0000093	sp|Q920G3|SIGL5_MOUSE	tr|A0A6I9ZS29|A0A6I9ZS29_ACIJB
OG0000094	tr|Q1AN92|Q1AN92_MOUSE	tr|A0A6J0A6W7|A0A6J0A6W7_ACIJB
OG0000094	tr|A0A0A6YYP6|A0A0A6YYP6_MOUSE, tr|K7N6K7|K7N6K7_MOUSE, tr|A0A0A6YXN8|A0A0A6YXN8_MOUSE, sp|P97797|SHPS1_MOUSE	tr|A0A6J0ACK5|A0A6J0ACK5_ACIJB, tr|A0A6J2A6E7|A0A6J2A6E7_ACIJB, tr|A0A6J2A6R7|A0A6J2A6R7_ACIJB, tr|A0A6J1YWJ3|A0A6J1YWJ3_ACIJB
OG0000094	tr|Q8BJ95|Q8BJ95_MOUSE	tr|A0A6J2AAH5|A0A6J2AAH5_ACIJB
OG0000096	tr|D3YYY1|D3YYY1_MOUSE, sp|Q9JI02|S2B20_MOUSE, tr|J3QM75|J3QM75_MOUSE, tr|S4R2L0|S4R2L0_MOUSE, tr|A0A087WPA9|A0A087WPA9_MOUSE, tr|A0A087WR49|A0A087WR49_MOUSE, tr|A0A087WQA9|A0A087WQA9_MOUSE, tr|S4R2V3|S4R2V3_MOUSE, tr|Q8R1E9|Q8R1E9_MOUSE, tr|Q8JZX1|Q8JZX1_MOUSE, sp|Q7M747|S2B24_MOUSE, sp|Q6UGQ3|SG2B2_MOUSE, tr|D2XZ38|D2XZ38_MOUSE	tr|A0A6I9ZUX4|A0A6I9ZUX4_ACIJB
OG0000097	sp|D0QMC3|MNDAL_MOUSE, sp|Q8CGE8|IFI5A_MOUSE, sp|P0DOV1|IFI5B_MOUSE, sp|P0DOV2|IFI4_MOUSE, sp|Q9R002|IFI2_MOUSE	tr|A0A6J0A8S9|A0A6J0A8S9_ACIJB
OG0000097	tr|E9Q3L4|E9Q3L4_MOUSE, tr|G3UZV2|G3UZV2_MOUSE, tr|D3Z5G0|D3Z5G0_MOUSE, sp|Q3V3Q4|IFI8_MOUSE, sp|O35368|IFI3_MOUSE, sp|Q504N7|IFIXL_MOUSE, sp|Q8BV49|IFIX_MOUSE	tr|A0A6J1YIX6|A0A6J1YIX6_ACIJB
OG0000102	sp|Q6IFX3|K1C40_MOUSE	tr|A0A6J0AB27|A0A6J0AB27_ACIJB
OG0000102	sp|Q6IFX4|K1C39_MOUSE	tr|A0A6J0A8Q7|A0A6J0A8Q7_ACIJB
OG0000102	sp|B1AQ75|KRT36_MOUSE	tr|A0A6I9ZP45|A0A6I9ZP45_ACIJB
OG0000102	sp|Q497I4|KRT35_MOUSE	tr|A0A6J1YIH4|A0A6J1YIH4_ACIJB
OG0000103	tr|A0A338P708|A0A338P708_MOUSE, tr|Q9D6S9|Q9D6S9_MOUSE	tr|A0A6J1XYD7|A0A6J1XYD7_ACIJB
OG0000103	sp|Q9QZU5|KR151_MOUSE	tr|A0A6J0AAK1|A0A6J0AAK1_ACIJB
OG0000103	sp|O08640|KRA14_MOUSE	tr|A0A6J1XYI2|A0A6J1XYI2_ACIJB, tr|A0A6J0ABM3|A0A6J0ABM3_ACIJB, tr|A0A6J1XYF8|A0A6J1XYF8_ACIJB, tr|A0A6J0AAL5|A0A6J0AAL5_ACIJB, tr|A0A6J0AAJ7|A0A6J0AAJ7_ACIJB, tr|A0A6J0AAJ2|A0A6J0AAJ2_ACIJB, tr|A0A6J0ABM7|A0A6J0ABM7_ACIJB
OG0000104	tr|D3YVI9|D3YVI9_MOUSE, tr|E9PWL0|E9PWL0_MOUSE, sp|P15533|TR30A_MOUSE, tr|E9PVL6|E9PVL6_MOUSE, sp|Q99PQ1|TR12A_MOUSE, tr|E9PV98|E9PV98_MOUSE, tr|D3Z3L3|D3Z3L3_MOUSE	tr|A0A6J1YTD3|A0A6J1YTD3_ACIJB
OG0000104	sp|Q8BGE7|TRIM6_MOUSE	tr|A0A6J1YUS0|A0A6J1YUS0_ACIJB
OG0000104	sp|Q99PP6|TR34A_MOUSE, tr|J3QNR8|J3QNR8_MOUSE	tr|A0A6J1YV96|A0A6J1YV96_ACIJB
OG0000106	tr|Q8VET1|Q8VET1_MOUSE	tr|A0A6J0A461|A0A6J0A461_ACIJB, tr|A0A6J1YQ66|A0A6J1YQ66_ACIJB
OG0000106	tr|A0A0U1RPZ4|A0A0U1RPZ4_MOUSE	tr|A0A6J0A4B7|A0A6J0A4B7_ACIJB, tr|A0A6J1YK28|A0A6J1YK28_ACIJB, tr|A0A6J0A0Z5|A0A6J0A0Z5_ACIJB, tr|A0A6J0A7W6|A0A6J0A7W6_ACIJB, tr|A0A6J0A7Q5|A0A6J0A7Q5_ACIJB, tr|A0A6I9ZZ47|A0A6I9ZZ47_ACIJB, tr|A0A6J0AAC9|A0A6J0AAC9_ACIJB, tr|A0A6J1YIM8|A0A6J1YIM8_ACIJB, tr|A0A6J1YJA0|A0A6J1YJA0_ACIJB
OG0000107	tr|A2BH64|A2BH64_MOUSE, tr|Q91WB5|Q91WB5_MOUSE, tr|B1B0N6|B1B0N6_MOUSE, tr|O35176|O35176_MOUSE, tr|E9PWZ2|E9PWZ2_MOUSE, tr|D2XZ31|D2XZ31_MOUSE, tr|A0A087WQJ0|A0A087WQJ0_MOUSE, tr|A0A087WP21|A0A087WP21_MOUSE, tr|F6WYW0|F6WYW0_MOUSE, tr|J3QJY4|J3QJY4_MOUSE, tr|A0A087WP50|A0A087WP50_MOUSE, tr|A0A087WPW0|A0A087WPW0_MOUSE	tr|A0A6I9ZTR1|A0A6I9ZTR1_ACIJB
OG0000112	sp|Q8VI40|TRI60_MOUSE	tr|A0A6J2A4A3|A0A6J2A4A3_ACIJB
OG0000112	tr|Q8JZK6|Q8JZK6_MOUSE	tr|A0A6J1Z4V0|A0A6J1Z4V0_ACIJB, tr|A0A6J0A8Z5|A0A6J0A8Z5_ACIJB
OG0000112	sp|Q9ESN2|TRI39_MOUSE	tr|A0A6J1YVA3|A0A6J1YVA3_ACIJB
OG0000112	sp|Q3UWZ0|TRI75_MOUSE	tr|A0A6I9ZDQ1|A0A6I9ZDQ1_ACIJB, tr|A0A6I9ZGQ4|A0A6I9ZGQ4_ACIJB, tr|A0A6J1ZVD6|A0A6J1ZVD6_ACIJB, tr|A0A6I9ZF67|A0A6I9ZF67_ACIJB
OG0000113	sp|Q8VFX2|O1444_MOUSE	tr|A0A6J0AB83|A0A6J0AB83_ACIJB, tr|A0A6J0A4T3|A0A6J0A4T3_ACIJB, tr|A0A6I9ZW46|A0A6I9ZW46_ACIJB, tr|A0A6I9ZW32|A0A6I9ZW32_ACIJB, tr|A0A6J0A8P5|A0A6J0A8P5_ACIJB, tr|A0A6J0AB89|A0A6J0AB89_ACIJB, tr|A0A6I9ZX57|A0A6I9ZX57_ACIJB, tr|A0A6J0ABC1|A0A6J0ABC1_ACIJB, tr|A0A6J0A0F6|A0A6J0A0F6_ACIJB, tr|A0A6J0A097|A0A6J0A097_ACIJB, tr|A0A6J0ACD6|A0A6J0ACD6_ACIJB
OG0000114	sp|Q9R053|SCNBA_MOUSE	tr|A0A6J1XVB7|A0A6J1XVB7_ACIJB
OG0000114	tr|B1AYL1|B1AYL1_MOUSE	tr|A0A6J1XVZ3|A0A6J1XVZ3_ACIJB, tr|A0A6J1XVT3|A0A6J1XVT3_ACIJB, tr|A0A6J1YGH1|A0A6J1YGH1_ACIJB, tr|A0A6J1Z1Y1|A0A6J1Z1Y1_ACIJB, tr|A0A6J1XHP2|A0A6J1XHP2_ACIJB, tr|A0A6J0A4L2|A0A6J0A4L2_ACIJB, tr|A0A6J1Z561|A0A6J1Z561_ACIJB, tr|A0A6J1Z2Y1|A0A6J1Z2Y1_ACIJB, tr|A0A6I9ZHR0|A0A6I9ZHR0_ACIJB
OG0000115	sp|Q8VFV4|O1440_MOUSE	tr|A0A6J0A941|A0A6J0A941_ACIJB
OG0000115	tr|A0A140LHS9|A0A140LHS9_MOUSE	tr|A0A6I9ZY61|A0A6I9ZY61_ACIJB
OG0000115	tr|A0A2I3BR00|A0A2I3BR00_MOUSE	tr|A0A6I9ZWZ2|A0A6I9ZWZ2_ACIJB
OG0000115	tr|Q8VFV3|Q8VFV3_MOUSE	tr|A0A6J0A803|A0A6J0A803_ACIJB
OG0000116	sp|P97872|FMO5_MOUSE	tr|A0A6J0A6S3|A0A6J0A6S3_ACIJB
OG0000116	sp|Q8K2I3|FMO2_MOUSE	tr|A0A6J1YBU5|A0A6J1YBU5_ACIJB
OG0000116	tr|J3QMN6|J3QMN6_MOUSE	tr|A0A6I9ZD97|A0A6I9ZD97_ACIJB
OG0000116	sp|P97501|FMO3_MOUSE	tr|A0A6I9ZEV5|A0A6I9ZEV5_ACIJB
OG0000116	tr|Q8C116|Q8C116_MOUSE, tr|G3X946|G3X946_MOUSE, tr|B2RWH8|B2RWH8_MOUSE	tr|A0A6I9ZCF8|A0A6I9ZCF8_ACIJB
OG0000117	sp|P08752|GNAI2_MOUSE	tr|A0A6I9ZYY9|A0A6I9ZYY9_ACIJB
OG0000117	sp|Q3V3I2|GNAT3_MOUSE	tr|A0A6J0A0A7|A0A6J0A0A7_ACIJB
OG0000117	sp|P50149|GNAT2_MOUSE	tr|A0A6J1ZAE2|A0A6J1ZAE2_ACIJB
OG0000117	sp|P20612|GNAT1_MOUSE	tr|A0A6I9ZWU0|A0A6I9ZWU0_ACIJB
OG0000117	sp|Q9DC51|GNAI3_MOUSE	tr|A0A6I9ZT72|A0A6I9ZT72_ACIJB
OG0000117	sp|B2RSH2|GNAI1_MOUSE	tr|A0A6J2AC84|A0A6J2AC84_ACIJB
OG0000118	tr|E9QAQ8|E9QAQ8_MOUSE	tr|A0A6J1Z037|A0A6J1Z037_ACIJB
OG0000118	sp|Q80Z19|MUC2_MOUSE	tr|A0A6J1YPV4|A0A6J1YPV4_ACIJB
OG0000118	sp|Q80T03|MUC6_MOUSE, sp|Q6PZE0|MUC19_MOUSE	tr|A0A6J1XIB1|A0A6J1XIB1_ACIJB
OG0000118	tr|E9Q5I3|E9Q5I3_MOUSE	tr|A0A6J1Z188|A0A6J1Z188_ACIJB, tr|A0A6J1Z091|A0A6J1Z091_ACIJB, tr|A0A6J0ACN7|A0A6J0ACN7_ACIJB
OG0000119	sp|Q9QZR9|CO4A4_MOUSE	tr|A0A6J1YJB2|A0A6J1YJB2_ACIJB
OG0000119	sp|P08122|CO4A2_MOUSE	tr|A0A6J1ZV32|A0A6J1ZV32_ACIJB
OG0000119	tr|B1AVK5|B1AVK5_MOUSE	tr|A0A6J1Z393|A0A6J1Z393_ACIJB
OG0000119	sp|Q9QZS0|CO4A3_MOUSE	tr|A0A6J1YK96|A0A6J1YK96_ACIJB
