Orthogroup	Mus_musculus	Diceros_bicornis_minor
OG0000016	tr|Q8BFS8|Q8BFS8_MOUSE	tr|A0A7J7FN33|A0A7J7FN33_DICBM, tr|A0A7J7FPE3|A0A7J7FPE3_DICBM, tr|A0A7J7FNQ9|A0A7J7FNQ9_DICBM, tr|A0A7J7FN46|A0A7J7FN46_DICBM, tr|A0A7J7FP62|A0A7J7FP62_DICBM, tr|A0A7J7FPN9|A0A7J7FPN9_DICBM, tr|A0A7J7FNM2|A0A7J7FNM2_DICBM, tr|A0A7J7FN57|A0A7J7FN57_DICBM, tr|A0A7J7F8K9|A0A7J7F8K9_DICBM, tr|A0A7J7FN13|A0A7J7FN13_DICBM, tr|A0A7J7FN84|A0A7J7FN84_DICBM, tr|A0A7J7FNB6|A0A7J7FNB6_DICBM, tr|A0A7J7FN58|A0A7J7FN58_DICBM, tr|A0A7J7FN41|A0A7J7FN41_DICBM, tr|A0A7J7F0Q3|A0A7J7F0Q3_DICBM, tr|A0A7J7FNB4|A0A7J7FNB4_DICBM, tr|A0A7J7FPA2|A0A7J7FPA2_DICBM, tr|A0A7J7FN86|A0A7J7FN86_DICBM, tr|A0A7J7FNF0|A0A7J7FNF0_DICBM, tr|A0A7J7FN55|A0A7J7FN55_DICBM, tr|A0A7J7FN73|A0A7J7FN73_DICBM, tr|A0A7J7FN82|A0A7J7FN82_DICBM, tr|A0A7J7F8I1|A0A7J7F8I1_DICBM, tr|A0A7J7FNH7|A0A7J7FNH7_DICBM, tr|A0A7J7FNQ1|A0A7J7FNQ1_DICBM, tr|A0A7J7F095|A0A7J7F095_DICBM, tr|A0A7J7FPF8|A0A7J7FPF8_DICBM, tr|A0A7J7F0H6|A0A7J7F0H6_DICBM, tr|A0A7J7FN79|A0A7J7FN79_DICBM, tr|A0A7J7FNI7|A0A7J7FNI7_DICBM, tr|A0A7J7FNN7|A0A7J7FNN7_DICBM, tr|A0A7J7FNM7|A0A7J7FNM7_DICBM, tr|A0A7J7FNE1|A0A7J7FNE1_DICBM, tr|A0A7J7FN50|A0A7J7FN50_DICBM, tr|A0A7J7FNF3|A0A7J7FNF3_DICBM, tr|A0A7J7FN19|A0A7J7FN19_DICBM, tr|A0A7J7FN29|A0A7J7FN29_DICBM, tr|A0A7J7FN48|A0A7J7FN48_DICBM, tr|A0A7J7FPC8|A0A7J7FPC8_DICBM, tr|A0A7J7FN64|A0A7J7FN64_DICBM, tr|A0A7J7FN45|A0A7J7FN45_DICBM, tr|A0A7J7FN39|A0A7J7FN39_DICBM, tr|A0A7J7FP75|A0A7J7FP75_DICBM, tr|A0A7J7FN25|A0A7J7FN25_DICBM, tr|A0A7J7FND6|A0A7J7FND6_DICBM, tr|A0A7J7F8F4|A0A7J7F8F4_DICBM
OG0000021	tr|Q8BGS5|Q8BGS5_MOUSE	tr|A0A7J7FN05|A0A7J7FN05_DICBM
OG0000021	tr|B2RTN3|B2RTN3_MOUSE	tr|A0A7J7FPS6|A0A7J7FPS6_DICBM
OG0000021	sp|Q3URU2|PEG3_MOUSE	tr|A0A7J7ERX0|A0A7J7ERX0_DICBM, tr|A0A7J7FNB2|A0A7J7FNB2_DICBM
OG0000021	tr|E9PVW1|E9PVW1_MOUSE	tr|A0A7J7F135|A0A7J7F135_DICBM
OG0000021	sp|Q8R2V3|ZN445_MOUSE	tr|A0A7J7F101|A0A7J7F101_DICBM, tr|A0A7J7F186|A0A7J7F186_DICBM
OG0000021	sp|Q07231|ZSC21_MOUSE	tr|A0A7J7FB47|A0A7J7FB47_DICBM, tr|A0A7J7FAX6|A0A7J7FAX6_DICBM, tr|A0A7J7FAX7|A0A7J7FAX7_DICBM, tr|A0A7J7FBT5|A0A7J7FBT5_DICBM, tr|A0A7J7E7Q1|A0A7J7E7Q1_DICBM, tr|A0A7J7E8B9|A0A7J7E8B9_DICBM, tr|A0A7J7FBB4|A0A7J7FBB4_DICBM, tr|A0A7J7EQY2|A0A7J7EQY2_DICBM
OG0000021	sp|Q91VN1|ZNF24_MOUSE	tr|A0A7J7FAT7|A0A7J7FAT7_DICBM, tr|A0A7J7ETY4|A0A7J7ETY4_DICBM
OG0000021	sp|Q8CF60|ZN263_MOUSE	tr|A0A7J7ES97|A0A7J7ES97_DICBM
OG0000021	sp|Q9Z1D8|ZKSC5_MOUSE	tr|A0A7J7ERM1|A0A7J7ERM1_DICBM
OG0000021	sp|Q8BGS3|ZKSC1_MOUSE	tr|A0A7J7ERB7|A0A7J7ERB7_DICBM
OG0000021	tr|Q8BSL0|Q8BSL0_MOUSE	tr|A0A7J7FBA3|A0A7J7FBA3_DICBM
OG0000021	sp|Q9Z1D9|ZN394_MOUSE	tr|A0A7J7F6X4|A0A7J7F6X4_DICBM, tr|A0A7J7ETY3|A0A7J7ETY3_DICBM, tr|A0A7J7ETL0|A0A7J7ETL0_DICBM, tr|A0A7J7FI27|A0A7J7FI27_DICBM, tr|A0A7J7ERC1|A0A7J7ERC1_DICBM
OG0000022	tr|Q8VFF2|Q8VFF2_MOUSE, tr|Q8VFF1|Q8VFF1_MOUSE, tr|Q8VGX1|Q8VGX1_MOUSE, tr|Q8VFJ4|Q8VFJ4_MOUSE, tr|Q8VFJ3|Q8VFJ3_MOUSE, tr|Q8VFJ5|Q8VFJ5_MOUSE, tr|A0A1D5RMH6|A0A1D5RMH6_MOUSE, tr|Q7TRF8|Q7TRF8_MOUSE, tr|Q7TRG7|Q7TRG7_MOUSE, tr|Q8VFM8|Q8VFM8_MOUSE, tr|Q8VET8|Q8VET8_MOUSE, tr|Q8VFF4|Q8VFF4_MOUSE, tr|Q7TRG4|Q7TRG4_MOUSE, tr|Q7TRG0|Q7TRG0_MOUSE, tr|Q8VFF6|Q8VFF6_MOUSE, tr|Q7TRG2|Q7TRG2_MOUSE, tr|A0A2I3BPT4|A0A2I3BPT4_MOUSE, tr|Q8VGG6|Q8VGG6_MOUSE, tr|Q7TRG9|Q7TRG9_MOUSE, tr|Q7TRG8|Q7TRG8_MOUSE, tr|Q8VGG4|Q8VGG4_MOUSE, tr|Q7TRF0|Q7TRF0_MOUSE, tr|Q8VFI7|Q8VFI7_MOUSE, tr|Q8VFI8|Q8VFI8_MOUSE, tr|E9PVW2|E9PVW2_MOUSE, tr|A0A2I3BRV7|A0A2I3BRV7_MOUSE, tr|E9PX82|E9PX82_MOUSE, sp|Q0VAX9|OLF18_MOUSE, tr|A0A1L1SUS1|A0A1L1SUS1_MOUSE, tr|Q7TRF6|Q7TRF6_MOUSE, tr|Q7TRF5|Q7TRF5_MOUSE, tr|Q8VFF7|Q8VFF7_MOUSE, tr|Q8VFJ1|Q8VFJ1_MOUSE, sp|Q7TRF3|OL867_MOUSE, tr|Q8VEY9|Q8VEY9_MOUSE, tr|E9PVX1|E9PVX1_MOUSE, tr|Q8VGB8|Q8VGB8_MOUSE, tr|Q7TQU8|Q7TQU8_MOUSE, tr|Q8VGU6|Q8VGU6_MOUSE, tr|Q8VGU7|Q8VGU7_MOUSE, sp|Q9JHB2|OLF19_MOUSE, tr|Q8VGX5|Q8VGX5_MOUSE, tr|Q8VGU8|Q8VGU8_MOUSE, tr|E9Q5G9|E9Q5G9_MOUSE, sp|Q60892|OLF8_MOUSE, tr|Q7TQU9|Q7TQU9_MOUSE	tr|A0A7J7E796|A0A7J7E796_DICBM
OG0000024	tr|Q8VF89|Q8VF89_MOUSE, tr|Q9EPF7|Q9EPF7_MOUSE, tr|Q7TRN3|Q7TRN3_MOUSE, tr|Q8VFM5|Q8VFM5_MOUSE, tr|Q7TRN4|Q7TRN4_MOUSE, tr|Q8VFM3|Q8VFM3_MOUSE, tr|Q9EPF6|Q9EPF6_MOUSE, tr|K7N641|K7N641_MOUSE, tr|Q9EPF5|Q9EPF5_MOUSE, tr|Q8VFM4|Q8VFM4_MOUSE, tr|Q9EPF8|Q9EPF8_MOUSE, tr|Q9D3U9|Q9D3U9_MOUSE	tr|A0A7J7ETK8|A0A7J7ETK8_DICBM, tr|A0A7J7ESL7|A0A7J7ESL7_DICBM
OG0000024	tr|Q5NCD7|Q5NCD7_MOUSE, tr|L7MTY4|L7MTY4_MOUSE, tr|Q7TRZ4|Q7TRZ4_MOUSE, tr|A0A0N4SVP2|A0A0N4SVP2_MOUSE, tr|Q8VGX2|Q8VGX2_MOUSE, tr|Q8VF05|Q8VF05_MOUSE, tr|Q8VGJ5|Q8VGJ5_MOUSE, tr|Q5NC45|Q5NC45_MOUSE, tr|Q8VGD8|Q8VGD8_MOUSE, tr|Q8VFA2|Q8VFA2_MOUSE, tr|Q8VF87|Q8VF87_MOUSE, tr|Q8VET2|Q8VET2_MOUSE, tr|Q8VFG7|Q8VFG7_MOUSE, tr|Q7TRZ7|Q7TRZ7_MOUSE, tr|Q7TQS8|Q7TQS8_MOUSE, sp|Q8VGD6|OLF56_MOUSE, tr|Q8VGD7|Q8VGD7_MOUSE, tr|Q8VGL6|Q8VGL6_MOUSE, tr|G5E8J1|G5E8J1_MOUSE, tr|Q7TS53|Q7TS53_MOUSE, tr|E9Q3K2|E9Q3K2_MOUSE, tr|Q8VF37|Q8VF37_MOUSE, tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE, tr|M9MMK4|M9MMK4_MOUSE, tr|Q5NC44|Q5NC44_MOUSE, tr|Q8VGD9|Q8VGD9_MOUSE, tr|Q5NCD2|Q5NCD2_MOUSE, tr|Q5NCD3|Q5NCD3_MOUSE, tr|M9MMJ7|M9MMJ7_MOUSE, tr|E9Q4J3|E9Q4J3_MOUSE, tr|Q7TRY2|Q7TRY2_MOUSE	tr|A0A7J7FN60|A0A7J7FN60_DICBM
OG0000031	tr|E9PUN7|E9PUN7_MOUSE	tr|A0A7J7F249|A0A7J7F249_DICBM
OG0000031	tr|Q8VG26|Q8VG26_MOUSE	tr|A0A7J7ESX2|A0A7J7ESX2_DICBM, tr|A0A7J7ESW0|A0A7J7ESW0_DICBM
OG0000031	tr|A0A2I3BPE8|A0A2I3BPE8_MOUSE	tr|A0A7J7ESG3|A0A7J7ESG3_DICBM, tr|A0A7J7ESA0|A0A7J7ESA0_DICBM, tr|A0A7J7ESB0|A0A7J7ESB0_DICBM, tr|A0A7J7ET75|A0A7J7ET75_DICBM, tr|A0A7J7ES54|A0A7J7ES54_DICBM
OG0000031	tr|A0A2I3BR67|A0A2I3BR67_MOUSE	tr|A0A7J7F2M9|A0A7J7F2M9_DICBM
OG0000031	tr|B9EHE6|B9EHE6_MOUSE	tr|A0A7J7ESS0|A0A7J7ESS0_DICBM, tr|A0A7J7ESQ3|A0A7J7ESQ3_DICBM, tr|A0A7J7ESK5|A0A7J7ESK5_DICBM
OG0000031	tr|F8VQ18|F8VQ18_MOUSE	tr|A0A7J7F244|A0A7J7F244_DICBM, tr|A0A7J7ES80|A0A7J7ES80_DICBM, tr|A0A7J7ET81|A0A7J7ET81_DICBM, tr|A0A7J7ESK1|A0A7J7ESK1_DICBM, tr|A0A7J7ESX9|A0A7J7ESX9_DICBM, tr|A0A7J7F2C4|A0A7J7F2C4_DICBM, tr|A0A7J7ESI0|A0A7J7ESI0_DICBM, tr|A0A7J7ESS8|A0A7J7ESS8_DICBM
OG0000036	sp|Q7TST0|BTNL1_MOUSE	tr|A0A7J7EJJ2|A0A7J7EJJ2_DICBM
OG0000036	sp|A4QPC6|BT2A2_MOUSE	tr|A0A7J7FAX1|A0A7J7FAX1_DICBM, tr|A0A7J7FBQ1|A0A7J7FBQ1_DICBM, tr|A0A7J7FAR2|A0A7J7FAR2_DICBM, tr|A0A7J7FAQ7|A0A7J7FAQ7_DICBM, tr|A0A7J7FBR1|A0A7J7FBR1_DICBM
OG0000036	sp|Q62556|BT1A1_MOUSE	tr|A0A7J7FB78|A0A7J7FB78_DICBM
OG0000036	sp|Q9JK39|BTNLA_MOUSE	tr|A0A7J7FBR2|A0A7J7FBR2_DICBM, tr|A0A7J7FAZ0|A0A7J7FAZ0_DICBM, tr|A0A7J7FAT3|A0A7J7FAT3_DICBM, tr|A0A7J7FAR8|A0A7J7FAR8_DICBM, tr|A0A7J7FAP6|A0A7J7FAP6_DICBM, tr|A0A7J7FAV8|A0A7J7FAV8_DICBM, tr|A0A7J7FAN3|A0A7J7FAN3_DICBM, tr|A0A7J7FAS3|A0A7J7FAS3_DICBM, tr|A0A7J7FAU6|A0A7J7FAU6_DICBM, tr|A0A7J7FB17|A0A7J7FB17_DICBM, tr|A0A7J7FAU8|A0A7J7FAU8_DICBM, tr|A0A7J7FAP4|A0A7J7FAP4_DICBM, tr|A0A7J7FBP3|A0A7J7FBP3_DICBM, tr|A0A7J7FB83|A0A7J7FB83_DICBM, tr|A0A7J7FB28|A0A7J7FB28_DICBM, tr|A0A7J7FAQ3|A0A7J7FAQ3_DICBM, tr|A0A7J7FAT6|A0A7J7FAT6_DICBM, tr|A0A7J7FAV6|A0A7J7FAV6_DICBM, tr|A0A7J7ER31|A0A7J7ER31_DICBM, tr|A0A7J7FAT8|A0A7J7FAT8_DICBM, tr|A0A7J7FAY0|A0A7J7FAY0_DICBM, tr|A0A7J7FBS1|A0A7J7FBS1_DICBM, tr|A0A7J7F7X5|A0A7J7F7X5_DICBM
OG0000037	tr|H3BJ46|H3BJ46_MOUSE, tr|G5E8G1|G5E8G1_MOUSE, tr|Q8R2D2|Q8R2D2_MOUSE, tr|H3BLP0|H3BLP0_MOUSE, tr|Q8R2D1|Q8R2D1_MOUSE, tr|Q8R2D0|Q8R2D0_MOUSE, tr|Q14C10|Q14C10_MOUSE, tr|G5E8I3|G5E8I3_MOUSE, tr|Q8R2D3|Q8R2D3_MOUSE, tr|Q3SXA2|Q3SXA2_MOUSE, tr|Q8R2D4|Q8R2D4_MOUSE, tr|Q9EQ41|Q9EQ41_MOUSE, tr|K7N775|K7N775_MOUSE, tr|Q8R2C2|Q8R2C2_MOUSE, tr|E9Q8T0|E9Q8T0_MOUSE, tr|Q8R2C6|Q8R2C6_MOUSE, tr|Q8R2C7|Q8R2C7_MOUSE, tr|Q8R2C8|Q8R2C8_MOUSE, tr|Q8R2C9|Q8R2C9_MOUSE, tr|A2RST7|A2RST7_MOUSE, tr|W4VSP8|W4VSP8_MOUSE, tr|H3BKW5|H3BKW5_MOUSE, tr|Q8R2D8|Q8R2D8_MOUSE, tr|K7N688|K7N688_MOUSE, tr|K7N778|K7N778_MOUSE, tr|B2RQT2|B2RQT2_MOUSE, tr|Q8R2D9|Q8R2D9_MOUSE, tr|Q8R2D6|Q8R2D6_MOUSE, tr|Q8R2D7|Q8R2D7_MOUSE, tr|G3XA52|G3XA52_MOUSE, tr|Q8R2E2|Q8R2E2_MOUSE, tr|Q8R2E3|Q8R2E3_MOUSE, tr|Q8R2E4|Q8R2E4_MOUSE, tr|Q8R2E0|Q8R2E0_MOUSE, tr|G3UWE6|G3UWE6_MOUSE, tr|Q8R2E1|Q8R2E1_MOUSE	tr|A0A7J7F6W2|A0A7J7F6W2_DICBM
OG0000042	tr|Q9WV19|Q9WV19_MOUSE	tr|A0A7J7F8V7|A0A7J7F8V7_DICBM, tr|A0A7J7F7S8|A0A7J7F7S8_DICBM, tr|A0A7J7F7Z8|A0A7J7F7Z8_DICBM, tr|A0A7J7F7W9|A0A7J7F7W9_DICBM, tr|A0A7J7F8B2|A0A7J7F8B2_DICBM, tr|A0A7J7F6B6|A0A7J7F6B6_DICBM, tr|A0A7J7E6B8|A0A7J7E6B8_DICBM, tr|A0A7J7E6A8|A0A7J7E6A8_DICBM, tr|A0A7J7E6B6|A0A7J7E6B6_DICBM, tr|A0A7J7E657|A0A7J7E657_DICBM, tr|A0A7J7E761|A0A7J7E761_DICBM, tr|A0A7J7E6J0|A0A7J7E6J0_DICBM, tr|A0A7J7E6E4|A0A7J7E6E4_DICBM, tr|A0A7J7F8W2|A0A7J7F8W2_DICBM, tr|A0A7J7FPB7|A0A7J7FPB7_DICBM, tr|A0A7J7F8D1|A0A7J7F8D1_DICBM, tr|A0A7J7F7X9|A0A7J7F7X9_DICBM, tr|A0A7J7F7T6|A0A7J7F7T6_DICBM, tr|A0A7J7F7W2|A0A7J7F7W2_DICBM, tr|A0A7J7F853|A0A7J7F853_DICBM, tr|A0A7J7F812|A0A7J7F812_DICBM, tr|A0A7J7F7Y0|A0A7J7F7Y0_DICBM, tr|A0A7J7F817|A0A7J7F817_DICBM, tr|A0A7J7F821|A0A7J7F821_DICBM, tr|A0A7J7F7Y9|A0A7J7F7Y9_DICBM, tr|A0A7J7F8Y1|A0A7J7F8Y1_DICBM, tr|A0A7J7F8X1|A0A7J7F8X1_DICBM, tr|A0A7J7F7U9|A0A7J7F7U9_DICBM, tr|A0A7J7F807|A0A7J7F807_DICBM, tr|A0A7J7F8X7|A0A7J7F8X7_DICBM, tr|A0A7J7F858|A0A7J7F858_DICBM, tr|A0A7J7F8C2|A0A7J7F8C2_DICBM, tr|A0A7J7F7X0|A0A7J7F7X0_DICBM
OG0000045	tr|Q8CGQ2|Q8CGQ2_MOUSE, tr|B2RUD9|B2RUD9_MOUSE	tr|A0A7J7F4B1|A0A7J7F4B1_DICBM
OG0000045	sp|Q60813|ADM1A_MOUSE, sp|Q8R534|ADM1B_MOUSE	tr|A0A7J7FMJ7|A0A7J7FMJ7_DICBM
OG0000045	sp|Q61072|ADAM9_MOUSE	tr|A0A7J7F2T7|A0A7J7F2T7_DICBM
OG0000045	sp|Q60718|ADAM2_MOUSE, sp|Q8K410|ADA32_MOUSE, sp|Q9R157|ADA18_MOUSE, sp|Q3TTE0|ADAM5_MOUSE, sp|F8VQ03|ADAM3_MOUSE	tr|A0A7J7EYS1|A0A7J7EYS1_DICBM
OG0000045	sp|Q61824|ADA12_MOUSE	tr|A0A7J7F3F8|A0A7J7F3F8_DICBM
OG0000045	tr|Q811Q3|Q811Q3_MOUSE	tr|A0A7J7E537|A0A7J7E537_DICBM
OG0000045	sp|Q9JI76|ADA21_MOUSE	tr|A0A7J7F485|A0A7J7F485_DICBM
OG0000045	tr|Q7M766|Q7M766_MOUSE, tr|A2RSG8|A2RSG8_MOUSE, sp|Q9R158|AD26A_MOUSE, tr|Q6IMH6|Q6IMH6_MOUSE, tr|Q7M762|Q7M762_MOUSE, sp|Q9R159|ADA25_MOUSE, tr|Q7M763|Q7M763_MOUSE, sp|Q9R160|ADA24_MOUSE, sp|Q811Q4|ADA29_MOUSE	tr|A0A7J7F4D5|A0A7J7F4D5_DICBM
OG0000054	sp|Q9QYI5|DNJB2_MOUSE	tr|A0A7J7F460|A0A7J7F460_DICBM, tr|A0A7J7F3D1|A0A7J7F3D1_DICBM, tr|A0A7J7F5V3|A0A7J7F5V3_DICBM, tr|A0A7J7EII4|A0A7J7EII4_DICBM, tr|A0A7J7EUD1|A0A7J7EUD1_DICBM, tr|A0A7J7FKR3|A0A7J7FKR3_DICBM, tr|A0A7J7F4V6|A0A7J7F4V6_DICBM, tr|A0A7J7EJF0|A0A7J7EJF0_DICBM, tr|A0A7J7EB68|A0A7J7EB68_DICBM, tr|A0A7J7EIX7|A0A7J7EIX7_DICBM, tr|A0A7J7EIG4|A0A7J7EIG4_DICBM, tr|A0A7J7F4Q3|A0A7J7F4Q3_DICBM, tr|A0A7J7EJ89|A0A7J7EJ89_DICBM, tr|A0A7J7EXN1|A0A7J7EXN1_DICBM, tr|A0A7J7FG52|A0A7J7FG52_DICBM, tr|A0A7J7FGQ7|A0A7J7FGQ7_DICBM, tr|A0A7J7FIF0|A0A7J7FIF0_DICBM, tr|A0A7J7EIJ5|A0A7J7EIJ5_DICBM, tr|A0A7J7F5A8|A0A7J7F5A8_DICBM, tr|A0A7J7F4Q2|A0A7J7F4Q2_DICBM, tr|A0A7J7F4W6|A0A7J7F4W6_DICBM, tr|A0A7J7EIJ6|A0A7J7EIJ6_DICBM, tr|A0A7J7F528|A0A7J7F528_DICBM, tr|A0A7J7EJ72|A0A7J7EJ72_DICBM, tr|A0A7J7EJ23|A0A7J7EJ23_DICBM, tr|A0A7J7EJ03|A0A7J7EJ03_DICBM
OG0000055	sp|Q05512|MARK2_MOUSE	tr|A0A7J7FD76|A0A7J7FD76_DICBM
OG0000055	sp|Q8CIP4|MARK4_MOUSE	tr|A0A7J7E3Y9|A0A7J7E3Y9_DICBM
OG0000055	sp|Q8VHJ5|MARK1_MOUSE	tr|A0A7J7EEB9|A0A7J7EEB9_DICBM
OG0000055	sp|Q03141|MARK3_MOUSE	tr|A0A7J7FEN9|A0A7J7FEN9_DICBM
OG0000056	sp|Q60997|DMBT1_MOUSE	tr|A0A7J7EMN6|A0A7J7EMN6_DICBM, tr|A0A7J7EMR4|A0A7J7EMR4_DICBM, tr|A0A7J7EM84|A0A7J7EM84_DICBM
OG0000056	sp|O08762|NETR_MOUSE	tr|A0A7J7EER0|A0A7J7EER0_DICBM, tr|A0A7J7EH49|A0A7J7EH49_DICBM, tr|A0A7J7F704|A0A7J7F704_DICBM
OG0000056	sp|Q8K299|SCAR5_MOUSE	tr|A0A7J7E5H6|A0A7J7E5H6_DICBM, tr|A0A7J7F663|A0A7J7F663_DICBM
OG0000056	sp|Q2VLH6|C163A_MOUSE	tr|A0A7J7E9X1|A0A7J7E9X1_DICBM, tr|A0A7J7E9J6|A0A7J7E9J6_DICBM, tr|A0A7J7E9N4|A0A7J7E9N4_DICBM, tr|A0A7J7EAI8|A0A7J7EAI8_DICBM
OG0000059	tr|J3QMS2|J3QMS2_MOUSE	tr|A0A7J7EAJ9|A0A7J7EAJ9_DICBM, tr|A0A7J7EA64|A0A7J7EA64_DICBM, tr|A0A7J7EA34|A0A7J7EA34_DICBM, tr|A0A7J7EA58|A0A7J7EA58_DICBM, tr|A0A7J7EAH5|A0A7J7EAH5_DICBM, tr|A0A7J7EAD0|A0A7J7EAD0_DICBM, tr|A0A7J7EA47|A0A7J7EA47_DICBM, tr|A0A7J7EWW1|A0A7J7EWW1_DICBM, tr|A0A7J7EAC1|A0A7J7EAC1_DICBM, tr|A0A7J7EAL4|A0A7J7EAL4_DICBM, tr|A0A7J7E9W4|A0A7J7E9W4_DICBM, tr|A0A7J7EAE1|A0A7J7EAE1_DICBM, tr|A0A7J7EAM6|A0A7J7EAM6_DICBM, tr|A0A7J7EAK0|A0A7J7EAK0_DICBM, tr|A0A7J7EA66|A0A7J7EA66_DICBM, tr|A0A7J7EAI9|A0A7J7EAI9_DICBM, tr|A0A7J7EAP9|A0A7J7EAP9_DICBM, tr|A0A7J7EAB0|A0A7J7EAB0_DICBM, tr|A0A7J7EEA5|A0A7J7EEA5_DICBM, tr|A0A7J7E8K9|A0A7J7E8K9_DICBM, tr|A0A7J7E896|A0A7J7E896_DICBM, tr|A0A7J7EA24|A0A7J7EA24_DICBM, tr|A0A7J7EB91|A0A7J7EB91_DICBM
OG0000061	tr|Q7TRJ8|Q7TRJ8_MOUSE, tr|Q923Q6|Q923Q6_MOUSE, tr|Q8C0S2|Q8C0S2_MOUSE, tr|Q8VEU4|Q8VEU4_MOUSE, tr|Q923Q8|Q923Q8_MOUSE, tr|Q8VF25|Q8VF25_MOUSE, tr|Q7TRJ1|Q7TRJ1_MOUSE, tr|Q7TRJ0|Q7TRJ0_MOUSE, tr|Q8VGF0|Q8VGF0_MOUSE, tr|Q14AJ9|Q14AJ9_MOUSE, tr|A0A0U1RPZ4|A0A0U1RPZ4_MOUSE, tr|Q7TS02|Q7TS02_MOUSE, tr|Q8VFN8|Q8VFN8_MOUSE, tr|Q7TS03|Q7TS03_MOUSE, tr|F7CWV4|F7CWV4_MOUSE, tr|Q7TS06|Q7TS06_MOUSE, tr|F8VQ84|F8VQ84_MOUSE, tr|Q7TS08|Q7TS08_MOUSE, tr|Q7TS07|Q7TS07_MOUSE, tr|Q7TS04|Q7TS04_MOUSE, tr|Q7TS05|Q7TS05_MOUSE, tr|Q7TS10|Q7TS10_MOUSE, tr|B2RVZ1|B2RVZ1_MOUSE	tr|A0A7J7FAW1|A0A7J7FAW1_DICBM
OG0000066	sp|P14206|RSSA_MOUSE	tr|A0A7J7F254|A0A7J7F254_DICBM, tr|A0A7J7F8Q3|A0A7J7F8Q3_DICBM, tr|A0A7J7EA89|A0A7J7EA89_DICBM, tr|A0A7J7FAP1|A0A7J7FAP1_DICBM, tr|A0A7J7F2X6|A0A7J7F2X6_DICBM, tr|A0A7J7EZ60|A0A7J7EZ60_DICBM, tr|A0A7J7FKV5|A0A7J7FKV5_DICBM, tr|A0A7J7E4S5|A0A7J7E4S5_DICBM, tr|A0A7J7FNG8|A0A7J7FNG8_DICBM, tr|A0A7J7EXI9|A0A7J7EXI9_DICBM, tr|A0A7J7F5Z3|A0A7J7F5Z3_DICBM, tr|A0A7J7FP92|A0A7J7FP92_DICBM, tr|A0A7J7EKT8|A0A7J7EKT8_DICBM, tr|A0A7J7F6Q0|A0A7J7F6Q0_DICBM, tr|A0A7J7F7D6|A0A7J7F7D6_DICBM, tr|A0A7J7F7I1|A0A7J7F7I1_DICBM, tr|A0A7J7F737|A0A7J7F737_DICBM, tr|A0A7J7EZ41|A0A7J7EZ41_DICBM, tr|A0A7J7EAH8|A0A7J7EAH8_DICBM, tr|A0A7J7FP42|A0A7J7FP42_DICBM, tr|A0A7J7ECF6|A0A7J7ECF6_DICBM
OG0000067	tr|E9Q7P5|E9Q7P5_MOUSE	tr|A0A7J7ESC8|A0A7J7ESC8_DICBM, tr|A0A7J7ESN0|A0A7J7ESN0_DICBM, tr|A0A7J7ESB9|A0A7J7ESB9_DICBM, tr|A0A7J7ESP2|A0A7J7ESP2_DICBM, tr|A0A7J7ESM0|A0A7J7ESM0_DICBM, tr|A0A7J7ESW9|A0A7J7ESW9_DICBM, tr|A0A7J7ES95|A0A7J7ES95_DICBM, tr|A0A7J7ESN2|A0A7J7ESN2_DICBM, tr|A0A7J7ESB2|A0A7J7ESB2_DICBM, tr|A0A7J7ES53|A0A7J7ES53_DICBM, tr|A0A7J7ES40|A0A7J7ES40_DICBM, tr|A0A7J7ESK6|A0A7J7ESK6_DICBM, tr|A0A7J7ESJ3|A0A7J7ESJ3_DICBM, tr|A0A7J7ESE1|A0A7J7ESE1_DICBM, tr|A0A7J7F295|A0A7J7F295_DICBM, tr|A0A7J7ESI9|A0A7J7ESI9_DICBM, tr|A0A7J7ESF4|A0A7J7ESF4_DICBM, tr|A0A7J7ESJ1|A0A7J7ESJ1_DICBM, tr|A0A7J7F272|A0A7J7F272_DICBM, tr|A0A7J7ESK0|A0A7J7ESK0_DICBM, tr|A0A7J7EST8|A0A7J7EST8_DICBM
OG0000068	sp|Q61696|HS71A_MOUSE, sp|P17879|HS71B_MOUSE	tr|A0A7J7EIC0|A0A7J7EIC0_DICBM
OG0000068	sp|P16627|HS71L_MOUSE	tr|A0A7J7EIV0|A0A7J7EIV0_DICBM
OG0000068	sp|P63017|HSP7C_MOUSE	tr|A0A7J7F0M0|A0A7J7F0M0_DICBM
OG0000068	sp|P17156|HSP72_MOUSE	tr|A0A7J7F560|A0A7J7F560_DICBM
OG0000068	sp|P20029|BIP_MOUSE	tr|A0A7J7FMK4|A0A7J7FMK4_DICBM
