Orthogroup	Mus_musculus	Bos_mutus
OG0000078	sp|Q60754|MARCO_MOUSE	tr|L8I9G1|L8I9G1_9CETA, tr|L8I8D0|L8I8D0_9CETA, tr|L8HQR4|L8HQR4_9CETA, tr|L8HM19|L8HM19_9CETA, tr|L8I0I9|L8I0I9_9CETA, tr|L8I0T7|L8I0T7_9CETA, tr|L8I1M6|L8I1M6_9CETA, tr|L8I1N9|L8I1N9_9CETA, tr|L8HK99|L8HK99_9CETA, tr|L8HK37|L8HK37_9CETA, tr|L8HPE2|L8HPE2_9CETA, tr|L8I3I1|L8I3I1_9CETA, tr|L8HQF3|L8HQF3_9CETA, tr|L8HRZ5|L8HRZ5_9CETA, tr|L8HSA4|L8HSA4_9CETA
OG0000079	tr|Q61635|Q61635_MOUSE, tr|Q9DCE9|Q9DCE9_MOUSE, tr|A0A140LIF8|A0A140LIF8_MOUSE, sp|Q60766|IRGM1_MOUSE, sp|Q9CY28|GTPB8_MOUSE, sp|Q8C262|IIGP5_MOUSE, tr|E9QAA8|E9QAA8_MOUSE, tr|G3UWE2|G3UWE2_MOUSE, sp|Q9QZ85|IIGP1_MOUSE, tr|Q3UED7|Q3UED7_MOUSE, sp|Q62293|TGTP1_MOUSE, sp|Q3T9E4|TGTP2_MOUSE, tr|Q5NCB2|Q5NCB2_MOUSE, tr|Q5SVP0|Q5SVP0_MOUSE, tr|Q5NCB3|Q5NCB3_MOUSE	tr|L8IUR4|L8IUR4_9CETA
OG0000080	sp|P00757|K1KB4_MOUSE, sp|P15945|K1KB5_MOUSE, sp|P15947|KLK1_MOUSE, sp|P00756|K1KB3_MOUSE, sp|P00755|K1KB1_MOUSE, sp|P15949|K1KB9_MOUSE, sp|P07628|K1KB8_MOUSE, sp|P36369|K1B26_MOUSE, sp|P36368|EGFB2_MOUSE, sp|P04071|K1B16_MOUSE, sp|P15948|K1B22_MOUSE, sp|P15946|K1B11_MOUSE, sp|Q61754|K1B24_MOUSE, sp|Q9JM71|K1B27_MOUSE, sp|Q61759|K1B21_MOUSE	tr|L8IG15|L8IG15_9CETA
OG0000081	tr|Q8CFE8|Q8CFE8_MOUSE, tr|E9PXM9|E9PXM9_MOUSE, tr|F7C9P2|F7C9P2_MOUSE, sp|L7N1X6|FBW15_MOUSE, tr|A0A1D5RLF0|A0A1D5RLF0_MOUSE, tr|Q8BI57|Q8BI57_MOUSE, tr|Q8BI38|Q8BI38_MOUSE, tr|Q3TSA9|Q3TSA9_MOUSE, tr|Q5U467|Q5U467_MOUSE, tr|Q497Z0|Q497Z0_MOUSE, tr|Q8BI58|Q8BI58_MOUSE, tr|Q8C2W8|Q8C2W8_MOUSE, tr|Q5XG67|Q5XG67_MOUSE, tr|Q8C2Y5|Q8C2Y5_MOUSE, tr|E9Q8A4|E9Q8A4_MOUSE	tr|L8I4V1|L8I4V1_9CETA
OG0000090	sp|C0HKE3|H2A1D_MOUSE, sp|C0HKE9|H2A1P_MOUSE, sp|C0HKE6|H2A1I_MOUSE, sp|C0HKE7|H2A1N_MOUSE	tr|L8IQP7|L8IQP7_9CETA
OG0000090	sp|Q6GSS7|H2A2A_MOUSE	tr|L8I5K2|L8I5K2_9CETA, tr|L8HPG7|L8HPG7_9CETA, tr|L8HZR0|L8HZR0_9CETA
OG0000090	sp|C0HKE2|H2A1C_MOUSE	tr|L8I0J0|L8I0J0_9CETA
OG0000098	tr|Q5NC45|Q5NC45_MOUSE	tr|L8HP49|L8HP49_9CETA
OG0000098	tr|Q8VGD8|Q8VGD8_MOUSE	tr|L8IPM8|L8IPM8_9CETA, tr|L8HLS2|L8HLS2_9CETA, tr|L8IWF3|L8IWF3_9CETA, tr|L8IST7|L8IST7_9CETA, tr|L8IQA7|L8IQA7_9CETA, tr|L8ITN9|L8ITN9_9CETA, tr|L8IR39|L8IR39_9CETA, tr|L8IR34|L8IR34_9CETA, tr|L8IST3|L8IST3_9CETA, tr|L8HMY3|L8HMY3_9CETA, tr|L8HKL5|L8HKL5_9CETA
OG0000099	sp|P97501|FMO3_MOUSE	tr|L8I8K7|L8I8K7_9CETA
OG0000099	tr|J3QMN6|J3QMN6_MOUSE	tr|L8I5U0|L8I5U0_9CETA
OG0000099	sp|P97872|FMO5_MOUSE	tr|L8HW55|L8HW55_9CETA
OG0000099	tr|Q8C116|Q8C116_MOUSE, tr|B2RWH8|B2RWH8_MOUSE, tr|G3X946|G3X946_MOUSE	tr|L8HM03|L8HM03_9CETA
OG0000099	sp|P50285|FMO1_MOUSE, sp|Q8VHG0|FMO4_MOUSE	tr|L8I7Q9|L8I7Q9_9CETA
OG0000100	tr|E9Q848|E9Q848_MOUSE	tr|L8IBD1|L8IBD1_9CETA
OG0000100	tr|Q8VF20|Q8VF20_MOUSE, tr|Q7TRV1|Q7TRV1_MOUSE	tr|L8I8H7|L8I8H7_9CETA, tr|L8I8J9|L8I8J9_9CETA, tr|L8I7R9|L8I7R9_9CETA, tr|L8I8J5|L8I8J5_9CETA, tr|L8I7R3|L8I7R3_9CETA, tr|L8HUM5|L8HUM5_9CETA, tr|L8HRN7|L8HRN7_9CETA, tr|L8J0A2|L8J0A2_9CETA, tr|L8J462|L8J462_9CETA, tr|L8J0J4|L8J0J4_9CETA
OG0000101	tr|Q8VG96|Q8VG96_MOUSE	tr|L8I428|L8I428_9CETA, tr|L8I2G2|L8I2G2_9CETA, tr|L8I1D8|L8I1D8_9CETA, tr|L8I4T9|L8I4T9_9CETA, tr|L8I4T5|L8I4T5_9CETA, tr|L8I4T2|L8I4T2_9CETA, tr|L8HPN6|L8HPN6_9CETA, tr|L8IB35|L8IB35_9CETA, tr|L8IND5|L8IND5_9CETA, tr|L8I423|L8I423_9CETA, tr|L8I1D4|L8I1D4_9CETA, tr|L8I272|L8I272_9CETA, tr|L8I2G0|L8I2G0_9CETA
OG0000102	sp|Q61897|KT33B_MOUSE, sp|Q8K0Y2|KT33A_MOUSE, sp|Q61765|K1H1_MOUSE, sp|Q9D646|KRT34_MOUSE	tr|L8I2P2|L8I2P2_9CETA
OG0000102	sp|Q497I4|KRT35_MOUSE	tr|L8I3J3|L8I3J3_9CETA
OG0000102	sp|B1AQ75|KRT36_MOUSE	tr|L8I5F4|L8I5F4_9CETA
OG0000102	sp|Q62168|K1H2_MOUSE	tr|L8I678|L8I678_9CETA
OG0000102	sp|Q6IFX3|K1C40_MOUSE	tr|L8IDK9|L8IDK9_9CETA
OG0000103	tr|E9Q3K2|E9Q3K2_MOUSE	tr|L8IIJ3|L8IIJ3_9CETA
OG0000103	tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE	tr|L8ILF0|L8ILF0_9CETA, tr|L8HSH1|L8HSH1_9CETA, tr|L8HQX0|L8HQX0_9CETA, tr|L8II16|L8II16_9CETA, tr|L8ILE4|L8ILE4_9CETA, tr|L8HPS1|L8HPS1_9CETA, tr|L8HTF6|L8HTF6_9CETA, tr|L8IHF3|L8IHF3_9CETA, tr|L8HQG1|L8HQG1_9CETA, tr|L8IHF0|L8IHF0_9CETA, tr|L8II21|L8II21_9CETA
OG0000106	tr|Q8VGH2|Q8VGH2_MOUSE, tr|Q7TRT7|Q7TRT7_MOUSE, tr|Q8VFE8|Q8VFE8_MOUSE, tr|Q8VFE9|Q8VFE9_MOUSE, tr|Q8VGM0|Q8VGM0_MOUSE, tr|Q8VGL9|Q8VGL9_MOUSE, tr|Q8VGM1|Q8VGM1_MOUSE, tr|Q8VGL8|Q8VGL8_MOUSE, tr|Q8VGL4|Q8VGL4_MOUSE, tr|Q8VGM2|Q8VGM2_MOUSE, tr|Q8VGL3|Q8VGL3_MOUSE, tr|Q8VGJ4|Q8VGJ4_MOUSE, tr|Q7TRT5|Q7TRT5_MOUSE	tr|L8HZG5|L8HZG5_9CETA
OG0000113	tr|Q8VFP6|Q8VFP6_MOUSE	tr|L8I3E1|L8I3E1_9CETA, tr|L8HL86|L8HL86_9CETA, tr|L8I4L1|L8I4L1_9CETA, tr|L8I6Y2|L8I6Y2_9CETA, tr|L8HMV7|L8HMV7_9CETA, tr|L8I4E1|L8I4E1_9CETA, tr|L8HWW5|L8HWW5_9CETA, tr|L8HUA9|L8HUA9_9CETA, tr|L8HL87|L8HL87_9CETA, tr|L8HL91|L8HL91_9CETA, tr|L8HNL5|L8HNL5_9CETA, tr|L8HN09|L8HN09_9CETA
OG0000115	tr|Q8VGP1|Q8VGP1_MOUSE	tr|L8HLY3|L8HLY3_9CETA, tr|L8ICG0|L8ICG0_9CETA, tr|L8HLY5|L8HLY5_9CETA, tr|L8IYD9|L8IYD9_9CETA, tr|L8J1Z8|L8J1Z8_9CETA, tr|L8HT52|L8HT52_9CETA, tr|L8HQK8|L8HQK8_9CETA, tr|L8IXR8|L8IXR8_9CETA, tr|L8I3Y4|L8I3Y4_9CETA, tr|L8HN81|L8HN81_9CETA, tr|L8IZR3|L8IZR3_9CETA, tr|L8IBG3|L8IBG3_9CETA
OG0000116	sp|O08976|PBAS_MOUSE	tr|L8HQP6|L8HQP6_9CETA, tr|L8HN14|L8HN14_9CETA, tr|L8HLF7|L8HLF7_9CETA, tr|L8HN88|L8HN88_9CETA, tr|L8HMI4|L8HMI4_9CETA, tr|L8IBZ5|L8IBZ5_9CETA, tr|L8IJG3|L8IJG3_9CETA, tr|L8IK34|L8IK34_9CETA, tr|L8IMY2|L8IMY2_9CETA, tr|L8IJG5|L8IJG5_9CETA, tr|L8IIW5|L8IIW5_9CETA, tr|L8ILT5|L8ILT5_9CETA
OG0000117	tr|F6R7E8|F6R7E8_MOUSE, tr|Q9CPN7|Q9CPN7_MOUSE, tr|Q9CPN9|Q9CPN9_MOUSE, sp|P07146|TRY2_MOUSE, tr|Q792Z1|Q792Z1_MOUSE, tr|Q792Y9|Q792Y9_MOUSE, tr|Q792Y8|Q792Y8_MOUSE, tr|Q792Z0|Q792Z0_MOUSE, tr|Q9Z1R9|Q9Z1R9_MOUSE, tr|Q9R0T7|Q9R0T7_MOUSE, tr|Q9QUK9|Q9QUK9_MOUSE	tr|L8HNC2|L8HNC2_9CETA, tr|L8HM14|L8HM14_9CETA
OG0000118	sp|P62631|EF1A2_MOUSE	tr|L8HLJ8|L8HLJ8_9CETA
OG0000118	sp|P10126|EF1A1_MOUSE	tr|L8HQX8|L8HQX8_9CETA, tr|L8I0I0|L8I0I0_9CETA, tr|L8IV06|L8IV06_9CETA, tr|L8HVR6|L8HVR6_9CETA, tr|L8HSX0|L8HSX0_9CETA, tr|L8I7U3|L8I7U3_9CETA, tr|L8IG31|L8IG31_9CETA, tr|L8I0I7|L8I0I7_9CETA, tr|L8HYU7|L8HYU7_9CETA, tr|L8I1R8|L8I1R8_9CETA
OG0000119	sp|Q62556|BT1A1_MOUSE	tr|L8HLI3|L8HLI3_9CETA
OG0000119	sp|A4QPC6|BT2A2_MOUSE	tr|L8HPC7|L8HPC7_9CETA
OG0000119	sp|Q9JLN5|ERMAP_MOUSE	tr|L8IAW7|L8IAW7_9CETA
OG0000119	sp|Q5SZ99|TRI38_MOUSE	tr|L8I0V0|L8I0V0_9CETA, tr|L8HUP0|L8HUP0_9CETA, tr|L8HU50|L8HU50_9CETA, tr|L8HWP1|L8HWP1_9CETA, tr|L8IFP5|L8IFP5_9CETA, tr|L8IRF2|L8IRF2_9CETA
OG0000121	tr|Q8VF41|Q8VF41_MOUSE	tr|L8HTV5|L8HTV5_9CETA, tr|L8HR66|L8HR66_9CETA, tr|L8HSC7|L8HSC7_9CETA, tr|L8HUT5|L8HUT5_9CETA, tr|L8HUV0|L8HUV0_9CETA, tr|L8HSE2|L8HSE2_9CETA, tr|L8HR85|L8HR85_9CETA, tr|L8HR75|L8HR75_9CETA, tr|L8HSD3|L8HSD3_9CETA, tr|L8HUU7|L8HUU7_9CETA, tr|L8HSD8|L8HSD8_9CETA, tr|L8HR70|L8HR70_9CETA
OG0000125	sp|Q6PIC6|AT1A3_MOUSE	tr|L8HS24|L8HS24_9CETA
OG0000125	sp|Q6PIE5|AT1A2_MOUSE	tr|L8I2U3|L8I2U3_9CETA
OG0000125	sp|Q9WV27|AT1A4_MOUSE	tr|L8I562|L8I562_9CETA
OG0000125	sp|Q9Z1W8|AT12A_MOUSE	tr|L8IXT1|L8IXT1_9CETA
OG0000125	sp|Q64436|ATP4A_MOUSE	tr|L8HV65|L8HV65_9CETA
OG0000125	sp|Q8VDN2|AT1A1_MOUSE	tr|L8I6U3|L8I6U3_9CETA
OG0000126	sp|Q60660|KLRA2_MOUSE, tr|Q9JMA4|Q9JMA4_MOUSE, sp|Q60682|KLRA8_MOUSE, tr|Q2TJJ8|Q2TJJ8_MOUSE, sp|Q64329|KLRA3_MOUSE, tr|Q9R1G6|Q9R1G6_MOUSE, sp|Q60652|KLRA5_MOUSE, sp|Q60653|KLRA6_MOUSE, sp|Q60654|KLRA7_MOUSE, sp|Q60651|KLRA4_MOUSE, sp|P20937|KLRA1_MOUSE	tr|L8HPP1|L8HPP1_9CETA
OG0000127	sp|P29391|FRIL1_MOUSE, sp|P49945|FRIL2_MOUSE	tr|L8IWW1|L8IWW1_9CETA, tr|L8I1C7|L8I1C7_9CETA, tr|L8IMM1|L8IMM1_9CETA, tr|L8I2J8|L8I2J8_9CETA, tr|L8IRF9|L8IRF9_9CETA, tr|L8IAZ1|L8IAZ1_9CETA, tr|L8I9V4|L8I9V4_9CETA, tr|L8IYC1|L8IYC1_9CETA, tr|L8IKH0|L8IKH0_9CETA, tr|L8HYX2|L8HYX2_9CETA
OG0000129	tr|A0A075B6C4|A0A075B6C4_MOUSE	tr|L8IFY3|L8IFY3_9CETA, tr|L8HKZ0|L8HKZ0_9CETA, tr|L8HVA1|L8HVA1_9CETA, tr|L8HNJ3|L8HNJ3_9CETA, tr|L8HN48|L8HN48_9CETA, tr|L8HL23|L8HL23_9CETA, tr|L8HNR6|L8HNR6_9CETA, tr|L8HSG4|L8HSG4_9CETA, tr|L8HL42|L8HL42_9CETA, tr|L8HNY1|L8HNY1_9CETA, tr|L8HMF6|L8HMF6_9CETA
OG0000130	sp|Q9WV02|RBMX_MOUSE	tr|L8HT81|L8HT81_9CETA
OG0000130	tr|A0A2I3BRL8|A0A2I3BRL8_MOUSE, sp|Q91VM5|RMXL1_MOUSE, tr|B2RWR6|B2RWR6_MOUSE, tr|J3QK27|J3QK27_MOUSE, sp|O35698|RBY1A_MOUSE, tr|A0A087WR82|A0A087WR82_MOUSE, sp|Q60990|RBY1B_MOUSE, tr|A0A087WPY7|A0A087WPY7_MOUSE, tr|Q9DAE2|Q9DAE2_MOUSE	tr|L8IZY5|L8IZY5_9CETA
OG0000131	tr|A2AGU5|A2AGU5_MOUSE, tr|B1AZQ8|B1AZQ8_MOUSE, tr|Q9D9N2|Q9D9N2_MOUSE, tr|Q80ZS5|Q80ZS5_MOUSE, tr|Q3V0X2|Q3V0X2_MOUSE, tr|G3UW52|G3UW52_MOUSE, tr|A2ANA3|A2ANA3_MOUSE, tr|A0A571BG29|A0A571BG29_MOUSE, tr|A0A571BDD5|A0A571BDD5_MOUSE, tr|A0A571BDF8|A0A571BDF8_MOUSE, tr|Q8K193|Q8K193_MOUSE	tr|L8HMX6|L8HMX6_9CETA
OG0000132	tr|A0A0U1RPZ4|A0A0U1RPZ4_MOUSE, tr|Q7TS05|Q7TS05_MOUSE, tr|B2RVZ1|B2RVZ1_MOUSE, tr|Q7TS10|Q7TS10_MOUSE, tr|Q7TS04|Q7TS04_MOUSE, tr|Q7TS08|Q7TS08_MOUSE, tr|F8VQ84|F8VQ84_MOUSE, tr|Q7TS07|Q7TS07_MOUSE, tr|Q8VFN8|Q8VFN8_MOUSE, tr|F7CWV4|F7CWV4_MOUSE, tr|Q7TS02|Q7TS02_MOUSE	tr|L8IFK2|L8IFK2_9CETA
OG0000143	tr|Q7M708|Q7M708_MOUSE	tr|L8IQC7|L8IQC7_9CETA, tr|L8ILY9|L8ILY9_9CETA
OG0000143	sp|Q7TQA8|TR136_MOUSE, sp|Q7M721|TR120_MOUSE	tr|L8IMP4|L8IMP4_9CETA, tr|L8ILC5|L8ILC5_9CETA, tr|L8IQD2|L8IQD2_9CETA, tr|L8IMN1|L8IMN1_9CETA, tr|L8IP72|L8IP72_9CETA, tr|L8ILC1|L8ILC1_9CETA
OG0000146	tr|L7MU75|L7MU75_MOUSE	tr|L8HYZ8|L8HYZ8_9CETA
OG0000146	tr|Q3KPC7|Q3KPC7_MOUSE	tr|L8HWQ0|L8HWQ0_9CETA
OG0000146	tr|Q7TQV4|Q7TQV4_MOUSE	tr|L8HY96|L8HY96_9CETA, tr|L8HWK5|L8HWK5_9CETA, tr|L8HWQ5|L8HWQ5_9CETA, tr|L8HYZ4|L8HYZ4_9CETA
OG0000146	tr|Q8VGB1|Q8VGB1_MOUSE	tr|L8HVJ4|L8HVJ4_9CETA
OG0000147	sp|P0DP26|CALM1_MOUSE	tr|L8ILQ4|L8ILQ4_9CETA, tr|L8IYP5|L8IYP5_9CETA, tr|L8I8Z0|L8I8Z0_9CETA
OG0000147	sp|P0DP28|CALM3_MOUSE, sp|P0DP27|CALM2_MOUSE	tr|L8IZ76|L8IZ76_9CETA, tr|L8IBR1|L8IBR1_9CETA, tr|L8I8W7|L8I8W7_9CETA, tr|L8IJ39|L8IJ39_9CETA, tr|L8J041|L8J041_9CETA
OG0000148	sp|Q8VBW9|OLF63_MOUSE	tr|L8HLP3|L8HLP3_9CETA, tr|L8I150|L8I150_9CETA, tr|L8I3U9|L8I3U9_9CETA, tr|L8HND8|L8HND8_9CETA, tr|L8HKX3|L8HKX3_9CETA, tr|L8HKM0|L8HKM0_9CETA, tr|L8I202|L8I202_9CETA, tr|L8HND0|L8HND0_9CETA, tr|L8I4M4|L8I4M4_9CETA, tr|L8HP42|L8HP42_9CETA
OG0000149	sp|P06879|PRL_MOUSE	tr|L8IPG1|L8IPG1_9CETA, tr|L8IMX3|L8IMX3_9CETA, tr|L8I1E5|L8I1E5_9CETA, tr|L8IIY0|L8IIY0_9CETA, tr|L8IG46|L8IG46_9CETA, tr|L8IK35|L8IK35_9CETA, tr|L8IH40|L8IH40_9CETA, tr|L8HYE4|L8HYE4_9CETA, tr|L8HN96|L8HN96_9CETA, tr|L8IGT6|L8IGT6_9CETA
OG0000150	tr|Q8VGZ6|Q8VGZ6_MOUSE	tr|L8I5E3|L8I5E3_9CETA, tr|L8HL08|L8HL08_9CETA, tr|L8HN47|L8HN47_9CETA, tr|L8I689|L8I689_9CETA, tr|L8I2G6|L8I2G6_9CETA, tr|L8I6F1|L8I6F1_9CETA, tr|L8I1N3|L8I1N3_9CETA, tr|L8HLJ0|L8HLJ0_9CETA, tr|L8HKW3|L8HKW3_9CETA, tr|L8HKC6|L8HKC6_9CETA
OG0000151	sp|Q9CPR4|RL17_MOUSE	tr|L8J2P8|L8J2P8_9CETA, tr|L8I9X1|L8I9X1_9CETA, tr|L8IBV9|L8IBV9_9CETA, tr|L8HS48|L8HS48_9CETA, tr|L8J4V8|L8J4V8_9CETA, tr|L8I5X6|L8I5X6_9CETA, tr|L8IBA4|L8IBA4_9CETA, tr|L8IPM2|L8IPM2_9CETA, tr|L8IBK3|L8IBK3_9CETA, tr|L8I6Y5|L8I6Y5_9CETA
OG0000152	sp|Q8VES2|O1102_MOUSE, sp|Q8VF13|O1094_MOUSE, tr|Q8VF14|Q8VF14_MOUSE, tr|A3KPP7|A3KPP7_MOUSE, sp|Q60880|OL141_MOUSE, tr|Q7TR59|Q7TR59_MOUSE, sp|Q8VFL9|O1086_MOUSE	tr|L8IB48|L8IB48_9CETA, tr|L8IIX6|L8IIX6_9CETA, tr|L8I8Q2|L8I8Q2_9CETA, tr|L8J047|L8J047_9CETA
OG0000153	sp|P08122|CO4A2_MOUSE	tr|L8I182|L8I182_9CETA
OG0000153	sp|Q9QZR9|CO4A4_MOUSE	tr|L8IVG2|L8IVG2_9CETA
OG0000153	tr|B1AVK5|B1AVK5_MOUSE	tr|L8HPG1|L8HPG1_9CETA
OG0000153	tr|Q63ZW6|Q63ZW6_MOUSE	tr|L8HMU8|L8HMU8_9CETA
OG0000153	sp|P02463|CO4A1_MOUSE	tr|L8I3M1|L8I3M1_9CETA
OG0000154	tr|Q7TQZ8|Q7TQZ8_MOUSE	tr|L8HQQ2|L8HQQ2_9CETA, tr|L8HPY4|L8HPY4_9CETA, tr|L8HM39|L8HM39_9CETA, tr|L8ITA7|L8ITA7_9CETA, tr|L8HNA2|L8HNA2_9CETA, tr|L8HRU6|L8HRU6_9CETA, tr|L8HTC4|L8HTC4_9CETA, tr|L8I9K2|L8I9K2_9CETA, tr|L8I2C4|L8I2C4_9CETA, tr|L8I8V1|L8I8V1_9CETA
OG0000155	sp|Q6J756|CAN11_MOUSE	tr|L8IAN1|L8IAN1_9CETA
OG0000155	sp|O35350|CAN1_MOUSE	tr|L8IQY6|L8IQY6_9CETA
OG0000155	sp|Q91VA3|CAN8_MOUSE, sp|O08529|CAN2_MOUSE	tr|L8I222|L8I222_9CETA
OG0000155	sp|Q9D805|CAN9_MOUSE, sp|Q9JLG8|CAN15_MOUSE, sp|Q9ESK3|CAN10_MOUSE	tr|L8INI5|L8INI5_9CETA
OG0000156	tr|A0A3Q4EGR4|A0A3Q4EGR4_MOUSE, tr|L7N2E9|L7N2E9_MOUSE, tr|K7N788|K7N788_MOUSE, tr|H3BJ88|H3BJ88_MOUSE, tr|K7N784|K7N784_MOUSE, tr|E9PYL5|E9PYL5_MOUSE, tr|H3BK29|H3BK29_MOUSE, sp|O70410|V2R1_MOUSE, sp|Q8K4Z6|GPC6A_MOUSE, sp|Q9QY96|CASR_MOUSE	tr|L8IHM7|L8IHM7_9CETA
OG0000157	sp|E9Q9A9|OAS2_MOUSE, sp|Q8VI93|OAS3_MOUSE, tr|Q14AZ4|Q14AZ4_MOUSE, sp|Q8VI95|OAS1D_MOUSE, tr|A0A0J9YV76|A0A0J9YV76_MOUSE, sp|Q924S2|OAS1C_MOUSE, tr|Q8VI97|Q8VI97_MOUSE, sp|Q60856|OAS1B_MOUSE, sp|P11928|OAS1A_MOUSE, tr|Q8K469|Q8K469_MOUSE	tr|L8I021|L8I021_9CETA
OG0000158	sp|P56567|CYTA_MOUSE, tr|Q497J0|Q497J0_MOUSE, sp|P35175|CYT1_MOUSE, tr|L7N257|L7N257_MOUSE, tr|Q6IE28|Q6IE28_MOUSE, sp|P35173|CYT3_MOUSE, tr|Q8BWM3|Q8BWM3_MOUSE, sp|P35174|CYT2_MOUSE, tr|Q9D8D6|Q9D8D6_MOUSE, tr|B2RV77|B2RV77_MOUSE	tr|L8IR99|L8IR99_9CETA
OG0000159	tr|Q8VGW6|Q8VGW6_MOUSE, tr|Q8VEY4|Q8VEY4_MOUSE, tr|Q8VG94|Q8VG94_MOUSE, tr|Q8VG95|Q8VG95_MOUSE, tr|Q8VG72|Q8VG72_MOUSE, tr|Q7TRI7|Q7TRI7_MOUSE, tr|Q8VFG4|Q8VFG4_MOUSE, sp|P23275|OLF15_MOUSE, tr|Q7TQU5|Q7TQU5_MOUSE, tr|K9J6X0|K9J6X0_MOUSE	tr|L8HUL2|L8HUL2_9CETA
OG0000174	sp|Q9CPW0|CNTP2_MOUSE	tr|L8HMK2|L8HMK2_9CETA
OG0000174	sp|Q99P47|CNTP4_MOUSE	tr|L8IPC8|L8IPC8_9CETA
OG0000174	tr|E9PY62|E9PY62_MOUSE	tr|L8J2A1|L8J2A1_9CETA
OG0000174	sp|Q0V8T8|CTP5B_MOUSE, sp|Q0V8T7|CTP5C_MOUSE, sp|Q0V8T9|CTP5A_MOUSE	tr|L8IGA8|L8IGA8_9CETA
OG0000176	tr|Q8CEQ9|Q8CEQ9_MOUSE	tr|L8HXF0|L8HXF0_9CETA, tr|L8IVN2|L8IVN2_9CETA, tr|L8I6A1|L8I6A1_9CETA
OG0000176	tr|E9PVZ3|E9PVZ3_MOUSE	tr|L8J0J0|L8J0J0_9CETA, tr|L8I507|L8I507_9CETA, tr|L8I511|L8I511_9CETA, tr|L8IRP6|L8IRP6_9CETA, tr|L8I029|L8I029_9CETA
OG0000177	tr|L7N455|L7N455_MOUSE	tr|L8IZY9|L8IZY9_9CETA
OG0000177	sp|Q8VGI5|OL481_MOUSE	tr|L8J1X4|L8J1X4_9CETA, tr|L8J1W8|L8J1W8_9CETA, tr|L8IZZ5|L8IZZ5_9CETA, tr|L8J3L4|L8J3L4_9CETA, tr|L8J000|L8J000_9CETA, tr|L8J0K0|L8J0K0_9CETA, tr|L8J0I9|L8J0I9_9CETA
OG0000178	tr|A0A075B5I8|A0A075B5I8_MOUSE	tr|L8HP12|L8HP12_9CETA, tr|L8HS20|L8HS20_9CETA, tr|L8HPB7|L8HPB7_9CETA, tr|L8HME6|L8HME6_9CETA, tr|L8IBV1|L8IBV1_9CETA, tr|L8I8Z5|L8I8Z5_9CETA, tr|L8I883|L8I883_9CETA, tr|L8HQK5|L8HQK5_9CETA, tr|L8HT13|L8HT13_9CETA
OG0000179	sp|Q5QD04|TAAR9_MOUSE	tr|L8I0N5|L8I0N5_9CETA, tr|L8HR97|L8HR97_9CETA, tr|L8I3B8|L8I3B8_9CETA, tr|L8HL00|L8HL00_9CETA, tr|L8HNH9|L8HNH9_9CETA, tr|L8I1H8|L8I1H8_9CETA, tr|L8HQV7|L8HQV7_9CETA, tr|L8HSF8|L8HSF8_9CETA, tr|L8HKY4|L8HKY4_9CETA
OG0000181	sp|P49312|ROA1_MOUSE	tr|L8I6N7|L8I6N7_9CETA
OG0000181	sp|Q8BG05|ROA3_MOUSE	tr|L8IZ34|L8IZ34_9CETA, tr|L8IPQ7|L8IPQ7_9CETA, tr|L8I539|L8I539_9CETA, tr|L8IHG8|L8IHG8_9CETA, tr|L8ITQ8|L8ITQ8_9CETA, tr|L8I2F5|L8I2F5_9CETA, tr|L8IC78|L8IC78_9CETA
OG0000182	sp|Q9ERU3|ZNF22_MOUSE	tr|L8HX13|L8HX13_9CETA
OG0000182	sp|Q6A085|ZN629_MOUSE	tr|L8HZ41|L8HZ41_9CETA
OG0000182	sp|Q80V23|ZNF32_MOUSE	tr|L8I9D9|L8I9D9_9CETA
OG0000183	sp|P01867|IGG2B_MOUSE, tr|F6TQW2|F6TQW2_MOUSE, sp|P01864|GCAB_MOUSE, sp|P01863|GCAA_MOUSE, sp|P01865|GCAM_MOUSE, sp|P03987|IGHG3_MOUSE, tr|A0A1Y7VJN6|A0A1Y7VJN6_MOUSE, sp|P01869|IGH1M_MOUSE	tr|L8HPF5|L8HPF5_9CETA, tr|L8HKR7|L8HKR7_9CETA
OG0000184	tr|Q8VEZ4|Q8VEZ4_MOUSE, tr|Q8VEZ5|Q8VEZ5_MOUSE, tr|Q8VGP8|Q8VGP8_MOUSE	tr|L8IUN0|L8IUN0_9CETA
OG0000184	tr|Q8VGJ6|Q8VGJ6_MOUSE, tr|Q7TQS3|Q7TQS3_MOUSE	tr|L8HZT6|L8HZT6_9CETA
OG0000184	tr|Q8VF55|Q8VF55_MOUSE	tr|L8HXD1|L8HXD1_9CETA
OG0000185	sp|Q8VCW2|K1C25_MOUSE	tr|L8IES6|L8IES6_9CETA
OG0000185	sp|Q9Z320|K1C27_MOUSE	tr|L8IAX1|L8IAX1_9CETA
OG0000185	sp|A1L317|K1C24_MOUSE	tr|L8IE84|L8IE84_9CETA
OG0000185	sp|Q3TRJ4|K1C26_MOUSE	tr|L8IBR7|L8IBR7_9CETA
OG0000185	sp|A6BLY7|K1C28_MOUSE	tr|L8IDL6|L8IDL6_9CETA
OG0000186	sp|Q91ZE5|AGRE4_MOUSE	tr|L8IXV1|L8IXV1_9CETA
