Orthogroup	Mus_musculus	Marmota_marmota_marmota
OG0000063	sp|Q9CX86|ROA0_MOUSE	tr|A0A8C6A1F1|A0A8C6A1F1_MARMA, tr|A0A8C5ZFH7|A0A8C5ZFH7_MARMA, tr|A0A8C5YT53|A0A8C5YT53_MARMA, tr|A0A8C6AAU1|A0A8C6AAU1_MARMA, tr|A0A8C5Z7I8|A0A8C5Z7I8_MARMA
OG0000063	sp|P49312|ROA1_MOUSE	tr|A0A8C5YU92|A0A8C5YU92_MARMA, tr|A0A8C5ZDB9|A0A8C5ZDB9_MARMA
OG0000071	sp|P11260|LORF1_MOUSE	tr|A0A8C6ES21|A0A8C6ES21_MARMA, tr|A0A8C6EP35|A0A8C6EP35_MARMA, tr|A0A8C5Z873|A0A8C5Z873_MARMA, tr|A0A8C5ZSA8|A0A8C5ZSA8_MARMA, tr|A0A8C6AAW6|A0A8C6AAW6_MARMA, tr|A0A8C6AAN0|A0A8C6AAN0_MARMA, tr|A0A8C6AAA1|A0A8C6AAA1_MARMA, tr|A0A8C5Z963|A0A8C5Z963_MARMA, tr|A0A8C5ZTI0|A0A8C5ZTI0_MARMA, tr|A0A8C6ET68|A0A8C6ET68_MARMA, tr|A0A8C5ZK79|A0A8C5ZK79_MARMA, tr|A0A8C5ZH16|A0A8C5ZH16_MARMA, tr|A0A8C5YQG1|A0A8C5YQG1_MARMA, tr|A0A8C6EYN3|A0A8C6EYN3_MARMA
OG0000072	tr|Q8BI57|Q8BI57_MOUSE, tr|Q8BI38|Q8BI38_MOUSE, tr|Q8BI58|Q8BI58_MOUSE, tr|Q497Z0|Q497Z0_MOUSE, tr|E9Q8A4|E9Q8A4_MOUSE, tr|Q8C2Y5|Q8C2Y5_MOUSE, tr|Q5XG67|Q5XG67_MOUSE, tr|Q8C2W8|Q8C2W8_MOUSE, tr|Q5U467|Q5U467_MOUSE, tr|A0A1D5RLF0|A0A1D5RLF0_MOUSE, sp|L7N1X6|FBW15_MOUSE, tr|F7C9P2|F7C9P2_MOUSE, tr|E9PXM9|E9PXM9_MOUSE, tr|Q3TSA9|Q3TSA9_MOUSE	tr|A0A8C5YZJ7|A0A8C5YZJ7_MARMA
OG0000081	sp|Q6IFX3|K1C40_MOUSE	tr|A0A8C5Z0N6|A0A8C5Z0N6_MARMA
OG0000081	sp|Q62168|K1H2_MOUSE	tr|A0A8C6EQK9|A0A8C6EQK9_MARMA
OG0000081	sp|B1AQ75|KRT36_MOUSE	tr|A0A8C5Z1W8|A0A8C5Z1W8_MARMA
OG0000081	sp|Q9D646|KRT34_MOUSE, sp|Q61765|K1H1_MOUSE, sp|Q8K0Y2|KT33A_MOUSE, sp|Q61897|KT33B_MOUSE	tr|A0A8C6EQL3|A0A8C6EQL3_MARMA, tr|A0A8C6EQB8|A0A8C6EQB8_MARMA, tr|A0A8C5Z217|A0A8C5Z217_MARMA, tr|A0A8C5YZY0|A0A8C5YZY0_MARMA
OG0000083	sp|Q91ZE5|AGRE4_MOUSE	tr|A0A8C6A4W6|A0A8C6A4W6_MARMA
OG0000083	sp|Q61549|AGRE1_MOUSE	tr|A0A8C6A1B7|A0A8C6A1B7_MARMA
OG0000083	sp|Q9Z0M6|AGRE5_MOUSE	tr|A0A8C6A516|A0A8C6A516_MARMA, tr|A0A8C6A821|A0A8C6A821_MARMA, tr|A0A8C6EYW6|A0A8C6EYW6_MARMA, tr|A0A8C6EYE9|A0A8C6EYE9_MARMA, tr|A0A8C6A535|A0A8C6A535_MARMA, tr|A0A8C6AAI3|A0A8C6AAI3_MARMA, tr|A0A8C6A5Z7|A0A8C6A5Z7_MARMA, tr|A0A8C6A818|A0A8C6A818_MARMA, tr|A0A8C6A7N3|A0A8C6A7N3_MARMA
OG0000084	tr|S4R2V3|S4R2V3_MOUSE, tr|D3YYY1|D3YYY1_MOUSE, sp|Q9JI02|S2B20_MOUSE, tr|J3QM75|J3QM75_MOUSE, tr|S4R2L0|S4R2L0_MOUSE, tr|A0A087WPA9|A0A087WPA9_MOUSE, tr|A0A087WR49|A0A087WR49_MOUSE, tr|A0A087WQA9|A0A087WQA9_MOUSE, tr|D2XZ38|D2XZ38_MOUSE, sp|Q6UGQ3|SG2B2_MOUSE, tr|Q8JZX1|Q8JZX1_MOUSE, tr|Q8R1E9|Q8R1E9_MOUSE, sp|Q7M747|S2B24_MOUSE	tr|A0A8C5YYQ9|A0A8C5YYQ9_MARMA
OG0000088	tr|E9PVR6|E9PVR6_MOUSE	tr|A0A8C6EP40|A0A8C6EP40_MARMA, tr|A0A8C6EP44|A0A8C6EP44_MARMA, tr|A0A8C5ZH23|A0A8C5ZH23_MARMA, tr|A0A8C6ET95|A0A8C6ET95_MARMA, tr|A0A8C5YVH3|A0A8C5YVH3_MARMA, tr|A0A8C5YSF2|A0A8C5YSF2_MARMA, tr|A0A8C5ZF88|A0A8C5ZF88_MARMA, tr|A0A8C5ZDH3|A0A8C5ZDH3_MARMA, tr|A0A8C5YRR7|A0A8C5YRR7_MARMA, tr|A0A8C5YUX8|A0A8C5YUX8_MARMA, tr|A0A8C5YTC8|A0A8C5YTC8_MARMA, tr|A0A8C5YXA7|A0A8C5YXA7_MARMA
OG0000089	sp|Q9QWK4|CD5L_MOUSE	tr|A0A8C6ES79|A0A8C6ES79_MARMA
OG0000089	sp|Q8BV57|SRCRL_MOUSE	tr|A0A8C5YNC1|A0A8C5YNC1_MARMA
OG0000089	sp|Q2VLH6|C163A_MOUSE	tr|A0A8C5YPE8|A0A8C5YPE8_MARMA, tr|A0A8C5YQQ7|A0A8C5YQQ7_MARMA, tr|A0A8C5ZC78|A0A8C5ZC78_MARMA, tr|A0A8C5ZNK5|A0A8C5ZNK5_MARMA, tr|A0A8C5ZI04|A0A8C5ZI04_MARMA, tr|A0A8C5ZDA8|A0A8C5ZDA8_MARMA, tr|A0A8C5ZUY7|A0A8C5ZUY7_MARMA, tr|A0A8C5ZAK5|A0A8C5ZAK5_MARMA
OG0000090	tr|Q8VGA0|Q8VGA0_MOUSE	tr|A0A8C5YT08|A0A8C5YT08_MARMA
OG0000090	tr|Q8VG87|Q8VG87_MOUSE	tr|A0A8C5YUE8|A0A8C5YUE8_MARMA
OG0000090	tr|A0A1L1SQH2|A0A1L1SQH2_MOUSE	tr|A0A8C5YW31|A0A8C5YW31_MARMA, tr|A0A8C6EP38|A0A8C6EP38_MARMA, tr|A0A8C5YS50|A0A8C5YS50_MARMA
OG0000091	tr|Q9EQA9|Q9EQA9_MOUSE	tr|A0A8C6A405|A0A8C6A405_MARMA, tr|A0A8C5YK14|A0A8C5YK14_MARMA, tr|A0A8C6A283|A0A8C6A283_MARMA, tr|A0A8C6EXX6|A0A8C6EXX6_MARMA, tr|A0A8C6EXW8|A0A8C6EXW8_MARMA, tr|A0A8C6A0I4|A0A8C6A0I4_MARMA, tr|A0A8C6A326|A0A8C6A326_MARMA, tr|A0A8C6EXG1|A0A8C6EXG1_MARMA, tr|A0A8C6A2M1|A0A8C6A2M1_MARMA, tr|A0A8C6EXX4|A0A8C6EXX4_MARMA, tr|A0A8C6A2P3|A0A8C6A2P3_MARMA, tr|A0A8C6A349|A0A8C6A349_MARMA
OG0000092	sp|Q8K2A6|LIPM_MOUSE	tr|A0A8C5ZW05|A0A8C5ZW05_MARMA
OG0000092	sp|Q9Z0M5|LICH_MOUSE	tr|A0A8C5ZD56|A0A8C5ZD56_MARMA
OG0000092	sp|Q9CPP7|LIPG_MOUSE	tr|A0A8C5ZX05|A0A8C5ZX05_MARMA
OG0000092	sp|Q8BM14|LIPK_MOUSE	tr|A0A8C5ZWZ3|A0A8C5ZWZ3_MARMA
OG0000093	tr|A0A140T8J6|A0A140T8J6_MOUSE	tr|A0A8C6A8N5|A0A8C6A8N5_MARMA
OG0000093	sp|Q62007|OLF16_MOUSE	tr|A0A8C6EYJ8|A0A8C6EYJ8_MARMA
OG0000093	tr|E9PWV2|E9PWV2_MOUSE	tr|A0A8C6AAI9|A0A8C6AAI9_MARMA
OG0000093	tr|Q8VGE1|Q8VGE1_MOUSE	tr|A0A8C6A713|A0A8C6A713_MARMA
OG0000095	tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE	tr|A0A8C6EUF5|A0A8C6EUF5_MARMA, tr|A0A8C5ZNV1|A0A8C5ZNV1_MARMA
OG0000095	tr|Q8VF37|Q8VF37_MOUSE	tr|A0A8C5ZLX6|A0A8C5ZLX6_MARMA
OG0000095	tr|E9Q3K2|E9Q3K2_MOUSE	tr|A0A8C6EUE6|A0A8C6EUE6_MARMA
OG0000096	tr|A0A087WP21|A0A087WP21_MOUSE, tr|F6WYW0|F6WYW0_MOUSE, tr|E9PWZ2|E9PWZ2_MOUSE, tr|D2XZ31|D2XZ31_MOUSE, tr|A0A087WQJ0|A0A087WQJ0_MOUSE, tr|J3QJY4|J3QJY4_MOUSE, tr|A0A087WPW0|A0A087WPW0_MOUSE, tr|A0A087WP50|A0A087WP50_MOUSE, tr|O35176|O35176_MOUSE, tr|B1B0N6|B1B0N6_MOUSE, tr|A2BH64|A2BH64_MOUSE, tr|Q91WB5|Q91WB5_MOUSE	tr|A0A8C6EQG0|A0A8C6EQG0_MARMA
OG0000102	sp|P02463|CO4A1_MOUSE	tr|A0A8C6A145|A0A8C6A145_MARMA
OG0000102	tr|Q63ZW6|Q63ZW6_MOUSE	tr|A0A8C6ESW5|A0A8C6ESW5_MARMA
OG0000102	sp|Q9QZR9|CO4A4_MOUSE	tr|A0A8C5YKJ8|A0A8C5YKJ8_MARMA
OG0000102	sp|P08122|CO4A2_MOUSE	tr|A0A8C6EXS4|A0A8C6EXS4_MARMA
OG0000102	tr|B1AVK5|B1AVK5_MOUSE	tr|A0A8C5ZDJ2|A0A8C5ZDJ2_MARMA
OG0000102	sp|Q9QZS0|CO4A3_MOUSE	tr|A0A8C6ELY1|A0A8C6ELY1_MARMA
OG0000103	sp|O08800|SPB8_MOUSE	tr|A0A8C5YPF2|A0A8C5YPF2_MARMA, tr|A0A8C5YJY7|A0A8C5YJY7_MARMA, tr|A0A8C6EMY4|A0A8C6EMY4_MARMA, tr|A0A8C5YTA4|A0A8C5YTA4_MARMA, tr|A0A8C5YQQ4|A0A8C5YQQ4_MARMA, tr|A0A8C6EMN1|A0A8C6EMN1_MARMA, tr|A0A8C5YYF0|A0A8C5YYF0_MARMA, tr|A0A8C5YJU4|A0A8C5YJU4_MARMA, tr|A0A8C5YSW8|A0A8C5YSW8_MARMA, tr|A0A8C5YQR2|A0A8C5YQR2_MARMA, tr|A0A8C5YQA2|A0A8C5YQA2_MARMA
OG0000104	tr|Q9EP55|Q9EP55_MOUSE	tr|A0A8C6EVB2|A0A8C6EVB2_MARMA
OG0000104	tr|Q920Z2|Q920Z2_MOUSE	tr|A0A8C5ZP70|A0A8C5ZP70_MARMA
OG0000104	tr|Q8VF43|Q8VF43_MOUSE, tr|Q9EPG6|Q9EPG6_MOUSE, tr|K7N662|K7N662_MOUSE, tr|A0A0R4J8U2|A0A0R4J8U2_MOUSE, tr|A0A140T8J9|A0A140T8J9_MOUSE	tr|A0A8C5ZP94|A0A8C5ZP94_MARMA, tr|A0A8C6EUW1|A0A8C6EUW1_MARMA, tr|A0A8C5ZMX8|A0A8C5ZMX8_MARMA
OG0000105	tr|Q9R1G6|Q9R1G6_MOUSE, sp|Q64329|KLRA3_MOUSE, tr|Q2TJJ8|Q2TJJ8_MOUSE, sp|Q60682|KLRA8_MOUSE, sp|Q60652|KLRA5_MOUSE, sp|Q60653|KLRA6_MOUSE, sp|Q60651|KLRA4_MOUSE, sp|P20937|KLRA1_MOUSE, sp|Q60654|KLRA7_MOUSE, tr|Q9JMA4|Q9JMA4_MOUSE, sp|Q60660|KLRA2_MOUSE	tr|A0A8C6A578|A0A8C6A578_MARMA
OG0000106	sp|P26350|PTMA_MOUSE	tr|A0A8C5Z9N6|A0A8C5Z9N6_MARMA, tr|A0A8C6A6P5|A0A8C6A6P5_MARMA, tr|A0A8C5YQ05|A0A8C5YQ05_MARMA, tr|A0A8C5YNX4|A0A8C5YNX4_MARMA, tr|A0A8C5YXU2|A0A8C5YXU2_MARMA, tr|A0A8C5ZHX6|A0A8C5ZHX6_MARMA, tr|A0A8C5YZU0|A0A8C5YZU0_MARMA, tr|A0A8C5Z0P6|A0A8C5Z0P6_MARMA, tr|A0A8C5ZGP6|A0A8C5ZGP6_MARMA, tr|A0A8C6A8S6|A0A8C6A8S6_MARMA, tr|A0A8C5YYK0|A0A8C5YYK0_MARMA
OG0000108	sp|O35945|AL1A7_MOUSE, sp|P24549|AL1A1_MOUSE	tr|A0A8C5ZG89|A0A8C5ZG89_MARMA
OG0000108	sp|Q9JHW9|AL1A3_MOUSE	tr|A0A8C6A7P7|A0A8C6A7P7_MARMA
OG0000108	sp|Q62148|AL1A2_MOUSE	tr|A0A8C6EUN5|A0A8C6EUN5_MARMA
OG0000108	sp|P47738|ALDH2_MOUSE	tr|A0A8C6EPD8|A0A8C6EPD8_MARMA
OG0000108	sp|Q9CZS1|AL1B1_MOUSE	tr|A0A8C6EQV5|A0A8C6EQV5_MARMA, tr|A0A8C5Z0A8|A0A8C5Z0A8_MARMA
OG0000109	tr|Q9D4U4|Q9D4U4_MOUSE, sp|Q9CQ70|H2AB1_MOUSE, tr|A9Z055|A9Z055_MOUSE, tr|A2BFR3|A2BFR3_MOUSE, tr|Q497L1|Q497L1_MOUSE, tr|L7MU04|L7MU04_MOUSE, tr|Q9DAD9|Q9DAD9_MOUSE, tr|J3QP08|J3QP08_MOUSE, tr|A0A087WP11|A0A087WP11_MOUSE, tr|Q810S6|Q810S6_MOUSE, sp|Q5M8Q2|H2AL1_MOUSE	tr|A0A8C5ZAA7|A0A8C5ZAA7_MARMA
OG0000110	sp|Q8VDN2|AT1A1_MOUSE	tr|A0A8C5ZMI3|A0A8C5ZMI3_MARMA
OG0000110	sp|Q6PIE5|AT1A2_MOUSE	tr|A0A8C6EYI3|A0A8C6EYI3_MARMA
OG0000110	sp|Q6PIC6|AT1A3_MOUSE	tr|A0A8C5ZW73|A0A8C5ZW73_MARMA
OG0000110	sp|Q9WV27|AT1A4_MOUSE	tr|A0A8C6A792|A0A8C6A792_MARMA
OG0000110	sp|Q64436|ATP4A_MOUSE	tr|A0A8C5YXX8|A0A8C5YXX8_MARMA
OG0000110	sp|Q9Z1W8|AT12A_MOUSE	tr|A0A8C5ZEF3|A0A8C5ZEF3_MARMA
OG0000111	sp|Q62413|EPHA6_MOUSE	tr|A0A8C5ZPA7|A0A8C5ZPA7_MARMA
OG0000111	sp|Q03137|EPHA4_MOUSE	tr|A0A8C6A4W4|A0A8C6A4W4_MARMA
OG0000111	sp|O09127|EPHA8_MOUSE, sp|Q8BYG9|EPHAA_MOUSE, sp|Q61772|EPHA7_MOUSE	tr|A0A8C5ZAU3|A0A8C5ZAU3_MARMA
OG0000111	sp|P29319|EPHA3_MOUSE	tr|A0A8C5ZS23|A0A8C5ZS23_MARMA
OG0000111	sp|Q60629|EPHA5_MOUSE	tr|A0A8C6AA33|A0A8C6AA33_MARMA
OG0000112	tr|B1AYL1|B1AYL1_MOUSE	tr|A0A8C6ACS1|A0A8C6ACS1_MARMA
OG0000112	sp|Q9R053|SCNBA_MOUSE	tr|A0A8C6AAM7|A0A8C6AAM7_MARMA, tr|A0A8C6A8Q1|A0A8C6A8Q1_MARMA, tr|A0A8C6A8T5|A0A8C6A8T5_MARMA, tr|A0A8C6A914|A0A8C6A914_MARMA, tr|A0A8C5YJ55|A0A8C5YJ55_MARMA, tr|A0A8C5Z8M2|A0A8C5Z8M2_MARMA, tr|A0A8C5ZA32|A0A8C5ZA32_MARMA, tr|A0A8C5ZEG2|A0A8C5ZEG2_MARMA, tr|A0A8C5Z8P4|A0A8C5Z8P4_MARMA
OG0000113	tr|A0A571BG29|A0A571BG29_MOUSE, tr|Q8K193|Q8K193_MOUSE, tr|A0A571BDF8|A0A571BDF8_MOUSE, tr|A0A571BDD5|A0A571BDD5_MOUSE, tr|A2ANA3|A2ANA3_MOUSE, tr|G3UW52|G3UW52_MOUSE, tr|B1AZQ8|B1AZQ8_MOUSE, tr|Q9D9N2|Q9D9N2_MOUSE, tr|Q80ZS5|Q80ZS5_MOUSE, tr|Q3V0X2|Q3V0X2_MOUSE, tr|A2AGU5|A2AGU5_MOUSE	tr|A0A8C6AEG2|A0A8C6AEG2_MARMA
OG0000114	tr|D3Z4K0|D3Z4K0_MOUSE, tr|A5H0M4|A5H0M4_MOUSE, tr|Q05AC5|Q05AC5_MOUSE, tr|A0A140LHE4|A0A140LHE4_MOUSE, tr|Q9D4J9|Q9D4J9_MOUSE, tr|A0A0J9YUH2|A0A0J9YUH2_MOUSE, tr|A0A0J9YUZ3|A0A0J9YUZ3_MOUSE, tr|A0A1D5RM70|A0A1D5RM70_MOUSE, tr|D3Z1P8|D3Z1P8_MOUSE, tr|Q8C646|Q8C646_MOUSE, tr|E9Q637|E9Q637_MOUSE	tr|A0A8C5YUF3|A0A8C5YUF3_MARMA
OG0000115	tr|Q8CCA5|Q8CCA5_MOUSE, tr|E9PUZ0|E9PUZ0_MOUSE, tr|E9PZG0|E9PZG0_MOUSE, tr|G3X9K7|G3X9K7_MOUSE, tr|Q8VDU3|Q8VDU3_MOUSE, tr|Q8C7I4|Q8C7I4_MOUSE, tr|A2VDH7|A2VDH7_MOUSE, tr|Q8C6E1|Q8C6E1_MOUSE, tr|B2RT54|B2RT54_MOUSE, tr|Q3UZ24|Q3UZ24_MOUSE, tr|B1AQP7|B1AQP7_MOUSE	tr|A0A8C5ZRK6|A0A8C5ZRK6_MARMA
OG0000127	tr|Q14AJ9|Q14AJ9_MOUSE	tr|A0A8C5YKV2|A0A8C5YKV2_MARMA, tr|A0A8C6A832|A0A8C6A832_MARMA, tr|A0A8C5Z9V7|A0A8C5Z9V7_MARMA, tr|A0A8C6ES23|A0A8C6ES23_MARMA, tr|A0A8C5Z7Z1|A0A8C5Z7Z1_MARMA, tr|A0A8C5YXR9|A0A8C5YXR9_MARMA, tr|A0A8C5Z9Z8|A0A8C5Z9Z8_MARMA, tr|A0A8C5Z7R1|A0A8C5Z7R1_MARMA, tr|A0A8C6EUE4|A0A8C6EUE4_MARMA, tr|A0A8C6EUF9|A0A8C6EUF9_MARMA
OG0000128	sp|Q01063|PDE4D_MOUSE	tr|A0A8C5Z3G2|A0A8C5Z3G2_MARMA
OG0000128	tr|B1AWC9|B1AWC9_MOUSE	tr|A0A8C5ZH99|A0A8C5ZH99_MARMA
OG0000128	sp|Q3UEI1|PDE4C_MOUSE	tr|A0A8C5YLJ8|A0A8C5YLJ8_MARMA, tr|A0A8C5YSA3|A0A8C5YSA3_MARMA, tr|A0A8C6EME5|A0A8C6EME5_MARMA
OG0000128	sp|O89084|PDE4A_MOUSE	tr|A0A8C5YKR3|A0A8C5YKR3_MARMA, tr|A0A8C5ZX72|A0A8C5ZX72_MARMA
OG0000129	tr|Q7TRP5|Q7TRP5_MOUSE	tr|A0A8C5ZLK6|A0A8C5ZLK6_MARMA
OG0000129	tr|Q8VGU9|Q8VGU9_MOUSE	tr|A0A8C5ZK97|A0A8C5ZK97_MARMA, tr|A0A8C5ZKC4|A0A8C5ZKC4_MARMA, tr|A0A8C5ZLQ4|A0A8C5ZLQ4_MARMA, tr|A0A8C6EU88|A0A8C6EU88_MARMA, tr|A0A8C5ZKK6|A0A8C5ZKK6_MARMA, tr|A0A8C6EUN8|A0A8C6EUN8_MARMA, tr|A0A8C5ZK13|A0A8C5ZK13_MARMA, tr|A0A8C6EU90|A0A8C6EU90_MARMA
OG0000131	sp|P16627|HS71L_MOUSE	tr|A0A8C5Z9Z2|A0A8C5Z9Z2_MARMA
OG0000131	sp|P17879|HS71B_MOUSE, sp|Q61696|HS71A_MOUSE	tr|A0A8C6ESI7|A0A8C6ESI7_MARMA
OG0000131	sp|P17156|HSP72_MOUSE	tr|A0A8C6EY83|A0A8C6EY83_MARMA
OG0000131	sp|P63017|HSP7C_MOUSE	tr|A0A8C6A7D6|A0A8C6A7D6_MARMA
OG0000132	tr|Q5SVP0|Q5SVP0_MOUSE, tr|Q5NCB3|Q5NCB3_MOUSE, tr|Q5NCB2|Q5NCB2_MOUSE, sp|Q62293|TGTP1_MOUSE, sp|Q3T9E4|TGTP2_MOUSE	tr|A0A8C6A162|A0A8C6A162_MARMA
OG0000132	tr|E9QAA8|E9QAA8_MOUSE, tr|G3UWE2|G3UWE2_MOUSE, tr|Q3UED7|Q3UED7_MOUSE, sp|Q9QZ85|IIGP1_MOUSE	tr|A0A8C6A333|A0A8C6A333_MARMA
OG0000133	sp|Q52KP5|NXPE4_MOUSE	tr|A0A8C6A9L5|A0A8C6A9L5_MARMA, tr|A0A8C6ABC5|A0A8C6ABC5_MARMA, tr|A0A8C6A7T2|A0A8C6A7T2_MARMA
OG0000133	sp|Q3U095|NXPE2_MOUSE	tr|A0A8C6AD66|A0A8C6AD66_MARMA, tr|A0A8C6AD56|A0A8C6AD56_MARMA, tr|A0A8C6AAK2|A0A8C6AAK2_MARMA, tr|A0A8C6AB93|A0A8C6AB93_MARMA, tr|A0A8C6A9Z7|A0A8C6A9Z7_MARMA, tr|A0A8C6EYZ4|A0A8C6EYZ4_MARMA
OG0000135	tr|Q7TRW8|Q7TRW8_MOUSE	tr|A0A8C6ACX5|A0A8C6ACX5_MARMA
OG0000135	sp|Q60891|OL139_MOUSE	tr|A0A8C5ZYI5|A0A8C5ZYI5_MARMA
OG0000135	tr|Q7TRX3|Q7TRX3_MOUSE	tr|A0A8C6EWJ0|A0A8C6EWJ0_MARMA
OG0000135	tr|Q8VFX7|Q8VFX7_MOUSE, tr|Q8VFX8|Q8VFX8_MOUSE, tr|Q8VFX6|Q8VFX6_MOUSE	tr|A0A8C5ZZC8|A0A8C5ZZC8_MARMA, tr|A0A8C5ZZB9|A0A8C5ZZB9_MARMA
OG0000137	tr|Q8VEV1|Q8VEV1_MOUSE	tr|A0A8C5Z4H3|A0A8C5Z4H3_MARMA
OG0000137	sp|P34984|OLF13_MOUSE	tr|A0A8C5Z202|A0A8C5Z202_MARMA
OG0000137	tr|Q8VGP6|Q8VGP6_MOUSE	tr|A0A8C5Z2W6|A0A8C5Z2W6_MARMA
OG0000138	tr|L7N463|L7N463_MOUSE, sp|P24456|CP2DA_MOUSE, sp|P24457|CP2DB_MOUSE, sp|P11714|CP2D9_MOUSE, tr|Q8BVD2|Q8BVD2_MOUSE, sp|Q8CIM7|CP2DQ_MOUSE, tr|Q6P8N9|Q6P8N9_MOUSE, tr|Q9JKY7|Q9JKY7_MOUSE	tr|A0A8C6ER32|A0A8C6ER32_MARMA, tr|A0A8C6ERK4|A0A8C6ERK4_MARMA, tr|A0A8C5YU23|A0A8C5YU23_MARMA
OG0000139	sp|Q8BU40|NAL4A_MOUSE, sp|Q66X19|NAL4E_MOUSE, sp|Q3TKR3|NAL4C_MOUSE, sp|Q66X05|NAL4F_MOUSE, sp|Q8C6J9|NAL4B_MOUSE, sp|Q66X01|NLR9C_MOUSE, sp|Q66X03|NLR9A_MOUSE, sp|Q66X22|NLR9B_MOUSE, tr|Q4PLS0|Q4PLS0_MOUSE, sp|Q6B966|NAL14_MOUSE	tr|A0A8C5YL34|A0A8C5YL34_MARMA
OG0000140	sp|Q8BYY9|SPA3B_MOUSE, tr|D3Z451|D3Z451_MOUSE, sp|Q6P4P1|SPA3A_MOUSE, sp|Q80X76|SPA3F_MOUSE, sp|Q5I2A0|SPA3G_MOUSE, tr|D3Z450|D3Z450_MOUSE, sp|P29621|SPA3C_MOUSE, sp|Q03734|SPA3M_MOUSE, sp|P07759|SPA3K_MOUSE, sp|Q91WP6|SPA3N_MOUSE	tr|A0A8C5YKS4|A0A8C5YKS4_MARMA
OG0000141	tr|A0A075B644|A0A075B644_MOUSE, tr|A0A0G2JEU8|A0A0G2JEU8_MOUSE, tr|A0A075B606|A0A075B606_MOUSE, tr|J3QMG8|J3QMG8_MOUSE, tr|A0A0B4J1K3|A0A0B4J1K3_MOUSE, tr|A0A075B649|A0A075B649_MOUSE, tr|A0A075B635|A0A075B635_MOUSE, tr|A0A075B627|A0A075B627_MOUSE, tr|A0A075B6C9|A0A075B6C9_MOUSE, tr|A0A075B618|A0A075B618_MOUSE	tr|A0A8C5ZJG1|A0A8C5ZJG1_MARMA
OG0000142	tr|Q9D8D6|Q9D8D6_MOUSE, tr|B2RV77|B2RV77_MOUSE, tr|Q8BWM3|Q8BWM3_MOUSE, sp|P35174|CYT2_MOUSE, sp|P35175|CYT1_MOUSE, tr|Q497J0|Q497J0_MOUSE, tr|L7N257|L7N257_MOUSE, tr|Q6IE28|Q6IE28_MOUSE, sp|P35173|CYT3_MOUSE, sp|P56567|CYTA_MOUSE	tr|A0A8C6ETR0|A0A8C6ETR0_MARMA
OG0000152	tr|A0A087WRT7|A0A087WRT7_MOUSE	tr|A0A8C5YMX2|A0A8C5YMX2_MARMA
OG0000152	tr|E9PZI3|E9PZI3_MOUSE, sp|Q99N05|M4A4D_MOUSE, tr|Q9ES61|Q9ES61_MOUSE, tr|Q9D3F6|Q9D3F6_MOUSE, sp|Q99N10|M4A8_MOUSE, tr|A0A087WSB9|A0A087WSB9_MOUSE, sp|Q3UPL6|M4A15_MOUSE	tr|A0A8C5YJ35|A0A8C5YJ35_MARMA
OG0000153	sp|P06151|LDHA_MOUSE	tr|A0A8C6EPT1|A0A8C6EPT1_MARMA
OG0000153	sp|P16125|LDHB_MOUSE	tr|A0A8C5ZSP7|A0A8C5ZSP7_MARMA, tr|A0A8C5YQA6|A0A8C5YQA6_MARMA, tr|A0A8C5Z8Q6|A0A8C5Z8Q6_MARMA
OG0000153	sp|P00342|LDHC_MOUSE, tr|Q8BVP2|Q8BVP2_MOUSE	tr|A0A8C5YVV5|A0A8C5YVV5_MARMA, tr|A0A8C5ZW53|A0A8C5ZW53_MARMA
OG0000154	sp|Q9R1T4|SEPT6_MOUSE	tr|A0A8C6EQE4|A0A8C6EQE4_MARMA
OG0000154	sp|Q8C650|SEP10_MOUSE	tr|A0A8C6A0Q4|A0A8C6A0Q4_MARMA
OG0000154	sp|Q9DA97|SEP14_MOUSE	tr|A0A8C5YTW1|A0A8C5YTW1_MARMA
OG0000154	sp|Q8CHH9|SEPT8_MOUSE	tr|A0A8C5ZST0|A0A8C5ZST0_MARMA
OG0000154	sp|Q8C1B7|SEP11_MOUSE	tr|A0A8C5YZE8|A0A8C5YZE8_MARMA
OG0000155	tr|G3X996|G3X996_MOUSE	tr|A0A8C5ZP60|A0A8C5ZP60_MARMA
OG0000155	tr|E9Q2S7|E9Q2S7_MOUSE	tr|A0A8C5ZMR5|A0A8C5ZMR5_MARMA, tr|A0A8C5ZMB1|A0A8C5ZMB1_MARMA
OG0000155	sp|Q8R1D1|ZN426_MOUSE, sp|P10076|ZFP26_MOUSE	tr|A0A8C6EV71|A0A8C6EV71_MARMA
OG0000155	tr|Q3URI6|Q3URI6_MOUSE	tr|A0A8C5ZRV6|A0A8C5ZRV6_MARMA
OG0000157	sp|P15508|SPTB1_MOUSE	tr|A0A8C6A6U4|A0A8C6A6U4_MARMA
OG0000157	sp|Q62261|SPTB2_MOUSE	tr|A0A8C5Z5L7|A0A8C5Z5L7_MARMA
OG0000157	tr|Q68FG2|Q68FG2_MOUSE	tr|A0A8C6A9F4|A0A8C6A9F4_MARMA
OG0000157	tr|E9PX29|E9PX29_MOUSE	tr|A0A8C6A0K5|A0A8C6A0K5_MARMA
OG0000157	tr|A0A571BF02|A0A571BF02_MOUSE	tr|A0A8C6A1S4|A0A8C6A1S4_MARMA
