Orthogroup	Mus_musculus	Odocoileus_virginianus_texanus
OG0000039	sp|Q09143|CTR1_MOUSE	tr|A0A6J0WR86|A0A6J0WR86_ODOVR, tr|A0A6J0YGZ0|A0A6J0YGZ0_ODOVR, tr|A0A6J0VFT9|A0A6J0VFT9_ODOVR, tr|A0A6J0YHC1|A0A6J0YHC1_ODOVR, tr|A0A6J0VLN0|A0A6J0VLN0_ODOVR, tr|A0A6J0VUS7|A0A6J0VUS7_ODOVR, tr|A0A6J0YHB8|A0A6J0YHB8_ODOVR, tr|A0A6J0YIZ1|A0A6J0YIZ1_ODOVR, tr|A0A6J0VX95|A0A6J0VX95_ODOVR, tr|A0A6J0YHJ5|A0A6J0YHJ5_ODOVR, tr|A0A6J0VRT7|A0A6J0VRT7_ODOVR, tr|A0A6J0ZF26|A0A6J0ZF26_ODOVR, tr|A0A6J0YHE0|A0A6J0YHE0_ODOVR, tr|A0A6J0YHQ8|A0A6J0YHQ8_ODOVR, tr|A0A6J0YHK5|A0A6J0YHK5_ODOVR, tr|A0A6J0YJ17|A0A6J0YJ17_ODOVR, tr|A0A6J0VSD9|A0A6J0VSD9_ODOVR, tr|A0A6J0VHK2|A0A6J0VHK2_ODOVR, tr|A0A6J0VTR5|A0A6J0VTR5_ODOVR, tr|A0A6J0VRB9|A0A6J0VRB9_ODOVR, tr|A0A6J0VJH0|A0A6J0VJH0_ODOVR, tr|A0A6J0ZDK5|A0A6J0ZDK5_ODOVR, tr|A0A6J0W269|A0A6J0W269_ODOVR
OG0000045	tr|Q8BWE1|Q8BWE1_MOUSE, tr|A0A087WSF2|A0A087WSF2_MOUSE, sp|C0HKC8|SMK3A_MOUSE, sp|C0HKC9|SMK3B_MOUSE, sp|Q9QYZ3|SMK2B_MOUSE, sp|A2KF29|SMKTR_MOUSE, sp|Q9QYZ4|SMOK1_MOUSE, sp|Q9QYZ6|SMK2A_MOUSE, sp|A0AUV4|SMKY_MOUSE, tr|A0A087WSA6|A0A087WSA6_MOUSE, tr|A0A3B2WD63|A0A3B2WD63_MOUSE, sp|Q8C0N0|SMKZ_MOUSE, sp|Q8C0V7|SMKW_MOUSE, tr|A2AQX6|A2AQX6_MOUSE, sp|Q8C0X8|SMKX_MOUSE, tr|J3KMT3|J3KMT3_MOUSE, tr|Q3UT86|Q3UT86_MOUSE, tr|A0A140LI04|A0A140LI04_MOUSE, tr|A0A140LJ87|A0A140LJ87_MOUSE, tr|A0A087WRH8|A0A087WRH8_MOUSE, tr|Q3UTA8|Q3UTA8_MOUSE, tr|J3QK59|J3QK59_MOUSE	tr|A0A6J0VPV0|A0A6J0VPV0_ODOVR
OG0000046	tr|Q8VGD7|Q8VGD7_MOUSE	tr|A0A6J0YVW1|A0A6J0YVW1_ODOVR, tr|A0A6J0YXK4|A0A6J0YXK4_ODOVR
OG0000046	tr|Q8VF37|Q8VF37_MOUSE	tr|A0A6J0Z285|A0A6J0Z285_ODOVR
OG0000046	tr|E9Q3K2|E9Q3K2_MOUSE	tr|A0A6J0Z0C1|A0A6J0Z0C1_ODOVR
OG0000046	tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE	tr|A0A6J0Y3K4|A0A6J0Y3K4_ODOVR, tr|A0A6J0Y3M1|A0A6J0Y3M1_ODOVR, tr|A0A6J0Y3L6|A0A6J0Y3L6_ODOVR, tr|A0A6J0Y4L8|A0A6J0Y4L8_ODOVR
OG0000049	tr|A0A087WRM1|A0A087WRM1_MOUSE	tr|A0A6J0Z482|A0A6J0Z482_ODOVR, tr|A0A6J0YJB7|A0A6J0YJB7_ODOVR, tr|A0A6J0XZN4|A0A6J0XZN4_ODOVR, tr|A0A6J0WWY5|A0A6J0WWY5_ODOVR, tr|A0A6J0Z660|A0A6J0Z660_ODOVR, tr|A0A6J0YG73|A0A6J0YG73_ODOVR, tr|A0A6J0X0V3|A0A6J0X0V3_ODOVR, tr|A0A6J0W9P3|A0A6J0W9P3_ODOVR, tr|A0A6J0WM46|A0A6J0WM46_ODOVR, tr|A0A6J0WZN6|A0A6J0WZN6_ODOVR, tr|A0A6J0Y545|A0A6J0Y545_ODOVR, tr|A0A6J0X9S2|A0A6J0X9S2_ODOVR, tr|A0A6J0W812|A0A6J0W812_ODOVR, tr|A0A6J0VS41|A0A6J0VS41_ODOVR, tr|A0A6J0WNH9|A0A6J0WNH9_ODOVR, tr|A0A6J0WHX8|A0A6J0WHX8_ODOVR, tr|A0A6J0XZG3|A0A6J0XZG3_ODOVR, tr|A0A6J0YQ42|A0A6J0YQ42_ODOVR, tr|A0A6J0W2K0|A0A6J0W2K0_ODOVR, tr|A0A6J0Z721|A0A6J0Z721_ODOVR, tr|A0A6J0WQS4|A0A6J0WQS4_ODOVR
OG0000051	sp|Q6IFX2|K1C42_MOUSE	tr|A0A6J0X154|A0A6J0X154_ODOVR
OG0000051	sp|P19001|K1C19_MOUSE	tr|A0A6J0YX56|A0A6J0YX56_ODOVR
OG0000051	sp|Q61414|K1C15_MOUSE	tr|A0A6J0YVR0|A0A6J0YVR0_ODOVR
OG0000051	sp|P08730|K1C13_MOUSE	tr|A0A6J0YVB8|A0A6J0YVB8_ODOVR
OG0000051	sp|P02535|K1C10_MOUSE	tr|A0A6J0Y1C5|A0A6J0Y1C5_ODOVR
OG0000051	sp|A1L317|K1C24_MOUSE	tr|A0A6J0Y1C2|A0A6J0Y1C2_ODOVR
OG0000051	sp|Q6RHW0|K1C9_MOUSE	tr|A0A6J0YX60|A0A6J0YX60_ODOVR
OG0000051	sp|Q9Z2K1|K1C16_MOUSE	tr|A0A6J0X1H9|A0A6J0X1H9_ODOVR
OG0000051	sp|Q61781|K1C14_MOUSE	tr|A0A6J0YVR4|A0A6J0YVR4_ODOVR
OG0000051	sp|Q9QWL7|K1C17_MOUSE	tr|A0A6J0W7V6|A0A6J0W7V6_ODOVR, tr|A0A6J0X149|A0A6J0X149_ODOVR
OG0000053	sp|Q62007|OLF16_MOUSE	tr|A0A6J0Z795|A0A6J0Z795_ODOVR
OG0000053	tr|E9Q848|E9Q848_MOUSE	tr|A0A6J0VI54|A0A6J0VI54_ODOVR, tr|A0A6J0X060|A0A6J0X060_ODOVR, tr|A0A6J0WV11|A0A6J0WV11_ODOVR, tr|A0A6J0VI39|A0A6J0VI39_ODOVR, tr|A0A6J0WVM4|A0A6J0WVM4_ODOVR, tr|A0A6J0WV93|A0A6J0WV93_ODOVR, tr|A0A6J0YIL5|A0A6J0YIL5_ODOVR, tr|A0A6J0YKI9|A0A6J0YKI9_ODOVR, tr|A0A6J0YDK5|A0A6J0YDK5_ODOVR, tr|A0A6J0VQG4|A0A6J0VQG4_ODOVR, tr|A0A6J0YD85|A0A6J0YD85_ODOVR, tr|A0A6J0YIJ4|A0A6J0YIJ4_ODOVR, tr|A0A6J0YDK0|A0A6J0YDK0_ODOVR, tr|A0A6J0YD80|A0A6J0YD80_ODOVR, tr|A0A6J0VNH7|A0A6J0VNH7_ODOVR, tr|A0A6J0YDF5|A0A6J0YDF5_ODOVR, tr|A0A6J0YEQ9|A0A6J0YEQ9_ODOVR, tr|A0A6J0VK32|A0A6J0VK32_ODOVR
OG0000054	sp|E9Q236|MRP4_MOUSE	tr|A0A6J0WTT2|A0A6J0WTT2_ODOVR, tr|A0A6J0VTJ3|A0A6J0VTJ3_ODOVR, tr|A0A6J0WAP2|A0A6J0WAP2_ODOVR, tr|A0A6J0Y798|A0A6J0Y798_ODOVR, tr|A0A6J0XG69|A0A6J0XG69_ODOVR, tr|A0A6J0W5I2|A0A6J0W5I2_ODOVR, tr|A0A6J0YW58|A0A6J0YW58_ODOVR, tr|A0A6J0YGS0|A0A6J0YGS0_ODOVR, tr|A0A6J0Z1D2|A0A6J0Z1D2_ODOVR, tr|A0A6J0W9I7|A0A6J0W9I7_ODOVR, tr|A0A6J0W6Y4|A0A6J0W6Y4_ODOVR, tr|A0A6J0W5K7|A0A6J0W5K7_ODOVR, tr|A0A6J0W9J1|A0A6J0W9J1_ODOVR, tr|A0A6J0VJQ4|A0A6J0VJQ4_ODOVR, tr|A0A6J0ZFM0|A0A6J0ZFM0_ODOVR, tr|A0A6J0Y733|A0A6J0Y733_ODOVR, tr|A0A6J0VJH6|A0A6J0VJH6_ODOVR, tr|A0A6J0Y6K1|A0A6J0Y6K1_ODOVR, tr|A0A6J0XD00|A0A6J0XD00_ODOVR, tr|A0A6J0XDV1|A0A6J0XDV1_ODOVR
OG0000056	tr|Q8VEX7|Q8VEX7_MOUSE, tr|Q7TQZ9|Q7TQZ9_MOUSE, tr|Q7TR09|Q7TR09_MOUSE, tr|Q7TR08|Q7TR08_MOUSE, tr|A2ATG2|A2ATG2_MOUSE, tr|A3KGY3|A3KGY3_MOUSE, tr|A2ATG3|A2ATG3_MOUSE, tr|A3KGY4|A3KGY4_MOUSE, tr|A0A1L1SU13|A0A1L1SU13_MOUSE, tr|L7MU53|L7MU53_MOUSE, tr|F7BL62|F7BL62_MOUSE, tr|Q7TR02|Q7TR02_MOUSE, tr|Q8VGM9|Q8VGM9_MOUSE, tr|Q7TR01|Q7TR01_MOUSE, tr|Q8VGM5|Q8VGM5_MOUSE, tr|L7MU54|L7MU54_MOUSE, tr|Q7TR05|Q7TR05_MOUSE, tr|Q7TR04|Q7TR04_MOUSE, tr|Q8VGG1|Q8VGG1_MOUSE	tr|A0A6J0YE27|A0A6J0YE27_ODOVR
OG0000059	sp|Q91ZB7|MRGRE_MOUSE, sp|Q91ZC4|MRGA8_MOUSE, sp|Q91WW2|MRGA4_MOUSE, sp|Q91WW3|MRGA3_MOUSE, sp|Q91ZC5|MRGA7_MOUSE, tr|A0A0R4J1Z0|A0A0R4J1Z0_MOUSE, sp|Q91WW4|MRGA2_MOUSE, sp|Q91WW5|MRGA1_MOUSE, sp|Q91ZC7|MRGA5_MOUSE, tr|A0A140T8U8|A0A140T8U8_MOUSE, sp|Q91ZC6|MRGA6_MOUSE, sp|Q3UG50|MRGX2_MOUSE, sp|Q3UG61|MRGB1_MOUSE, sp|Q3KNA1|MRGB2_MOUSE, sp|Q91ZC1|MRGB3_MOUSE, sp|Q91ZB9|MRGB5_MOUSE, sp|Q91ZC0|MRGB4_MOUSE, sp|Q7TN51|MRGB8_MOUSE, sp|Q8CIP3|MRGX1_MOUSE	tr|A0A6J0Z7A2|A0A6J0Z7A2_ODOVR
OG0000060	tr|Q7TRL9|Q7TRL9_MOUSE	tr|A0A6J0X216|A0A6J0X216_ODOVR
OG0000060	tr|Q8VFT6|Q8VFT6_MOUSE	tr|A0A6J0WZ24|A0A6J0WZ24_ODOVR, tr|A0A6J0WYX7|A0A6J0WYX7_ODOVR, tr|A0A6J0WZB8|A0A6J0WZB8_ODOVR, tr|A0A6J0X1R2|A0A6J0X1R2_ODOVR, tr|A0A6J0X1S2|A0A6J0X1S2_ODOVR, tr|A0A6J0X3N8|A0A6J0X3N8_ODOVR, tr|A0A6J0WZ14|A0A6J0WZ14_ODOVR, tr|A0A6J0Y4S2|A0A6J0Y4S2_ODOVR, tr|A0A6J0Y4W7|A0A6J0Y4W7_ODOVR, tr|A0A6J0X244|A0A6J0X244_ODOVR, tr|A0A6J0Y4T0|A0A6J0Y4T0_ODOVR, tr|A0A6J0X3T4|A0A6J0X3T4_ODOVR, tr|A0A6J0Y3Z0|A0A6J0Y3Z0_ODOVR, tr|A0A6J0X3S3|A0A6J0X3S3_ODOVR, tr|A0A6J0WZ09|A0A6J0WZ09_ODOVR, tr|A0A6J0WZB3|A0A6J0WZB3_ODOVR, tr|A0A6J0WZ82|A0A6J0WZ82_ODOVR
OG0000061	sp|Q9D106|PEPA5_MOUSE	tr|A0A6J0WDJ8|A0A6J0WDJ8_ODOVR, tr|A0A6J0ZG34|A0A6J0ZG34_ODOVR, tr|A0A6J0ZGY6|A0A6J0ZGY6_ODOVR, tr|A0A6J0VLT1|A0A6J0VLT1_ODOVR, tr|A0A6J0WSE4|A0A6J0WSE4_ODOVR, tr|A0A6J0YZJ2|A0A6J0YZJ2_ODOVR, tr|A0A6J0Z7F7|A0A6J0Z7F7_ODOVR, tr|A0A6J0Z617|A0A6J0Z617_ODOVR, tr|A0A6J0YXR0|A0A6J0YXR0_ODOVR, tr|A0A6J0Z619|A0A6J0Z619_ODOVR, tr|A0A6J0VSG3|A0A6J0VSG3_ODOVR, tr|A0A6J0VN92|A0A6J0VN92_ODOVR, tr|A0A6J0Z3S4|A0A6J0Z3S4_ODOVR, tr|A0A6J0YFN4|A0A6J0YFN4_ODOVR, tr|A0A6J0YEC7|A0A6J0YEC7_ODOVR, tr|A0A6J0YE48|A0A6J0YE48_ODOVR, tr|A0A6J0VVA2|A0A6J0VVA2_ODOVR, tr|A0A6J0VIY0|A0A6J0VIY0_ODOVR, tr|A0A6J0VUR6|A0A6J0VUR6_ODOVR
OG0000062	tr|Q8VGT4|Q8VGT4_MOUSE, tr|Q8VGL5|Q8VGL5_MOUSE	tr|A0A6J0WD49|A0A6J0WD49_ODOVR
OG0000062	tr|Q7TRT7|Q7TRT7_MOUSE, tr|Q8VFE9|Q8VFE9_MOUSE, tr|Q8VFE8|Q8VFE8_MOUSE, tr|Q7TRT9|Q7TRT9_MOUSE, tr|Q8VGL2|Q8VGL2_MOUSE, tr|Q8VGM1|Q8VGM1_MOUSE, tr|Q8VGL9|Q8VGL9_MOUSE, tr|Q8VGL8|Q8VGL8_MOUSE, tr|Q8VGM0|Q8VGM0_MOUSE, tr|Q8VGL4|Q8VGL4_MOUSE, tr|Q8VGM2|Q8VGM2_MOUSE, tr|Q8VGL3|Q8VGL3_MOUSE, tr|Q7TRT5|Q7TRT5_MOUSE, tr|Q8VGJ4|Q8VGJ4_MOUSE, tr|Q8VGH2|Q8VGH2_MOUSE	tr|A0A6J0XJ30|A0A6J0XJ30_ODOVR
OG0000067	tr|Q8VFN6|Q8VFN6_MOUSE	tr|A0A6J0YWC1|A0A6J0YWC1_ODOVR, tr|A0A6J0YVV6|A0A6J0YVV6_ODOVR, tr|A0A6J0YXP0|A0A6J0YXP0_ODOVR
OG0000067	tr|Q8VFI0|Q8VFI0_MOUSE	tr|A0A6J0ZD00|A0A6J0ZD00_ODOVR, tr|A0A6J0WW80|A0A6J0WW80_ODOVR, tr|A0A6J0VMB0|A0A6J0VMB0_ODOVR, tr|A0A6J0VY35|A0A6J0VY35_ODOVR, tr|A0A6J0VLH0|A0A6J0VLH0_ODOVR, tr|A0A6J0Y809|A0A6J0Y809_ODOVR, tr|A0A6J0VST0|A0A6J0VST0_ODOVR, tr|A0A6J0VTB6|A0A6J0VTB6_ODOVR, tr|A0A6J0VIQ8|A0A6J0VIQ8_ODOVR, tr|A0A6J0Y7Y9|A0A6J0Y7Y9_ODOVR, tr|A0A6J0VXZ3|A0A6J0VXZ3_ODOVR, tr|A0A6J0VTA6|A0A6J0VTA6_ODOVR, tr|A0A6J0VUD9|A0A6J0VUD9_ODOVR, tr|A0A6J0W0A4|A0A6J0W0A4_ODOVR
OG0000068	tr|A0A2I3BPE8|A0A2I3BPE8_MOUSE	tr|A0A6J0Y5S2|A0A6J0Y5S2_ODOVR
OG0000068	tr|Q8VG26|Q8VG26_MOUSE	tr|A0A6J0YZP4|A0A6J0YZP4_ODOVR
OG0000068	tr|Q8VF06|Q8VF06_MOUSE	tr|A0A6J0Z0J0|A0A6J0Z0J0_ODOVR
OG0000068	tr|Q8VG28|Q8VG28_MOUSE	tr|A0A6J0Z218|A0A6J0Z218_ODOVR
OG0000068	tr|Q7TRP3|Q7TRP3_MOUSE	tr|A0A6J0Z1J9|A0A6J0Z1J9_ODOVR
OG0000070	sp|P49312|ROA1_MOUSE	tr|A0A6J0W7Q0|A0A6J0W7Q0_ODOVR, tr|A0A6J0X325|A0A6J0X325_ODOVR
OG0000070	sp|Q8BG05|ROA3_MOUSE	tr|A0A6J0YJT0|A0A6J0YJT0_ODOVR, tr|A0A6J0YBG0|A0A6J0YBG0_ODOVR, tr|A0A6J0YR57|A0A6J0YR57_ODOVR, tr|A0A6J0Y5D3|A0A6J0Y5D3_ODOVR, tr|A0A6J0Z004|A0A6J0Z004_ODOVR, tr|A0A6J0Y880|A0A6J0Y880_ODOVR, tr|A0A6J0WLL3|A0A6J0WLL3_ODOVR, tr|A0A6J0W9D5|A0A6J0W9D5_ODOVR, tr|A0A6J0X172|A0A6J0X172_ODOVR, tr|A0A6J0VV15|A0A6J0VV15_ODOVR, tr|A0A6J0WQD8|A0A6J0WQD8_ODOVR, tr|A0A6J0XLN5|A0A6J0XLN5_ODOVR, tr|A0A6J0Y7R8|A0A6J0Y7R8_ODOVR, tr|A0A6J0VMN8|A0A6J0VMN8_ODOVR
OG0000073	sp|Q8VCX1|AK1D1_MOUSE	tr|A0A6J0WBY8|A0A6J0WBY8_ODOVR, tr|A0A6J0Y7B2|A0A6J0Y7B2_ODOVR, tr|A0A6J0VIV5|A0A6J0VIV5_ODOVR, tr|A0A6J0Y767|A0A6J0Y767_ODOVR, tr|A0A6J0WAP0|A0A6J0WAP0_ODOVR, tr|A0A6J0Y7B7|A0A6J0Y7B7_ODOVR, tr|A0A6J0WBZ7|A0A6J0WBZ7_ODOVR, tr|A0A6J0VIZ1|A0A6J0VIZ1_ODOVR, tr|A0A6J0Y754|A0A6J0Y754_ODOVR, tr|A0A6J0WBR8|A0A6J0WBR8_ODOVR, tr|A0A6J0Y7C1|A0A6J0Y7C1_ODOVR, tr|A0A6J0Y773|A0A6J0Y773_ODOVR, tr|A0A6J0Y8B9|A0A6J0Y8B9_ODOVR, tr|A0A6J0Y8B4|A0A6J0Y8B4_ODOVR, tr|A0A6J0Y7Z9|A0A6J0Y7Z9_ODOVR, tr|A0A6J0Y787|A0A6J0Y787_ODOVR, tr|A0A6J0X0D4|A0A6J0X0D4_ODOVR
OG0000074	sp|O35682|MYADM_MOUSE	tr|A0A6J0YJF4|A0A6J0YJF4_ODOVR, tr|A0A6J0WT50|A0A6J0WT50_ODOVR, tr|A0A6J0XB54|A0A6J0XB54_ODOVR, tr|A0A6J0VTW4|A0A6J0VTW4_ODOVR, tr|A0A6J0VWM3|A0A6J0VWM3_ODOVR, tr|A0A6J0ZC96|A0A6J0ZC96_ODOVR, tr|A0A6J0ZCP9|A0A6J0ZCP9_ODOVR, tr|A0A6J0XCT1|A0A6J0XCT1_ODOVR, tr|A0A6J0XB61|A0A6J0XB61_ODOVR, tr|A0A6J0YR20|A0A6J0YR20_ODOVR, tr|A0A6J0XFY7|A0A6J0XFY7_ODOVR, tr|A0A6J0WTL1|A0A6J0WTL1_ODOVR, tr|A0A6J0VS31|A0A6J0VS31_ODOVR, tr|A0A6J0XDM8|A0A6J0XDM8_ODOVR, tr|A0A6J0ZDN9|A0A6J0ZDN9_ODOVR, tr|A0A6J0ZB74|A0A6J0ZB74_ODOVR, tr|A0A6J0XB57|A0A6J0XB57_ODOVR
OG0000076	sp|O08800|SPB8_MOUSE	tr|A0A6J0YPL9|A0A6J0YPL9_ODOVR
OG0000076	tr|I7HJI5|I7HJI5_MOUSE, tr|Q8BMT0|Q8BMT0_MOUSE, tr|O08806|O08806_MOUSE, tr|F6V5V4|F6V5V4_MOUSE, tr|Q8VHQ1|Q8VHQ1_MOUSE, tr|Q80UK5|Q80UK5_MOUSE, tr|O08797|O08797_MOUSE, tr|Q9DAV6|Q9DAV6_MOUSE	tr|A0A6J0X711|A0A6J0X711_ODOVR
OG0000076	tr|W4VSP4|W4VSP4_MOUSE, tr|I7HJI3|I7HJI3_MOUSE, tr|Q3UWK8|Q3UWK8_MOUSE, tr|O08804|O08804_MOUSE, sp|Q60854|SPB6_MOUSE	tr|A0A6J0X716|A0A6J0X716_ODOVR
OG0000077	tr|A0A075B625|A0A075B625_MOUSE, tr|A0A0B4J1K1|A0A0B4J1K1_MOUSE, tr|A0A075B651|A0A075B651_MOUSE, tr|A0A075B615|A0A075B615_MOUSE, tr|A0A075B638|A0A075B638_MOUSE, tr|A0A087WPH8|A0A087WPH8_MOUSE, tr|A0A075B6C9|A0A075B6C9_MOUSE, tr|A0A075B627|A0A075B627_MOUSE, tr|A0A075B618|A0A075B618_MOUSE, tr|A0A075B635|A0A075B635_MOUSE, tr|A0A0B4J1K3|A0A0B4J1K3_MOUSE, tr|J3QMG8|J3QMG8_MOUSE, tr|A0A0G2JEU8|A0A0G2JEU8_MOUSE, tr|A0A075B606|A0A075B606_MOUSE, tr|A0A075B644|A0A075B644_MOUSE, tr|A0A075B649|A0A075B649_MOUSE	tr|A0A6J0VGG4|A0A6J0VGG4_ODOVR
OG0000080	tr|Q8VGA0|Q8VGA0_MOUSE	tr|A0A6J0VST8|A0A6J0VST8_ODOVR
OG0000080	tr|Q8VG87|Q8VG87_MOUSE	tr|A0A6J0ZBE1|A0A6J0ZBE1_ODOVR, tr|A0A6J0VR43|A0A6J0VR43_ODOVR
OG0000080	tr|A0A1L1SQH2|A0A1L1SQH2_MOUSE	tr|A0A6J0VKM7|A0A6J0VKM7_ODOVR, tr|A0A6J0Z765|A0A6J0Z765_ODOVR, tr|A0A6J0ZCW0|A0A6J0ZCW0_ODOVR, tr|A0A6J0VSQ2|A0A6J0VSQ2_ODOVR
OG0000084	sp|P15947|KLK1_MOUSE, sp|P15945|K1KB5_MOUSE, sp|P00757|K1KB4_MOUSE, sp|P00755|K1KB1_MOUSE, sp|P15949|K1KB9_MOUSE, sp|P00756|K1KB3_MOUSE, sp|P36369|K1B26_MOUSE, sp|P36368|EGFB2_MOUSE, sp|P04071|K1B16_MOUSE, sp|P07628|K1KB8_MOUSE, sp|P15948|K1B22_MOUSE, sp|Q61759|K1B21_MOUSE, sp|Q9JM71|K1B27_MOUSE, sp|Q61754|K1B24_MOUSE, sp|P15946|K1B11_MOUSE	tr|A0A6J0XB38|A0A6J0XB38_ODOVR
OG0000086	sp|Q63994|CD33_MOUSE, tr|B7ZMQ6|B7ZMQ6_MOUSE	tr|A0A6J0XB68|A0A6J0XB68_ODOVR, tr|A0A6J0X8K3|A0A6J0X8K3_ODOVR, tr|A0A6J0Y3P8|A0A6J0Y3P8_ODOVR
OG0000086	sp|Q80ZE3|SIG10_MOUSE	tr|A0A6J0WXU3|A0A6J0WXU3_ODOVR, tr|A0A6J0VUQ7|A0A6J0VUQ7_ODOVR, tr|A0A6J0Y2U7|A0A6J0Y2U7_ODOVR, tr|A0A6J0Y2T3|A0A6J0Y2T3_ODOVR, tr|A0A6J0Y318|A0A6J0Y318_ODOVR
OG0000086	sp|Q920G3|SIGL5_MOUSE	tr|A0A6J0XD73|A0A6J0XD73_ODOVR
OG0000086	sp|Q91Y57|SIG12_MOUSE	tr|A0A6J0Y2V8|A0A6J0Y2V8_ODOVR
OG0000090	sp|P34984|OLF13_MOUSE, tr|Q8VGP6|Q8VGP6_MOUSE	tr|A0A6J0Z3Q6|A0A6J0Z3Q6_ODOVR
OG0000090	tr|Q8VEV1|Q8VEV1_MOUSE	tr|A0A6J0Z0J5|A0A6J0Z0J5_ODOVR, tr|A0A6J0WLG3|A0A6J0WLG3_ODOVR, tr|A0A6J0Z3R0|A0A6J0Z3R0_ODOVR, tr|A0A6J0Z124|A0A6J0Z124_ODOVR, tr|A0A6J0YYT2|A0A6J0YYT2_ODOVR, tr|A0A6J0YYR2|A0A6J0YYR2_ODOVR, tr|A0A6J0YZI8|A0A6J0YZI8_ODOVR, tr|A0A6J0Z3L2|A0A6J0Z3L2_ODOVR, tr|A0A6J0Z6G0|A0A6J0Z6G0_ODOVR, tr|A0A6J0Z530|A0A6J0Z530_ODOVR, tr|A0A6J0YZI3|A0A6J0YZI3_ODOVR
OG0000091	sp|Q6IFX4|K1C39_MOUSE	tr|A0A6J0Y238|A0A6J0Y238_ODOVR
OG0000091	sp|Q6IFX3|K1C40_MOUSE	tr|A0A6J0Y1J9|A0A6J0Y1J9_ODOVR
OG0000091	sp|Q497I4|KRT35_MOUSE	tr|A0A6J0YX53|A0A6J0YX53_ODOVR
OG0000091	sp|B1AQ75|KRT36_MOUSE	tr|A0A6J0YXG8|A0A6J0YXG8_ODOVR
OG0000094	tr|A2AV13|A2AV13_MOUSE, tr|A0A1L1STD5|A0A1L1STD5_MOUSE, tr|Q7TR20|Q7TR20_MOUSE, tr|Q0VB29|Q0VB29_MOUSE, tr|A0A1L1SRD7|A0A1L1SRD7_MOUSE, tr|A2AUS6|A2AUS6_MOUSE, tr|Q7TR17|Q7TR17_MOUSE, tr|Q7TR18|Q7TR18_MOUSE, tr|Q8VG86|Q8VG86_MOUSE, tr|Q7TR13|Q7TR13_MOUSE, tr|Q7TR14|Q7TR14_MOUSE, tr|A2ATJ4|A2ATJ4_MOUSE, tr|Q7TR12|Q7TR12_MOUSE, tr|Q8VG47|Q8VG47_MOUSE	tr|A0A6J0VM90|A0A6J0VM90_ODOVR
OG0000097	tr|Q8BSL0|Q8BSL0_MOUSE	tr|A0A6J0XAZ2|A0A6J0XAZ2_ODOVR
OG0000097	tr|Q7TNK4|Q7TNK4_MOUSE	tr|A0A6J0VLM7|A0A6J0VLM7_ODOVR, tr|A0A6J0X306|A0A6J0X306_ODOVR, tr|A0A6J0X108|A0A6J0X108_ODOVR
OG0000097	tr|E9PVW1|E9PVW1_MOUSE	tr|A0A6J0X7E4|A0A6J0X7E4_ODOVR
OG0000097	sp|Q91VN1|ZNF24_MOUSE	tr|A0A6J0X812|A0A6J0X812_ODOVR, tr|A0A6J0X8D6|A0A6J0X8D6_ODOVR, tr|A0A6J0Z1N7|A0A6J0Z1N7_ODOVR
OG0000098	sp|P06879|PRL_MOUSE	tr|A0A6J0Y4I6|A0A6J0Y4I6_ODOVR, tr|A0A6J0Y5D2|A0A6J0Y5D2_ODOVR, tr|A0A6J0VTU2|A0A6J0VTU2_ODOVR, tr|A0A6J0VKF0|A0A6J0VKF0_ODOVR, tr|A0A6J0Z7V8|A0A6J0Z7V8_ODOVR, tr|A0A6J0Z980|A0A6J0Z980_ODOVR, tr|A0A6J0Z8T0|A0A6J0Z8T0_ODOVR, tr|A0A6J0VN50|A0A6J0VN50_ODOVR, tr|A0A6J0VLS5|A0A6J0VLS5_ODOVR, tr|A0A6J0ZBQ6|A0A6J0ZBQ6_ODOVR, tr|A0A6J0VM83|A0A6J0VM83_ODOVR, tr|A0A6J0VSJ7|A0A6J0VSJ7_ODOVR, tr|A0A6J0VMC2|A0A6J0VMC2_ODOVR, tr|A0A6J0VRS6|A0A6J0VRS6_ODOVR
OG0000099	tr|Q61635|Q61635_MOUSE, tr|A0A140LIF8|A0A140LIF8_MOUSE, tr|Q9DCE9|Q9DCE9_MOUSE, sp|Q60766|IRGM1_MOUSE, tr|Q5SVP0|Q5SVP0_MOUSE, tr|Q5NCB3|Q5NCB3_MOUSE, tr|Q5NCB2|Q5NCB2_MOUSE, sp|Q62293|TGTP1_MOUSE, sp|Q3T9E4|TGTP2_MOUSE, tr|Q3UED7|Q3UED7_MOUSE, sp|Q9QZ85|IIGP1_MOUSE, tr|G3UWE2|G3UWE2_MOUSE, tr|E9QAA8|E9QAA8_MOUSE	tr|A0A6J0ZC86|A0A6J0ZC86_ODOVR
