Orthogroup	Mus_musculus	Camelus_ferus 
OG0000045	sp|P60710|ACTB_MOUSE	tr|S9XQN6|S9XQN6_CAMFR, tr|S9Z0F2|S9Z0F2_CAMFR, tr|S9XSM0|S9XSM0_CAMFR, tr|S9W2X5|S9W2X5_CAMFR, tr|S9XQ78|S9XQ78_CAMFR, tr|S9WKQ9|S9WKQ9_CAMFR, tr|S9XL15|S9XL15_CAMFR, tr|S9Y6X3|S9Y6X3_CAMFR, tr|S9XWJ6|S9XWJ6_CAMFR, tr|S9WUG6|S9WUG6_CAMFR, tr|S9YJ91|S9YJ91_CAMFR, tr|T0MHA8|T0MHA8_CAMFR, tr|S9XI04|S9XI04_CAMFR, tr|S9XT18|S9XT18_CAMFR, tr|S9W9B4|S9W9B4_CAMFR, tr|S9X353|S9X353_CAMFR, tr|S9XKB1|S9XKB1_CAMFR, tr|S9YTS3|S9YTS3_CAMFR
OG0000047	tr|Q8VFR3|Q8VFR3_MOUSE	tr|S9XC23|S9XC23_CAMFR
OG0000047	tr|Q920P2|Q920P2_MOUSE	tr|S9YCK9|S9YCK9_CAMFR
OG0000047	sp|Q8VFR8|O1165_MOUSE	tr|S9X9Y5|S9X9Y5_CAMFR, tr|S9YMG0|S9YMG0_CAMFR
OG0000047	tr|A0A2I3BRN4|A0A2I3BRN4_MOUSE, tr|A0A2I3BPQ2|A0A2I3BPQ2_MOUSE	tr|S9YCL2|S9YCL2_CAMFR
OG0000047	tr|A2AVC4|A2AVC4_MOUSE	tr|S9X3I8|S9X3I8_CAMFR, tr|S9YMF3|S9YMF3_CAMFR
OG0000047	tr|Q8VF35|Q8VF35_MOUSE	tr|S9XQF4|S9XQF4_CAMFR, tr|S9XBC7|S9XBC7_CAMFR, tr|S9WJT8|S9WJT8_CAMFR, tr|S9YC92|S9YC92_CAMFR, tr|S9W7X9|S9W7X9_CAMFR, tr|S9W9L8|S9W9L8_CAMFR
OG0000048	sp|P14206|RSSA_MOUSE	tr|T0MKJ4|T0MKJ4_CAMFR, tr|S9YC72|S9YC72_CAMFR, tr|S9X0G8|S9X0G8_CAMFR, tr|T0MA36|T0MA36_CAMFR, tr|S9WJP3|S9WJP3_CAMFR, tr|S9XLK2|S9XLK2_CAMFR, tr|S9XPR8|S9XPR8_CAMFR, tr|S9WZ44|S9WZ44_CAMFR, tr|S9WCX2|S9WCX2_CAMFR, tr|S9W9J1|S9W9J1_CAMFR, tr|S9YFB9|S9YFB9_CAMFR, tr|S9YC59|S9YC59_CAMFR, tr|S9WZL1|S9WZL1_CAMFR, tr|S9YIA9|S9YIA9_CAMFR, tr|S9YA03|S9YA03_CAMFR, tr|S9W5F1|S9W5F1_CAMFR, tr|S9Y2F1|S9Y2F1_CAMFR, tr|S9WQ67|S9WQ67_CAMFR, tr|S9XPT9|S9XPT9_CAMFR
OG0000049	sp|Q6QIY3|SCNAA_MOUSE	tr|S9XF77|S9XF77_CAMFR
OG0000049	sp|Q9R053|SCNBA_MOUSE	tr|S9YHN4|S9YHN4_CAMFR, tr|S9WA91|S9WA91_CAMFR, tr|S9YR71|S9YR71_CAMFR, tr|S9WP92|S9WP92_CAMFR, tr|S9X3A3|S9X3A3_CAMFR, tr|S9XIX1|S9XIX1_CAMFR, tr|T0NQR3|T0NQR3_CAMFR, tr|T0MHB7|T0MHB7_CAMFR, tr|S9XDX8|S9XDX8_CAMFR, tr|S9X925|S9X925_CAMFR, tr|T0NJY4|T0NJY4_CAMFR, tr|S9X0F3|S9X0F3_CAMFR, tr|S9WFG6|S9WFG6_CAMFR, tr|T0M640|T0M640_CAMFR, tr|S9WW42|S9WW42_CAMFR, tr|S9WWN7|S9WWN7_CAMFR, tr|S9XGN9|S9XGN9_CAMFR
OG0000052	sp|P10126|EF1A1_MOUSE	tr|S9XGJ4|S9XGJ4_CAMFR, tr|S9Y8Q1|S9Y8Q1_CAMFR, tr|S9XWW5|S9XWW5_CAMFR
OG0000052	sp|P62631|EF1A2_MOUSE	tr|S9WHM8|S9WHM8_CAMFR, tr|S9XW19|S9XW19_CAMFR, tr|S9X223|S9X223_CAMFR, tr|S9XQB7|S9XQB7_CAMFR, tr|S9YJI6|S9YJI6_CAMFR, tr|S9XC00|S9XC00_CAMFR, tr|S9XBV1|S9XBV1_CAMFR, tr|S9YV02|S9YV02_CAMFR, tr|S9XTV1|S9XTV1_CAMFR, tr|S9XRX8|S9XRX8_CAMFR, tr|S9WN43|S9WN43_CAMFR, tr|S9XFG1|S9XFG1_CAMFR, tr|S9XH89|S9XH89_CAMFR, tr|S9XRM9|S9XRM9_CAMFR
OG0000053	tr|Q9QZ19|Q9QZ19_MOUSE	tr|S9Y446|S9Y446_CAMFR, tr|S9X145|S9X145_CAMFR, tr|S9YDH6|S9YDH6_CAMFR
OG0000053	tr|Q8VG87|Q8VG87_MOUSE	tr|S9X9G3|S9X9G3_CAMFR, tr|S9YAI4|S9YAI4_CAMFR
OG0000053	tr|A0A1L1SQH2|A0A1L1SQH2_MOUSE	tr|S9Y0J6|S9Y0J6_CAMFR, tr|S9YAJ5|S9YAJ5_CAMFR
OG0000053	tr|Q8VF43|Q8VF43_MOUSE	tr|S9WY65|S9WY65_CAMFR, tr|S9WE60|S9WE60_CAMFR, tr|S9WC37|S9WC37_CAMFR
OG0000053	tr|Q8VGA0|Q8VGA0_MOUSE	tr|S9WRF3|S9WRF3_CAMFR, tr|S9WRE9|S9WRE9_CAMFR
OG0000057	sp|P62751|RL23A_MOUSE	tr|S9XFC2|S9XFC2_CAMFR, tr|S9X3Y4|S9X3Y4_CAMFR, tr|S9X477|S9X477_CAMFR, tr|S9Y623|S9Y623_CAMFR, tr|S9XYI7|S9XYI7_CAMFR, tr|S9WKN6|S9WKN6_CAMFR, tr|S9X369|S9X369_CAMFR, tr|S9YIE5|S9YIE5_CAMFR, tr|T0NS77|T0NS77_CAMFR, tr|S9WKS8|S9WKS8_CAMFR, tr|S9WQ75|S9WQ75_CAMFR, tr|S9YAF9|S9YAF9_CAMFR, tr|T0NTM3|T0NTM3_CAMFR, tr|S9W4E5|S9W4E5_CAMFR, tr|S9WAI2|S9WAI2_CAMFR, tr|S9WLT0|S9WLT0_CAMFR, tr|T0MH62|T0MH62_CAMFR
OG0000058	sp|Q80UB0|TEST2_MOUSE, tr|Q9CQC0|Q9CQC0_MOUSE, sp|P13438|TSP_MOUSE, sp|P12399|CTL2A_MOUSE, sp|P12400|CTL2B_MOUSE, sp|Q9JL96|CATM_MOUSE, tr|Q91ZD5|Q91ZD5_MOUSE, sp|Q9JI81|CAT8_MOUSE, sp|Q91ZF2|CAT7_MOUSE, tr|Q91ZF4|Q91ZF4_MOUSE, tr|Q9ET52|Q9ET52_MOUSE, sp|Q9JIA9|CATR_MOUSE, sp|Q9R014|CATJ_MOUSE, tr|Q3ULP7|Q3ULP7_MOUSE, tr|E9Q623|E9Q623_MOUSE, sp|P06797|CATL1_MOUSE	tr|S9WKC8|S9WKC8_CAMFR, tr|S9XV34|S9XV34_CAMFR
OG0000059	sp|Q00356|MCPTX_MOUSE, sp|O35164|MCPT9_MOUSE, tr|Q91VB1|Q91VB1_MOUSE, sp|P11034|MCPT1_MOUSE, sp|P21812|MCPT4_MOUSE, sp|P15119|MCPT2_MOUSE, sp|P21844|CMA1_MOUSE, sp|P21843|MCPT3_MOUSE, sp|P43430|MCPT8_MOUSE, sp|P04187|GRAB_MOUSE, sp|P08882|GRAC_MOUSE, tr|Q920S1|Q920S1_MOUSE, sp|P11033|GRAD_MOUSE, sp|P08884|GRAE_MOUSE, sp|P13366|GRAG_MOUSE, sp|P08883|GRAF_MOUSE, sp|P28293|CATG_MOUSE	tr|S9WVX7|S9WVX7_CAMFR
OG0000061	tr|Q8VET2|Q8VET2_MOUSE	tr|S9YEX6|S9YEX6_CAMFR
OG0000061	sp|Q8VGD6|OLF56_MOUSE	tr|S9XC77|S9XC77_CAMFR, tr|S9YPP3|S9YPP3_CAMFR
OG0000061	sp|Q921C1|CXG3_MOUSE	tr|T0MF90|T0MF90_CAMFR
OG0000061	tr|Q5NC45|Q5NC45_MOUSE	tr|S9WFD8|S9WFD8_CAMFR, tr|S9XRZ5|S9XRZ5_CAMFR, tr|S9WDP4|S9WDP4_CAMFR, tr|S9W8E8|S9W8E8_CAMFR, tr|S9WFE3|S9WFE3_CAMFR, tr|S9XGK3|S9XGK3_CAMFR, tr|S9XR32|S9XR32_CAMFR
OG0000062	sp|P84228|H32_MOUSE	tr|S9XWZ4|S9XWZ4_CAMFR
OG0000062	sp|P68433|H31_MOUSE	tr|S9X3V4|S9X3V4_CAMFR, tr|S9WX72|S9WX72_CAMFR, tr|S9YFT4|S9YFT4_CAMFR, tr|S9XPU3|S9XPU3_CAMFR, tr|S9WX81|S9WX81_CAMFR
OG0000062	sp|P84244|H33_MOUSE	tr|S9XBX2|S9XBX2_CAMFR, tr|S9XM03|S9XM03_CAMFR, tr|S9WX69|S9WX69_CAMFR, tr|S9XE52|S9XE52_CAMFR, tr|S9XZ86|S9XZ86_CAMFR, tr|S9XRR0|S9XRR0_CAMFR, tr|T0MJ22|T0MJ22_CAMFR, tr|T0NNC9|T0NNC9_CAMFR
OG0000063	sp|Q6ZWY9|H2B1C_MOUSE	tr|S9XM97|S9XM97_CAMFR, tr|S9XKY7|S9XKY7_CAMFR
OG0000063	sp|P10854|H2B1M_MOUSE	tr|S9WX75|S9WX75_CAMFR, tr|S9X3W5|S9X3W5_CAMFR, tr|S9W6E0|S9W6E0_CAMFR, tr|S9YLZ1|S9YLZ1_CAMFR, tr|S9WBK8|S9WBK8_CAMFR, tr|S9WBB6|S9WBB6_CAMFR, tr|S9WB99|S9WB99_CAMFR, tr|S9Y6S2|S9Y6S2_CAMFR, tr|S9WX78|S9WX78_CAMFR, tr|S9WM38|S9WM38_CAMFR, tr|S9X6K0|S9X6K0_CAMFR, tr|S9YQL7|S9YQL7_CAMFR, tr|S9X6I9|S9X6I9_CAMFR
OG0000064	tr|Q8CFE8|Q8CFE8_MOUSE	tr|S9W5G4|S9W5G4_CAMFR
OG0000064	sp|L7N1X6|FBW15_MOUSE, tr|F7C9P2|F7C9P2_MOUSE, tr|A0A1D5RLF0|A0A1D5RLF0_MOUSE, tr|E9PXM9|E9PXM9_MOUSE, tr|Q8BI38|Q8BI38_MOUSE, tr|Q8BI57|Q8BI57_MOUSE, tr|Q3TSA9|Q3TSA9_MOUSE, tr|Q5U467|Q5U467_MOUSE, tr|Q5XG67|Q5XG67_MOUSE, tr|Q8C2Y5|Q8C2Y5_MOUSE, tr|E9Q8A4|E9Q8A4_MOUSE, tr|Q8C2W8|Q8C2W8_MOUSE, tr|Q497Z0|Q497Z0_MOUSE, tr|Q8BI58|Q8BI58_MOUSE	tr|S9WA22|S9WA22_CAMFR
OG0000068	sp|Q9QWL7|K1C17_MOUSE	tr|S9YN99|S9YN99_CAMFR
OG0000068	sp|Q6IFX2|K1C42_MOUSE	tr|S9X494|S9X494_CAMFR
OG0000068	sp|Q9Z2K1|K1C16_MOUSE, sp|Q61781|K1C14_MOUSE	tr|S9XAP9|S9XAP9_CAMFR
OG0000068	sp|P08730|K1C13_MOUSE	tr|S9XCW5|S9XCW5_CAMFR
OG0000068	sp|Q61414|K1C15_MOUSE	tr|S9YN95|S9YN95_CAMFR
OG0000068	sp|P19001|K1C19_MOUSE	tr|S9YD75|S9YD75_CAMFR, tr|S9XIN4|S9XIN4_CAMFR
OG0000069	sp|Q61759|K1B21_MOUSE, sp|Q9JM71|K1B27_MOUSE, sp|Q61754|K1B24_MOUSE, sp|P15946|K1B11_MOUSE, sp|P04071|K1B16_MOUSE, sp|P36368|EGFB2_MOUSE, sp|P36369|K1B26_MOUSE, sp|P07628|K1KB8_MOUSE, sp|P15948|K1B22_MOUSE, sp|P00756|K1KB3_MOUSE, sp|P00755|K1KB1_MOUSE, sp|P15949|K1KB9_MOUSE, sp|P15945|K1KB5_MOUSE, sp|P15947|KLK1_MOUSE, sp|P00757|K1KB4_MOUSE	tr|S9YY05|S9YY05_CAMFR
OG0000070	sp|Q8C262|IIGP5_MOUSE	tr|S9XKR4|S9XKR4_CAMFR
OG0000070	tr|Q9DCE9|Q9DCE9_MOUSE, tr|A0A140LIF8|A0A140LIF8_MOUSE, sp|Q60766|IRGM1_MOUSE, tr|Q61635|Q61635_MOUSE, tr|Q5NCB3|Q5NCB3_MOUSE, tr|Q5SVP0|Q5SVP0_MOUSE, tr|Q5NCB2|Q5NCB2_MOUSE, sp|Q3T9E4|TGTP2_MOUSE, sp|Q62293|TGTP1_MOUSE, sp|Q9QZ85|IIGP1_MOUSE, tr|Q3UED7|Q3UED7_MOUSE, tr|E9QAA8|E9QAA8_MOUSE, tr|G3UWE2|G3UWE2_MOUSE	tr|S9XJA8|S9XJA8_CAMFR
OG0000071	sp|P17879|HS71B_MOUSE, sp|Q61696|HS71A_MOUSE	tr|S9YN56|S9YN56_CAMFR
OG0000071	sp|P17156|HSP72_MOUSE	tr|S9YQE7|S9YQE7_CAMFR
OG0000071	sp|P63017|HSP7C_MOUSE	tr|S9XA40|S9XA40_CAMFR, tr|S9YD35|S9YD35_CAMFR, tr|S9XB61|S9XB61_CAMFR, tr|S9XDG3|S9XDG3_CAMFR, tr|S9WN95|S9WN95_CAMFR, tr|S9WEF6|S9WEF6_CAMFR, tr|S9Y205|S9Y205_CAMFR
OG0000071	sp|P16627|HS71L_MOUSE	tr|S9XAK2|S9XAK2_CAMFR
OG0000077	sp|Q60882|OL145_MOUSE	tr|S9XEK8|S9XEK8_CAMFR
OG0000077	tr|Q7TRE5|Q7TRE5_MOUSE, tr|Q7TRE6|Q7TRE6_MOUSE	tr|S9XEK3|S9XEK3_CAMFR
OG0000077	tr|Q8VF62|Q8VF62_MOUSE	tr|S9XMA4|S9XMA4_CAMFR, tr|S9YXX5|S9YXX5_CAMFR
OG0000077	tr|Q9EQA9|Q9EQA9_MOUSE	tr|S9XL76|S9XL76_CAMFR, tr|S9YXX9|S9YXX9_CAMFR, tr|S9XL39|S9XL39_CAMFR, tr|S9XMA9|S9XMA9_CAMFR, tr|S9XEL9|S9XEL9_CAMFR, tr|S9XL35|S9XL35_CAMFR
OG0000078	tr|Q6XAS4|Q6XAS4_MOUSE, tr|A2AHC7|A2AHC7_MOUSE, tr|Q9CPU1|Q9CPU1_MOUSE, tr|A2BI74|A2BI74_MOUSE, tr|B1AY40|B1AY40_MOUSE, tr|A2AHC8|A2AHC8_MOUSE, tr|Q6XAS2|Q6XAS2_MOUSE, tr|Q6XAR7|Q6XAR7_MOUSE, tr|Q6XAS3|Q6XAS3_MOUSE, tr|A2BI73|A2BI73_MOUSE, tr|A2BI93|A2BI93_MOUSE, tr|Q8C5Z3|Q8C5Z3_MOUSE, tr|F6XK35|F6XK35_MOUSE, sp|B1AUS7|SSXA1_MOUSE	tr|S9XNZ4|S9XNZ4_CAMFR
OG0000079	tr|A0A140T8J6|A0A140T8J6_MOUSE	tr|S9XBB6|S9XBB6_CAMFR
OG0000079	sp|Q62007|OLF16_MOUSE	tr|S9YP06|S9YP06_CAMFR
OG0000079	tr|E9Q848|E9Q848_MOUSE	tr|S9XDF1|S9XDF1_CAMFR, tr|S9YDX6|S9YDX6_CAMFR, tr|S9XBB0|S9XBB0_CAMFR, tr|S9YP31|S9YP31_CAMFR, tr|S9Z208|S9Z208_CAMFR, tr|S9YE01|S9YE01_CAMFR, tr|S9XQ44|S9XQ44_CAMFR, tr|S9XHY5|S9XHY5_CAMFR, tr|S9YSA9|S9YSA9_CAMFR, tr|S9X539|S9X539_CAMFR
OG0000080	tr|A0A2I3BPE8|A0A2I3BPE8_MOUSE	tr|S9Y4Z3|S9Y4Z3_CAMFR, tr|S9WVL9|S9WVL9_CAMFR
OG0000080	tr|Q8VG26|Q8VG26_MOUSE	tr|S9WPQ5|S9WPQ5_CAMFR
OG0000080	tr|Q7TRR4|Q7TRR4_MOUSE	tr|S9YE70|S9YE70_CAMFR, tr|S9Y4Y8|S9Y4Y8_CAMFR
OG0000081	sp|A2AQ07|TBB1_MOUSE	tr|S9YRC4|S9YRC4_CAMFR
OG0000081	sp|Q922F4|TBB6_MOUSE, sp|Q9ERD7|TBB3_MOUSE	tr|S9X9U1|S9X9U1_CAMFR, tr|S9WMZ3|S9WMZ3_CAMFR, tr|T0M3A0|T0M3A0_CAMFR
OG0000081	sp|P99024|TBB5_MOUSE	tr|S9X6V4|S9X6V4_CAMFR, tr|S9WT57|S9WT57_CAMFR, tr|S9YK46|S9YK46_CAMFR, tr|S9XQY1|S9XQY1_CAMFR, tr|S9WGB8|S9WGB8_CAMFR, tr|S9YQ51|S9YQ51_CAMFR, tr|S9WJD1|S9WJD1_CAMFR
OG0000086	sp|Q8VCJ6|MRGRF_MOUSE	tr|S9XMD0|S9XMD0_CAMFR, tr|S9X5W5|S9X5W5_CAMFR, tr|S9W857|S9W857_CAMFR, tr|S9WBJ8|S9WBJ8_CAMFR, tr|S9WQH7|S9WQH7_CAMFR, tr|S9Y7L1|S9Y7L1_CAMFR, tr|S9X376|S9X376_CAMFR, tr|S9YHL8|S9YHL8_CAMFR, tr|S9XN59|S9XN59_CAMFR, tr|S9X4U8|S9X4U8_CAMFR, tr|S9XBF3|S9XBF3_CAMFR, tr|S9WN75|S9WN75_CAMFR, tr|S9Y7F9|S9Y7F9_CAMFR
OG0000088	tr|Q8VFT6|Q8VFT6_MOUSE	tr|S9XLX8|S9XLX8_CAMFR
OG0000088	tr|Q7TRL9|Q7TRL9_MOUSE	tr|S9WD82|S9WD82_CAMFR, tr|S9WIU3|S9WIU3_CAMFR, tr|S9XWQ3|S9XWQ3_CAMFR, tr|S9WD84|S9WD84_CAMFR, tr|S9WKB0|S9WKB0_CAMFR, tr|S9XM04|S9XM04_CAMFR, tr|S9WKB3|S9WKB3_CAMFR, tr|S9WIV3|S9WIV3_CAMFR, tr|S9XLY3|S9XLY3_CAMFR, tr|S9WIU9|S9WIU9_CAMFR, tr|S9WD83|S9WD83_CAMFR
OG0000089	tr|Q8VEV8|Q8VEV8_MOUSE	tr|S9XP59|S9XP59_CAMFR
OG0000089	sp|Q8VFX2|O1444_MOUSE	tr|S9YRC3|S9YRC3_CAMFR, tr|S9XP55|S9XP55_CAMFR, tr|S9YRD1|S9YRD1_CAMFR, tr|S9XH32|S9XH32_CAMFR, tr|S9XP63|S9XP63_CAMFR, tr|S9XH23|S9XH23_CAMFR, tr|S9XQG7|S9XQG7_CAMFR, tr|S9XH29|S9XH29_CAMFR, tr|S9Z131|S9Z131_CAMFR, tr|S9YRC7|S9YRC7_CAMFR, tr|S9XQH0|S9XQH0_CAMFR
OG0000090	sp|Q8K2A6|LIPM_MOUSE	tr|S9Y389|S9Y389_CAMFR
OG0000090	sp|Q3U4B4|LIPN_MOUSE, sp|Q9Z0M5|LICH_MOUSE, tr|D3YY49|D3YY49_MOUSE, tr|Q3UT41|Q3UT41_MOUSE, tr|F6RR30|F6RR30_MOUSE, tr|A0A494BBH0|A0A494BBH0_MOUSE, tr|F6WYC8|F6WYC8_MOUSE, sp|Q8BM14|LIPK_MOUSE, sp|Q9CPP7|LIPG_MOUSE	tr|S9Y394|S9Y394_CAMFR, tr|S9WHT1|S9WHT1_CAMFR, tr|S9WQP5|S9WQP5_CAMFR
OG0000091	tr|Q7TR63|Q7TR63_MOUSE, tr|Q8VGS0|Q8VGS0_MOUSE	tr|S9W9R2|S9W9R2_CAMFR, tr|S9W9Q4|S9W9Q4_CAMFR, tr|S9XB41|S9XB41_CAMFR, tr|S9WBS8|S9WBS8_CAMFR, tr|S9WAE6|S9WAE6_CAMFR, tr|S9YWC9|S9YWC9_CAMFR, tr|S9W7Y2|S9W7Y2_CAMFR, tr|S9XNX8|S9XNX8_CAMFR
OG0000091	tr|A2AVX9|A2AVX9_MOUSE	tr|S9XLP4|S9XLP4_CAMFR
OG0000091	tr|Q8VGS2|Q8VGS2_MOUSE	tr|S9W985|S9W985_CAMFR
OG0000092	tr|Q7TQZ8|Q7TQZ8_MOUSE	tr|S9W7M9|S9W7M9_CAMFR, tr|S9WIA9|S9WIA9_CAMFR, tr|S9YMD1|S9YMD1_CAMFR, tr|S9W3A1|S9W3A1_CAMFR, tr|S9W999|S9W999_CAMFR, tr|S9XDQ1|S9XDQ1_CAMFR, tr|S9W7Q4|S9W7Q4_CAMFR, tr|S9XK80|S9XK80_CAMFR, tr|S9XUR9|S9XUR9_CAMFR, tr|S9XBE9|S9XBE9_CAMFR, tr|S9XEN5|S9XEN5_CAMFR, tr|S9XL05|S9XL05_CAMFR, tr|S9Y8S2|S9Y8S2_CAMFR
OG0000093	tr|J3QM75|J3QM75_MOUSE, tr|S4R2L0|S4R2L0_MOUSE, tr|A0A087WPA9|A0A087WPA9_MOUSE, tr|A0A087WR49|A0A087WR49_MOUSE, sp|Q9JI02|S2B20_MOUSE, tr|D3YYY1|D3YYY1_MOUSE, tr|A0A087WQA9|A0A087WQA9_MOUSE, tr|Q8R1E9|Q8R1E9_MOUSE, tr|Q8JZX1|Q8JZX1_MOUSE, tr|D2XZ38|D2XZ38_MOUSE, sp|Q6UGQ3|SG2B2_MOUSE, sp|Q7M747|S2B24_MOUSE, tr|S4R2V3|S4R2V3_MOUSE	tr|S9WRN9|S9WRN9_CAMFR
OG0000098	tr|L7N1Y0|L7N1Y0_MOUSE	tr|S9WFE0|S9WFE0_CAMFR
OG0000098	sp|Q3V0Q1|DYH12_MOUSE	tr|S9WZW6|S9WZW6_CAMFR
OG0000098	sp|Q8BW94|DYH3_MOUSE	tr|S9YRD9|S9YRD9_CAMFR
OG0000098	sp|D3Z2X2|DNHD1_MOUSE, tr|A0A571BGC3|A0A571BGC3_MOUSE, sp|E9Q8T7|DYH1_MOUSE	tr|S9X1W7|S9X1W7_CAMFR
OG0000099	sp|Q6ZWV3|RL10_MOUSE	tr|S9WG52|S9WG52_CAMFR, tr|S9XUN5|S9XUN5_CAMFR, tr|S9WLZ6|S9WLZ6_CAMFR, tr|S9W349|S9W349_CAMFR, tr|S9WBH0|S9WBH0_CAMFR, tr|S9WJ34|S9WJ34_CAMFR, tr|S9YG50|S9YG50_CAMFR, tr|S9X7S0|S9X7S0_CAMFR, tr|T0ML68|T0ML68_CAMFR, tr|S9XT57|S9XT57_CAMFR, tr|S9YCI1|S9YCI1_CAMFR, tr|T0ME44|T0ME44_CAMFR
OG0000100	tr|A2AVW1|A2AVW1_MOUSE	tr|S9W2S1|S9W2S1_CAMFR, tr|S9W9F8|S9W9F8_CAMFR, tr|S9WJU9|S9WJU9_CAMFR, tr|S9XB13|S9XB13_CAMFR, tr|S9XDA3|S9XDA3_CAMFR, tr|S9WB09|S9WB09_CAMFR, tr|S9WL65|S9WL65_CAMFR, tr|S9XLA6|S9XLA6_CAMFR, tr|S9W534|S9W534_CAMFR, tr|S9W9G8|S9W9G8_CAMFR, tr|S9WDS8|S9WDS8_CAMFR, tr|S9XNA6|S9XNA6_CAMFR
OG0000101	tr|Q8VGZ6|Q8VGZ6_MOUSE	tr|S9XMA5|S9XMA5_CAMFR
OG0000101	tr|E9Q554|E9Q554_MOUSE	tr|S9XNM6|S9XNM6_CAMFR, tr|S9YZ74|S9YZ74_CAMFR, tr|S9XM96|S9XM96_CAMFR
OG0000101	tr|A0A1B0GSU5|A0A1B0GSU5_MOUSE	tr|S9YPE1|S9YPE1_CAMFR, tr|S9XFI7|S9XFI7_CAMFR, tr|S9YE73|S9YE73_CAMFR, tr|S9X4R8|S9X4R8_CAMFR, tr|S9X4Q8|S9X4Q8_CAMFR, tr|S9XNQ2|S9XNQ2_CAMFR
OG0000102	sp|Q9ERB5|SO1C1_MOUSE	tr|S9Y111|S9Y111_CAMFR
OG0000102	tr|M0QWR8|M0QWR8_MOUSE, sp|Q91YY5|SO1A5_MOUSE, sp|Q9QXZ6|SO1A1_MOUSE, sp|Q9EP96|SO1A4_MOUSE, tr|L7N264|L7N264_MOUSE, sp|Q99J94|SO1A6_MOUSE, sp|Q9JJL3|SO1B2_MOUSE, tr|Q9D5W6|Q9D5W6_MOUSE, sp|Q8C0X7|SO6C1_MOUSE, sp|Q8R3L5|SO3A1_MOUSE	tr|S9YDG6|S9YDG6_CAMFR
OG0000103	tr|Q9R0T7|Q9R0T7_MOUSE, tr|Q9QUK9|Q9QUK9_MOUSE, tr|Q792Y9|Q792Y9_MOUSE, tr|Q9Z1R9|Q9Z1R9_MOUSE, tr|Q792Z0|Q792Z0_MOUSE, tr|Q792Y8|Q792Y8_MOUSE, sp|P07146|TRY2_MOUSE, tr|Q792Z1|Q792Z1_MOUSE, sp|Q8CGR5|KLK14_MOUSE, tr|F6R7E8|F6R7E8_MOUSE, tr|Q9CPN7|Q9CPN7_MOUSE, tr|Q9CPN9|Q9CPN9_MOUSE	tr|S9WQD4|S9WQD4_CAMFR
OG0000104	tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE	tr|S9WN63|S9WN63_CAMFR
OG0000104	tr|Q8VF37|Q8VF37_MOUSE	tr|S9WGG3|S9WGG3_CAMFR
OG0000104	tr|E9Q3K2|E9Q3K2_MOUSE	tr|S9XR40|S9XR40_CAMFR
OG0000105	sp|Q6ZWS8|SPOP_MOUSE, sp|Q6YCH2|TDPZ4_MOUSE, tr|A0A0A6YWS7|A0A0A6YWS7_MOUSE, sp|Q717B2|TDPZ2_MOUSE, sp|P0DMR6|TDP1L_MOUSE, sp|P0DMR5|TDPZ1_MOUSE, sp|Q717B4|TDPZ3_MOUSE, tr|Q3UTC4|Q3UTC4_MOUSE, tr|E0CXI6|E0CXI6_MOUSE, tr|L7N229|L7N229_MOUSE, sp|Q6YCH1|TDPZ5_MOUSE, tr|A0A0A6YXL2|A0A0A6YXL2_MOUSE	tr|S9XL17|S9XL17_CAMFR
OG0000107	sp|O88990|ACTN3_MOUSE	tr|T0MH04|T0MH04_CAMFR
OG0000107	sp|P57780|ACTN4_MOUSE	tr|S9XHZ6|S9XHZ6_CAMFR
OG0000107	sp|Q7TPR4|ACTN1_MOUSE	tr|S9WVY1|S9WVY1_CAMFR
OG0000107	sp|Q9QXS1|PLEC_MOUSE	tr|S9X5S1|S9X5S1_CAMFR, tr|S9WRF4|S9WRF4_CAMFR, tr|S9XQ36|S9XQ36_CAMFR, tr|S9WX34|S9WX34_CAMFR, tr|S9W553|S9W553_CAMFR
OG0000110	sp|A2AQP0|MYH7B_MOUSE	tr|S9WQ38|S9WQ38_CAMFR, tr|S9WA26|S9WA26_CAMFR, tr|S9XPF8|S9XPF8_CAMFR, tr|S9XPE9|S9XPE9_CAMFR, tr|S9XET7|S9XET7_CAMFR, tr|S9WQW0|S9WQW0_CAMFR, tr|S9XIT6|S9XIT6_CAMFR, tr|S9YHE5|S9YHE5_CAMFR, tr|S9YS32|S9YS32_CAMFR, tr|S9Y847|S9Y847_CAMFR, tr|S9XGF7|S9XGF7_CAMFR
OG0000111	tr|Q8VFV0|Q8VFV0_MOUSE	tr|S9W7I0|S9W7I0_CAMFR, tr|S9WCI9|S9WCI9_CAMFR
OG0000111	tr|Q0VDY1|Q0VDY1_MOUSE	tr|S9XR08|S9XR08_CAMFR
OG0000111	tr|Q5SW48|Q5SW48_MOUSE	tr|S9XWT8|S9XWT8_CAMFR, tr|S9Y7Y2|S9Y7Y2_CAMFR
OG0000111	tr|Q8VFU9|Q8VFU9_MOUSE	tr|S9XFX5|S9XFX5_CAMFR, tr|S9W7K8|S9W7K8_CAMFR, tr|S9WCF8|S9WCF8_CAMFR
OG0000112	sp|Q5TIS6|NOTO_MOUSE	tr|S9YJ79|S9YJ79_CAMFR
