Orthogroup	Mus_musculus	Felis_catus
OG0000094	sp|P07146|TRY2_MOUSE, tr|Q792Z1|Q792Z1_MOUSE, tr|Q9QUK9|Q9QUK9_MOUSE, tr|Q9R0T7|Q9R0T7_MOUSE, tr|Q792Y8|Q792Y8_MOUSE, tr|Q792Z0|Q792Z0_MOUSE, tr|Q9Z1R9|Q9Z1R9_MOUSE, tr|Q792Y9|Q792Y9_MOUSE	tr|A0A5F5XYN0|A0A5F5XYN0_FELCA
OG0000095	sp|Q9Z0E6|GBP2_MOUSE, sp|Q01514|GBP1_MOUSE	tr|A0A2I2V250|A0A2I2V250_FELCA
OG0000095	sp|Q8CFB4|GBP5_MOUSE, sp|Q91Z40|GBP7_MOUSE, sp|Q61107|GBP4_MOUSE, tr|A9YVJ5|A9YVJ5_MOUSE, tr|Q2V6D6|Q2V6D6_MOUSE, tr|A4UUI3|A4UUI3_MOUSE, tr|Q8BTS3|Q8BTS3_MOUSE, tr|Q000W5|Q000W5_MOUSE, sp|A0A0G2JDV3|GBP6_MOUSE	tr|M3WFW3|M3WFW3_FELCA
OG0000096	tr|Q8VFP6|Q8VFP6_MOUSE	tr|A0A2I2U8B6|A0A2I2U8B6_FELCA
OG0000096	tr|Q7TRY4|Q7TRY4_MOUSE	tr|M3X7T0|M3X7T0_FELCA, tr|A0A5F5XLY4|A0A5F5XLY4_FELCA
OG0000096	tr|Q8VGV7|Q8VGV7_MOUSE	tr|M3W7M1|M3W7M1_FELCA
OG0000097	tr|B2RQY6|B2RQY6_MOUSE	tr|H2DEA2|H2DEA2_FELCA, tr|A0A5F5XPC2|A0A5F5XPC2_FELCA, tr|A0A5F5XC29|A0A5F5XC29_FELCA, tr|A0A5F5Y4C1|A0A5F5Y4C1_FELCA, tr|T2HUV9|T2HUV9_FELCA, tr|T2HUL6|T2HUL6_FELCA, tr|A0A5F5Y249|A0A5F5Y249_FELCA, tr|I7H6H3|I7H6H3_FELCA
OG0000097	tr|Q3TZL0|Q3TZL0_MOUSE, sp|P11370|ENV2_MOUSE, sp|P10404|ENV1_MOUSE	tr|A0A5F5XIE3|A0A5F5XIE3_FELCA
OG0000098	sp|Q60660|KLRA2_MOUSE, sp|Q60682|KLRA8_MOUSE, sp|Q64329|KLRA3_MOUSE, tr|Q9R1G6|Q9R1G6_MOUSE, tr|Q2TJJ8|Q2TJJ8_MOUSE, sp|Q60653|KLRA6_MOUSE, sp|Q60652|KLRA5_MOUSE, sp|Q60651|KLRA4_MOUSE, sp|P20937|KLRA1_MOUSE, sp|Q60654|KLRA7_MOUSE, tr|Q9JMA4|Q9JMA4_MOUSE	tr|A0A5F5Y2I0|A0A5F5Y2I0_FELCA, tr|M3W9H7|M3W9H7_FELCA
OG0000099	tr|F6WYW0|F6WYW0_MOUSE, tr|A0A087WP21|A0A087WP21_MOUSE, tr|A0A087WQJ0|A0A087WQJ0_MOUSE, tr|E9PWZ2|E9PWZ2_MOUSE, tr|D2XZ31|D2XZ31_MOUSE, tr|J3QJY4|J3QJY4_MOUSE, tr|A0A087WPW0|A0A087WPW0_MOUSE, tr|A0A087WP50|A0A087WP50_MOUSE, tr|O35176|O35176_MOUSE, tr|B1B0N6|B1B0N6_MOUSE, tr|A2BH64|A2BH64_MOUSE, tr|Q91WB5|Q91WB5_MOUSE	sp|P30438|FEL1A_FELCA
OG0000104	sp|P06151|LDHA_MOUSE	tr|A0A337S8L1|A0A337S8L1_FELCA
OG0000104	tr|Q8BVP2|Q8BVP2_MOUSE	tr|A0A5F5Y149|A0A5F5Y149_FELCA
OG0000104	sp|P00342|LDHC_MOUSE	tr|A0A337S7R1|A0A337S7R1_FELCA
OG0000104	sp|P16125|LDHB_MOUSE	tr|M3X970|M3X970_FELCA, tr|A0A2I2V2R5|A0A2I2V2R5_FELCA, tr|A0A2I2UYJ1|A0A2I2UYJ1_FELCA, tr|A0A2I2UL81|A0A2I2UL81_FELCA, tr|A0A2I2U9C6|A0A2I2U9C6_FELCA
OG0000105	sp|P11260|LORF1_MOUSE	tr|A0A5F5XEI8|A0A5F5XEI8_FELCA, tr|A0A5F5Y2X6|A0A5F5Y2X6_FELCA, tr|A0A5F5XKP2|A0A5F5XKP2_FELCA, tr|A0A5F5XI73|A0A5F5XI73_FELCA, tr|A0A5F5XLW8|A0A5F5XLW8_FELCA, tr|A0A5F5XIC3|A0A5F5XIC3_FELCA, tr|A0A5F5XJT7|A0A5F5XJT7_FELCA, tr|A0A5F5XRM6|A0A5F5XRM6_FELCA, tr|A0A5F5Y4X5|A0A5F5Y4X5_FELCA, tr|A0A5F5XIR5|A0A5F5XIR5_FELCA, tr|A0A5F5XI16|A0A5F5XI16_FELCA
OG0000106	sp|P97872|FMO5_MOUSE	tr|A0A337SCE7|A0A337SCE7_FELCA
OG0000106	sp|Q8K2I3|FMO2_MOUSE	tr|M3W9L1|M3W9L1_FELCA
OG0000106	sp|P97501|FMO3_MOUSE	tr|M3VZK1|M3VZK1_FELCA
OG0000106	tr|J3QMN6|J3QMN6_MOUSE	tr|M3W9K9|M3W9K9_FELCA
OG0000106	tr|Q8C116|Q8C116_MOUSE, tr|B2RWH8|B2RWH8_MOUSE, tr|G3X946|G3X946_MOUSE	tr|M3WWR9|M3WWR9_FELCA
OG0000107	tr|A0A0G2JFX6|A0A0G2JFX6_MOUSE, tr|A0A075B604|A0A075B604_MOUSE, tr|A0A0B4J1N1|A0A0B4J1N1_MOUSE, tr|A0A075B6D1|A0A075B6D1_MOUSE, tr|A0A075B620|A0A075B620_MOUSE, tr|A0A075B6C1|A0A075B6C1_MOUSE, tr|Q5R1H9|Q5R1H9_MOUSE, tr|A0A0G2JEV5|A0A0G2JEV5_MOUSE, tr|Q5R1I3|Q5R1I3_MOUSE, tr|Q5R1I1|Q5R1I1_MOUSE, sp|P01739|TVA2_MOUSE	tr|A0A337S0F4|A0A337S0F4_FELCA
OG0000108	tr|B1AYL1|B1AYL1_MOUSE	tr|A0A337S697|A0A337S697_FELCA
OG0000108	sp|Q9R053|SCNBA_MOUSE	tr|A0A337RVZ9|A0A337RVZ9_FELCA, tr|A0A5F5XCN7|A0A5F5XCN7_FELCA, tr|A0A2I2U1E9|A0A2I2U1E9_FELCA, tr|A0A2I2UDI4|A0A2I2UDI4_FELCA, tr|M3W251|M3W251_FELCA, tr|A0A5F5XVW5|A0A5F5XVW5_FELCA, tr|A0A2I2UMY5|A0A2I2UMY5_FELCA, tr|A0A2I2U4G8|A0A2I2U4G8_FELCA, tr|M3VUC1|M3VUC1_FELCA
OG0000109	sp|Q8VCX1|AK1D1_MOUSE	tr|M3W615|M3W615_FELCA
OG0000109	sp|Q91WR5|AK1CL_MOUSE, sp|P70694|DHB5_MOUSE, tr|Q8VC77|Q8VC77_MOUSE, tr|G3X9Y6|G3X9Y6_MOUSE, sp|Q8VC28|AK1CD_MOUSE, tr|Q9JLI0|Q9JLI0_MOUSE, tr|Q3UXL1|Q3UXL1_MOUSE, sp|Q8K023|AKC1H_MOUSE, tr|Q91WT7|Q91WT7_MOUSE	tr|A0A5F5XQC7|A0A5F5XQC7_FELCA
OG0000110	sp|Q91Y57|SIG12_MOUSE	tr|A0A5F5XQW8|A0A5F5XQW8_FELCA, tr|M3VZ99|M3VZ99_FELCA, tr|A0A337SAC8|A0A337SAC8_FELCA
OG0000110	sp|Q80ZE3|SIG10_MOUSE	tr|A0A337SHQ3|A0A337SHQ3_FELCA
OG0000110	sp|Q920G3|SIGL5_MOUSE	tr|A0A337SAC7|A0A337SAC7_FELCA, tr|M3WUV5|M3WUV5_FELCA, tr|A0A5F5XI90|A0A5F5XI90_FELCA
OG0000111	tr|A2AVC3|A2AVC3_MOUSE, tr|A2AVC4|A2AVC4_MOUSE	tr|A0A5F5XE12|A0A5F5XE12_FELCA, tr|A0A5F5Y1S6|A0A5F5Y1S6_FELCA, tr|A0A5F5XZ16|A0A5F5XZ16_FELCA
OG0000111	tr|A0A2I3BPX0|A0A2I3BPX0_MOUSE	tr|A0A2I2U9M9|A0A2I2U9M9_FELCA, tr|M3WGP6|M3WGP6_FELCA, tr|A0A2I2UEV0|A0A2I2UEV0_FELCA, tr|A0A2I2UQ81|A0A2I2UQ81_FELCA, tr|A0A2I2V0Z2|A0A2I2V0Z2_FELCA, tr|A0A5F5Y5R8|A0A5F5Y5R8_FELCA
OG0000112	tr|Q9D4U4|Q9D4U4_MOUSE, sp|Q9CQ70|H2AB1_MOUSE, tr|A9Z055|A9Z055_MOUSE, tr|A2BFR3|A2BFR3_MOUSE, tr|Q497L1|Q497L1_MOUSE, tr|L7MU04|L7MU04_MOUSE, tr|Q9DAD9|Q9DAD9_MOUSE, tr|J3QP08|J3QP08_MOUSE, sp|Q5M8Q2|H2AL1_MOUSE, tr|Q810S6|Q810S6_MOUSE, tr|A0A087WP11|A0A087WP11_MOUSE	tr|A0A5F5XQ68|A0A5F5XQ68_FELCA
OG0000113	tr|Q9DAE2|Q9DAE2_MOUSE	tr|A0A337SK10|A0A337SK10_FELCA
OG0000113	tr|A0A087WPY7|A0A087WPY7_MOUSE, sp|Q60990|RBY1B_MOUSE, tr|B2RWR6|B2RWR6_MOUSE, tr|J3QK27|J3QK27_MOUSE, sp|O35698|RBY1A_MOUSE, tr|A0A087WR82|A0A087WR82_MOUSE, sp|Q91VM5|RMXL1_MOUSE, tr|A0A2I3BRL8|A0A2I3BRL8_MOUSE, sp|Q9WV02|RBMX_MOUSE	tr|M3W2U4|M3W2U4_FELCA
OG0000115	tr|Q8VES9|Q8VES9_MOUSE	tr|M3WYZ7|M3WYZ7_FELCA
OG0000115	tr|Q8VGP6|Q8VGP6_MOUSE, sp|P34984|OLF13_MOUSE	tr|M3WTL1|M3WTL1_FELCA, tr|M3WXK7|M3WXK7_FELCA, tr|M3X874|M3X874_FELCA, tr|A0A2I2V3Y0|A0A2I2V3Y0_FELCA
OG0000115	tr|Q8VEV1|Q8VEV1_MOUSE	tr|A0A337SHJ3|A0A337SHJ3_FELCA, tr|M3X7D1|M3X7D1_FELCA, tr|M3X958|M3X958_FELCA
OG0000116	sp|Q6PDD0|UD2A2_MOUSE	tr|A0A337SGJ9|A0A337SGJ9_FELCA
OG0000116	sp|Q80X89|UD2A1_MOUSE, tr|Q3UEP4|Q3UEP4_MOUSE, tr|Q91WH2|Q91WH2_MOUSE, sp|P17717|UDB17_MOUSE, tr|Q8VCN3|Q8VCN3_MOUSE, tr|Q8BJL9|Q8BJL9_MOUSE, tr|Q8R084|Q8R084_MOUSE, tr|Q8K154|Q8K154_MOUSE, sp|Q8BWQ1|UD2A3_MOUSE	tr|A0A5F5Y2L7|A0A5F5Y2L7_FELCA
OG0000117	tr|Q9D9N2|Q9D9N2_MOUSE, tr|B1AZQ8|B1AZQ8_MOUSE, tr|Q80ZS5|Q80ZS5_MOUSE, tr|Q3V0X2|Q3V0X2_MOUSE, tr|A2AGU5|A2AGU5_MOUSE, tr|G3UW52|G3UW52_MOUSE, tr|A0A571BDF8|A0A571BDF8_MOUSE, tr|A0A571BDD5|A0A571BDD5_MOUSE, tr|Q8K193|Q8K193_MOUSE, tr|A0A571BG29|A0A571BG29_MOUSE, tr|A2ANA3|A2ANA3_MOUSE	tr|A0A5F5XZV8|A0A5F5XZV8_FELCA
OG0000125	sp|Q9R1M5|NALP5_MOUSE	tr|M3WV56|M3WV56_FELCA
OG0000125	sp|Q6B966|NAL14_MOUSE	tr|A0A337S3N5|A0A337S3N5_FELCA, tr|M3VXS5|M3VXS5_FELCA, tr|A0A5F5XVG3|A0A5F5XVG3_FELCA, tr|M3WF68|M3WF68_FELCA
OG0000125	tr|Q4PLS0|Q4PLS0_MOUSE	tr|A0A5F5XKW2|A0A5F5XKW2_FELCA, tr|A0A5F5XTV2|A0A5F5XTV2_FELCA, tr|A0A5F5XZ03|A0A5F5XZ03_FELCA
OG0000126	sp|P84228|H32_MOUSE	tr|A0A337S271|A0A337S271_FELCA
OG0000126	sp|P84244|H33_MOUSE	tr|M3X0X3|M3X0X3_FELCA
OG0000126	sp|P68433|H31_MOUSE	tr|A0A337S1C5|A0A337S1C5_FELCA, tr|A0A2I2UIG2|A0A2I2UIG2_FELCA, tr|M3X7H5|M3X7H5_FELCA, tr|A0A337S574|A0A337S574_FELCA, tr|A0A337S523|A0A337S523_FELCA, tr|M3XAW8|M3XAW8_FELCA
OG0000127	sp|P49945|FRIL2_MOUSE, sp|P29391|FRIL1_MOUSE	sp|Q2MHN1|FRIL_FELCA, tr|M3WSA8|M3WSA8_FELCA, tr|A0A5F5XTN9|A0A5F5XTN9_FELCA, tr|M3WRZ4|M3WRZ4_FELCA, tr|M3X4B2|M3X4B2_FELCA, tr|M3WYX4|M3WYX4_FELCA, tr|M3X2U4|M3X2U4_FELCA, tr|A0A2I2UQ20|A0A2I2UQ20_FELCA, tr|M3X4Z9|M3X4Z9_FELCA
OG0000128	sp|Q9CXV3|CRGF_MOUSE, sp|Q03740|CRGE_MOUSE	tr|M3W1B7|M3W1B7_FELCA, tr|M3X7P2|M3X7P2_FELCA
OG0000128	sp|P04344|CRGB_MOUSE	tr|M3W1B4|M3W1B4_FELCA
OG0000128	sp|P04345|CRGA_MOUSE	tr|A0A2I2V3E1|A0A2I2V3E1_FELCA, tr|A0A5F5Y3V8|A0A5F5Y3V8_FELCA
OG0000128	sp|P04342|CRGD_MOUSE	tr|A0A2I2U5A3|A0A2I2U5A3_FELCA
OG0000129	tr|Q8VGA0|Q8VGA0_MOUSE	tr|M3XFT0|M3XFT0_FELCA, tr|M3WY09|M3WY09_FELCA, tr|A0A5F5XEH1|A0A5F5XEH1_FELCA, tr|M3X2Q0|M3X2Q0_FELCA, tr|M3WPV0|M3WPV0_FELCA, tr|M3WHJ3|M3WHJ3_FELCA, tr|A0A2I2U6H5|A0A2I2U6H5_FELCA, tr|A0A2I2U996|A0A2I2U996_FELCA, tr|M3X813|M3X813_FELCA, tr|A0A2I2UTV1|A0A2I2UTV1_FELCA
OG0000130	sp|Q61549|AGRE1_MOUSE	tr|M3W3D7|M3W3D7_FELCA
OG0000130	sp|Q91ZE5|AGRE4_MOUSE	tr|M3WMZ0|M3WMZ0_FELCA, tr|A0A5F5XIG4|A0A5F5XIG4_FELCA
OG0000130	sp|Q9Z0M6|AGRE5_MOUSE	tr|A0A5F5Y1D0|A0A5F5Y1D0_FELCA, tr|A0A5F5XLB8|A0A5F5XLB8_FELCA, tr|A0A5F5XVA0|A0A5F5XVA0_FELCA, tr|A0A2I2V0U8|A0A2I2V0U8_FELCA, tr|A0A5F5XF14|A0A5F5XF14_FELCA
OG0000131	sp|Q9QYH6|MAGD1_MOUSE	tr|A0A2I2UPI8|A0A2I2UPI8_FELCA
OG0000131	tr|Q9ER67|Q9ER67_MOUSE	tr|M3WTM2|M3WTM2_FELCA
OG0000131	tr|Q6DIC6|Q6DIC6_MOUSE	tr|A0A5F5XPY3|A0A5F5XPY3_FELCA
OG0000132	sp|Q8VGR9|O1044_MOUSE	tr|M3W0C7|M3W0C7_FELCA
OG0000132	sp|Q8VGS1|O1038_MOUSE	tr|M3WCM6|M3WCM6_FELCA
OG0000132	tr|Q7TR81|Q7TR81_MOUSE, tr|A2ARY1|A2ARY1_MOUSE, tr|A2ARY0|A2ARY0_MOUSE, tr|Q8VFK4|Q8VFK4_MOUSE, tr|Q7TR84|Q7TR84_MOUSE	tr|M3WQI3|M3WQI3_FELCA
OG0000135	tr|Q63ZW6|Q63ZW6_MOUSE	tr|A0A337SN04|A0A337SN04_FELCA
OG0000135	tr|B1AVK5|B1AVK5_MOUSE	tr|A0A337SDB4|A0A337SDB4_FELCA
OG0000135	sp|Q9QZR9|CO4A4_MOUSE, sp|P08122|CO4A2_MOUSE	tr|A0A5F5XGS9|A0A5F5XGS9_FELCA
OG0000135	sp|Q9QZS0|CO4A3_MOUSE	tr|A0A337RYM9|A0A337RYM9_FELCA
OG0000135	sp|P02463|CO4A1_MOUSE	tr|M3WLC2|M3WLC2_FELCA
OG0000136	sp|Q9WV27|AT1A4_MOUSE	tr|A0A5F5XZC9|A0A5F5XZC9_FELCA
OG0000136	sp|Q64436|ATP4A_MOUSE	tr|M3W5T3|M3W5T3_FELCA
OG0000136	sp|Q9Z1W8|AT12A_MOUSE	tr|M3W6P5|M3W6P5_FELCA
OG0000136	sp|Q8VDN2|AT1A1_MOUSE	tr|A0A2I2UGY1|A0A2I2UGY1_FELCA
OG0000136	sp|Q6PIC6|AT1A3_MOUSE	tr|M3WHH0|M3WHH0_FELCA
OG0000137	sp|Q8BVK9|SP110_MOUSE	tr|A0A5F5XZ99|A0A5F5XZ99_FELCA
OG0000137	tr|Q8C898|Q8C898_MOUSE, tr|E9Q422|E9Q422_MOUSE, tr|Q6NSQ5|Q6NSQ5_MOUSE	tr|A0A5F5XU61|A0A5F5XU61_FELCA, tr|M3VYN5|M3VYN5_FELCA
OG0000137	sp|Q99388|CSPRS_MOUSE, sp|O35892|SP100_MOUSE	tr|A0A5F5XPQ6|A0A5F5XPQ6_FELCA
OG0000138	sp|P17742|PPIA_MOUSE	tr|A0A5F5XQ37|A0A5F5XQ37_FELCA, tr|A0A2I2V0Y7|A0A2I2V0Y7_FELCA, tr|M3XB87|M3XB87_FELCA, tr|M3X892|M3X892_FELCA, tr|M3WY96|M3WY96_FELCA, tr|M3X052|M3X052_FELCA, tr|A0A2I2UGV2|A0A2I2UGV2_FELCA, tr|A0A2I2UVE4|A0A2I2UVE4_FELCA, tr|A0A5F5XQZ5|A0A5F5XQZ5_FELCA, sp|Q8HXS3|PPIA_FELCA
OG0000139	sp|O35400|ST2B1_MOUSE, tr|Q91X36|Q91X36_MOUSE, sp|Q8BGL3|ST2A8_MOUSE, tr|A0A1B0GRF0|A0A1B0GRF0_MOUSE, tr|B2RVI8|B2RVI8_MOUSE, sp|P50236|ST2A2_MOUSE, sp|P52843|ST2A1_MOUSE, tr|K7N6K9|K7N6K9_MOUSE, tr|L7N245|L7N245_MOUSE, tr|D3Z1W5|D3Z1W5_MOUSE	tr|M3WKR9|M3WKR9_FELCA
OG0000140	tr|Q8VGV0|Q8VGV0_MOUSE, tr|Q3SXH8|Q3SXH8_MOUSE	tr|M3WL96|M3WL96_FELCA, tr|A0A5F5Y4J9|A0A5F5Y4J9_FELCA
OG0000140	tr|Q8VGV1|Q8VGV1_MOUSE, tr|Q7TRN8|Q7TRN8_MOUSE	tr|A0A2I2USD2|A0A2I2USD2_FELCA, tr|A0A2I2UBJ7|A0A2I2UBJ7_FELCA
OG0000140	tr|A0A2I3BS13|A0A2I3BS13_MOUSE, tr|A0A2I3BQ57|A0A2I3BQ57_MOUSE	tr|A0A337S0P4|A0A337S0P4_FELCA
OG0000141	sp|P62631|EF1A2_MOUSE	tr|A0A5F5XLM1|A0A5F5XLM1_FELCA
OG0000141	sp|P10126|EF1A1_MOUSE	tr|A0A2I2UQV7|A0A2I2UQV7_FELCA, tr|A0A2I2UUG4|A0A2I2UUG4_FELCA, tr|A0A2I2U430|A0A2I2U430_FELCA, tr|A0A2I2UCV5|A0A2I2UCV5_FELCA, tr|A0A2I2UKB6|A0A2I2UKB6_FELCA, tr|M3X705|M3X705_FELCA, tr|A0A5F5XN88|A0A5F5XN88_FELCA, sp|Q66RN5|EF1A1_FELCA
OG0000142	sp|Q9JHW9|AL1A3_MOUSE	tr|M3WDT8|M3WDT8_FELCA
OG0000142	sp|Q9CZS1|AL1B1_MOUSE	tr|A0A2I2V4J8|A0A2I2V4J8_FELCA
OG0000142	sp|P47738|ALDH2_MOUSE	tr|M3X7B5|M3X7B5_FELCA
OG0000142	sp|Q62148|AL1A2_MOUSE	tr|A0A337S5C4|A0A337S5C4_FELCA
OG0000142	sp|P24549|AL1A1_MOUSE, sp|O35945|AL1A7_MOUSE	tr|M3WAV4|M3WAV4_FELCA
OG0000143	tr|K7N6B2|K7N6B2_MOUSE, tr|E9PV96|E9PV96_MOUSE	tr|M3X8A1|M3X8A1_FELCA, tr|A0A2I2UF41|A0A2I2UF41_FELCA
OG0000143	tr|E9PYY2|E9PYY2_MOUSE, tr|E9Q7C5|E9Q7C5_MOUSE	tr|A0A337S9F0|A0A337S9F0_FELCA, tr|A0A2I2UXP0|A0A2I2UXP0_FELCA, tr|A0A337S553|A0A337S553_FELCA, tr|A0A2I2U313|A0A2I2U313_FELCA, tr|A0A2I2UWV3|A0A2I2UWV3_FELCA
OG0000144	tr|Q3V1F1|Q3V1F1_MOUSE, tr|Q99N17|Q99N17_MOUSE, tr|G3UW78|G3UW78_MOUSE, tr|Q99N19|Q99N19_MOUSE	tr|A0A2I2U1D5|A0A2I2U1D5_FELCA
OG0000144	sp|Q99N16|CP4F3_MOUSE, sp|Q9EP75|CP4FE_MOUSE, tr|Q99N18|Q99N18_MOUSE, tr|G3UW81|G3UW81_MOUSE, tr|Q8BGU0|Q8BGU0_MOUSE	tr|M3X2B3|M3X2B3_FELCA
OG0000145	sp|Q9D244|RNAS6_MOUSE, tr|Q8K196|Q8K196_MOUSE, sp|O35292|RNS2B_MOUSE, sp|O35291|RNAS2_MOUSE, tr|F6YUX7|F6YUX7_MOUSE, tr|Q923L7|Q923L7_MOUSE, sp|P97426|ECP1_MOUSE, tr|Q923L6|Q923L6_MOUSE, sp|O35290|ECP3_MOUSE, sp|P97425|ECP2_MOUSE	tr|M3WX61|M3WX61_FELCA
OG0000146	sp|Q91WP6|SPA3N_MOUSE, sp|Q5I2A0|SPA3G_MOUSE, sp|Q80X76|SPA3F_MOUSE, tr|D3Z450|D3Z450_MOUSE, sp|Q03734|SPA3M_MOUSE, sp|P07759|SPA3K_MOUSE, sp|P29621|SPA3C_MOUSE, tr|D3Z451|D3Z451_MOUSE, sp|Q8BYY9|SPA3B_MOUSE, sp|Q6P4P1|SPA3A_MOUSE	tr|M3WCX6|M3WCX6_FELCA
OG0000147	sp|Q9QY96|CASR_MOUSE	tr|M3WA39|M3WA39_FELCA
OG0000147	sp|O70410|V2R1_MOUSE, tr|L7N2E9|L7N2E9_MOUSE, tr|K7N788|K7N788_MOUSE, tr|A0A3Q4EGR4|A0A3Q4EGR4_MOUSE, tr|H3BJ88|H3BJ88_MOUSE, tr|K7N784|K7N784_MOUSE, tr|H3BK29|H3BK29_MOUSE, tr|E9PYL5|E9PYL5_MOUSE	tr|A0A5F5XSE7|A0A5F5XSE7_FELCA
OG0000158	sp|Q9QZU5|KR151_MOUSE	tr|M3WR54|M3WR54_FELCA
OG0000158	sp|O08640|KRA14_MOUSE	tr|A0A337RTK2|A0A337RTK2_FELCA
OG0000158	tr|Q9D6S9|Q9D6S9_MOUSE, tr|Q8K198|Q8K198_MOUSE	tr|A0A337SRH0|A0A337SRH0_FELCA, tr|A0A337SVZ5|A0A337SVZ5_FELCA, tr|A0A337SIA3|A0A337SIA3_FELCA
OG0000159	tr|Q8VGZ6|Q8VGZ6_MOUSE, tr|Q8VG25|Q8VG25_MOUSE, tr|E9PXW4|E9PXW4_MOUSE, tr|A0A1B0GST0|A0A1B0GST0_MOUSE, tr|E9Q554|E9Q554_MOUSE, tr|F8VQ18|F8VQ18_MOUSE	tr|M3X6K8|M3X6K8_FELCA
OG0000159	tr|E9PWA8|E9PWA8_MOUSE, tr|A0A1B0GSU5|A0A1B0GSU5_MOUSE	tr|A0A5F5XTD2|A0A5F5XTD2_FELCA
OG0000160	sp|Q8C1B7|SEP11_MOUSE	tr|A0A5F5XMV2|A0A5F5XMV2_FELCA
OG0000160	sp|Q8C650|SEP10_MOUSE	tr|A0A5F5XJ24|A0A5F5XJ24_FELCA
OG0000160	sp|Q9DA97|SEP14_MOUSE	tr|M3WSN3|M3WSN3_FELCA
OG0000160	sp|Q8CHH9|SEPT8_MOUSE	tr|A0A2I2UGW7|A0A2I2UGW7_FELCA
OG0000160	sp|Q9R1T4|SEPT6_MOUSE	tr|A0A2I2UB14|A0A2I2UB14_FELCA
OG0000161	tr|A0A075B5I3|A0A075B5I3_MOUSE, tr|A0A0B4J1H2|A0A0B4J1H2_MOUSE, sp|P04213|TVB5_MOUSE, tr|A0A140T8N6|A0A140T8N6_MOUSE	tr|A0A5F5XC54|A0A5F5XC54_FELCA, tr|A0A5F5XLZ0|A0A5F5XLZ0_FELCA, tr|A0A5F5XNC7|A0A5F5XNC7_FELCA, tr|A0A5F5Y5W7|A0A5F5Y5W7_FELCA, tr|A0A5F5XEU5|A0A5F5XEU5_FELCA, tr|A0A5F5XY85|A0A5F5XY85_FELCA
OG0000162	tr|Q9D5V1|Q9D5V1_MOUSE	tr|A0A5F5XJ01|A0A5F5XJ01_FELCA, tr|M3WCV2|M3WCV2_FELCA, tr|A0A5F5XKN0|A0A5F5XKN0_FELCA, tr|M3W6I2|M3W6I2_FELCA, tr|A0A5F5Y4I0|A0A5F5Y4I0_FELCA, tr|A0A5F5XWN0|A0A5F5XWN0_FELCA, tr|M3WGC1|M3WGC1_FELCA, tr|M3W7A1|M3W7A1_FELCA, tr|M3WK07|M3WK07_FELCA
OG0000163	sp|P09528|FRIH_MOUSE	sp|Q2MHN2|FRIH_FELCA, tr|A0A0A0MPZ6|A0A0A0MPZ6_FELCA, tr|M3X8X8|M3X8X8_FELCA, tr|M3W5I8|M3W5I8_FELCA, tr|M3XCS3|M3XCS3_FELCA, tr|A0A2I2UF13|A0A2I2UF13_FELCA, tr|A0A2I2U641|A0A2I2U641_FELCA, tr|A0A2I2UGK8|A0A2I2UGK8_FELCA, tr|A0A2I2V169|A0A2I2V169_FELCA
OG0000164	sp|P06325|TVC4_MOUSE, sp|P06324|TVC3_MOUSE, sp|P01740|TVC1_MOUSE, tr|A2J008|A2J008_MOUSE, tr|A0A075B5Z1|A0A075B5Z1_MOUSE, tr|A0A0B4J1J8|A0A0B4J1J8_MOUSE, tr|A0A0G2JF87|A0A0G2JF87_MOUSE, tr|A0A075B5Y9|A0A075B5Y9_MOUSE, tr|A0A075B5Y8|A0A075B5Y8_MOUSE	tr|A0A5F5XJS0|A0A5F5XJS0_FELCA
OG0000165	tr|A0A0U1RP76|A0A0U1RP76_MOUSE	tr|M3WUK8|M3WUK8_FELCA, tr|M3X8K1|M3X8K1_FELCA, tr|M3X0W4|M3X0W4_FELCA, tr|A0A2I2UT41|A0A2I2UT41_FELCA, tr|A0A337S8G6|A0A337S8G6_FELCA, tr|M3WWQ2|M3WWQ2_FELCA, tr|M3XG37|M3XG37_FELCA, tr|M3X1G4|M3X1G4_FELCA, tr|M3WRP0|M3WRP0_FELCA
OG0000166	tr|Q5SW49|Q5SW49_MOUSE, tr|Q5SW50|Q5SW50_MOUSE	tr|M3XEY2|M3XEY2_FELCA, tr|M3X9J7|M3X9J7_FELCA
OG0000166	tr|Q5SW48|Q5SW48_MOUSE	tr|M3XF49|M3XF49_FELCA, tr|M3WSB7|M3WSB7_FELCA, tr|M3WRY5|M3WRY5_FELCA, tr|A0A5F5XHY8|A0A5F5XHY8_FELCA, tr|M3X3R6|M3X3R6_FELCA
OG0000167	sp|P28481|CO2A1_MOUSE	tr|M3WJW6|M3WJW6_FELCA
OG0000167	sp|P08121|CO3A1_MOUSE	tr|M3WL90|M3WL90_FELCA
OG0000167	sp|Q3U962|CO5A2_MOUSE	tr|A0A2I2UD65|A0A2I2UD65_FELCA
OG0000167	sp|P11087|CO1A1_MOUSE	tr|M3W2F5|M3W2F5_FELCA
OG0000167	sp|Q01149|CO1A2_MOUSE	tr|M3WVN3|M3WVN3_FELCA
