Orthogroup	Homo_sapiens	Vulpes_vulpes
OG0000034	tr|A0A2R8YED5|A0A2R8YED5_HUMAN	tr|A0A3Q7TKZ4|A0A3Q7TKZ4_VULVU, tr|A0A3Q7SLB4|A0A3Q7SLB4_VULVU, tr|A0A3Q7T6A4|A0A3Q7T6A4_VULVU, tr|A0A3Q7SK48|A0A3Q7SK48_VULVU, tr|A0A3Q7T766|A0A3Q7T766_VULVU, tr|A0A3Q7T764|A0A3Q7T764_VULVU, tr|A0A3Q7TMB7|A0A3Q7TMB7_VULVU, tr|A0A3Q7SHI3|A0A3Q7SHI3_VULVU, tr|A0A3Q7S8F5|A0A3Q7S8F5_VULVU, tr|A0A3Q7TKZ0|A0A3Q7TKZ0_VULVU, tr|A0A3Q7TMB1|A0A3Q7TMB1_VULVU, tr|A0A3Q7S9A5|A0A3Q7S9A5_VULVU, tr|A0A3Q7T6A2|A0A3Q7T6A2_VULVU, tr|A0A3Q7S9A1|A0A3Q7S9A1_VULVU, tr|A0A3Q7SIQ7|A0A3Q7SIQ7_VULVU, tr|A0A3Q7T760|A0A3Q7T760_VULVU, tr|A0A3Q7S9A6|A0A3Q7S9A6_VULVU
OG0000035	sp|Q8NGC1|O11G2_HUMAN	tr|A0A3Q7RR91|A0A3Q7RR91_VULVU, tr|A0A3Q7S0K4|A0A3Q7S0K4_VULVU, tr|A0A3Q7RQL8|A0A3Q7RQL8_VULVU
OG0000035	sp|Q8NGC9|O11H4_HUMAN	tr|A0A3Q7RR96|A0A3Q7RR96_VULVU
OG0000035	sp|Q8NGC8|O11H7_HUMAN	tr|A0A3Q7RQM3|A0A3Q7RQM3_VULVU
OG0000036	sp|Q8NGK2|O52B4_HUMAN	tr|A0A3Q7TZ14|A0A3Q7TZ14_VULVU, tr|A0A3Q7SQ31|A0A3Q7SQ31_VULVU
OG0000036	sp|Q96RD2|O52B2_HUMAN	tr|A0A3Q7RBR8|A0A3Q7RBR8_VULVU
OG0000036	sp|Q8NGJ2|O52H1_HUMAN	tr|A0A3Q7RG20|A0A3Q7RG20_VULVU, tr|A0A3Q7RPU4|A0A3Q7RPU4_VULVU, tr|A0A3Q7RFW5|A0A3Q7RFW5_VULVU, tr|A0A3Q7REZ5|A0A3Q7REZ5_VULVU, tr|A0A3Q7RFY1|A0A3Q7RFY1_VULVU, tr|A0A3Q7RPR7|A0A3Q7RPR7_VULVU, tr|A0A3Q7REW5|A0A3Q7REW5_VULVU, tr|A0A3Q7REF4|A0A3Q7REF4_VULVU
OG0000037	sp|Q8NH19|O10AG_HUMAN	tr|A0A3Q7RFQ8|A0A3Q7RFQ8_VULVU
OG0000037	sp|Q9H209|O10A4_HUMAN	tr|A0A3Q7SLW9|A0A3Q7SLW9_VULVU
OG0000037	sp|Q8NGE5|O10A7_HUMAN	tr|A0A3Q7SNA3|A0A3Q7SNA3_VULVU
OG0000037	sp|Q96KK4|O10C1_HUMAN	tr|A0A3Q7RG46|A0A3Q7RG46_VULVU, tr|A0A3Q7SR34|A0A3Q7SR34_VULVU
OG0000040	sp|Q15375|EPHA7_HUMAN	tr|A0A3Q7TTR0|A0A3Q7TTR0_VULVU
OG0000040	sp|P54764|EPHA4_HUMAN	tr|A0A3Q7TA24|A0A3Q7TA24_VULVU
OG0000040	sp|P54756|EPHA5_HUMAN	tr|A0A3Q7SU64|A0A3Q7SU64_VULVU
OG0000040	sp|P29320|EPHA3_HUMAN	tr|A0A3Q7RW79|A0A3Q7RW79_VULVU
OG0000040	sp|Q9UF33|EPHA6_HUMAN	tr|A0A3Q7STR4|A0A3Q7STR4_VULVU
OG0000040	sp|P29322|EPHA8_HUMAN	tr|A0A3Q7U4D9|A0A3Q7U4D9_VULVU
OG0000040	sp|P54753|EPHB3_HUMAN	tr|A0A3Q7SM09|A0A3Q7SM09_VULVU
OG0000040	sp|P54762|EPHB1_HUMAN	tr|A0A3Q7T326|A0A3Q7T326_VULVU
OG0000040	sp|P29323|EPHB2_HUMAN	tr|A0A3Q7SWG1|A0A3Q7SWG1_VULVU
OG0000043	sp|Q8NGG3|OR5T3_HUMAN, sp|Q8NG75|OR5T1_HUMAN	tr|A0A3Q7RGZ4|A0A3Q7RGZ4_VULVU, tr|A0A3Q7RFE2|A0A3Q7RFE2_VULVU, tr|A0A3Q7RFP6|A0A3Q7RFP6_VULVU
OG0000043	sp|Q8NGG2|OR5T2_HUMAN	tr|A0A3Q7RMK1|A0A3Q7RMK1_VULVU, tr|A0A3Q7RD31|A0A3Q7RD31_VULVU, tr|A0A3Q7RD37|A0A3Q7RD37_VULVU, tr|A0A3Q7RML1|A0A3Q7RML1_VULVU, tr|A0A3Q7RDU5|A0A3Q7RDU5_VULVU, tr|A0A3Q7RC56|A0A3Q7RC56_VULVU, tr|A0A3Q7RBZ2|A0A3Q7RBZ2_VULVU, tr|A0A3Q7RD25|A0A3Q7RD25_VULVU, tr|A0A3Q7RDN0|A0A3Q7RDN0_VULVU, tr|A0A3Q7SN77|A0A3Q7SN77_VULVU, tr|A0A3Q7SN82|A0A3Q7SN82_VULVU, tr|A0A3Q7SXD7|A0A3Q7SXD7_VULVU, tr|A0A3Q7SQR9|A0A3Q7SQR9_VULVU
OG0000044	sp|Q8NH18|OR5J2_HUMAN	tr|A0A3Q7TFN2|A0A3Q7TFN2_VULVU, tr|A0A3Q7U5C9|A0A3Q7U5C9_VULVU
OG0000044	sp|O95221|OR5F1_HUMAN	tr|A0A3Q7RFT2|A0A3Q7RFT2_VULVU, tr|A0A3Q7RQN5|A0A3Q7RQN5_VULVU
OG0000044	sp|P0C626|OR5G3_HUMAN	tr|A0A3Q7UN13|A0A3Q7UN13_VULVU, tr|A0A3Q7SXC2|A0A3Q7SXC2_VULVU, tr|A0A3Q7RCA6|A0A3Q7RCA6_VULVU, tr|A0A3Q7TMW6|A0A3Q7TMW6_VULVU, tr|A0A3Q7TGC6|A0A3Q7TGC6_VULVU, tr|A0A3Q7UN18|A0A3Q7UN18_VULVU, tr|A0A3Q7UN82|A0A3Q7UN82_VULVU, tr|A0A3Q7SXC6|A0A3Q7SXC6_VULVU, tr|A0A3Q7TG36|A0A3Q7TG36_VULVU
OG0000045	sp|O76013|KRT36_HUMAN	tr|A0A3Q7RBW9|A0A3Q7RBW9_VULVU
OG0000045	sp|Q92764|KRT35_HUMAN	tr|A0A3Q7RA41|A0A3Q7RA41_VULVU
OG0000045	sp|Q6A162|K1C40_HUMAN	tr|A0A3Q7TAG1|A0A3Q7TAG1_VULVU
OG0000045	sp|Q6A163|K1C39_HUMAN	tr|A0A3Q7TAA3|A0A3Q7TAA3_VULVU
OG0000045	sp|O76014|KRT37_HUMAN, sp|O76015|KRT38_HUMAN	tr|A0A3Q7SLK7|A0A3Q7SLK7_VULVU, tr|A0A3Q7RA57|A0A3Q7RA57_VULVU, tr|A0A3Q7RBY7|A0A3Q7RBY7_VULVU
OG0000047	sp|Q8NGX3|O10T2_HUMAN	tr|A0A3Q7SJU2|A0A3Q7SJU2_VULVU
OG0000047	sp|Q8NGX6|O10R2_HUMAN	tr|A0A3Q7SJK7|A0A3Q7SJK7_VULVU, tr|A0A3Q7RIS7|A0A3Q7RIS7_VULVU, tr|A0A3Q7SSS3|A0A3Q7SSS3_VULVU, tr|A0A3Q7R9H1|A0A3Q7R9H1_VULVU, tr|A0A3Q7SJM1|A0A3Q7SJM1_VULVU, tr|A0A3Q7R7W0|A0A3Q7R7W0_VULVU, tr|A0A3Q7R9S8|A0A3Q7R9S8_VULVU, tr|A0A3Q7R7T8|A0A3Q7R7T8_VULVU, tr|A0A3Q7RHT9|A0A3Q7RHT9_VULVU, tr|A0A3Q7TBW3|A0A3Q7TBW3_VULVU, tr|A0A3Q7TRP0|A0A3Q7TRP0_VULVU, tr|A0A3Q7TEH4|A0A3Q7TEH4_VULVU, tr|A0A3Q7RIJ6|A0A3Q7RIJ6_VULVU, tr|A0A3Q7R9J3|A0A3Q7R9J3_VULVU, tr|A0A3Q7R9R0|A0A3Q7R9R0_VULVU
OG0000048	sp|Q8NGH3|OR2D3_HUMAN	tr|A0A3Q7TEE0|A0A3Q7TEE0_VULVU, tr|A0A3Q7T3J6|A0A3Q7T3J6_VULVU, tr|A0A3Q7SNN7|A0A3Q7SNN7_VULVU, tr|A0A3Q7SLX9|A0A3Q7SLX9_VULVU, tr|A0A3Q7RL81|A0A3Q7RL81_VULVU
OG0000048	sp|Q9H210|OR2D2_HUMAN	tr|A0A3Q7SLY3|A0A3Q7SLY3_VULVU, tr|A0A3Q7RL92|A0A3Q7RL92_VULVU, tr|A0A3Q7RC54|A0A3Q7RC54_VULVU, tr|A0A3Q7QZ54|A0A3Q7QZ54_VULVU, tr|A0A3Q7RBG5|A0A3Q7RBG5_VULVU, tr|A0A3Q7R2A2|A0A3Q7R2A2_VULVU, tr|A0A3Q7QZA6|A0A3Q7QZA6_VULVU, tr|A0A3Q7U5W6|A0A3Q7U5W6_VULVU, tr|A0A3Q7RAE2|A0A3Q7RAE2_VULVU, tr|A0A3Q7TRK0|A0A3Q7TRK0_VULVU, tr|A0A3Q7RL58|A0A3Q7RL58_VULVU
OG0000050	sp|P20813|CP2B6_HUMAN	tr|A0A3Q7TX34|A0A3Q7TX34_VULVU
OG0000050	sp|P05181|CP2E1_HUMAN	tr|A0A3Q7TA12|A0A3Q7TA12_VULVU
OG0000050	sp|P10632|CP2C8_HUMAN, sp|P33261|CP2CJ_HUMAN, sp|P11712|CP2C9_HUMAN, sp|P33260|CP2CI_HUMAN	tr|A0A3Q7T8X3|A0A3Q7T8X3_VULVU, tr|A0A3Q7RXF7|A0A3Q7RXF7_VULVU
OG0000050	sp|P24903|CP2F1_HUMAN	tr|A0A3Q7RP10|A0A3Q7RP10_VULVU, tr|A0A3Q7TK58|A0A3Q7TK58_VULVU, tr|A0A3Q7SRZ8|A0A3Q7SRZ8_VULVU
OG0000051	sp|P13646|K1C13_HUMAN	tr|A0A3Q7RBR2|A0A3Q7RBR2_VULVU
OG0000051	sp|P19012|K1C15_HUMAN	tr|A0A3Q7SLP8|A0A3Q7SLP8_VULVU
OG0000051	sp|Q04695|K1C17_HUMAN	tr|A0A3Q7RA29|A0A3Q7RA29_VULVU
OG0000051	sp|P02533|K1C14_HUMAN	tr|A0A3Q7RKS7|A0A3Q7RKS7_VULVU
OG0000051	sp|P08779|K1C16_HUMAN	tr|A0A3Q7RBH9|A0A3Q7RBH9_VULVU
OG0000051	sp|P08727|K1C19_HUMAN	tr|A0A3Q7RA72|A0A3Q7RA72_VULVU
OG0000051	sp|Q99456|K1C12_HUMAN	tr|A0A3Q7RBJ7|A0A3Q7RBJ7_VULVU, tr|A0A3Q7RXK3|A0A3Q7RXK3_VULVU, tr|A0A3Q7S9A3|A0A3Q7S9A3_VULVU
OG0000053	sp|Q15544|TAF11_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN	tr|A0A3Q7RL80|A0A3Q7RL80_VULVU
OG0000055	sp|I1YAP6|TRI77_HUMAN	tr|A0A3Q7RSV0|A0A3Q7RSV0_VULVU
OG0000055	sp|A6NGJ6|TRI64_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|A6NLI5|TR64C_HUMAN	tr|A0A3Q7RXS8|A0A3Q7RXS8_VULVU
OG0000055	sp|A6NCK2|TR43B_HUMAN, sp|Q96BQ3|TRI43_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|A6NDI0|TR49B_HUMAN, sp|P0CI26|TR49C_HUMAN, sp|P0CI25|TRI49_HUMAN	tr|A0A3Q7S369|A0A3Q7S369_VULVU
OG0000056	sp|O43506|ADA20_HUMAN	tr|A0A3Q7TF71|A0A3Q7TF71_VULVU
OG0000056	sp|Q9UKJ8|ADA21_HUMAN	tr|A0A3Q7TF77|A0A3Q7TF77_VULVU
OG0000056	sp|Q9UKF5|ADA29_HUMAN	tr|A0A3Q7TDB3|A0A3Q7TDB3_VULVU, tr|A0A3Q7V0S0|A0A3Q7V0S0_VULVU
OG0000056	sp|Q9UKF2|ADA30_HUMAN	tr|A0A3Q7U9L8|A0A3Q7U9L8_VULVU, tr|A0A3Q7RGT2|A0A3Q7RGT2_VULVU, tr|A0A3Q7RS22|A0A3Q7RS22_VULVU, tr|A0A3Q7SRW3|A0A3Q7SRW3_VULVU, tr|A0A3Q7V4R9|A0A3Q7V4R9_VULVU, tr|A0A3Q7U9S7|A0A3Q7U9S7_VULVU, tr|A0A3Q7SQW3|A0A3Q7SQW3_VULVU, tr|A0A3Q7RFL6|A0A3Q7RFL6_VULVU
OG0000058	sp|Q8NGX9|OR6P1_HUMAN	tr|A0A3Q7R7H2|A0A3Q7R7H2_VULVU
OG0000058	sp|O95222|OR6A2_HUMAN	tr|A0A3Q7TZD7|A0A3Q7TZD7_VULVU, tr|A0A3Q7RL14|A0A3Q7RL14_VULVU
OG0000058	sp|O95007|OR6B1_HUMAN	tr|A0A3Q7RHH1|A0A3Q7RHH1_VULVU, tr|A0A3Q7SH53|A0A3Q7SH53_VULVU, tr|A0A3Q7SH06|A0A3Q7SH06_VULVU, tr|A0A3Q7TZG1|A0A3Q7TZG1_VULVU, tr|A0A3Q7TWD7|A0A3Q7TWD7_VULVU
OG0000059	sp|Q6UXG8|BTNL9_HUMAN	tr|A0A3Q7RHL9|A0A3Q7RHL9_VULVU
OG0000059	sp|Q13410|BT1A1_HUMAN	tr|A0A3Q7RA54|A0A3Q7RA54_VULVU
OG0000059	sp|Q96KV6|BT2A3_HUMAN, sp|Q7KYR7|BT2A1_HUMAN, sp|Q8WVV5|BT2A2_HUMAN	tr|A0A3Q7RJ66|A0A3Q7RJ66_VULVU
OG0000062	sp|Q8NGE8|OR4D9_HUMAN	tr|A0A3Q7TGB8|A0A3Q7TGB8_VULVU
OG0000062	sp|Q15615|OR4D1_HUMAN	tr|A0A3Q7RYN8|A0A3Q7RYN8_VULVU
OG0000062	sp|P58180|OR4D2_HUMAN	tr|A0A3Q7S828|A0A3Q7S828_VULVU, tr|A0A3Q7S1F2|A0A3Q7S1F2_VULVU
OG0000062	sp|Q8NGJ1|OR4D6_HUMAN	tr|A0A3Q7TU34|A0A3Q7TU34_VULVU
OG0000062	sp|Q8NGI4|OR4DB_HUMAN	tr|A0A3Q7SXA7|A0A3Q7SXA7_VULVU
OG0000062	sp|Q8NGI6|OR4DA_HUMAN	tr|A0A3Q7U5Y7|A0A3Q7U5Y7_VULVU
OG0000064	sp|A0A2R8Y4L2|RA1L3_HUMAN	tr|A0A3Q7TS25|A0A3Q7TS25_VULVU
OG0000064	sp|P09651|ROA1_HUMAN	tr|A0A3Q7RDX3|A0A3Q7RDX3_VULVU
OG0000064	sp|P51991|ROA3_HUMAN	tr|A0A3Q7QYN1|A0A3Q7QYN1_VULVU, tr|A0A3Q7THP5|A0A3Q7THP5_VULVU, tr|A0A3Q7S097|A0A3Q7S097_VULVU, tr|A0A3Q7SK08|A0A3Q7SK08_VULVU, tr|A0A3Q7RWC3|A0A3Q7RWC3_VULVU, tr|A0A3Q7SUT7|A0A3Q7SUT7_VULVU
OG0000064	sp|Q32P51|RA1L2_HUMAN	tr|A0A3Q7R181|A0A3Q7R181_VULVU, tr|A0A3Q7RZ93|A0A3Q7RZ93_VULVU
OG0000066	sp|O14556|G3PT_HUMAN	tr|A0A3Q7TLD1|A0A3Q7TLD1_VULVU
OG0000066	sp|P04406|G3P_HUMAN	tr|A0A3Q7RGB3|A0A3Q7RGB3_VULVU, tr|A0A3Q7TEW6|A0A3Q7TEW6_VULVU, tr|A0A3Q7TAT4|A0A3Q7TAT4_VULVU, tr|A0A3Q7SJK8|A0A3Q7SJK8_VULVU, tr|A0A3Q7TY63|A0A3Q7TY63_VULVU, tr|A0A3Q7RZS9|A0A3Q7RZS9_VULVU, tr|A0A3Q7U9L3|A0A3Q7U9L3_VULVU, tr|A0A3Q7T7C7|A0A3Q7T7C7_VULVU, tr|A0A3Q7RP51|A0A3Q7RP51_VULVU, tr|A0A3Q7SD91|A0A3Q7SD91_VULVU, tr|A0A3Q7TID2|A0A3Q7TID2_VULVU, tr|A0A3Q7RRP4|A0A3Q7RRP4_VULVU
OG0000067	sp|P15812|CD1E_HUMAN	tr|A0A3Q7R9J7|A0A3Q7R9J7_VULVU
OG0000067	sp|P15813|CD1D_HUMAN	tr|A0A3Q7RFY6|A0A3Q7RFY6_VULVU
OG0000067	sp|P29017|CD1C_HUMAN	tr|A0A3Q7RIV0|A0A3Q7RIV0_VULVU
OG0000067	sp|P29016|CD1B_HUMAN	tr|A0A3Q7SJQ6|A0A3Q7SJQ6_VULVU
OG0000067	sp|P06126|CD1A_HUMAN	tr|A0A3Q7R7U3|A0A3Q7R7U3_VULVU, tr|A0A3Q7RFP0|A0A3Q7RFP0_VULVU, tr|A0A3Q7RH40|A0A3Q7RH40_VULVU, tr|A0A3Q7RH53|A0A3Q7RH53_VULVU, tr|A0A3Q7SQZ9|A0A3Q7SQZ9_VULVU, tr|A0A3Q7R9R5|A0A3Q7R9R5_VULVU
OG0000068	sp|Q8N7X1|RMXL3_HUMAN, sp|O75526|RMXL2_HUMAN	tr|A0A3Q7TEH9|A0A3Q7TEH9_VULVU
OG0000068	sp|A6NDE4|RBY1B_HUMAN, sp|Q15415|RBY1F_HUMAN, sp|P0DJD4|RBY1C_HUMAN, sp|P0DJD3|RBY1A_HUMAN, sp|A6NEQ0|RBY1E_HUMAN, sp|P0C7P1|RBY1D_HUMAN	tr|A0A3Q7SS90|A0A3Q7SS90_VULVU
OG0000068	sp|Q96E39|RMXL1_HUMAN, sp|P38159|RBMX_HUMAN	tr|A0A3Q7RDC9|A0A3Q7RDC9_VULVU
OG0000069	sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ85|DU4L2_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|P0CJ88|DU4L5_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|P0CJ87|DU4L4_HUMAN, sp|Q6RFH8|DUX4C_HUMAN, sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|O43812|DUX1_HUMAN, sp|A6NLW8|DUXA_HUMAN	tr|A0A3Q7TPD4|A0A3Q7TPD4_VULVU
OG0000070	sp|Q01118|SCN7A_HUMAN	tr|A0A3Q7T530|A0A3Q7T530_VULVU
OG0000070	sp|Q9Y5Y9|SCNAA_HUMAN	tr|A0A3Q7SK19|A0A3Q7SK19_VULVU
OG0000070	sp|Q9UI33|SCNBA_HUMAN	tr|A0A3Q7T828|A0A3Q7T828_VULVU
OG0000071	sp|P00338|LDHA_HUMAN	tr|A0A3Q7RNZ0|A0A3Q7RNZ0_VULVU
OG0000071	sp|P07864|LDHC_HUMAN	tr|A0A3Q7RDM6|A0A3Q7RDM6_VULVU, sp|Q29563|LDHC_VULVU
OG0000071	sp|Q6ZMR3|LDH6A_HUMAN, sp|Q9BYZ2|LDH6B_HUMAN	tr|A0A3Q7TXJ3|A0A3Q7TXJ3_VULVU
OG0000071	sp|P07195|LDHB_HUMAN	tr|A0A3Q7TMG7|A0A3Q7TMG7_VULVU, tr|A0A3Q7UYA7|A0A3Q7UYA7_VULVU, tr|A0A3Q7SPA0|A0A3Q7SPA0_VULVU, tr|A0A3Q7RWF7|A0A3Q7RWF7_VULVU, tr|A0A3Q7SB64|A0A3Q7SB64_VULVU
OG0000072	sp|P62805|H4_HUMAN	tr|A0A3Q7RA34|A0A3Q7RA34_VULVU, tr|A0A3Q7TIR4|A0A3Q7TIR4_VULVU, tr|A0A3Q7RA39|A0A3Q7RA39_VULVU, tr|A0A3Q7RAC0|A0A3Q7RAC0_VULVU, tr|A0A3Q7SI87|A0A3Q7SI87_VULVU, tr|A0A3Q7RAD8|A0A3Q7RAD8_VULVU, tr|A0A3Q7RA17|A0A3Q7RA17_VULVU, tr|A0A3Q7RJA3|A0A3Q7RJA3_VULVU, tr|A0A3Q7RQL9|A0A3Q7RQL9_VULVU, tr|A0A3Q7R0H9|A0A3Q7R0H9_VULVU, tr|A0A3Q7TK92|A0A3Q7TK92_VULVU, tr|A0A3Q7SQF4|A0A3Q7SQF4_VULVU, tr|A0A3Q7SCY2|A0A3Q7SCY2_VULVU
OG0000075	sp|Q8NGI2|O52N4_HUMAN	tr|A0A3Q7REC9|A0A3Q7REC9_VULVU
OG0000075	sp|Q8NH53|O52N1_HUMAN	tr|A0A3Q7RAE8|A0A3Q7RAE8_VULVU
OG0000075	sp|Q8NGI0|O52N2_HUMAN	tr|A0A3Q7RAA8|A0A3Q7RAA8_VULVU, tr|A0A3Q7RL78|A0A3Q7RL78_VULVU
OG0000076	sp|Q9UK12|ZN222_HUMAN, sp|Q9UK13|ZN221_HUMAN, sp|Q9UK11|ZN223_HUMAN, sp|Q9UIE0|ZN230_HUMAN, sp|Q12901|ZN155_HUMAN, sp|Q9NZL3|ZN224_HUMAN, sp|Q9UK10|ZN225_HUMAN, sp|Q2VY69|ZN284_HUMAN	tr|A0A3Q7TJ74|A0A3Q7TJ74_VULVU
OG0000076	sp|Q14588|ZN234_HUMAN, sp|Q9NYT6|ZN226_HUMAN, sp|Q02386|ZNF45_HUMAN	tr|A0A3Q7URA5|A0A3Q7URA5_VULVU
OG0000078	sp|Q8NGJ0|OR5A1_HUMAN	tr|A0A3Q7U5M8|A0A3Q7U5M8_VULVU
OG0000078	sp|Q8NGI9|OR5A2_HUMAN	tr|A0A3Q7RHX3|A0A3Q7RHX3_VULVU, tr|A0A3Q7UMK5|A0A3Q7UMK5_VULVU, tr|A0A3Q7U593|A0A3Q7U593_VULVU
OG0000078	sp|Q8NGI8|O5AN1_HUMAN	tr|A0A3Q7UMZ5|A0A3Q7UMZ5_VULVU, tr|A0A3Q7TFL9|A0A3Q7TFL9_VULVU, tr|A0A3Q7SXB0|A0A3Q7SXB0_VULVU, tr|A0A3Q7U585|A0A3Q7U585_VULVU, tr|A0A3Q7TTP0|A0A3Q7TTP0_VULVU
OG0000079	sp|Q96RB7|OR5MB_HUMAN	tr|A0A3Q7UN23|A0A3Q7UN23_VULVU
OG0000079	sp|Q8NGP6|OR5M8_HUMAN	tr|A0A3Q7TU65|A0A3Q7TU65_VULVU
OG0000079	sp|Q8NGP3|OR5M9_HUMAN	tr|A0A3Q7U5R1|A0A3Q7U5R1_VULVU
OG0000079	sp|Q8NGP4|OR5M3_HUMAN	tr|A0A3Q7TUD2|A0A3Q7TUD2_VULVU, tr|A0A3Q7SXI4|A0A3Q7SXI4_VULVU
OG0000080	sp|Q8NGL4|OR5DD_HUMAN	tr|A0A3Q7RT62|A0A3Q7RT62_VULVU, tr|A0A3Q7RFU4|A0A3Q7RFU4_VULVU
OG0000080	tr|A0A2R8Y4L6|A0A2R8Y4L6_HUMAN	tr|A0A3Q7RFR4|A0A3Q7RFR4_VULVU
OG0000080	sp|Q8NGL3|OR5DE_HUMAN	tr|A0A3Q7RFF3|A0A3Q7RFF3_VULVU
OG0000080	sp|Q8NGK9|OR5DG_HUMAN, sp|Q8NGL1|OR5DI_HUMAN	tr|A0A3Q7RFH6|A0A3Q7RFH6_VULVU
OG0000081	sp|P08572|CO4A2_HUMAN	tr|A0A3Q7T5J7|A0A3Q7T5J7_VULVU
OG0000081	sp|Q14031|CO4A6_HUMAN	tr|A0A3Q7TM10|A0A3Q7TM10_VULVU
OG0000081	sp|P53420|CO4A4_HUMAN	tr|A0A3Q7U4B7|A0A3Q7U4B7_VULVU
OG0000081	sp|Q01955|CO4A3_HUMAN	tr|A0A3Q7SY55|A0A3Q7SY55_VULVU
OG0000081	sp|P29400|CO4A5_HUMAN	tr|A0A3Q7UTT9|A0A3Q7UTT9_VULVU
OG0000081	sp|P02462|CO4A1_HUMAN	tr|A0A3Q7SPZ7|A0A3Q7SPZ7_VULVU
OG0000083	sp|P61088|UBE2N_HUMAN	tr|A0A3Q7S073|A0A3Q7S073_VULVU
OG0000083	sp|Q5JXB2|UE2NL_HUMAN	tr|A0A3Q7TAL4|A0A3Q7TAL4_VULVU, tr|A0A3Q7S2C1|A0A3Q7S2C1_VULVU, tr|A0A3Q7SMN6|A0A3Q7SMN6_VULVU, tr|A0A3Q7S4N4|A0A3Q7S4N4_VULVU, tr|A0A3Q7U092|A0A3Q7U092_VULVU, tr|A0A3Q7RMK5|A0A3Q7RMK5_VULVU, tr|A0A3Q7U1Q7|A0A3Q7U1Q7_VULVU, tr|A0A3Q7RYC2|A0A3Q7RYC2_VULVU, tr|A0A3Q7T3R1|A0A3Q7T3R1_VULVU
OG0000085	sp|Q9H2C5|O52A5_HUMAN	tr|A0A3Q7REU3|A0A3Q7REU3_VULVU
OG0000085	sp|Q9UKL2|O52A1_HUMAN	tr|A0A3Q7SQ12|A0A3Q7SQ12_VULVU, tr|A0A3Q7RGM7|A0A3Q7RGM7_VULVU, tr|A0A3Q7RI26|A0A3Q7RI26_VULVU, tr|A0A3Q7RGR2|A0A3Q7RGR2_VULVU, tr|A0A3Q7RG17|A0A3Q7RG17_VULVU, tr|A0A3Q7RQZ5|A0A3Q7RQZ5_VULVU, tr|A0A3Q7SR11|A0A3Q7SR11_VULVU, tr|A0A3Q7RPN0|A0A3Q7RPN0_VULVU, tr|A0A3Q7RFV3|A0A3Q7RFV3_VULVU
OG0000086	sp|P10412|H14_HUMAN	tr|A0A3Q7SFJ2|A0A3Q7SFJ2_VULVU
OG0000086	sp|P16403|H12_HUMAN	tr|A0A3Q7TIQ9|A0A3Q7TIQ9_VULVU
OG0000086	sp|P60008|HILS1_HUMAN	tr|A0A3Q7RA40|A0A3Q7RA40_VULVU, tr|A0A3Q7SFL7|A0A3Q7SFL7_VULVU
OG0000086	sp|P16402|H13_HUMAN	tr|A0A3Q7RA91|A0A3Q7RA91_VULVU
OG0000086	sp|P16401|H15_HUMAN	tr|A0A3Q7RA14|A0A3Q7RA14_VULVU
OG0000087	sp|Q9BT76|UPK3B_HUMAN	tr|A0A3Q7UBU5|A0A3Q7UBU5_VULVU
OG0000087	sp|Q13401|PM2P3_HUMAN, sp|Q13670|PM2PB_HUMAN, sp|A4D2B8|PM2P1_HUMAN, sp|A8MQ11|PM2P5_HUMAN, sp|O95744|PM2P2_HUMAN, sp|P54278|PMS2_HUMAN	tr|A0A3Q7R7B4|A0A3Q7R7B4_VULVU
OG0000087	sp|Q68D20|PMS2L_HUMAN	tr|A0A3Q7RQC0|A0A3Q7RQC0_VULVU, tr|A0A3Q7TAX6|A0A3Q7TAX6_VULVU
OG0000088	sp|Q53FZ2|ACSM3_HUMAN	tr|A0A3Q7SEJ2|A0A3Q7SEJ2_VULVU
OG0000088	sp|P0C7M7|ACSM4_HUMAN	tr|A0A3Q7SE41|A0A3Q7SE41_VULVU
OG0000088	sp|Q6P461|ACSM6_HUMAN, sp|Q6NUN0|ACSM5_HUMAN	tr|A0A3Q7SQM7|A0A3Q7SQM7_VULVU
