Orthogroup	Homo_sapiens	Phascolarctos_cinereus
OG0000025	sp|P0C617|O5AL1_HUMAN	tr|A0A6P5J707|A0A6P5J707_PHACI, tr|A0A6P5JGA7|A0A6P5JGA7_PHACI, tr|A0A6P5JGD4|A0A6P5JGD4_PHACI, tr|A0A6P5J7L2|A0A6P5J7L2_PHACI, tr|A0A6P5J9U2|A0A6P5J9U2_PHACI, tr|A0A6P5JGE0|A0A6P5JGE0_PHACI, tr|A0A6P5J737|A0A6P5J737_PHACI, tr|A0A6P5JGA3|A0A6P5JGA3_PHACI, tr|A0A6P5JGF9|A0A6P5JGF9_PHACI, tr|A0A6P5JGG6|A0A6P5JGG6_PHACI, tr|A0A6P5J7D0|A0A6P5J7D0_PHACI, tr|A0A6P5JGN0|A0A6P5JGN0_PHACI, tr|A0A6P5JGD9|A0A6P5JGD9_PHACI, tr|A0A6P5J7L8|A0A6P5J7L8_PHACI, tr|A0A6P5J9R8|A0A6P5J9R8_PHACI, tr|A0A6P5J752|A0A6P5J752_PHACI, tr|A0A6P5J7N6|A0A6P5J7N6_PHACI, tr|A0A6P5JGD5|A0A6P5JGD5_PHACI, tr|A0A6P5J7K8|A0A6P5J7K8_PHACI, tr|A0A6P5J7I1|A0A6P5J7I1_PHACI, tr|A0A6P5JGJ0|A0A6P5JGJ0_PHACI, tr|A0A6P5J7W6|A0A6P5J7W6_PHACI, tr|A0A6P5J756|A0A6P5J756_PHACI, tr|A0A6P5JG49|A0A6P5JG49_PHACI, tr|A0A6P5J9Y5|A0A6P5J9Y5_PHACI, tr|A0A6P5J7Q6|A0A6P5J7Q6_PHACI, tr|A0A6P5J7I6|A0A6P5J7I6_PHACI, tr|A0A6P5J7R7|A0A6P5J7R7_PHACI
OG0000026	sp|Q9UJN7|ZN391_HUMAN	tr|A0A6P5LZ99|A0A6P5LZ99_PHACI, tr|A0A6P5IJS7|A0A6P5IJS7_PHACI, tr|A0A6P5IMQ7|A0A6P5IMQ7_PHACI, tr|A0A6P5JL33|A0A6P5JL33_PHACI, tr|A0A6P5JC96|A0A6P5JC96_PHACI, tr|A0A6P5JCG3|A0A6P5JCG3_PHACI, tr|A0A6P5JLC1|A0A6P5JLC1_PHACI, tr|A0A6P5JL29|A0A6P5JL29_PHACI, tr|A0A6P5JES3|A0A6P5JES3_PHACI, tr|A0A6P5IPL7|A0A6P5IPL7_PHACI, tr|A0A6P5IE98|A0A6P5IE98_PHACI, tr|A0A6P5JMK0|A0A6P5JMK0_PHACI, tr|A0A6P5LR98|A0A6P5LR98_PHACI, tr|A0A6P5IU98|A0A6P5IU98_PHACI, tr|A0A6P5LMI3|A0A6P5LMI3_PHACI, tr|A0A6P5JJB8|A0A6P5JJB8_PHACI, tr|A0A6P5J972|A0A6P5J972_PHACI, tr|A0A6P5IZK1|A0A6P5IZK1_PHACI, tr|A0A6P5LET0|A0A6P5LET0_PHACI, tr|A0A6P5K6X7|A0A6P5K6X7_PHACI, tr|A0A6P5LQU1|A0A6P5LQU1_PHACI, tr|A0A6P5LTM6|A0A6P5LTM6_PHACI, tr|A0A6P5LSL1|A0A6P5LSL1_PHACI, tr|A0A6P5LRJ3|A0A6P5LRJ3_PHACI, tr|A0A6P5K6N3|A0A6P5K6N3_PHACI, tr|A0A6P5K7N4|A0A6P5K7N4_PHACI, tr|A0A6P5K6N7|A0A6P5K6N7_PHACI, tr|A0A6P5K5I2|A0A6P5K5I2_PHACI, tr|A0A6P5IE77|A0A6P5IE77_PHACI, tr|A0A6P5KH59|A0A6P5KH59_PHACI
OG0000027	sp|O95371|OR2C1_HUMAN	tr|A0A6P5KYQ8|A0A6P5KYQ8_PHACI, tr|A0A6P5KZA9|A0A6P5KZA9_PHACI, tr|A0A6P5IIS2|A0A6P5IIS2_PHACI, tr|A0A6P5LN39|A0A6P5LN39_PHACI, tr|A0A6P5LLE0|A0A6P5LLE0_PHACI, tr|A0A6P5JT11|A0A6P5JT11_PHACI, tr|A0A6P5JT46|A0A6P5JT46_PHACI, tr|A0A6P5J8J8|A0A6P5J8J8_PHACI, tr|A0A6P5JMC0|A0A6P5JMC0_PHACI, tr|A0A6P5JU67|A0A6P5JU67_PHACI, tr|A0A6P5JJR3|A0A6P5JJR3_PHACI, tr|A0A6P5JMB5|A0A6P5JMB5_PHACI, tr|A0A6P5JK16|A0A6P5JK16_PHACI, tr|A0A6P5JU35|A0A6P5JU35_PHACI, tr|A0A6P5JU71|A0A6P5JU71_PHACI, tr|A0A6P5JJQ7|A0A6P5JJQ7_PHACI, tr|A0A6P5LMJ2|A0A6P5LMJ2_PHACI, tr|A0A6P5J9P6|A0A6P5J9P6_PHACI, tr|A0A6P5JJS8|A0A6P5JJS8_PHACI, tr|A0A6P5JU53|A0A6P5JU53_PHACI, tr|A0A6P5JT23|A0A6P5JT23_PHACI, tr|A0A6P5JJU6|A0A6P5JJU6_PHACI, tr|A0A6P5JJZ4|A0A6P5JJZ4_PHACI, tr|A0A6P5ITV4|A0A6P5ITV4_PHACI, tr|A0A6P5ILN9|A0A6P5ILN9_PHACI, tr|A0A6P5JK08|A0A6P5JK08_PHACI, tr|A0A6P5JT06|A0A6P5JT06_PHACI, tr|A0A6P5IKJ6|A0A6P5IKJ6_PHACI, tr|A0A6P5JJT5|A0A6P5JJT5_PHACI
OG0000032	sp|Q8NH60|O52J3_HUMAN	tr|A0A6P5IQP4|A0A6P5IQP4_PHACI
OG0000032	sp|Q8NH55|O52E5_HUMAN	tr|A0A6P5JK18|A0A6P5JK18_PHACI, tr|A0A6P5IY37|A0A6P5IY37_PHACI, tr|A0A6P5JDS2|A0A6P5JDS2_PHACI, tr|A0A6P5IMM0|A0A6P5IMM0_PHACI, tr|A0A6P5JBD8|A0A6P5JBD8_PHACI, tr|A0A6P5IN38|A0A6P5IN38_PHACI, tr|A0A6P5JBK8|A0A6P5JBK8_PHACI, tr|A0A6P5JBL7|A0A6P5JBL7_PHACI, tr|A0A6P5JKC4|A0A6P5JKC4_PHACI, tr|A0A6P5JK79|A0A6P5JK79_PHACI, tr|A0A6P5JBS1|A0A6P5JBS1_PHACI, tr|A0A6P5JDS6|A0A6P5JDS6_PHACI, tr|A0A6P5JK84|A0A6P5JK84_PHACI, tr|A0A6P5JK96|A0A6P5JK96_PHACI, tr|A0A6P5IQW4|A0A6P5IQW4_PHACI, tr|A0A6P5IMR5|A0A6P5IMR5_PHACI, tr|A0A6P5IY27|A0A6P5IY27_PHACI, tr|A0A6P5IN25|A0A6P5IN25_PHACI, tr|A0A6P5IMY3|A0A6P5IMY3_PHACI, tr|A0A6P5IX81|A0A6P5IX81_PHACI, tr|A0A6P5IY41|A0A6P5IY41_PHACI, tr|A0A6P5IY46|A0A6P5IY46_PHACI, tr|A0A6P5JBM0|A0A6P5JBM0_PHACI
OG0000034	sp|Q9P275|UBP36_HUMAN	tr|A0A6P5IHE1|A0A6P5IHE1_PHACI
OG0000034	sp|Q6QN14|U17L6_HUMAN, sp|D6RBM5|U17LN_HUMAN, sp|C9JVI0|U17LB_HUMAN, sp|D6R9N7|U17LI_HUMAN, sp|A8MUK1|U17L5_HUMAN, sp|Q0WX57|U17LO_HUMAN, sp|D6RJB6|U17LK_HUMAN, sp|C9JPN9|UL17C_HUMAN, sp|D6R901|U17LL_HUMAN, sp|C9JJH3|U17LA_HUMAN, sp|A6NCW7|U17L4_HUMAN, sp|P0C7I0|U17L8_HUMAN, sp|Q7RTZ2|U17L1_HUMAN, sp|A6NCW0|U17L3_HUMAN, sp|Q6R6M4|U17L2_HUMAN, sp|P0C7H9|U17L7_HUMAN, sp|C9JLJ4|U17LD_HUMAN, sp|D6RBQ6|U17LH_HUMAN, sp|D6RCP7|U17LJ_HUMAN, sp|D6RA61|U17LM_HUMAN, sp|C9J2P7|U17LF_HUMAN, sp|Q9H9J4|UBP42_HUMAN	tr|A0A6P5IIJ6|A0A6P5IIJ6_PHACI
OG0000035	sp|Q6QNY1|BL1S2_HUMAN	tr|A0A6P5M327|A0A6P5M327_PHACI, tr|A0A6P5JRL9|A0A6P5JRL9_PHACI, tr|A0A6P5JP71|A0A6P5JP71_PHACI, tr|A0A6P5JWV6|A0A6P5JWV6_PHACI, tr|A0A6P5L0B3|A0A6P5L0B3_PHACI, tr|A0A6P5M4H8|A0A6P5M4H8_PHACI, tr|A0A6P5M525|A0A6P5M525_PHACI, tr|A0A6P5JUG3|A0A6P5JUG3_PHACI, tr|A0A6P5LGP2|A0A6P5LGP2_PHACI, tr|A0A6P5IRB9|A0A6P5IRB9_PHACI, tr|A0A6P5JSB8|A0A6P5JSB8_PHACI, tr|A0A6P5LNT1|A0A6P5LNT1_PHACI, tr|A0A6P5JKP3|A0A6P5JKP3_PHACI, tr|A0A6P5L7V4|A0A6P5L7V4_PHACI, tr|A0A6P5M6N5|A0A6P5M6N5_PHACI, tr|A0A6P5JX72|A0A6P5JX72_PHACI, tr|A0A6P5JUB9|A0A6P5JUB9_PHACI, tr|A0A6P5KJ27|A0A6P5KJ27_PHACI, tr|A0A6P5KT16|A0A6P5KT16_PHACI, tr|A0A6P5KE67|A0A6P5KE67_PHACI, tr|A0A6P5KAS0|A0A6P5KAS0_PHACI, tr|A0A6P5KXY1|A0A6P5KXY1_PHACI, tr|A0A6P5KES3|A0A6P5KES3_PHACI, tr|A0A6P5M3E9|A0A6P5M3E9_PHACI
OG0000036	sp|Q8NGJ2|O52H1_HUMAN	tr|A0A6P5IYD9|A0A6P5IYD9_PHACI
OG0000036	sp|Q96RD2|O52B2_HUMAN	tr|A0A6P5JB85|A0A6P5JB85_PHACI, tr|A0A6P5JKB6|A0A6P5JKB6_PHACI, tr|A0A6P5JKA0|A0A6P5JKA0_PHACI
OG0000036	sp|Q8NGK2|O52B4_HUMAN	tr|A0A6P5JB65|A0A6P5JB65_PHACI, tr|A0A6P5JDX2|A0A6P5JDX2_PHACI
OG0000036	sp|Q8NGF0|O52B6_HUMAN	tr|A0A6P5IXS4|A0A6P5IXS4_PHACI, tr|A0A6P5IQJ8|A0A6P5IQJ8_PHACI, tr|A0A6P5IML5|A0A6P5IML5_PHACI, tr|A0A6P5IQT1|A0A6P5IQT1_PHACI, tr|A0A6P5IMG1|A0A6P5IMG1_PHACI, tr|A0A6P5IWL8|A0A6P5IWL8_PHACI, tr|A0A6P5JKB5|A0A6P5JKB5_PHACI, tr|A0A6P5JBA6|A0A6P5JBA6_PHACI, tr|A0A6P5JDP7|A0A6P5JDP7_PHACI
OG0000037	sp|P41180|CASR_HUMAN	tr|A0A6P5K9U0|A0A6P5K9U0_PHACI, tr|A0A6P5KJW0|A0A6P5KJW0_PHACI, tr|A0A6P5JKP1|A0A6P5JKP1_PHACI, tr|A0A6P5JC24|A0A6P5JC24_PHACI, tr|A0A6P5LPD8|A0A6P5LPD8_PHACI, tr|A0A6P5JTX7|A0A6P5JTX7_PHACI, tr|A0A6P5JJW1|A0A6P5JJW1_PHACI, tr|A0A6P5JSZ5|A0A6P5JSZ5_PHACI, tr|A0A6P5JJH5|A0A6P5JJH5_PHACI, tr|A0A6P5JSS9|A0A6P5JSS9_PHACI, tr|A0A6P5JJK1|A0A6P5JJK1_PHACI, tr|A0A6P5JJF1|A0A6P5JJF1_PHACI, tr|A0A6P5JWN2|A0A6P5JWN2_PHACI, tr|A0A6P5JPH4|A0A6P5JPH4_PHACI, tr|A0A6P5JJQ5|A0A6P5JJQ5_PHACI, tr|A0A6P5JM90|A0A6P5JM90_PHACI, tr|A0A6P5LPC5|A0A6P5LPC5_PHACI, tr|A0A6P5J2I3|A0A6P5J2I3_PHACI, tr|A0A6P5LTE4|A0A6P5LTE4_PHACI, tr|A0A6P5LMA3|A0A6P5LMA3_PHACI, tr|A0A6P5LMT8|A0A6P5LMT8_PHACI, tr|A0A6P5JC94|A0A6P5JC94_PHACI, tr|A0A6P5JC05|A0A6P5JC05_PHACI, tr|A0A6P5JL86|A0A6P5JL86_PHACI
OG0000038	sp|P02533|K1C14_HUMAN, sp|P08779|K1C16_HUMAN	tr|A0A6P5J553|A0A6P5J553_PHACI, tr|A0A6P5JB95|A0A6P5JB95_PHACI
OG0000038	sp|P08727|K1C19_HUMAN	tr|A0A6P5JBB8|A0A6P5JBB8_PHACI
OG0000038	sp|P13645|K1C10_HUMAN	tr|A0A6P5L5Y0|A0A6P5L5Y0_PHACI, tr|A0A6P5LC97|A0A6P5LC97_PHACI
OG0000038	sp|Q99456|K1C12_HUMAN	tr|A0A6P5L567|A0A6P5L567_PHACI
OG0000038	sp|Q2M2I5|K1C24_HUMAN	tr|A0A6P5L4Y2|A0A6P5L4Y2_PHACI, tr|A0A6P5L612|A0A6P5L612_PHACI, tr|A0A6P5L4E8|A0A6P5L4E8_PHACI
OG0000038	sp|P35527|K1C9_HUMAN	tr|A0A6P5J270|A0A6P5J270_PHACI
OG0000038	sp|P19012|K1C15_HUMAN	tr|A0A6P5JBG5|A0A6P5JBG5_PHACI
OG0000038	sp|P13646|K1C13_HUMAN	tr|A0A6P5J546|A0A6P5J546_PHACI
OG0000038	sp|Q04695|K1C17_HUMAN	tr|A0A6P5J4T6|A0A6P5J4T6_PHACI, tr|A0A6P5J2A2|A0A6P5J2A2_PHACI
OG0000039	sp|P05787|K2C8_HUMAN	tr|A0A6P5ITK0|A0A6P5ITK0_PHACI
OG0000039	sp|P08729|K2C7_HUMAN	tr|A0A6P5IIT0|A0A6P5IIT0_PHACI, tr|A0A6P5II45|A0A6P5II45_PHACI, tr|A0A6P5IST4|A0A6P5IST4_PHACI, tr|A0A6P5ISE4|A0A6P5ISE4_PHACI, tr|A0A6P5IIA8|A0A6P5IIA8_PHACI, tr|A0A6P5IIL5|A0A6P5IIL5_PHACI, tr|A0A6P5II78|A0A6P5II78_PHACI, tr|A0A6P5ILA6|A0A6P5ILA6_PHACI, tr|A0A6P5ISD7|A0A6P5ISD7_PHACI, tr|A0A6P5ITN1|A0A6P5ITN1_PHACI, tr|A0A6P5ISE7|A0A6P5ISE7_PHACI, tr|A0A6P5IL26|A0A6P5IL26_PHACI, tr|A0A6P5IIZ3|A0A6P5IIZ3_PHACI, tr|A0A6P5IIF9|A0A6P5IIF9_PHACI, tr|A0A6P5IT65|A0A6P5IT65_PHACI, tr|A0A6P5ISF6|A0A6P5ISF6_PHACI, tr|A0A6P5IID7|A0A6P5IID7_PHACI, tr|A0A6P5IKW6|A0A6P5IKW6_PHACI, tr|A0A6P5IIH3|A0A6P5IIH3_PHACI, tr|A0A6P5IIQ6|A0A6P5IIQ6_PHACI
OG0000044	sp|O15535|ZSC9_HUMAN	tr|A0A6P5IJH2|A0A6P5IJH2_PHACI, tr|A0A6P5IM59|A0A6P5IM59_PHACI, tr|A0A6P5IM83|A0A6P5IM83_PHACI, tr|A0A6P5IJC2|A0A6P5IJC2_PHACI, tr|A0A6P5IKD6|A0A6P5IKD6_PHACI, tr|A0A6P5IV92|A0A6P5IV92_PHACI, tr|A0A6P5IJS5|A0A6P5IJS5_PHACI, tr|A0A6P5M1C7|A0A6P5M1C7_PHACI, tr|A0A6P5LYC3|A0A6P5LYC3_PHACI, tr|A0A6P5ITI7|A0A6P5ITI7_PHACI, tr|A0A6P5JN04|A0A6P5JN04_PHACI, tr|A0A6P5IRK2|A0A6P5IRK2_PHACI, tr|A0A6P5ITK7|A0A6P5ITK7_PHACI, tr|A0A6P5IJA1|A0A6P5IJA1_PHACI, tr|A0A6P5J2J5|A0A6P5J2J5_PHACI, tr|A0A6P5L8U9|A0A6P5L8U9_PHACI, tr|A0A6P5L9E2|A0A6P5L9E2_PHACI, tr|A0A6P5L9K4|A0A6P5L9K4_PHACI, tr|A0A6P5L8W0|A0A6P5L8W0_PHACI, tr|A0A6P5LUW3|A0A6P5LUW3_PHACI, tr|A0A6P5L6X5|A0A6P5L6X5_PHACI
OG0000049	sp|Q8NGC1|O11G2_HUMAN	tr|A0A6P5K3U1|A0A6P5K3U1_PHACI, tr|A0A6P5JSG6|A0A6P5JSG6_PHACI, tr|A0A6P5JXH4|A0A6P5JXH4_PHACI, tr|A0A6P5K0S7|A0A6P5K0S7_PHACI, tr|A0A6P5K350|A0A6P5K350_PHACI, tr|A0A6P5K332|A0A6P5K332_PHACI, tr|A0A6P5JXP8|A0A6P5JXP8_PHACI, tr|A0A6P5K3Z6|A0A6P5K3Z6_PHACI, tr|A0A6P5JXP1|A0A6P5JXP1_PHACI, tr|A0A6P5JUB0|A0A6P5JUB0_PHACI, tr|A0A6P5JRI8|A0A6P5JRI8_PHACI, tr|A0A6P5JSI8|A0A6P5JSI8_PHACI, tr|A0A6P5JVT6|A0A6P5JVT6_PHACI, tr|A0A6P5LER6|A0A6P5LER6_PHACI, tr|A0A6P5JRK1|A0A6P5JRK1_PHACI, tr|A0A6P5M118|A0A6P5M118_PHACI, tr|A0A6P5JH56|A0A6P5JH56_PHACI, tr|A0A6P5LHL6|A0A6P5LHL6_PHACI, tr|A0A6P5JXV4|A0A6P5JXV4_PHACI, tr|A0A6P5JTR3|A0A6P5JTR3_PHACI
OG0000052	sp|O43869|OR2T1_HUMAN	tr|A0A6P5ITB2|A0A6P5ITB2_PHACI
OG0000052	sp|Q8NHC8|OR2T6_HUMAN	tr|A0A6P5IV01|A0A6P5IV01_PHACI
OG0000052	sp|A6NM03|O2AG2_HUMAN, sp|Q9H205|O2AG1_HUMAN	tr|A0A6P5IJ26|A0A6P5IJ26_PHACI, tr|A0A6P5ILN5|A0A6P5ILN5_PHACI, tr|A0A6P5IT14|A0A6P5IT14_PHACI, tr|A0A6P5JJX1|A0A6P5JJX1_PHACI, tr|A0A6P5JJQ2|A0A6P5JJQ2_PHACI, tr|A0A6P5JT02|A0A6P5JT02_PHACI, tr|A0A6P5JT28|A0A6P5JT28_PHACI, tr|A0A6P5JMY2|A0A6P5JMY2_PHACI, tr|A0A6P5IIR0|A0A6P5IIR0_PHACI, tr|A0A6P5KUB2|A0A6P5KUB2_PHACI, tr|A0A6P5KY62|A0A6P5KY62_PHACI, tr|A0A6P5KRN4|A0A6P5KRN4_PHACI, tr|A0A6P5KU87|A0A6P5KU87_PHACI, tr|A0A6P5KRL3|A0A6P5KRL3_PHACI
OG0000055	sp|P17028|ZNF24_HUMAN, sp|Q96N95|ZN396_HUMAN, sp|Q3MJ62|ZSC23_HUMAN, sp|O43309|ZSC12_HUMAN, sp|Q96LW9|ZSC31_HUMAN, sp|Q9H4T2|ZSC16_HUMAN, sp|P49910|ZN165_HUMAN, sp|Q6P9G9|ZN449_HUMAN, sp|P10073|ZSC22_HUMAN, sp|Q8NBB4|ZSCA1_HUMAN, sp|Q8TBC5|ZSC18_HUMAN, sp|Q15697|ZN174_HUMAN, sp|Q53GI3|ZN394_HUMAN, sp|Q9GZW5|SCND2_HUMAN, sp|Q16670|ZSC26_HUMAN, sp|Q8NF99|ZN397_HUMAN, sp|Q9Y5A6|ZSC21_HUMAN, sp|Q9UNY5|ZN232_HUMAN	tr|A0A6P5IU17|A0A6P5IU17_PHACI
OG0000057	sp|P04217|A1BG_HUMAN	tr|A0A6P5J8X0|A0A6P5J8X0_PHACI
OG0000057	sp|Q8IYS5|OSCAR_HUMAN	tr|A0A6P5LLL3|A0A6P5LLL3_PHACI, tr|A0A6P5LUS2|A0A6P5LUS2_PHACI, tr|A0A6P5LU73|A0A6P5LU73_PHACI, tr|A0A6P5JFH6|A0A6P5JFH6_PHACI
OG0000057	sp|B6A8C7|TARM1_HUMAN	tr|A0A6P5LLC9|A0A6P5LLC9_PHACI, tr|A0A6P5LRP2|A0A6P5LRP2_PHACI, tr|A0A6P5LU78|A0A6P5LU78_PHACI, tr|A0A6P5LU47|A0A6P5LU47_PHACI
OG0000066	sp|Q8WZ92|OR5P2_HUMAN	tr|A0A6P5LHP9|A0A6P5LHP9_PHACI
OG0000066	sp|Q8WZ94|OR5P3_HUMAN	tr|A0A6P5LYE2|A0A6P5LYE2_PHACI, tr|A0A6P5LVA5|A0A6P5LVA5_PHACI, tr|A0A6P5LRB8|A0A6P5LRB8_PHACI, tr|A0A6P5LRF8|A0A6P5LRF8_PHACI, tr|A0A6P5LY46|A0A6P5LY46_PHACI, tr|A0A6P5LXW6|A0A6P5LXW6_PHACI, tr|A0A6P5LYA6|A0A6P5LYA6_PHACI, tr|A0A6P5LV59|A0A6P5LV59_PHACI, tr|A0A6P5LVD9|A0A6P5LVD9_PHACI, tr|A0A6P5LYH5|A0A6P5LYH5_PHACI, tr|A0A6P5LVD5|A0A6P5LVD5_PHACI, tr|A0A6P5LRE6|A0A6P5LRE6_PHACI, tr|A0A6P5LY51|A0A6P5LY51_PHACI, tr|A0A6P5LRG4|A0A6P5LRG4_PHACI
OG0000067	sp|Q01105|SET_HUMAN, sp|P0DME0|SETLP_HUMAN	tr|A0A6P5IJL3|A0A6P5IJL3_PHACI
OG0000067	sp|Q8N831|TSYL6_HUMAN, sp|Q9H0U9|TSYL1_HUMAN, sp|Q9UJ04|TSYL4_HUMAN, sp|Q9H489|TSY26_HUMAN, sp|Q86VY4|TSYL5_HUMAN, sp|Q9H2G4|TSYL2_HUMAN, sp|A6NKD2|TSPY2_HUMAN, sp|Q01534|TSPY1_HUMAN, sp|P0CV98|TSPY3_HUMAN, sp|P0CW01|TSPYA_HUMAN, sp|P0CW00|TSPY8_HUMAN, sp|A0A494C1R9|TSPY9_HUMAN, sp|P0CV99|TSPY4_HUMAN	tr|A0A6P5KMX1|A0A6P5KMX1_PHACI
OG0000068	sp|O00748|EST2_HUMAN	tr|A0A6P5KHH4|A0A6P5KHH4_PHACI, tr|A0A6P5KKV8|A0A6P5KKV8_PHACI, tr|A0A6P5KKL2|A0A6P5KKL2_PHACI, tr|A0A6P5KJB2|A0A6P5KJB2_PHACI, tr|A0A6P5KHI2|A0A6P5KHI2_PHACI, tr|A0A6P5KL08|A0A6P5KL08_PHACI, tr|A0A6P5KHG9|A0A6P5KHG9_PHACI, tr|A0A6P5KHH9|A0A6P5KHH9_PHACI
OG0000068	sp|Q6UWW8|EST3_HUMAN	tr|A0A6P5K7B0|A0A6P5K7B0_PHACI, tr|A0A6P5K8A6|A0A6P5K8A6_PHACI, tr|A0A6P5K6B0|A0A6P5K6B0_PHACI, tr|A0A6P5K7J1|A0A6P5K7J1_PHACI, tr|A0A6P5K631|A0A6P5K631_PHACI, tr|A0A6P5KJ96|A0A6P5KJ96_PHACI
OG0000071	sp|Q8NGP4|OR5M3_HUMAN	tr|A0A6P5J9T7|A0A6P5J9T7_PHACI, tr|A0A6P5J6W3|A0A6P5J6W3_PHACI
OG0000071	sp|Q8NGP3|OR5M9_HUMAN	tr|A0A6P5JG81|A0A6P5JG81_PHACI
OG0000071	sp|Q8NGP6|OR5M8_HUMAN	tr|A0A6P5J797|A0A6P5J797_PHACI, tr|A0A6P5J7D9|A0A6P5J7D9_PHACI, tr|A0A6P5J760|A0A6P5J760_PHACI, tr|A0A6P5J7P4|A0A6P5J7P4_PHACI, tr|A0A6P5J710|A0A6P5J710_PHACI, tr|A0A6P5J7J0|A0A6P5J7J0_PHACI, tr|A0A6P5JGK6|A0A6P5JGK6_PHACI, tr|A0A6P5J9Y0|A0A6P5J9Y0_PHACI, tr|A0A6P5J9N9|A0A6P5J9N9_PHACI
OG0000072	sp|O95007|OR6B1_HUMAN	tr|A0A6P5L710|A0A6P5L710_PHACI
OG0000072	sp|Q8NGX9|OR6P1_HUMAN	tr|A0A6P5JGM5|A0A6P5JGM5_PHACI
OG0000072	sp|Q8NGX8|OR6Y1_HUMAN	tr|A0A6P5JGH3|A0A6P5JGH3_PHACI
OG0000072	sp|Q8NGW1|OR6B3_HUMAN, sp|Q6IFH4|OR6B2_HUMAN	tr|A0A6P5KY41|A0A6P5KY41_PHACI, tr|A0A6P5KRR9|A0A6P5KRR9_PHACI, tr|A0A6P5K6Q5|A0A6P5K6Q5_PHACI, tr|A0A6P5JHE9|A0A6P5JHE9_PHACI
OG0000073	sp|Q9Y5F3|PCDB1_HUMAN	tr|A0A6P5LQE0|A0A6P5LQE0_PHACI, tr|A0A6P5LX90|A0A6P5LX90_PHACI, tr|A0A6P5LXG7|A0A6P5LXG7_PHACI, tr|A0A6P5LQR2|A0A6P5LQR2_PHACI, tr|A0A6P5LTY4|A0A6P5LTY4_PHACI, tr|A0A6P5LQE8|A0A6P5LQE8_PHACI, tr|A0A6P5LQV0|A0A6P5LQV0_PHACI, tr|A0A6P5LQL8|A0A6P5LQL8_PHACI, tr|A0A6P5LXF9|A0A6P5LXF9_PHACI, tr|A0A6P5LQF6|A0A6P5LQF6_PHACI, tr|A0A6P5LUG9|A0A6P5LUG9_PHACI, tr|A0A6P5LQI9|A0A6P5LQI9_PHACI, tr|A0A6P5LWS8|A0A6P5LWS8_PHACI, tr|A0A6P5LUF8|A0A6P5LUF8_PHACI, tr|A0A6P5LQ78|A0A6P5LQ78_PHACI
OG0000076	sp|Q9ULN7|PNM8B_HUMAN, sp|A0A1B0GUJ8|PNM8C_HUMAN, sp|Q86V59|PNM8A_HUMAN, sp|Q9H0W5|CCDC8_HUMAN, sp|Q6PEW1|ZCH12_HUMAN, sp|P0CG32|ZCC18_HUMAN, sp|Q9UL41|PNMA3_HUMAN, sp|Q8ND90|PNMA1_HUMAN, sp|Q96BY2|MOAP1_HUMAN, sp|Q96PV4|PNMA5_HUMAN, sp|Q9UL42|PNMA2_HUMAN, sp|P0CW24|PNM6A_HUMAN, sp|A0A0J9YXQ4|PMA6E_HUMAN, sp|A0A0J9YX94|PMA6F_HUMAN	tr|A0A6P5IQL7|A0A6P5IQL7_PHACI
OG0000078	sp|P13637|AT1A3_HUMAN	tr|A0A6P5LUM1|A0A6P5LUM1_PHACI
OG0000078	sp|P50993|AT1A2_HUMAN	tr|A0A6P5JLS0|A0A6P5JLS0_PHACI
OG0000078	sp|P54707|AT12A_HUMAN	tr|A0A6P5J0U1|A0A6P5J0U1_PHACI, tr|A0A6P5J0R6|A0A6P5J0R6_PHACI, tr|A0A6P5ITT5|A0A6P5ITT5_PHACI, tr|A0A6P5IQQ2|A0A6P5IQQ2_PHACI
OG0000078	sp|P20648|ATP4A_HUMAN	tr|A0A6P5JNM2|A0A6P5JNM2_PHACI
OG0000078	sp|Q13733|AT1A4_HUMAN	tr|A0A6P5JVT1|A0A6P5JVT1_PHACI
OG0000078	sp|P05023|AT1A1_HUMAN	tr|A0A6P5LQJ5|A0A6P5LQJ5_PHACI
OG0000079	sp|Q8NG06|TRI58_HUMAN, sp|O00635|TRI38_HUMAN, sp|P19474|RO52_HUMAN, sp|Q9C035|TRIM5_HUMAN, sp|Q8IYM9|TRI22_HUMAN, sp|Q9BYJ4|TRI34_HUMAN, sp|Q9C030|TRIM6_HUMAN, sp|Q6AZZ1|TRI68_HUMAN, sp|P14373|TRI27_HUMAN, sp|Q8N7C3|TRIMM_HUMAN, sp|Q5TA31|RN187_HUMAN, sp|Q9Y577|TRI17_HUMAN, sp|Q9C037|TRIM4_HUMAN, sp|Q96F44|TRI11_HUMAN	tr|A0A6P5IU63|A0A6P5IU63_PHACI
