Orthogroup	Homo_sapiens	Pipistrellus_kuhlii
OG0000030	sp|Q92527|ANKR7_HUMAN, sp|Q6NSI1|AR26L_HUMAN, sp|Q6S8J7|POTEA_HUMAN, sp|P0CG39|POTEJ_HUMAN, sp|P60709|ACTB_HUMAN, sp|P63261|ACTG_HUMAN, sp|P63267|ACTH_HUMAN, sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN, sp|P62736|ACTA_HUMAN, sp|Q562R1|ACTBL_HUMAN, sp|Q9BYX7|ACTBM_HUMAN, sp|P0CG38|POTEI_HUMAN, sp|Q6S8J3|POTEE_HUMAN, sp|A5A3E0|POTEF_HUMAN, sp|H3BUK9|POTB2_HUMAN, sp|A0A0A6YYL3|POTEB_HUMAN, sp|A0JP26|POTB3_HUMAN, sp|Q86YR6|POTED_HUMAN, sp|B2RU33|POTEC_HUMAN, sp|Q6S545|POTEH_HUMAN, sp|A6NI47|POTEM_HUMAN, sp|Q6S5H5|POTEG_HUMAN	tr|A0A7J7WK84|A0A7J7WK84_PIPKU
OG0000031	sp|Q8NHA6|OR2W6_HUMAN	tr|A0A7J7TW93|A0A7J7TW93_PIPKU
OG0000031	sp|Q7Z3T1|OR2W3_HUMAN, sp|Q9Y3N9|OR2W1_HUMAN, sp|Q8NGU4|OR2I1_HUMAN, sp|Q8NGV0|OR2Y1_HUMAN, sp|P59922|OR2B8_HUMAN, sp|Q9GZK6|OR2J1_HUMAN, sp|O76002|OR2J2_HUMAN, sp|O76001|OR2J3_HUMAN, sp|Q8N628|OR2C3_HUMAN, sp|Q8NGZ5|OR2G2_HUMAN, sp|Q5TZ20|OR2G6_HUMAN, sp|Q8NGZ4|OR2G3_HUMAN, sp|O95918|OR2H2_HUMAN, sp|Q9GZK4|OR2H1_HUMAN, sp|O95371|OR2C1_HUMAN, sp|O95006|OR2F2_HUMAN, sp|A6NFC9|OR2W5_HUMAN, sp|P58173|OR2B6_HUMAN, sp|Q9GZK3|OR2B2_HUMAN, sp|O76000|OR2B3_HUMAN, sp|Q5JQS5|OR2BB_HUMAN	tr|A0A7J7UAE6|A0A7J7UAE6_PIPKU
OG0000032	sp|Q9NZP0|OR6C3_HUMAN	tr|A0A7J7ZKY0|A0A7J7ZKY0_PIPKU
OG0000032	sp|Q96RD1|OR6C1_HUMAN, sp|A6NL08|O6C75_HUMAN, sp|A6NDL8|O6C68_HUMAN, sp|Q9NZP2|OR6C2_HUMAN, sp|A6NCV1|O6C74_HUMAN, sp|A6NM76|O6C76_HUMAN, sp|A6NJZ3|O6C65_HUMAN, sp|A6NIJ9|O6C70_HUMAN, sp|A6NF89|OR6C6_HUMAN, sp|Q8NGZ6|OR6F1_HUMAN, sp|Q8NH79|OR6X1_HUMAN, sp|Q8NGC5|OR6J1_HUMAN, sp|Q8NGM8|OR6M1_HUMAN, sp|Q8NGN1|OR6T1_HUMAN, sp|Q8NGU1|OR9A1_HUMAN, sp|Q8NGT5|OR9A2_HUMAN, sp|Q8NGU2|OR9A4_HUMAN, sp|Q8N148|OR6V1_HUMAN, sp|Q8NGE2|O2AP1_HUMAN, sp|Q8NGE1|OR6C4_HUMAN	tr|A0A7J7ZLA0|A0A7J7ZLA0_PIPKU
OG0000033	sp|Q8WWM1|XAGE5_HUMAN, sp|Q8WTP9|XAGE3_HUMAN, sp|Q96GT9|XAGE2_HUMAN, sp|O60829|PAGE4_HUMAN, sp|O75459|PAGE1_HUMAN, sp|A6NGK3|GAG10_HUMAN, sp|A6NDE8|GG12H_HUMAN, sp|A1L429|GG12C_HUMAN, sp|Q4V326|GAG2E_HUMAN, sp|P0CL80|GG12F_HUMAN, sp|P0CL81|GG12G_HUMAN, sp|P0CL82|GG12I_HUMAN, sp|O76087|GAGE7_HUMAN, sp|P0DTW1|GAGE1_HUMAN, sp|A6NER3|GG12J_HUMAN, sp|Q13069|GAGE5_HUMAN, sp|Q13070|GAGE6_HUMAN, sp|P0DSO3|GAGE4_HUMAN, sp|Q4V321|GAG13_HUMAN, sp|Q9UEU5|GGE2D_HUMAN, sp|Q13066|GAG2B_HUMAN, sp|Q6NT46|GAG2A_HUMAN	tr|A0A7J7QVW2|A0A7J7QVW2_PIPKU
OG0000034	sp|Q6UWP7|LCLT1_HUMAN	tr|A0A7J7VV90|A0A7J7VV90_PIPKU
OG0000034	sp|Q9NVM6|DJC17_HUMAN	tr|A0A7J7X007|A0A7J7X007_PIPKU, tr|A0A7J7VMP3|A0A7J7VMP3_PIPKU, tr|A0A7J7XUN9|A0A7J7XUN9_PIPKU, tr|A0A7J7ZJN6|A0A7J7ZJN6_PIPKU, tr|A0A7J8AZF6|A0A7J8AZF6_PIPKU, tr|A0A7J7ZJR4|A0A7J7ZJR4_PIPKU, tr|A0A7J7S6N0|A0A7J7S6N0_PIPKU, tr|A0A7J7XV99|A0A7J7XV99_PIPKU, tr|A0A7J7YM41|A0A7J7YM41_PIPKU, tr|A0A7J8A7P9|A0A7J8A7P9_PIPKU, tr|A0A7J7YXJ3|A0A7J7YXJ3_PIPKU, tr|A0A7J7WLJ5|A0A7J7WLJ5_PIPKU, tr|A0A7J7X0I8|A0A7J7X0I8_PIPKU, tr|A0A7J7V6D7|A0A7J7V6D7_PIPKU, tr|A0A7J8B2J5|A0A7J8B2J5_PIPKU, tr|A0A7J7V6A7|A0A7J7V6A7_PIPKU, tr|A0A7J7UA39|A0A7J7UA39_PIPKU, tr|A0A7J7ZJM7|A0A7J7ZJM7_PIPKU, tr|A0A7J7V5X0|A0A7J7V5X0_PIPKU, tr|A0A7J8A8M3|A0A7J8A8M3_PIPKU
OG0000035	sp|A6NLX3|SPDE4_HUMAN, sp|P0DUD2|SPD17_HUMAN, sp|A0A494C191|SPD9_HUMAN, sp|P0DTA3|SPD11_HUMAN, sp|P0DUX0|SPD10_HUMAN, sp|P0DUD1|SPD8_HUMAN, sp|A0A494C0Z2|SPD13_HUMAN, sp|P0DUD4|SPD15_HUMAN, sp|P0DUD3|SPD14_HUMAN, sp|P0DUX1|SPD12_HUMAN, sp|A6NKU9|SPDE3_HUMAN, sp|Q495Y7|SPDE7_HUMAN, sp|Q495Y8|SPDE2_HUMAN, sp|A6NHP3|SPE2B_HUMAN, sp|P0CI01|SPDE6_HUMAN, sp|A6NIY4|SPDE5_HUMAN, sp|A0A494C086|SPD21_HUMAN, sp|P0DV79|SPD18_HUMAN, sp|Q8NFV5|SPDE1_HUMAN, sp|A6NJR5|SPDL3_HUMAN, sp|A6NNV3|SPD16_HUMAN	tr|A0A7J7VW12|A0A7J7VW12_PIPKU
OG0000036	sp|Q8NH55|O52E5_HUMAN	tr|A0A7J7X147|A0A7J7X147_PIPKU
OG0000036	sp|Q8NH60|O52J3_HUMAN	tr|A0A7J7X1A0|A0A7J7X1A0_PIPKU
OG0000036	sp|Q9H2C5|O52A5_HUMAN, sp|Q9UKL2|O52A1_HUMAN, sp|A6NMU1|O52A4_HUMAN, sp|Q8NGK4|O52K1_HUMAN, sp|Q8NGK3|O52K2_HUMAN, sp|Q8NGK6|O52I1_HUMAN, sp|Q8NH67|O52I2_HUMAN, sp|Q8NH57|O52P1_HUMAN, sp|Q8NGH7|O52L1_HUMAN, sp|Q8NGH6|O52L2_HUMAN, sp|Q8NGF1|O52R1_HUMAN	tr|A0A7J7X0Z2|A0A7J7X0Z2_PIPKU
OG0000036	sp|Q6IFG1|O52E8_HUMAN, sp|Q96RD3|O52E6_HUMAN, sp|Q8NGH9|O52E4_HUMAN, sp|Q8NGJ3|O52E1_HUMAN, sp|Q8NGJ4|O52E2_HUMAN	tr|A0A7J7X0Y3|A0A7J7X0Y3_PIPKU
OG0000039	sp|Q9UBX7|KLK11_HUMAN	tr|A0A7J7R1I2|A0A7J7R1I2_PIPKU
OG0000039	sp|Q9H2R5|KLK15_HUMAN	tr|A0A7J7R1J2|A0A7J7R1J2_PIPKU
OG0000039	sp|O60259|KLK8_HUMAN	tr|A0A7J7R230|A0A7J7R230_PIPKU
OG0000039	sp|Q9P0G3|KLK14_HUMAN	tr|A0A7J7R1Y2|A0A7J7R1Y2_PIPKU
OG0000039	sp|Q92876|KLK6_HUMAN	tr|A0A7J7R1P8|A0A7J7R1P8_PIPKU
OG0000039	sp|Q8NHM4|TRY6_HUMAN, sp|P07478|TRY2_HUMAN, sp|P07477|TRY1_HUMAN, sp|P35030|TRY3_HUMAN, sp|P20151|KLK2_HUMAN, sp|P07288|KLK3_HUMAN, sp|P06870|KLK1_HUMAN, sp|Q9Y5K2|KLK4_HUMAN, sp|Q9Y337|KLK5_HUMAN	tr|A0A7J7R1M0|A0A7J7R1M0_PIPKU
OG0000046	sp|P63132|PO113_HUMAN, sp|Q9WJR5|POK19_HUMAN, sp|P63136|POK25_HUMAN, sp|Q9BXR3|POK6_HUMAN, sp|P63133|POK8_HUMAN, sp|Q9UQG0|POK11_HUMAN, sp|P10266|POK10_HUMAN, sp|P63135|POK7_HUMAN, sp|Q9QC07|POK18_HUMAN, sp|P61568|ENK11_HUMAN, sp|P61576|REC04_HUMAN, sp|P61574|RE113_HUMAN, sp|P61578|REC16_HUMAN, sp|P61565|ENK21_HUMAN, sp|Q902F9|EN113_HUMAN, sp|Q9NX77|ENK13_HUMAN, tr|B3KNS4|B3KNS4_HUMAN	tr|A0A7J7ZL47|A0A7J7ZL47_PIPKU
OG0000047	sp|Q8NF99|ZN397_HUMAN	tr|A0A7J7YCG9|A0A7J7YCG9_PIPKU
OG0000047	sp|Q9UNY5|ZN232_HUMAN, sp|Q86W11|ZSC30_HUMAN, sp|Q9NZV7|ZIM2_HUMAN, sp|Q9GZU2|PEG3_HUMAN, sp|Q9GZW5|SCND2_HUMAN, sp|Q16670|ZSC26_HUMAN, sp|Q969J2|ZKSC4_HUMAN, sp|Q9BRR0|ZKSC3_HUMAN, sp|Q96LW9|ZSC31_HUMAN, sp|O43309|ZSC12_HUMAN, sp|Q9H4T2|ZSC16_HUMAN, sp|O15535|ZSC9_HUMAN, sp|Q3MJ62|ZSC23_HUMAN, sp|Q96N95|ZN396_HUMAN, sp|P17028|ZNF24_HUMAN	tr|A0A7J7YBW9|A0A7J7YBW9_PIPKU
OG0000048	sp|Q8NAM6|ZSCA4_HUMAN	tr|A0A7J7R9I9|A0A7J7R9I9_PIPKU, tr|A0A7J7R9Z5|A0A7J7R9Z5_PIPKU, tr|A0A7J7R9A1|A0A7J7R9A1_PIPKU, tr|A0A7J7R9F3|A0A7J7R9F3_PIPKU, tr|A0A7J7R9G1|A0A7J7R9G1_PIPKU, tr|A0A7J7R9G6|A0A7J7R9G6_PIPKU, tr|A0A7J7S5F4|A0A7J7S5F4_PIPKU, tr|A0A7J7R9R2|A0A7J7R9R2_PIPKU, tr|A0A7J7R9I2|A0A7J7R9I2_PIPKU, tr|A0A7J7R9H3|A0A7J7R9H3_PIPKU, tr|A0A7J7ZK88|A0A7J7ZK88_PIPKU, tr|A0A7J7T2M4|A0A7J7T2M4_PIPKU, tr|A0A7J7S5W5|A0A7J7S5W5_PIPKU, tr|A0A7J7R9U2|A0A7J7R9U2_PIPKU, tr|A0A7J7R9E8|A0A7J7R9E8_PIPKU, tr|A0A7J7R9M3|A0A7J7R9M3_PIPKU, tr|A0A7J7R9G5|A0A7J7R9G5_PIPKU
OG0000049	sp|Q9UF33|EPHA6_HUMAN	tr|A0A7J8A661|A0A7J8A661_PIPKU
OG0000049	sp|Q15375|EPHA7_HUMAN	tr|A0A7J7YMB0|A0A7J7YMB0_PIPKU
OG0000049	sp|P54764|EPHA4_HUMAN	tr|A0A7J7XU54|A0A7J7XU54_PIPKU
OG0000049	sp|P29323|EPHB2_HUMAN	tr|A0A7J8A6V3|A0A7J8A6V3_PIPKU
OG0000049	sp|P54762|EPHB1_HUMAN	tr|A0A7J7WCS5|A0A7J7WCS5_PIPKU
OG0000049	sp|P54753|EPHB3_HUMAN	tr|A0A7J8A6A5|A0A7J8A6A5_PIPKU
OG0000049	sp|P29322|EPHA8_HUMAN	tr|A0A7J8A6E3|A0A7J8A6E3_PIPKU
OG0000049	sp|P29320|EPHA3_HUMAN, sp|P54756|EPHA5_HUMAN	tr|A0A7J8AZM7|A0A7J8AZM7_PIPKU
OG0000050	sp|Q86WN2|IFNE_HUMAN	tr|A0A7J7W2Z0|A0A7J7W2Z0_PIPKU
OG0000050	sp|P05000|IFNW1_HUMAN, sp|P32881|IFNA8_HUMAN, sp|P01569|IFNA5_HUMAN, sp|P05013|IFNA6_HUMAN, sp|P01562|IFNA1_HUMAN, sp|P01563|IFNA2_HUMAN, sp|P01570|IFN14_HUMAN, sp|P01566|IFN10_HUMAN, sp|P01571|IFN17_HUMAN, sp|P01567|IFNA7_HUMAN, sp|P05014|IFNA4_HUMAN, sp|P01568|IFN21_HUMAN, sp|P05015|IFN16_HUMAN, sp|P01574|IFNB_HUMAN	tr|A0A7J7W3A9|A0A7J7W3A9_PIPKU
OG0000052	sp|Q15544|TAF11_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW13|TFKL8_HUMAN	tr|A0A7J7YP91|A0A7J7YP91_PIPKU
OG0000053	sp|Q9NYW3|TA2R7_HUMAN, sp|Q9NYW2|TA2R8_HUMAN, sp|Q9NYW1|TA2R9_HUMAN, sp|Q9NYV8|T2R14_HUMAN, sp|Q9NYV9|T2R13_HUMAN, sp|P59544|T2R50_HUMAN, sp|P59537|T2R43_HUMAN, sp|P59538|T2R31_HUMAN, sp|P59539|T2R45_HUMAN, sp|P59540|T2R46_HUMAN, sp|P59541|T2R30_HUMAN, sp|P0DTE0|T2R36_HUMAN, sp|P59543|T2R20_HUMAN, sp|P0DSN6|T2R33_HUMAN, sp|P59542|T2R19_HUMAN	tr|A0A7J7ZP91|A0A7J7ZP91_PIPKU
OG0000057	sp|A0A1W2PPF3|DUXB_HUMAN	tr|A0A7J7UZX9|A0A7J7UZX9_PIPKU
OG0000057	sp|P0CJ85|DU4L2_HUMAN, sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|P0CJ88|DU4L5_HUMAN, sp|Q9UBX2|DUX4_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|P0CJ87|DU4L4_HUMAN, sp|Q6RFH8|DUX4C_HUMAN, sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|O43812|DUX1_HUMAN, sp|A6NLW8|DUXA_HUMAN	tr|A0A7J7ZJL0|A0A7J7ZJL0_PIPKU
OG0000059	sp|Q9H0U9|TSYL1_HUMAN	tr|A0A7J7YQT6|A0A7J7YQT6_PIPKU
OG0000059	sp|Q8N831|TSYL6_HUMAN, sp|Q9H489|TSY26_HUMAN, sp|Q9UJ04|TSYL4_HUMAN, sp|Q86VY4|TSYL5_HUMAN, sp|A6NKD2|TSPY2_HUMAN, sp|P0CW00|TSPY8_HUMAN, sp|Q01534|TSPY1_HUMAN, sp|P0CV98|TSPY3_HUMAN, sp|P0CW01|TSPYA_HUMAN, sp|A0A494C1R9|TSPY9_HUMAN, sp|P0CV99|TSPY4_HUMAN, sp|Q01105|SET_HUMAN, sp|P0DME0|SETLP_HUMAN	tr|A0A7J7S4I2|A0A7J7S4I2_PIPKU
OG0000061	sp|Q9Y5I3|PCDA1_HUMAN, sp|Q9Y5H9|PCDA2_HUMAN, sp|Q9Y5H7|PCDA5_HUMAN, sp|Q9H158|PCDC1_HUMAN, sp|Q9Y5H6|PCDA8_HUMAN, sp|Q9UN73|PCDA6_HUMAN, sp|Q9Y5I2|PCDAA_HUMAN, sp|Q9UN75|PCDAC_HUMAN, sp|Q9Y5I1|PCDAB_HUMAN, sp|Q9Y5I0|PCDAD_HUMAN, sp|Q9UN74|PCDA4_HUMAN, sp|Q9Y5H5|PCDA9_HUMAN, sp|Q9UN72|PCDA7_HUMAN, sp|Q9Y5H8|PCDA3_HUMAN	tr|A0A7J7XBV7|A0A7J7XBV7_PIPKU
OG0000062	sp|Q9ULB4|CADH9_HUMAN	tr|A0A7J7YV74|A0A7J7YV74_PIPKU
OG0000062	sp|P55289|CAD12_HUMAN	tr|A0A7J7YWT7|A0A7J7YWT7_PIPKU
OG0000062	sp|P55286|CADH8_HUMAN	tr|A0A7J7UZF0|A0A7J7UZF0_PIPKU
OG0000062	sp|P55287|CAD11_HUMAN	tr|A0A7J7UZE1|A0A7J7UZE1_PIPKU
OG0000062	sp|Q9HBT6|CAD20_HUMAN, sp|Q9ULB5|CADH7_HUMAN	tr|A0A7J7Y7S0|A0A7J7Y7S0_PIPKU
OG0000062	sp|Q13634|CAD18_HUMAN	tr|A0A7J7YVI0|A0A7J7YVI0_PIPKU
OG0000063	sp|P54652|HSP72_HUMAN	tr|A0A7J8B0J2|A0A7J8B0J2_PIPKU
OG0000063	sp|P11142|HSP7C_HUMAN	tr|A0A7J7R9U5|A0A7J7R9U5_PIPKU
OG0000063	sp|Q5TZF3|ANR45_HUMAN	tr|A0A7J8B2J1|A0A7J8B2J1_PIPKU
OG0000063	sp|P11021|BIP_HUMAN	tr|A0A7J7SFV5|A0A7J7SFV5_PIPKU, tr|A0A7J7SFB2|A0A7J7SFB2_PIPKU
OG0000063	sp|P48741|HSP77_HUMAN, sp|P17066|HSP76_HUMAN, sp|P0DMV9|HS71B_HUMAN, sp|P0DMV8|HS71A_HUMAN, sp|P34931|HS71L_HUMAN	tr|A0A7J7YLV3|A0A7J7YLV3_PIPKU
OG0000064	sp|P19013|K2C4_HUMAN	tr|A0A7J7ZIR9|A0A7J7ZIR9_PIPKU, tr|A0A7J7ZIX2|A0A7J7ZIX2_PIPKU, tr|A0A7J7ZK12|A0A7J7ZK12_PIPKU, tr|A0A7J7ZIX0|A0A7J7ZIX0_PIPKU, tr|A0A7J7ZJ01|A0A7J7ZJ01_PIPKU, tr|A0A7J7ZIF7|A0A7J7ZIF7_PIPKU, tr|A0A7J7ZIH5|A0A7J7ZIH5_PIPKU, tr|A0A7J7ZJ41|A0A7J7ZJ41_PIPKU, tr|A0A7J7ZIG4|A0A7J7ZIG4_PIPKU, tr|A0A7J7ZIG5|A0A7J7ZIG5_PIPKU, tr|A0A7J7ZIS0|A0A7J7ZIS0_PIPKU, tr|A0A7J7ZIZ2|A0A7J7ZIZ2_PIPKU, tr|A0A7J7ZIS7|A0A7J7ZIS7_PIPKU, tr|A0A7J7ZIW3|A0A7J7ZIW3_PIPKU
OG0000065	sp|Q9UK12|ZN222_HUMAN, sp|Q02386|ZNF45_HUMAN, sp|Q9NYT6|ZN226_HUMAN, sp|Q86WZ6|ZN227_HUMAN, sp|Q14590|ZN235_HUMAN, sp|A6NK53|ZN233_HUMAN, sp|Q14588|ZN234_HUMAN, sp|Q2VY69|ZN284_HUMAN, sp|Q9UK10|ZN225_HUMAN, sp|Q9NZL3|ZN224_HUMAN, sp|Q9UK11|ZN223_HUMAN, sp|Q9UIE0|ZN230_HUMAN, sp|Q12901|ZN155_HUMAN, sp|Q9UK13|ZN221_HUMAN	tr|A0A7J7R961|A0A7J7R961_PIPKU
OG0000066	sp|Q8NGC1|O11G2_HUMAN, sp|Q8NGX0|O11L1_HUMAN, sp|Q8NGY3|OR6K3_HUMAN, sp|Q8NGW6|OR6K6_HUMAN, sp|Q8NGY2|OR6K2_HUMAN, sp|Q8NGY6|OR6N2_HUMAN, sp|Q8NGY5|OR6N1_HUMAN, sp|Q9GZK7|O11A1_HUMAN, sp|Q8NGC9|O11H4_HUMAN, sp|Q8NGC8|O11H7_HUMAN, sp|Q8NG94|O11H1_HUMAN, sp|B2RN74|O11HC_HUMAN, sp|Q8NH07|O11H2_HUMAN, sp|Q8NGC7|O11H6_HUMAN	tr|A0A7J8B3S7|A0A7J8B3S7_PIPKU
OG0000068	sp|P47944|MT4_HUMAN, sp|Q8N339|MT1M_HUMAN, sp|P25713|MT3_HUMAN, sp|P02795|MT2_HUMAN, sp|P04733|MT1F_HUMAN, sp|Q93083|MT1L_HUMAN, sp|P80297|MT1X_HUMAN, sp|P0DM35|M1BL1_HUMAN, sp|P13640|MT1G_HUMAN, sp|P04732|MT1E_HUMAN, sp|P80294|MT1H_HUMAN, sp|P04731|MT1A_HUMAN, sp|P07438|MT1B_HUMAN	tr|A0A7J7V0Y2|A0A7J7V0Y2_PIPKU
OG0000069	sp|P63096|GNAI1_HUMAN	tr|A0A7J7WLF9|A0A7J7WLF9_PIPKU
OG0000069	sp|P04899|GNAI2_HUMAN	tr|A0A7J7WCR0|A0A7J7WCR0_PIPKU
OG0000069	sp|P19087|GNAT2_HUMAN	tr|A0A7J7TVU1|A0A7J7TVU1_PIPKU
OG0000069	sp|P11488|GNAT1_HUMAN	tr|A0A7J7WCU7|A0A7J7WCU7_PIPKU
OG0000069	sp|A8MTJ3|GNAT3_HUMAN	tr|A0A7J7WL10|A0A7J7WL10_PIPKU
OG0000069	sp|P09471|GNAO_HUMAN	tr|A0A7J7V054|A0A7J7V054_PIPKU
OG0000069	sp|P08754|GNAI3_HUMAN	tr|A0A7J7TVW1|A0A7J7TVW1_PIPKU
OG0000070	sp|A6NDI0|TR49B_HUMAN, sp|P0CI25|TRI49_HUMAN, sp|P0CI26|TR49C_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|A6NLI5|TR64C_HUMAN, sp|A6NGJ6|TRI64_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|I1YAP6|TRI77_HUMAN, sp|A6NCK2|TR43B_HUMAN, sp|Q96BQ3|TRI43_HUMAN	tr|A0A7J7X2B8|A0A7J7X2B8_PIPKU
OG0000071	sp|Q9UI33|SCNBA_HUMAN	tr|A0A7J7WE92|A0A7J7WE92_PIPKU
OG0000071	sp|Q01118|SCN7A_HUMAN	tr|A0A7J7WEZ5|A0A7J7WEZ5_PIPKU, tr|A0A7J7WE83|A0A7J7WE83_PIPKU, tr|A0A7J7U8V8|A0A7J7U8V8_PIPKU, tr|A0A7J7ZM91|A0A7J7ZM91_PIPKU, tr|A0A7J7XW66|A0A7J7XW66_PIPKU, tr|A0A7J7XVX1|A0A7J7XVX1_PIPKU, tr|A0A7J7XVX6|A0A7J7XVX6_PIPKU, tr|A0A7J7XW84|A0A7J7XW84_PIPKU, tr|A0A7J7U924|A0A7J7U924_PIPKU, tr|A0A7J7XX18|A0A7J7XX18_PIPKU, tr|A0A7J7XWB6|A0A7J7XWB6_PIPKU
OG0000072	sp|Q9HCN6|GPVI_HUMAN	tr|A0A7J7QZX0|A0A7J7QZX0_PIPKU, tr|A0A7J7R0B2|A0A7J7R0B2_PIPKU, tr|A0A7J7R049|A0A7J7R049_PIPKU, tr|A0A7J7QZX6|A0A7J7QZX6_PIPKU, tr|A0A7J7QZY2|A0A7J7QZY2_PIPKU, tr|A0A7J7QSI4|A0A7J7QSI4_PIPKU, tr|A0A7J7QZY8|A0A7J7QZY8_PIPKU, tr|A0A7J7QSX7|A0A7J7QSX7_PIPKU, tr|A0A7J7R038|A0A7J7R038_PIPKU, tr|A0A7J7QSK1|A0A7J7QSK1_PIPKU, tr|A0A7J7QZU7|A0A7J7QZU7_PIPKU, tr|A0A7J7R0D3|A0A7J7R0D3_PIPKU, tr|A0A7J8A742|A0A7J8A742_PIPKU
OG0000073	sp|P08779|K1C16_HUMAN	tr|A0A7J7SUS9|A0A7J7SUS9_PIPKU
OG0000073	sp|Q04695|K1C17_HUMAN	tr|A0A7J7SUR4|A0A7J7SUR4_PIPKU
OG0000073	sp|P19012|K1C15_HUMAN	tr|A0A7J7SUJ9|A0A7J7SUJ9_PIPKU
OG0000073	sp|P13646|K1C13_HUMAN	tr|A0A7J7SVM6|A0A7J7SVM6_PIPKU
OG0000075	sp|Q8NGS7|O13C8_HUMAN, sp|Q8NGS6|O13C3_HUMAN, sp|Q8NGS5|O13C4_HUMAN, sp|Q8NGV5|O13D1_HUMAN, sp|Q9UGF6|OR5V1_HUMAN, sp|Q8NG92|O13H1_HUMAN, sp|Q8NGT0|O13C9_HUMAN, sp|Q8NGS8|O13C5_HUMAN, sp|Q8NGS9|O13C2_HUMAN, sp|P0DN81|O13C7_HUMAN, sp|Q9NQN1|OR2S1_HUMAN, sp|Q8NH95|O13C6_HUMAN	tr|A0A7J7W3F0|A0A7J7W3F0_PIPKU
OG0000076	sp|A0A075B6T8|TVA91_HUMAN, sp|A0A087WT02|TVA92_HUMAN, sp|A0A0A6YYK6|TVA16_HUMAN, sp|A0A0B4J244|TVA3_HUMAN, sp|A0A0B4J237|TVA82_HUMAN, sp|P01737|TVA84_HUMAN, sp|A0A0B4J262|TVA86_HUMAN, sp|A0A0A6YYK1|TVA81_HUMAN, sp|A0A0A6YYJ7|TVA83_HUMAN, tr|A0A075B6U6|A0A075B6U6_HUMAN, sp|A0A075B6X5|TVA18_HUMAN, sp|A0A0B4J280|TVA40_HUMAN	tr|A0A7J8B1E4|A0A7J8B1E4_PIPKU
OG0000077	sp|Q7KZI7|MARK2_HUMAN	tr|A0A7J7RTZ4|A0A7J7RTZ4_PIPKU
OG0000077	sp|P27448|MARK3_HUMAN	tr|A0A7J7R0G1|A0A7J7R0G1_PIPKU
OG0000077	sp|Q9P0L2|MARK1_HUMAN	tr|A0A7J7TP45|A0A7J7TP45_PIPKU
OG0000078	sp|Q6UXG8|BTNL9_HUMAN	tr|A0A7J7U9A2|A0A7J7U9A2_PIPKU
OG0000078	sp|Q6UX41|BTNL8_HUMAN, sp|Q6UXE8|BTNL3_HUMAN, sp|O00481|BT3A1_HUMAN, sp|P78410|BT3A2_HUMAN, sp|O00478|BT3A3_HUMAN, sp|A8MVZ5|BTNLA_HUMAN, sp|Q96KV6|BT2A3_HUMAN, sp|Q8WVV5|BT2A2_HUMAN, sp|Q7KYR7|BT2A1_HUMAN, sp|Q13410|BT1A1_HUMAN	tr|A0A7J7TVJ8|A0A7J7TVJ8_PIPKU
OG0000079	sp|Q8NGH8|O56A4_HUMAN, sp|P0C7T3|O56A5_HUMAN	tr|A0A7J7X0X4|A0A7J7X0X4_PIPKU, tr|A0A7J7X1A9|A0A7J7X1A9_PIPKU
OG0000079	sp|Q8NGH5|O56A1_HUMAN	tr|A0A7J7X145|A0A7J7X145_PIPKU
OG0000079	sp|Q8NGI3|O56B1_HUMAN, sp|Q8NGI1|O56B2_HUMAN, sp|Q8NH76|O56B4_HUMAN, sp|Q8NH54|O56A3_HUMAN	tr|A0A7J7X1K9|A0A7J7X1K9_PIPKU, tr|A0A7J7RGM8|A0A7J7RGM8_PIPKU, tr|A0A7J7X107|A0A7J7X107_PIPKU
OG0000080	sp|Q92764|KRT35_HUMAN	tr|A0A7J7SUX2|A0A7J7SUX2_PIPKU
OG0000080	sp|Q6A162|K1C40_HUMAN	tr|A0A7J7SUM1|A0A7J7SUM1_PIPKU
OG0000080	sp|Q6A163|K1C39_HUMAN	tr|A0A7J7SUM4|A0A7J7SUM4_PIPKU
OG0000081	sp|Q13461|FOXE3_HUMAN	tr|A0A7J8A6X0|A0A7J8A6X0_PIPKU
