Orthogroup	Homo_sapiens	Pongo_abelii
OG0000042	sp|Q6NXT2|H3C_HUMAN	tr|H2NGX7|H2NGX7_PONAB
OG0000042	sp|P84243|H33_HUMAN	tr|H2NUQ9|H2NUQ9_PONAB
OG0000042	sp|Q5TEC6|H37_HUMAN	tr|A0A8I5U2E7|A0A8I5U2E7_PONAB
OG0000042	sp|Q71DI3|H32_HUMAN	tr|H2PUI4|H2PUI4_PONAB
OG0000042	sp|P68431|H31_HUMAN	tr|H2PI50|H2PI50_PONAB
OG0000043	sp|Q7RTT5|SSX7_HUMAN	tr|H2PVH8|H2PVH8_PONAB
OG0000043	sp|O60225|SSX5_HUMAN, sp|Q16385|SSX2_HUMAN, sp|Q99909|SSX3_HUMAN	tr|H2PXF1|H2PXF1_PONAB, tr|A0A8I5T1P4|A0A8I5T1P4_PONAB, tr|A0A8I5T1V5|A0A8I5T1V5_PONAB
OG0000043	sp|O60224|SSX4_HUMAN	tr|A0A8I5YRM6|A0A8I5YRM6_PONAB, tr|A0A8I5TW38|A0A8I5TW38_PONAB, tr|A0A8I5UHU0|A0A8I5UHU0_PONAB, tr|A0A8I5UNB2|A0A8I5UNB2_PONAB
OG0000044	sp|Q96RA2|OR7D2_HUMAN	tr|A0A6D2WAV3|A0A6D2WAV3_PONAB
OG0000044	sp|O14581|OR7AH_HUMAN, sp|O76100|OR7AA_HUMAN, sp|Q8NGA2|OR7A2_HUMAN, sp|Q15622|OR7A5_HUMAN, sp|O76099|OR7C1_HUMAN, sp|O60412|OR7C2_HUMAN, sp|Q8NH06|OR1P1_HUMAN, sp|Q8NHA8|OR1FC_HUMAN, sp|Q8NG95|OR7G3_HUMAN, sp|Q8NGA0|OR7G1_HUMAN, sp|Q8NG99|OR7G2_HUMAN	tr|H2NXF6|H2NXF6_PONAB
OG0000045	sp|Q12901|ZN155_HUMAN	tr|A0A8I5TIY1|A0A8I5TIY1_PONAB
OG0000045	sp|Q9UIE0|ZN230_HUMAN	tr|A0A8I5YQB2|A0A8I5YQB2_PONAB
OG0000045	sp|Q9UK11|ZN223_HUMAN	tr|K7EVD9|K7EVD9_PONAB
OG0000045	sp|Q9UK13|ZN221_HUMAN	tr|A0A6D2XP20|A0A6D2XP20_PONAB
OG0000045	sp|Q9NZL3|ZN224_HUMAN	tr|A0A2J8RTD3|A0A2J8RTD3_PONAB
OG0000045	sp|Q9UK10|ZN225_HUMAN	tr|A0A8I5YK80|A0A8I5YK80_PONAB
OG0000048	sp|P0DMV8|HS71A_HUMAN	sp|Q5R7D3|HSP71_PONAB
OG0000048	sp|P34931|HS71L_HUMAN	tr|H2PIK6|H2PIK6_PONAB
OG0000048	sp|P54652|HSP72_HUMAN	tr|A0A6D2W7E6|A0A6D2W7E6_PONAB
OG0000048	sp|P11142|HSP7C_HUMAN	tr|H2NFM9|H2NFM9_PONAB, sp|Q5NVM9|HSP7C_PONAB
OG0000048	sp|P48741|HSP77_HUMAN, sp|P17066|HSP76_HUMAN	tr|H2N503|H2N503_PONAB
OG0000049	sp|Q8NGS8|O13C5_HUMAN	tr|H2PSY2|H2PSY2_PONAB
OG0000049	sp|Q8NGT0|O13C9_HUMAN	tr|H2PU92|H2PU92_PONAB
OG0000049	sp|Q8NGV5|O13D1_HUMAN, sp|Q8NGS4|O13F1_HUMAN, sp|Q8NGT1|OR2K2_HUMAN, sp|Q8NG92|O13H1_HUMAN, sp|Q8NGS7|O13C8_HUMAN, sp|Q8NGS6|O13C3_HUMAN, sp|Q8NGS5|O13C4_HUMAN	tr|H2PSY1|H2PSY1_PONAB
OG0000050	sp|P05013|IFNA6_HUMAN	tr|A0A8I5U2N2|A0A8I5U2N2_PONAB
OG0000050	sp|P01563|IFNA2_HUMAN, sp|P01569|IFNA5_HUMAN, sp|P05014|IFNA4_HUMAN, sp|P01571|IFN17_HUMAN, sp|P01566|IFN10_HUMAN, sp|P01567|IFNA7_HUMAN, sp|P01568|IFN21_HUMAN, sp|P05015|IFN16_HUMAN, sp|Q86WN2|IFNE_HUMAN, sp|P01570|IFN14_HUMAN	tr|A0A8I5YNN5|A0A8I5YNN5_PONAB
OG0000051	sp|P00338|LDHA_HUMAN	tr|A0A8I5UCA1|A0A8I5UCA1_PONAB, tr|A0A8I5TYF8|A0A8I5TYF8_PONAB, tr|A0A8I5UCT6|A0A8I5UCT6_PONAB, sp|Q5R5F0|LDHA_PONAB
OG0000051	sp|P07195|LDHB_HUMAN	tr|A0A6D2XUS2|A0A6D2XUS2_PONAB
OG0000051	sp|P07864|LDHC_HUMAN	tr|A0A6D2WPW3|A0A6D2WPW3_PONAB
OG0000051	sp|Q9BYZ2|LDH6B_HUMAN	tr|H2NND7|H2NND7_PONAB
OG0000051	sp|Q6ZMR3|LDH6A_HUMAN	tr|A0A8I5TH91|A0A8I5TH91_PONAB
OG0000052	sp|O00370|LORF2_HUMAN	tr|A0A8I5U7A5|A0A8I5U7A5_PONAB, tr|A0A8I5YMP5|A0A8I5YMP5_PONAB, tr|A0A8I5YLL6|A0A8I5YLL6_PONAB, tr|A0A8I5TIQ0|A0A8I5TIQ0_PONAB, tr|A0A8I5U9Z6|A0A8I5U9Z6_PONAB, tr|A0A8I5TPA7|A0A8I5TPA7_PONAB, tr|A0A8I5U4H6|A0A8I5U4H6_PONAB, tr|A0A8I5UAN0|A0A8I5UAN0_PONAB, tr|A0A8I5URK1|A0A8I5URK1_PONAB, tr|A0A8I5T2E0|A0A8I5T2E0_PONAB, tr|A0A8I5SZB7|A0A8I5SZB7_PONAB, tr|A0A8I5U3A7|A0A8I5U3A7_PONAB
OG0000054	sp|P06310|KV230_HUMAN, sp|A0A075B6S6|KVD30_HUMAN, sp|A0A0C4DH68|KV224_HUMAN, sp|A0A075B6R9|KVD24_HUMAN, sp|A0A087WW87|KV240_HUMAN, sp|P01614|KVD40_HUMAN, sp|P01615|KVD28_HUMAN, sp|A0A075B6P5|KV228_HUMAN, sp|A2NJV5|KV229_HUMAN, sp|A0A075B6S2|KVD29_HUMAN, sp|A0A0A0MRZ7|KVD26_HUMAN	tr|A0A8I5TPS2|A0A8I5TPS2_PONAB
OG0000055	sp|A0A578|TVB51_HUMAN	tr|A0A8I5T7S4|A0A8I5T7S4_PONAB
OG0000055	sp|A0A0A0MS03|TVB53_HUMAN, tr|A0A087WZ39|A0A087WZ39_HUMAN, sp|A0A597|TVB55_HUMAN, sp|A0A0A0MS05|TVB57_HUMAN, sp|A0A599|TVB56_HUMAN, sp|A0A0C4DH59|TVB54_HUMAN, sp|A0A5A2|TVB58_HUMAN	tr|A0A8I5U1W8|A0A8I5U1W8_PONAB, tr|A0A8I5TQS7|A0A8I5TQS7_PONAB, tr|H2PNS5|H2PNS5_PONAB
OG0000056	sp|Q9Y2K3|MYH15_HUMAN, sp|A7E2Y1|MYH7B_HUMAN, sp|Q9H6N6|MYH16_HUMAN, sp|P13533|MYH6_HUMAN, sp|P12883|MYH7_HUMAN, sp|P12882|MYH1_HUMAN, sp|Q9Y623|MYH4_HUMAN, sp|Q9UKX2|MYH2_HUMAN, sp|P13535|MYH8_HUMAN, sp|Q9UKX3|MYH13_HUMAN, sp|P11055|MYH3_HUMAN	tr|H2P9T7|H2P9T7_PONAB
OG0000057	sp|P08572|CO4A2_HUMAN	tr|H2NKA8|H2NKA8_PONAB
OG0000057	sp|Q01955|CO4A3_HUMAN	tr|H2P8T0|H2P8T0_PONAB
OG0000057	sp|P29400|CO4A5_HUMAN	tr|H2PWG5|H2PWG5_PONAB
OG0000057	sp|P02462|CO4A1_HUMAN	tr|H2NKA6|H2NKA6_PONAB
OG0000057	sp|P53420|CO4A4_HUMAN	tr|H2P8S9|H2P8S9_PONAB
OG0000057	sp|Q14031|CO4A6_HUMAN	tr|H2PWG3|H2PWG3_PONAB
OG0000060	sp|A0A1B0GXF2|TVB72_HUMAN	tr|H2PNS2|H2PNS2_PONAB
OG0000060	sp|A0A075B6L6|TVB73_HUMAN	tr|A0A8I5TZ69|A0A8I5TZ69_PONAB
OG0000060	sp|A0A0A6YYK4|TVB71_HUMAN, sp|A0A1B0GX31|TVB76_HUMAN, sp|A0A0K0K1E9|TVB77_HUMAN, sp|A0A1B0GX95|TVB74_HUMAN, sp|A0A1B0GX51|TVB78_HUMAN, sp|P04435|TVB79_HUMAN	tr|H2PP78|H2PP78_PONAB
OG0000061	sp|Q3MIS6|ZN528_HUMAN	tr|A0A8I5T8G5|A0A8I5T8G5_PONAB
OG0000061	sp|Q8N9Z0|ZN610_HUMAN	tr|A0A2J8U9Q0|A0A2J8U9Q0_PONAB
OG0000061	sp|Q8WV37|ZN480_HUMAN	tr|A0A2J8U9N0|A0A2J8U9N0_PONAB
OG0000061	sp|Q5HY98|ZN766_HUMAN	tr|H2NZY4|H2NZY4_PONAB
OG0000061	sp|Q6PDB4|ZN880_HUMAN	tr|A0A8I5TN43|A0A8I5TN43_PONAB
OG0000061	sp|Q76KX8|ZN534_HUMAN	tr|A0A8I5YTV5|A0A8I5YTV5_PONAB
OG0000062	sp|Q9HCS2|CP4FC_HUMAN	tr|A0A2J8T6W0|A0A2J8T6W0_PONAB
OG0000062	sp|Q08477|CP4F3_HUMAN	tr|A0A2J8T6Z0|A0A2J8T6Z0_PONAB
OG0000062	sp|P78329|CP4F2_HUMAN	tr|A0A8I5TCB9|A0A8I5TCB9_PONAB
OG0000062	sp|P98187|CP4F8_HUMAN	tr|H2NXX3|H2NXX3_PONAB
OG0000062	sp|Q9HBI6|CP4FB_HUMAN	tr|A0A8I5TVH8|A0A8I5TVH8_PONAB, tr|A0A8I5U8Y7|A0A8I5U8Y7_PONAB, tr|A0A8I5UDF9|A0A8I5UDF9_PONAB
OG0000065	sp|Q58FF6|H90B4_HUMAN, sp|Q58FF8|H90B2_HUMAN, sp|Q14568|HS902_HUMAN	tr|H2NK62|H2NK62_PONAB
OG0000065	sp|Q58FG1|HS904_HUMAN, sp|Q58FF7|H90B3_HUMAN, sp|P07900|HS90A_HUMAN	tr|H2PEY5|H2PEY5_PONAB
OG0000065	sp|P08238|HS90B_HUMAN	sp|Q5R710|HS90B_PONAB, tr|A0A6D2VYJ3|A0A6D2VYJ3_PONAB
OG0000067	sp|P0DMU9|CT45A_HUMAN	tr|H2PWW0|H2PWW0_PONAB
OG0000067	sp|P0DMU7|CT456_HUMAN, sp|P0DMU8|CT455_HUMAN, sp|P0DMV0|CT457_HUMAN, sp|Q5HYN5|CT451_HUMAN, sp|Q8NHU0|CT453_HUMAN, sp|P0DMV1|CT458_HUMAN, sp|P0DMV2|CT459_HUMAN, sp|Q5DJT8|CT452_HUMAN	tr|A0A2J8WX12|A0A2J8WX12_PONAB
OG0000068	sp|B7ZW38|HNRC3_HUMAN, sp|P0DMR1|HNRC4_HUMAN, tr|A0A0G2JPF8|A0A0G2JPF8_HUMAN	tr|A0A8I5TWZ1|A0A8I5TWZ1_PONAB, tr|H2N911|H2N911_PONAB
OG0000068	sp|P07910|HNRPC_HUMAN	sp|Q5RA82|HNRPC_PONAB
OG0000068	sp|O60812|HNRC1_HUMAN	tr|A0A8I5T7F9|A0A8I5T7F9_PONAB
OG0000069	sp|Q96P47|AGAP3_HUMAN	tr|H2PP27|H2PP27_PONAB
OG0000069	sp|Q8TF27|AGA11_HUMAN, sp|Q5VTM2|AGAP9_HUMAN, sp|Q5VW22|AGAP6_HUMAN, sp|Q96P64|AGAP4_HUMAN, sp|Q5VUJ5|AGAP7_HUMAN, sp|A6NIR3|AGAP5_HUMAN	tr|H2NAA1|H2NAA1_PONAB
OG0000069	sp|Q9UPQ3|AGAP1_HUMAN	tr|A0A2J8TPR2|A0A2J8TPR2_PONAB
OG0000070	sp|Q8NHM4|TRY6_HUMAN	tr|A0A8I5YKM4|A0A8I5YKM4_PONAB
OG0000070	sp|P07478|TRY2_HUMAN	tr|A0A8I5TVT5|A0A8I5TVT5_PONAB
OG0000070	sp|P07477|TRY1_HUMAN	tr|H2PNR8|H2PNR8_PONAB, tr|A0A8I5TSU1|A0A8I5TSU1_PONAB
OG0000070	sp|P35030|TRY3_HUMAN	tr|H2PP86|H2PP86_PONAB, tr|A0A8I5U1X4|A0A8I5U1X4_PONAB, tr|H2PRX3|H2PRX3_PONAB
OG0000071	sp|A0A0B4J1U4|TRGV5_HUMAN, sp|P03979|TRGV3_HUMAN	tr|A0A8I5TIE9|A0A8I5TIE9_PONAB, tr|A0A8I5TR94|A0A8I5TR94_PONAB
OG0000071	sp|A0A0A0MS02|TRGV1_HUMAN	tr|A0A8I5TQZ2|A0A8I5TQZ2_PONAB
OG0000071	sp|A0A0C4DH27|TRGV8_HUMAN, sp|A0A0C4DH28|TRGV4_HUMAN, sp|A0A075B6R0|TRGV2_HUMAN	tr|A0A8I5T830|A0A8I5T830_PONAB, tr|A0A8I5TYK8|A0A8I5TYK8_PONAB
OG0000072	sp|Q9UJ04|TSYL4_HUMAN, sp|Q9H489|TSY26_HUMAN, sp|P0DME0|SETLP_HUMAN, sp|P0CV99|TSPY4_HUMAN, sp|A0A494C1R9|TSPY9_HUMAN, sp|P0CW00|TSPY8_HUMAN, sp|A6NKD2|TSPY2_HUMAN, sp|P0CW01|TSPYA_HUMAN, sp|Q01534|TSPY1_HUMAN, sp|P0CV98|TSPY3_HUMAN	tr|A0A8I5YRF5|A0A8I5YRF5_PONAB
OG0000073	sp|Q8NGN4|O10G9_HUMAN	tr|H2NFZ7|H2NFZ7_PONAB
OG0000073	sp|Q8NGN3|O10G4_HUMAN	tr|A0A2J8X044|A0A2J8X044_PONAB
OG0000073	sp|Q8NGN6|O10G7_HUMAN	tr|A0A2J8X047|A0A2J8X047_PONAB
OG0000073	sp|Q8NGN5|O10G8_HUMAN	tr|A0A2J8X058|A0A2J8X058_PONAB
OG0000074	sp|P46778|RL21_HUMAN	tr|A0A8I5TJE6|A0A8I5TJE6_PONAB, tr|A0A8I5TJU9|A0A8I5TJU9_PONAB, tr|H2NW85|H2NW85_PONAB, tr|A0A6D2XST7|A0A6D2XST7_PONAB, tr|A0A8I5UMM3|A0A8I5UMM3_PONAB, tr|A0A8I5T890|A0A8I5T890_PONAB, tr|A0A8I5TJ29|A0A8I5TJ29_PONAB, tr|A0A8I5TJS6|A0A8I5TJS6_PONAB, tr|A0A8I5TF92|A0A8I5TF92_PONAB, tr|H2NIG0|H2NIG0_PONAB
OG0000077	sp|P0DTE4|UD2A1_HUMAN, sp|P0DTE5|UD2A2_HUMAN, sp|P16662|UD2B7_HUMAN, sp|O75310|UDB11_HUMAN, sp|Q9BY64|UDB28_HUMAN, sp|P36537|UDB10_HUMAN, sp|P06133|UD2B4_HUMAN, sp|P54855|UDB15_HUMAN, sp|O75795|UDB17_HUMAN	tr|A0A8I5U0T6|A0A8I5U0T6_PONAB
OG0000079	sp|P54756|EPHA5_HUMAN	tr|H2PDB2|H2PDB2_PONAB
OG0000079	sp|Q9UF33|EPHA6_HUMAN	tr|H2P9Z1|H2P9Z1_PONAB
OG0000079	sp|Q15375|EPHA7_HUMAN	tr|H2PJU4|H2PJU4_PONAB
OG0000079	sp|P54764|EPHA4_HUMAN	tr|A0A2J8TUR9|A0A2J8TUR9_PONAB
OG0000079	sp|P29320|EPHA3_HUMAN	tr|H2PA12|H2PA12_PONAB
OG0000081	sp|A0M8Q6|IGLC7_HUMAN	tr|H2P4Z6|H2P4Z6_PONAB, tr|H2P3R1|H2P3R1_PONAB
OG0000081	sp|P0CF74|IGLC6_HUMAN, sp|P0DOY2|IGLC2_HUMAN, sp|P0DOY3|IGLC3_HUMAN, sp|P0CG04|IGLC1_HUMAN, sp|B9A064|IGLL5_HUMAN, sp|A0A0A0MT76|LJ01_HUMAN	tr|A0A8I5T1A9|A0A8I5T1A9_PONAB
OG0000082	sp|Q04695|K1C17_HUMAN	tr|K7ESY1|K7ESY1_PONAB
OG0000082	sp|P08779|K1C16_HUMAN	tr|H2NU30|H2NU30_PONAB
OG0000082	sp|P02533|K1C14_HUMAN	tr|H2NVQ7|H2NVQ7_PONAB, tr|A0A8I5TZX0|A0A8I5TZX0_PONAB
OG0000083	sp|P78386|KRT85_HUMAN	tr|H2NHD3|H2NHD3_PONAB
OG0000083	sp|O43790|KRT86_HUMAN	tr|A0A8I5TDC8|A0A8I5TDC8_PONAB
OG0000083	sp|A6NCN2|KR87P_HUMAN	tr|H2NHD0|H2NHD0_PONAB
OG0000083	sp|Q14533|KRT81_HUMAN	tr|A0A8I5U4J4|A0A8I5U4J4_PONAB
OG0000083	sp|P78385|KRT83_HUMAN	tr|H2NHD1|H2NHD1_PONAB
OG0000085	sp|Q6RFH8|DUX4C_HUMAN, sp|P0CJ87|DU4L4_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ88|DU4L5_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|P0CJ85|DU4L2_HUMAN	tr|H2PEZ9|H2PEZ9_PONAB
OG0000087	sp|P01715|LV301_HUMAN	tr|A0A8I5U8H2|A0A8I5U8H2_PONAB
OG0000087	sp|P01718|LV327_HUMAN	tr|A0A8I5U322|A0A8I5U322_PONAB
OG0000087	sp|A0A075B6K0|LV316_HUMAN, sp|P01717|LV325_HUMAN, sp|A0A075B6K4|LV310_HUMAN	tr|A0A8I5TZJ3|A0A8I5TZJ3_PONAB
OG0000088	sp|P22310|UD14_HUMAN, sp|P35504|UD15_HUMAN, sp|P35503|UD13_HUMAN, sp|P22309|UD11_HUMAN, sp|P19224|UD16_HUMAN, sp|O60656|UD19_HUMAN, sp|Q9HAW7|UD17_HUMAN, sp|Q9HAW8|UD110_HUMAN, sp|Q9HAW9|UD18_HUMAN	tr|A0A2J8TPU5|A0A2J8TPU5_PONAB
OG0000089	sp|P02458|CO2A1_HUMAN	tr|H2NH33|H2NH33_PONAB
OG0000089	sp|P05997|CO5A2_HUMAN	tr|H2P838|H2P838_PONAB
OG0000089	sp|P02461|CO3A1_HUMAN	tr|H2P837|H2P837_PONAB
OG0000089	sp|P08123|CO1A2_HUMAN	tr|A0A2J8WJU0|A0A2J8WJU0_PONAB
OG0000089	sp|P02452|CO1A1_HUMAN	tr|H2NVM9|H2NVM9_PONAB
OG0000090	sp|P60842|IF4A1_HUMAN	sp|Q5R5F5|IF4A1_PONAB, tr|A0A8I5TAC5|A0A8I5TAC5_PONAB
OG0000090	sp|Q14240|IF4A2_HUMAN	tr|A0A8I5UFH4|A0A8I5UFH4_PONAB, tr|A0A8I5UHC2|A0A8I5UHC2_PONAB, tr|A0A8I5TJ99|A0A8I5TJ99_PONAB, tr|A0A8I5YMB7|A0A8I5YMB7_PONAB, sp|Q5R4X1|IF4A2_PONAB, tr|A0A8I5TI78|A0A8I5TI78_PONAB
OG0000091	sp|P15880|RS2_HUMAN	tr|A0A8I5YSX8|A0A8I5YSX8_PONAB, tr|A0A8I5T8V9|A0A8I5T8V9_PONAB, tr|A0A8I5SZH4|A0A8I5SZH4_PONAB, tr|A0A8I5TLS9|A0A8I5TLS9_PONAB, tr|H2NPR9|H2NPR9_PONAB, tr|A0A8I5TW58|A0A8I5TW58_PONAB, tr|H2N6U9|H2N6U9_PONAB, tr|A0A8I5TNZ3|A0A8I5TNZ3_PONAB, tr|A0A8I5U656|A0A8I5U656_PONAB
OG0000092	sp|P61077|UB2D3_HUMAN	tr|H2P198|H2P198_PONAB, sp|Q5R4V7|UB2D3_PONAB
OG0000092	sp|P51668|UB2D1_HUMAN	tr|H2NAV1|H2NAV1_PONAB
OG0000092	sp|Q9Y2X8|UB2D4_HUMAN	tr|A0A8I5TBW5|A0A8I5TBW5_PONAB
OG0000092	sp|P62837|UB2D2_HUMAN	tr|A0A6D2VWS6|A0A6D2VWS6_PONAB
OG0000093	sp|P49792|RBP2_HUMAN	tr|K7EUY2|K7EUY2_PONAB
OG0000093	sp|P0DJD0|RGPD1_HUMAN, sp|P0DJD1|RGPD2_HUMAN, sp|Q7Z3J3|RGPD4_HUMAN, sp|A6NKT7|RGPD3_HUMAN, sp|O14715|RGPD8_HUMAN, sp|Q99666|RGPD5_HUMAN, sp|Q8IWJ2|GCC2_HUMAN	tr|A0A8I5U4S5|A0A8I5U4S5_PONAB
OG0000094	sp|P01817|HV205_HUMAN	tr|K7EUI3|K7EUI3_PONAB
OG0000094	sp|A0A0B4J1V2|HV226_HUMAN	tr|K7ESW8|K7ESW8_PONAB
OG0000094	tr|A0A0B4J2B6|A0A0B4J2B6_HUMAN	tr|A0A8I5TWN3|A0A8I5TWN3_PONAB, tr|A0A8I5TIM9|A0A8I5TIM9_PONAB, tr|H2NMH0|H2NMH0_PONAB
OG0000101	sp|O00222|GRM8_HUMAN	tr|H2PNE0|H2PNE0_PONAB
OG0000101	sp|O15303|GRM6_HUMAN	tr|A0A6D2WFQ8|A0A6D2WFQ8_PONAB
OG0000101	sp|Q14833|GRM4_HUMAN	tr|A0A8I5TUL0|A0A8I5TUL0_PONAB
OG0000101	sp|Q14831|GRM7_HUMAN	sp|Q5RDQ8|GRM7_PONAB, tr|A0A2J8WE03|A0A2J8WE03_PONAB
OG0000102	sp|P42261|GRIA1_HUMAN	tr|A0A8I5TEG4|A0A8I5TEG4_PONAB
OG0000102	sp|P42263|GRIA3_HUMAN	tr|A0A2J8WWH6|A0A2J8WWH6_PONAB
OG0000102	sp|P48058|GRIA4_HUMAN	tr|A0A6D2W179|A0A6D2W179_PONAB
OG0000102	sp|P42262|GRIA2_HUMAN	tr|A0A8I5TCK9|A0A8I5TCK9_PONAB, sp|Q5R4M0|GRIA2_PONAB
OG0000103	sp|Q8NHA4|O2AE1_HUMAN, sp|Q96R27|OR2M4_HUMAN	tr|H2N346|H2N346_PONAB
OG0000103	sp|A3KFT3|OR2M5_HUMAN, sp|Q8NG81|OR2M7_HUMAN	tr|H2N348|H2N348_PONAB
OG0000103	sp|Q8NG83|OR2M3_HUMAN	tr|A0A8I5UG89|A0A8I5UG89_PONAB
OG0000104	sp|A0A286YEV6|SCGR4_HUMAN, sp|A0A286YEY9|SCGR1_HUMAN, sp|A0A286YFG1|SCGR8_HUMAN, sp|A0A286YF77|SCGR6_HUMAN, sp|A0A286YFB4|SCGR2_HUMAN, sp|A0A286YF01|SCGR7_HUMAN, sp|A0A286YF60|SCGR3_HUMAN, sp|P0DSO2|SCGR9_HUMAN	tr|A0A2J8SHS7|A0A2J8SHS7_PONAB
OG0000105	sp|A0A075B767|PAL4H_HUMAN, sp|A0A0B4J2A2|PAL4C_HUMAN, sp|P0DN37|PAL4G_HUMAN, sp|A0A075B759|PAL4E_HUMAN, sp|P0DN26|PAL4F_HUMAN, sp|F5H284|PAL4D_HUMAN, sp|Q9Y536|PAL4A_HUMAN, sp|P62937|PPIA_HUMAN	tr|H2N618|H2N618_PONAB
OG0000107	sp|P62244|RS15A_HUMAN	tr|A0A2J8S272|A0A2J8S272_PONAB, sp|Q5R938|RS15A_PONAB, tr|H2PEJ7|H2PEJ7_PONAB, tr|A0A8I5U513|A0A8I5U513_PONAB, tr|A0A8I5TNT6|A0A8I5TNT6_PONAB, tr|A0A8I5TSJ2|A0A8I5TSJ2_PONAB, tr|H2PEJ8|H2PEJ8_PONAB, tr|H2PDB5|H2PDB5_PONAB
OG0000108	sp|P43360|MAGA6_HUMAN	tr|A0A8I5TWM5|A0A8I5TWM5_PONAB
OG0000108	sp|P43357|MAGA3_HUMAN, sp|P43359|MAGA5_HUMAN, sp|P43363|MAGAA_HUMAN, sp|A6NCF6|MA13P_HUMAN, sp|P43356|MAGA2_HUMAN, sp|P43365|MAGAC_HUMAN	tr|A0A2J8S432|A0A2J8S432_PONAB
OG0000109	sp|Q02817|MUC2_HUMAN	tr|A0A8I5YUM2|A0A8I5YUM2_PONAB
OG0000109	sp|Q7Z5P9|MUC19_HUMAN, sp|Q6W4X9|MUC6_HUMAN, sp|P98088|MUC5A_HUMAN, sp|Q9HC84|MUC5B_HUMAN, sp|A2VEC9|SSPO_HUMAN, sp|P04275|VWF_HUMAN	tr|H2NG74|H2NG74_PONAB
OG0000110	sp|O60403|O10H2_HUMAN	tr|H2NXX1|H2NXX1_PONAB
OG0000110	sp|Q8NGA5|O10H4_HUMAN	tr|A0A8I5YLC5|A0A8I5YLC5_PONAB
OG0000110	sp|O60404|O10H3_HUMAN	tr|A0A8I5YNA8|A0A8I5YNA8_PONAB
OG0000111	sp|Q8NGJ6|O51A4_HUMAN, sp|Q8NGJ7|O51A2_HUMAN, sp|Q8NGK1|O51G1_HUMAN, sp|Q9H342|O51J1_HUMAN, sp|Q9H341|O51M1_HUMAN, sp|Q8NH59|O51Q1_HUMAN, sp|Q8NH63|O51H1_HUMAN	tr|H2PV63|H2PV63_PONAB, tr|A0A2J8SW12|A0A2J8SW12_PONAB
OG0000113	sp|Q7Z406|MYH14_HUMAN	tr|H2NZR2|H2NZR2_PONAB
OG0000113	sp|P35580|MYH10_HUMAN	tr|A0A8I5TJR3|A0A8I5TJR3_PONAB
OG0000113	sp|P35749|MYH11_HUMAN	tr|A0A8I5UYC3|A0A8I5UYC3_PONAB, tr|H2NQ83|H2NQ83_PONAB
OG0000113	sp|P35579|MYH9_HUMAN	tr|H2P483|H2P483_PONAB
OG0000114	sp|Q9Y5Y9|SCNAA_HUMAN, sp|Q14524|SCN5A_HUMAN, sp|P35499|SCN4A_HUMAN, sp|Q9UQD0|SCN8A_HUMAN, sp|Q15858|SCN9A_HUMAN, sp|P35498|SCN1A_HUMAN, sp|Q9NY46|SCN3A_HUMAN, sp|Q99250|SCN2A_HUMAN	tr|H2PB50|H2PB50_PONAB
OG0000115	sp|P0DN80|OR5H8_HUMAN, sp|Q8NGV7|OR5H2_HUMAN, sp|P0C628|O5AC1_HUMAN, sp|Q9NZP5|O5AC2_HUMAN, sp|Q8NGV6|OR5H6_HUMAN, sp|A6NHG9|O5H14_HUMAN, sp|A6NDH6|O5H15_HUMAN, sp|A6NKK0|OR5H1_HUMAN	tr|H2P9Y2|H2P9Y2_PONAB
OG0000116	sp|O43707|ACTN4_HUMAN	sp|Q5RCS6|ACTN4_PONAB
OG0000116	sp|Q08043|ACTN3_HUMAN	tr|K7ETY7|K7ETY7_PONAB
OG0000116	sp|P35609|ACTN2_HUMAN	tr|A0A8I5YR87|A0A8I5YR87_PONAB
OG0000116	sp|P12814|ACTN1_HUMAN	tr|A0A2J8WME2|A0A2J8WME2_PONAB
OG0000117	sp|P78324|SHPS1_HUMAN	tr|H2P1F5|H2P1F5_PONAB
OG0000117	sp|Q9P1W8|SIRPG_HUMAN	tr|K7ETC6|K7ETC6_PONAB
OG0000117	sp|Q9H106|SIRPD_HUMAN	tr|A0A8I5UWX8|A0A8I5UWX8_PONAB, tr|A0A8I5YPK0|A0A8I5YPK0_PONAB
OG0000118	sp|P11940|PABP1_HUMAN	sp|Q5R8F7|PABP1_PONAB
OG0000118	sp|Q9H361|PABP3_HUMAN	tr|H2NJF5|H2NJF5_PONAB
OG0000118	sp|Q4VXU2|PAP1L_HUMAN	tr|A0A2J8XVV5|A0A2J8XVV5_PONAB
OG0000118	sp|Q13310|PABP4_HUMAN	tr|H2N7W0|H2N7W0_PONAB
OG0000119	tr|A0A140TA67|A0A140TA67_HUMAN	tr|H2NU46|H2NU46_PONAB, tr|H2NU49|H2NU49_PONAB, tr|A0A8I5UQW4|A0A8I5UQW4_PONAB, tr|H2NU48|H2NU48_PONAB
OG0000119	sp|A8MVA2|KRA96_HUMAN	tr|H2NU45|H2NU45_PONAB
OG0000119	sp|Q9BYQ4|KRA92_HUMAN	tr|A0A8I5YPC9|A0A8I5YPC9_PONAB
