Orthogroup	Homo_sapiens	Bos_mutus
OG0000035	sp|Q8WXX0|DYH7_HUMAN, sp|Q6ZR08|DYH12_HUMAN	tr|L8J3X7|L8J3X7_9CETA
OG0000035	sp|Q9UFH2|DYH17_HUMAN, sp|Q9NYC9|DYH9_HUMAN, sp|Q96DT5|DYH11_HUMAN, sp|Q8IVF4|DYH10_HUMAN, sp|Q96JB1|DYH8_HUMAN, sp|Q8TE73|DYH5_HUMAN	tr|L8J5S1|L8J5S1_9CETA
OG0000038	sp|Q9UF33|EPHA6_HUMAN	tr|L8HV05|L8HV05_9CETA
OG0000038	sp|Q15375|EPHA7_HUMAN	tr|L8IHD3|L8IHD3_9CETA
OG0000038	sp|P54756|EPHA5_HUMAN	tr|L8J1K2|L8J1K2_9CETA
OG0000038	sp|P29322|EPHA8_HUMAN	tr|L8I1M3|L8I1M3_9CETA
OG0000038	sp|P54764|EPHA4_HUMAN	tr|L8J224|L8J224_9CETA
OG0000038	sp|P54753|EPHB3_HUMAN	tr|L8HU21|L8HU21_9CETA
OG0000038	sp|P29323|EPHB2_HUMAN, sp|P54762|EPHB1_HUMAN	tr|L8HUL5|L8HUL5_9CETA
OG0000038	sp|P29320|EPHA3_HUMAN	tr|L8J570|L8J570_9CETA, tr|L8ISC2|L8ISC2_9CETA
OG0000040	sp|Q96S97|MYADM_HUMAN	tr|L8J1V3|L8J1V3_9CETA, tr|L8ID16|L8ID16_9CETA, tr|L8ID19|L8ID19_9CETA, tr|L8HQT2|L8HQT2_9CETA, tr|L8IFS2|L8IFS2_9CETA, tr|L8IU07|L8IU07_9CETA, tr|L8IDR7|L8IDR7_9CETA, tr|L8HNE3|L8HNE3_9CETA, tr|L8IGX5|L8IGX5_9CETA, tr|L8ID23|L8ID23_9CETA, tr|L8IUI1|L8IUI1_9CETA, tr|L8IDW1|L8IDW1_9CETA, tr|L8HPM8|L8HPM8_9CETA, tr|L8IGY4|L8IGY4_9CETA, tr|L8IGY0|L8IGY0_9CETA, tr|L8IDS2|L8IDS2_9CETA, tr|L8IDV7|L8IDV7_9CETA, tr|L8IDS8|L8IDS8_9CETA, tr|L8IFR7|L8IFR7_9CETA
OG0000041	sp|Q9NQN1|OR2S1_HUMAN	tr|L8HPV4|L8HPV4_9CETA
OG0000041	sp|Q8NGS6|O13C3_HUMAN	tr|L8HYC1|L8HYC1_9CETA
OG0000041	sp|Q8NGS5|O13C4_HUMAN	tr|L8HWG5|L8HWG5_9CETA
OG0000041	sp|Q8NGS7|O13C8_HUMAN	tr|L8HZ19|L8HZ19_9CETA, tr|L8HWS5|L8HWS5_9CETA
OG0000041	sp|P0DN81|O13C7_HUMAN, sp|Q8NH95|O13C6_HUMAN	tr|L8HRI0|L8HRI0_9CETA
OG0000044	sp|Q8WY07|CTR3_HUMAN	tr|L8I984|L8I984_9CETA
OG0000044	sp|P30825|CTR1_HUMAN	tr|L8I6J8|L8I6J8_9CETA
OG0000044	sp|P52569|CTR2_HUMAN	tr|L8J188|L8J188_9CETA
OG0000045	sp|Q8NGD3|OR4K5_HUMAN	tr|L8HSE0|L8HSE0_9CETA
OG0000045	sp|Q8NH41|OR4KF_HUMAN	tr|L8HR81|L8HR81_9CETA
OG0000045	sp|Q8NGB9|OR4F6_HUMAN, sp|O95013|O4F21_HUMAN, sp|Q6IEY1|OR4F3_HUMAN, sp|Q8NGB8|O4F15_HUMAN, sp|Q8NGA8|O4F17_HUMAN, sp|Q8NH21|OR4F5_HUMAN, sp|Q96R69|OR4F4_HUMAN, sp|Q8NGC6|OR4KH_HUMAN, sp|Q8NH43|OR4L1_HUMAN, sp|Q8NH42|OR4KD_HUMAN, sp|Q8NGD5|OR4KE_HUMAN, sp|Q8NGD2|OR4K2_HUMAN, sp|Q96R72|OR4K3_HUMAN, sp|Q8NGD4|OR4K1_HUMAN	tr|L8HUV0|L8HUV0_9CETA
OG0000048	sp|Q96RJ0|TAAR1_HUMAN	tr|L8J3S7|L8J3S7_9CETA
OG0000048	sp|O14804|TAAR5_HUMAN	tr|L8J204|L8J204_9CETA
OG0000048	sp|Q969N4|TAAR8_HUMAN, sp|Q96RI8|TAAR6_HUMAN	tr|L8HQV7|L8HQV7_9CETA, tr|L8I1H8|L8I1H8_9CETA, tr|L8HNH9|L8HNH9_9CETA
OG0000048	sp|Q96RI9|TAAR9_HUMAN	tr|L8HR97|L8HR97_9CETA, tr|L8I3B8|L8I3B8_9CETA, tr|L8HL00|L8HL00_9CETA, tr|L8I0N5|L8I0N5_9CETA
OG0000049	sp|P05000|IFNW1_HUMAN	tr|L8HRS4|L8HRS4_9CETA, tr|L8HPX0|L8HPX0_9CETA, tr|L8I7C2|L8I7C2_9CETA, tr|L8I2T9|L8I2T9_9CETA, tr|L8ID84|L8ID84_9CETA, tr|L8I7B8|L8I7B8_9CETA, tr|L8HP91|L8HP91_9CETA, tr|L8I861|L8I861_9CETA, tr|L8I9Y6|L8I9Y6_9CETA, tr|L8I5F1|L8I5F1_9CETA, tr|L8I4Q3|L8I4Q3_9CETA, tr|L8HMC7|L8HMC7_9CETA, tr|L8HNJ5|L8HNJ5_9CETA, tr|L8J126|L8J126_9CETA, tr|L8J0D5|L8J0D5_9CETA, tr|L8HQM8|L8HQM8_9CETA, tr|L8HKR6|L8HKR6_9CETA
OG0000050	sp|P61565|ENK21_HUMAN, sp|Q902F9|EN113_HUMAN, sp|Q9NX77|ENK13_HUMAN, sp|P63136|POK25_HUMAN, sp|Q9BXR3|POK6_HUMAN, sp|Q9WJR5|POK19_HUMAN, sp|P63132|PO113_HUMAN, sp|P63133|POK8_HUMAN, sp|P10266|POK10_HUMAN, sp|Q9UQG0|POK11_HUMAN, sp|Q9QC07|POK18_HUMAN, sp|P63135|POK7_HUMAN, sp|P61568|ENK11_HUMAN, sp|P61576|REC04_HUMAN, sp|P61574|RE113_HUMAN, sp|P61578|REC16_HUMAN, tr|B3KNS4|B3KNS4_HUMAN	tr|L8ISB5|L8ISB5_9CETA
OG0000051	sp|P0DPF3|NBPF9_HUMAN, sp|Q86T75|NBPFB_HUMAN, sp|Q3BBV2|NBPF8_HUMAN, sp|Q3BBV0|NBPF1_HUMAN, sp|Q5TAG4|NBPFC_HUMAN, sp|B4DH59|NBPFP_HUMAN, sp|Q5TI25|NBPFE_HUMAN, sp|Q6P3W6|NBPFA_HUMAN, sp|P0DPF2|NBPFK_HUMAN, sp|A0A087WUL8|NBPFJ_HUMAN, sp|Q8N660|NBPFF_HUMAN, sp|Q9H094|NBPF3_HUMAN, sp|P0C2Y1|NBPF7_HUMAN, sp|Q5VWK0|NBPF6_HUMAN, sp|Q96M43|NBPF4_HUMAN, sp|Q86XG9|NBPF5_HUMAN	tr|L8HP52|L8HP52_9CETA, tr|L8HNB8|L8HNB8_9CETA
OG0000054	sp|Q9UKL2|O52A1_HUMAN	tr|L8HPS8|L8HPS8_9CETA, tr|L8I670|L8I670_9CETA
OG0000054	sp|Q9H2C5|O52A5_HUMAN	tr|L8I5Z8|L8I5Z8_9CETA, tr|L8I551|L8I551_9CETA, tr|L8HNM4|L8HNM4_9CETA, tr|L8HRF3|L8HRF3_9CETA
OG0000054	sp|A6NMU1|O52A4_HUMAN	tr|L8HLQ8|L8HLQ8_9CETA, tr|L8HK88|L8HK88_9CETA, tr|L8HKR3|L8HKR3_9CETA
OG0000056	sp|P08729|K2C7_HUMAN	tr|L8HW65|L8HW65_9CETA, tr|L8HW68|L8HW68_9CETA, tr|L8HYK0|L8HYK0_9CETA, tr|L8HV42|L8HV42_9CETA, tr|L8HWA5|L8HWA5_9CETA, tr|L8HW76|L8HW76_9CETA, tr|L8HXV4|L8HXV4_9CETA, tr|L8HXV9|L8HXV9_9CETA, tr|L8HXW6|L8HXW6_9CETA, tr|L8HW83|L8HW83_9CETA, tr|L8HWB2|L8HWB2_9CETA, tr|L8HV48|L8HV48_9CETA, tr|L8HYK5|L8HYK5_9CETA, tr|L8HV53|L8HV53_9CETA, tr|L8HWB8|L8HWB8_9CETA, tr|L8HYL0|L8HYL0_9CETA
OG0000058	sp|Q01105|SET_HUMAN, sp|P0DME0|SETLP_HUMAN	tr|L8HTA5|L8HTA5_9CETA
OG0000058	sp|Q9UJ04|TSYL4_HUMAN	tr|L8HVG3|L8HVG3_9CETA
OG0000058	sp|Q8N831|TSYL6_HUMAN, sp|Q9H0U9|TSYL1_HUMAN	tr|L8HUC7|L8HUC7_9CETA
OG0000059	sp|Q15544|TAF11_HUMAN	tr|L8J0T2|L8J0T2_9CETA
OG0000059	sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN	tr|L8HKL7|L8HKL7_9CETA
OG0000060	sp|Q8N6C5|IGSF1_HUMAN, sp|P04217|A1BG_HUMAN, sp|Q8IYS5|OSCAR_HUMAN, sp|P24071|FCAR_HUMAN	tr|L8HMV1|L8HMV1_9CETA
OG0000060	sp|Q6PI73|LIRA6_HUMAN, sp|O75022|LIRB3_HUMAN, sp|P59901|LIRA4_HUMAN, sp|Q8N149|LIRA2_HUMAN, sp|O75019|LIRA1_HUMAN, sp|Q8N6C8|LIRA3_HUMAN, sp|Q8N423|LIRB2_HUMAN, sp|Q8NHL6|LIRB1_HUMAN, sp|O75023|LIRB5_HUMAN, sp|Q8NHJ6|LIRB4_HUMAN, sp|A6NI73|LIRA5_HUMAN	tr|L8HPW3|L8HPW3_9CETA
OG0000061	sp|Q9Y5I4|PCDC2_HUMAN, sp|Q9H158|PCDC1_HUMAN, sp|O95206|PCDH8_HUMAN, sp|Q9Y5H7|PCDA5_HUMAN, sp|Q9Y5I3|PCDA1_HUMAN, sp|Q9Y5H9|PCDA2_HUMAN, sp|Q9UN74|PCDA4_HUMAN, sp|Q9UN72|PCDA7_HUMAN, sp|Q9Y5H5|PCDA9_HUMAN, sp|Q9Y5H8|PCDA3_HUMAN, sp|Q9Y5I0|PCDAD_HUMAN, sp|Q9UN75|PCDAC_HUMAN, sp|Q9Y5I2|PCDAA_HUMAN, sp|Q9Y5I1|PCDAB_HUMAN, sp|Q9Y5H6|PCDA8_HUMAN, sp|Q9UN73|PCDA6_HUMAN	tr|L8ICD1|L8ICD1_9CETA
OG0000066	sp|Q8NGR8|OR1L8_HUMAN	tr|L8HNL5|L8HNL5_9CETA, tr|L8HL91|L8HL91_9CETA, tr|L8HL87|L8HL87_9CETA
OG0000066	sp|Q8NH93|OR1L3_HUMAN	tr|L8I3E1|L8I3E1_9CETA
OG0000066	sp|Q8NH94|OR1L1_HUMAN	tr|L8I6Y2|L8I6Y2_9CETA, tr|L8I4L1|L8I4L1_9CETA
OG0000069	sp|Q8WX39|LCN9_HUMAN	tr|L8J2J8|L8J2J8_9CETA, tr|L8I407|L8I407_9CETA, tr|L8I255|L8I255_9CETA, tr|L8HN88|L8HN88_9CETA, tr|L8HMI4|L8HMI4_9CETA, tr|L8IBZ5|L8IBZ5_9CETA, tr|L8HQP6|L8HQP6_9CETA, tr|L8HN14|L8HN14_9CETA, tr|L8HLF7|L8HLF7_9CETA, tr|L8ILT5|L8ILT5_9CETA, tr|L8IJG5|L8IJG5_9CETA, tr|L8IIW5|L8IIW5_9CETA, tr|L8IJG3|L8IJG3_9CETA, tr|L8IK34|L8IK34_9CETA, tr|L8IMY2|L8IMY2_9CETA
OG0000071	sp|Q86WZ6|ZN227_HUMAN, sp|Q14590|ZN235_HUMAN, sp|Q9UJU3|ZN112_HUMAN, sp|A6NK53|ZN233_HUMAN, sp|Q9NYT6|ZN226_HUMAN, sp|Q02386|ZNF45_HUMAN, sp|Q14588|ZN234_HUMAN, sp|Q9UK10|ZN225_HUMAN, sp|Q9NZL3|ZN224_HUMAN, sp|Q2VY69|ZN284_HUMAN, sp|Q9UK13|ZN221_HUMAN, sp|Q9UK12|ZN222_HUMAN, sp|Q12901|ZN155_HUMAN, sp|Q9UIE0|ZN230_HUMAN, sp|Q9UK11|ZN223_HUMAN	tr|L8IJK4|L8IJK4_9CETA
OG0000072	tr|Q9BZC5|Q9BZC5_HUMAN, tr|A0A126GWI2|A0A126GWI2_HUMAN, sp|A4D2G3|O2A25_HUMAN, sp|Q96R45|OR2A7_HUMAN, sp|O95047|OR2A4_HUMAN, tr|A0A2R8YEH3|A0A2R8YEH3_HUMAN, tr|A0A2R8YEV3|A0A2R8YEV3_HUMAN, sp|Q8NGT9|OR2A1_HUMAN, tr|A0A2R8YEG4|A0A2R8YEG4_HUMAN, tr|A0A126GWB0|A0A126GWB0_HUMAN, sp|Q6IF42|OR2A2_HUMAN, tr|A0A4W9AIG4|A0A4W9AIG4_HUMAN, sp|Q96R47|O2A14_HUMAN, sp|Q8NGT7|O2A12_HUMAN, sp|Q96R48|OR2A5_HUMAN	tr|L8J270|L8J270_9CETA
OG0000074	sp|Q8WZ94|OR5P3_HUMAN	tr|L8J1X4|L8J1X4_9CETA
OG0000074	sp|Q8WZ92|OR5P2_HUMAN	tr|L8J1W8|L8J1W8_9CETA, tr|L8J0K0|L8J0K0_9CETA, tr|L8IZZ5|L8IZZ5_9CETA, tr|L8J000|L8J000_9CETA, tr|L8J3L4|L8J3L4_9CETA, tr|L8IZY9|L8IZY9_9CETA, tr|L8J0I9|L8J0I9_9CETA, tr|L8IT21|L8IT21_9CETA, tr|L8J1W2|L8J1W2_9CETA, tr|L8J467|L8J467_9CETA, tr|L8J3K9|L8J3K9_9CETA, tr|L8J487|L8J487_9CETA
OG0000076	sp|Q8NGH3|OR2D3_HUMAN	tr|L8J0H7|L8J0H7_9CETA, tr|L8HWQ0|L8HWQ0_9CETA, tr|L8HWQ5|L8HWQ5_9CETA, tr|L8HWK5|L8HWK5_9CETA, tr|L8HY96|L8HY96_9CETA, tr|L8HYZ4|L8HYZ4_9CETA, tr|L8HYZ8|L8HYZ8_9CETA, tr|L8HVJ4|L8HVJ4_9CETA, tr|L8HVJ9|L8HVJ9_9CETA, tr|L8HWK2|L8HWK2_9CETA, tr|L8HY92|L8HY92_9CETA, tr|L8HLI6|L8HLI6_9CETA, tr|L8IL98|L8IL98_9CETA, tr|L8HLA4|L8HLA4_9CETA
OG0000077	sp|Q8NGJ1|OR4D6_HUMAN	tr|L8I1R2|L8I1R2_9CETA, tr|L8I1R9|L8I1R9_9CETA, tr|L8HY98|L8HY98_9CETA, tr|L8HZA2|L8HZA2_9CETA, tr|L8HZ72|L8HZ72_9CETA, tr|L8HZ64|L8HZ64_9CETA, tr|L8I9H3|L8I9H3_9CETA, tr|L8IBE0|L8IBE0_9CETA, tr|L8ICE5|L8ICE5_9CETA, tr|L8I9I4|L8I9I4_9CETA, tr|L8I8T8|L8I8T8_9CETA, tr|L8I9H9|L8I9H9_9CETA, tr|L8I8T4|L8I8T4_9CETA, tr|L8IBE5|L8IBE5_9CETA
OG0000079	sp|Q8NGZ0|O2AJ1_HUMAN	tr|L8HMZ6|L8HMZ6_9CETA, tr|L8HQD5|L8HQD5_9CETA, tr|L8ITN9|L8ITN9_9CETA, tr|L8IQA7|L8IQA7_9CETA, tr|L8IST7|L8IST7_9CETA, tr|L8IR39|L8IR39_9CETA, tr|L8IST3|L8IST3_9CETA, tr|L8IR34|L8IR34_9CETA, tr|L8HMY3|L8HMY3_9CETA, tr|L8HP49|L8HP49_9CETA, tr|L8IPM8|L8IPM8_9CETA, tr|L8HLS2|L8HLS2_9CETA, tr|L8IWF3|L8IWF3_9CETA
OG0000080	sp|Q9UGF7|O12D3_HUMAN	tr|L8I428|L8I428_9CETA, tr|L8HPN6|L8HPN6_9CETA, tr|L8I4T5|L8I4T5_9CETA, tr|L8I4T2|L8I4T2_9CETA, tr|L8IND5|L8IND5_9CETA, tr|L8IB35|L8IB35_9CETA, tr|L8I423|L8I423_9CETA, tr|L8I1D4|L8I1D4_9CETA, tr|L8I2G0|L8I2G0_9CETA, tr|L8I272|L8I272_9CETA, tr|L8I4T9|L8I4T9_9CETA, tr|L8I2G2|L8I2G2_9CETA, tr|L8I1D8|L8I1D8_9CETA
OG0000085	sp|Q8NGJ2|O52H1_HUMAN	tr|L8HYX3|L8HYX3_9CETA, tr|L8HY83|L8HY83_9CETA
OG0000085	sp|Q96RD2|O52B2_HUMAN	tr|L8HWJ2|L8HWJ2_9CETA, tr|L8HVI3|L8HVI3_9CETA, tr|L8IKE3|L8IKE3_9CETA, tr|L8I0C0|L8I0C0_9CETA, tr|L8J2F8|L8J2F8_9CETA, tr|L8J2T6|L8J2T6_9CETA, tr|L8HN83|L8HN83_9CETA, tr|L8I665|L8I665_9CETA, tr|L8HYB0|L8HYB0_9CETA
OG0000086	sp|Q9UKJ8|ADA21_HUMAN	tr|L8J0A9|L8J0A9_9CETA
OG0000086	sp|O43506|ADA20_HUMAN	tr|L8J2M0|L8J2M0_9CETA
OG0000086	sp|Q9UKF5|ADA29_HUMAN	tr|L8J2D0|L8J2D0_9CETA, tr|L8HVY8|L8HVY8_9CETA, tr|L8HM97|L8HM97_9CETA, tr|L8HN75|L8HN75_9CETA, tr|L8IV34|L8IV34_9CETA, tr|L8IS97|L8IS97_9CETA, tr|L8ITX9|L8ITX9_9CETA, tr|L8IQS2|L8IQS2_9CETA
OG0000087	sp|Q04695|K1C17_HUMAN	tr|L8IFM9|L8IFM9_9CETA
OG0000087	sp|P19012|K1C15_HUMAN	tr|L8I3U3|L8I3U3_9CETA
OG0000087	sp|P13646|K1C13_HUMAN	tr|L8I2P6|L8I2P6_9CETA
OG0000087	sp|P13645|K1C10_HUMAN, sp|P35527|K1C9_HUMAN	tr|L8HMJ6|L8HMJ6_9CETA
OG0000087	sp|P08779|K1C16_HUMAN, sp|P02533|K1C14_HUMAN	tr|L8HP74|L8HP74_9CETA
OG0000088	sp|Q8NH09|OR8S1_HUMAN	tr|L8HQ75|L8HQ75_9CETA, tr|L8HQW1|L8HQW1_9CETA, tr|L8HQ70|L8HQ70_9CETA, tr|L8HMC2|L8HMC2_9CETA, tr|L8HNI9|L8HNI9_9CETA, tr|L8HZF5|L8HZF5_9CETA, tr|L8I156|L8I156_9CETA, tr|L8I208|L8I208_9CETA, tr|L8I205|L8I205_9CETA, tr|L8HZF1|L8HZF1_9CETA, tr|L8HNI4|L8HNI4_9CETA, tr|L8HYK7|L8HYK7_9CETA
OG0000089	sp|Q8NGI0|O52N2_HUMAN	tr|L8IIN2|L8IIN2_9CETA
OG0000089	sp|Q8NH56|O52N5_HUMAN	tr|L8II49|L8II49_9CETA
OG0000089	sp|Q8NH53|O52N1_HUMAN	tr|L8ILI5|L8ILI5_9CETA
OG0000089	sp|Q8NGI2|O52N4_HUMAN	tr|L8ILH6|L8ILH6_9CETA, tr|L8HRN5|L8HRN5_9CETA, tr|L8IKF3|L8IKF3_9CETA, tr|L8ILH9|L8ILH9_9CETA, tr|L8IHH1|L8IHH1_9CETA, tr|L8II45|L8II45_9CETA
OG0000090	sp|P0DP25|CALM3_HUMAN	tr|L8I8Z0|L8I8Z0_9CETA, tr|L8IYP5|L8IYP5_9CETA, tr|L8ILQ4|L8ILQ4_9CETA
OG0000090	sp|Q9NZT1|CALL5_HUMAN	tr|L8IBR1|L8IBR1_9CETA, tr|L8I8W7|L8I8W7_9CETA
OG0000090	sp|P27482|CALL3_HUMAN	tr|L8IZ76|L8IZ76_9CETA, tr|L8J041|L8J041_9CETA, tr|L8IJ39|L8IJ39_9CETA
OG0000091	sp|Q8NH80|O10D3_HUMAN	tr|L8I5A0|L8I5A0_9CETA
OG0000091	sp|Q8NGN7|O10D4_HUMAN	tr|L8I5A3|L8I5A3_9CETA, tr|L8I0K2|L8I0K2_9CETA, tr|L8I781|L8I781_9CETA, tr|L8I5I7|L8I5I7_9CETA, tr|L8I4E5|L8I4E5_9CETA, tr|L8HL40|L8HL40_9CETA, tr|L8HMC0|L8HMC0_9CETA, tr|L8I775|L8I775_9CETA, tr|L8I4E0|L8I4E0_9CETA, tr|L8I034|L8I034_9CETA
OG0000093	sp|A8MVZ5|BTNLA_HUMAN	tr|L8HWY1|L8HWY1_9CETA
OG0000093	sp|O00481|BT3A1_HUMAN, sp|O00478|BT3A3_HUMAN, sp|P78410|BT3A2_HUMAN, sp|Q13410|BT1A1_HUMAN, sp|Q8WVV5|BT2A2_HUMAN, sp|Q7KYR7|BT2A1_HUMAN, sp|Q96KV6|BT2A3_HUMAN, sp|Q6UXE8|BTNL3_HUMAN, sp|Q6UX41|BTNL8_HUMAN, sp|Q6UXG8|BTNL9_HUMAN	tr|L8HTD6|L8HTD6_9CETA
OG0000094	tr|A0A140TA62|A0A140TA62_HUMAN, sp|O76011|KRT34_HUMAN, sp|Q15323|K1H1_HUMAN, sp|O76009|KT33A_HUMAN, sp|Q14525|KT33B_HUMAN	tr|L8I2P2|L8I2P2_9CETA
OG0000094	sp|Q92764|KRT35_HUMAN	tr|L8I3J3|L8I3J3_9CETA
OG0000094	sp|O76013|KRT36_HUMAN	tr|L8I5F4|L8I5F4_9CETA
OG0000094	sp|Q14532|K1H2_HUMAN	tr|L8I678|L8I678_9CETA
OG0000095	sp|Q96RA2|OR7D2_HUMAN, sp|Q15619|OR1C1_HUMAN, sp|O76100|OR7AA_HUMAN, sp|Q8NGA2|OR7A2_HUMAN, sp|O14581|OR7AH_HUMAN, sp|Q15622|OR7A5_HUMAN, sp|O60412|OR7C2_HUMAN, sp|O76099|OR7C1_HUMAN, sp|Q8NG95|OR7G3_HUMAN, sp|Q8NG99|OR7G2_HUMAN, sp|Q8NGA0|OR7G1_HUMAN, sp|Q8NG98|OR7D4_HUMAN	tr|L8HU04|L8HU04_9CETA
OG0000100	sp|P20813|CP2B6_HUMAN	tr|L8IY53|L8IY53_9CETA, tr|L8IUK7|L8IUK7_9CETA, tr|L8HVN9|L8HVN9_9CETA, tr|L8HYF3|L8HYF3_9CETA, tr|L8HUL3|L8HUL3_9CETA, tr|L8IF58|L8IF58_9CETA, tr|L8ISG8|L8ISG8_9CETA, tr|L8HXB7|L8HXB7_9CETA, tr|L8IE10|L8IE10_9CETA, tr|L8HWP7|L8HWP7_9CETA, tr|L8IC48|L8IC48_9CETA
OG0000101	sp|P05023|AT1A1_HUMAN	tr|L8I6U3|L8I6U3_9CETA
OG0000101	sp|P13637|AT1A3_HUMAN	tr|L8HS24|L8HS24_9CETA
OG0000101	sp|P50993|AT1A2_HUMAN	tr|L8I2U3|L8I2U3_9CETA
OG0000101	sp|P54707|AT12A_HUMAN	tr|L8IXT1|L8IXT1_9CETA
OG0000101	sp|P20648|ATP4A_HUMAN	tr|L8HV65|L8HV65_9CETA
OG0000101	sp|Q13733|AT1A4_HUMAN	tr|L8I562|L8I562_9CETA
OG0000102	sp|A0A2R8Y4L2|RA1L3_HUMAN	tr|L8I6N7|L8I6N7_9CETA
OG0000102	sp|P51991|ROA3_HUMAN	tr|L8IHG8|L8IHG8_9CETA, tr|L8ITQ8|L8ITQ8_9CETA, tr|L8I2F5|L8I2F5_9CETA, tr|L8IC78|L8IC78_9CETA
OG0000102	sp|P09651|ROA1_HUMAN	tr|L8I539|L8I539_9CETA
OG0000104	sp|Q96PL5|ERMAP_HUMAN	tr|L8IAW7|L8IAW7_9CETA, tr|L8HU50|L8HU50_9CETA, tr|L8HUP0|L8HUP0_9CETA, tr|L8I0V0|L8I0V0_9CETA, tr|L8HWP1|L8HWP1_9CETA, tr|L8IFP5|L8IFP5_9CETA, tr|L8HLI3|L8HLI3_9CETA, tr|L8HPC7|L8HPC7_9CETA, tr|L8I9B1|L8I9B1_9CETA, tr|L8HL03|L8HL03_9CETA, tr|L8HMR7|L8HMR7_9CETA
OG0000105	sp|P55289|CAD12_HUMAN	tr|L8I373|L8I373_9CETA
OG0000105	sp|Q13634|CAD18_HUMAN	tr|L8IBF9|L8IBF9_9CETA
OG0000105	sp|P55285|CADH6_HUMAN	tr|L8J3E7|L8J3E7_9CETA
OG0000105	sp|Q9ULB4|CADH9_HUMAN	tr|L8IWS3|L8IWS3_9CETA
OG0000105	sp|Q9Y6N8|CAD10_HUMAN	tr|L8IRL6|L8IRL6_9CETA
OG0000106	sp|P38159|RBMX_HUMAN	tr|L8HT81|L8HT81_9CETA
OG0000106	sp|Q96E39|RMXL1_HUMAN, sp|P0C7P1|RBY1D_HUMAN, sp|A6NEQ0|RBY1E_HUMAN, sp|P0DJD4|RBY1C_HUMAN, sp|P0DJD3|RBY1A_HUMAN, sp|A6NDE4|RBY1B_HUMAN, sp|Q15415|RBY1F_HUMAN, sp|O75526|RMXL2_HUMAN, sp|Q8N7X1|RMXL3_HUMAN	tr|L8IZY5|L8IZY5_9CETA
OG0000107	sp|P80748|LV321_HUMAN, sp|A0A075B6K2|LV312_HUMAN, sp|A0A075B6K5|LV39_HUMAN	tr|L8HRP8|L8HRP8_9CETA
OG0000107	sp|P01715|LV301_HUMAN, sp|A0A075B6J6|LV322_HUMAN, sp|P01718|LV327_HUMAN, sp|A0A075B6K4|LV310_HUMAN, sp|A0A075B6K0|LV316_HUMAN, sp|P01717|LV325_HUMAN	tr|L8HRQ3|L8HRQ3_9CETA, tr|L8HU32|L8HU32_9CETA
OG0000108	sp|A0A075B6K6|LV403_HUMAN, sp|A0A0B4J1Y8|LV949_HUMAN, sp|A0A075B6H9|LV469_HUMAN, sp|A0A075B6I1|LV460_HUMAN, sp|P12018|VPREB_HUMAN, sp|A0A0A0MRZ9|LV552_HUMAN, sp|A0A075B6I3|LVK55_HUMAN, sp|A0A075B6J1|LV537_HUMAN, sp|A0A087WSX0|LV545_HUMAN, sp|A0A0G2JS06|LV539_HUMAN, sp|A0A075B6I7|LV548_HUMAN	tr|L8HT25|L8HT25_9CETA
OG0000114	sp|P48741|HSP77_HUMAN, sp|P17066|HSP76_HUMAN	tr|L8I314|L8I314_9CETA
OG0000114	sp|P34931|HS71L_HUMAN	tr|L8I1Z6|L8I1Z6_9CETA
OG0000114	sp|P0DMV9|HS71B_HUMAN, sp|P0DMV8|HS71A_HUMAN	tr|L8HNW7|L8HNW7_9CETA, tr|L8HL28|L8HL28_9CETA
OG0000116	sp|Q8NGG7|OR8A1_HUMAN	tr|L8HYV7|L8HYV7_9CETA, tr|L8I2G4|L8I2G4_9CETA, tr|L8I2Q1|L8I2Q1_9CETA, tr|L8I4D4|L8I4D4_9CETA, tr|L8I1M7|L8I1M7_9CETA, tr|L8I519|L8I519_9CETA, tr|L8I2P7|L8I2P7_9CETA, tr|L8I1M4|L8I1M4_9CETA, tr|L8HKK5|L8HKK5_9CETA, tr|L8IJT0|L8IJT0_9CETA
OG0000117	sp|P16402|H13_HUMAN	tr|L8IQN4|L8IQN4_9CETA
OG0000117	sp|P16401|H15_HUMAN	tr|L8HXY5|L8HXY5_9CETA
OG0000117	sp|P60008|HILS1_HUMAN, sp|P22492|H1T_HUMAN, sp|P16403|H12_HUMAN	tr|L8IS72|L8IS72_9CETA
OG0000117	sp|P10412|H14_HUMAN	tr|L8IQN8|L8IQN8_9CETA, tr|L8ITU9|L8ITU9_9CETA
OG0000118	sp|P31512|FMO4_HUMAN	tr|L8I7Q9|L8I7Q9_9CETA
OG0000118	sp|P31513|FMO3_HUMAN	tr|L8I8K7|L8I8K7_9CETA
OG0000118	sp|O60774|FMO6_HUMAN	tr|L8I5U0|L8I5U0_9CETA
