Orthogroup	Homo_sapiens	Sapajus_apella
OG0000042	sp|P0C629|O10J4_HUMAN	tr|A0A6J3GH18|A0A6J3GH18_SAPAP
OG0000042	sp|Q5JRS4|O10J3_HUMAN	tr|A0A6J3GFK6|A0A6J3GFK6_SAPAP
OG0000042	sp|Q8NGY7|O10J6_HUMAN	tr|A0A6J3GH23|A0A6J3GH23_SAPAP
OG0000042	sp|Q8NHC4|O10J5_HUMAN	tr|A0A6J3GFL0|A0A6J3GFL0_SAPAP
OG0000042	sp|P30954|O10J1_HUMAN	tr|A0A6J3GFE9|A0A6J3GFE9_SAPAP, tr|A0A6J3GFJ1|A0A6J3GFJ1_SAPAP, tr|A0A6J3GFF6|A0A6J3GFF6_SAPAP
OG0000044	sp|Q9Y5F3|PCDB1_HUMAN, sp|Q9Y5F0|PCDBD_HUMAN, sp|Q9UN66|PCDB8_HUMAN, sp|Q9NRJ7|PCDBG_HUMAN, sp|Q9Y5E8|PCDBF_HUMAN, sp|Q9Y5E4|PCDB5_HUMAN, sp|Q9Y5E3|PCDB6_HUMAN, sp|Q9Y5E5|PCDB4_HUMAN, sp|Q9Y5E6|PCDB3_HUMAN, sp|Q9Y5E7|PCDB2_HUMAN, sp|Q9UN67|PCDBA_HUMAN, sp|Q9Y5E1|PCDB9_HUMAN, sp|Q9Y5E2|PCDB7_HUMAN, sp|Q9Y5E9|PCDBE_HUMAN, sp|Q96TA0|PCDBI_HUMAN, sp|Q9Y5F1|PCDBC_HUMAN, sp|Q9Y5F2|PCDBB_HUMAN	tr|A0A6J3FL53|A0A6J3FL53_SAPAP
OG0000048	sp|P08779|K1C16_HUMAN	tr|A0A6J3HZX0|A0A6J3HZX0_SAPAP
OG0000048	sp|P02533|K1C14_HUMAN	tr|A0A6J3HZ83|A0A6J3HZ83_SAPAP
OG0000048	sp|Q04695|K1C17_HUMAN	tr|A0A6J3HZA4|A0A6J3HZA4_SAPAP
OG0000048	sp|P08727|K1C19_HUMAN	tr|A0A6J3I001|A0A6J3I001_SAPAP
OG0000048	sp|P19012|K1C15_HUMAN	tr|A0A6J3HZY3|A0A6J3HZY3_SAPAP
OG0000048	sp|P13646|K1C13_HUMAN	tr|A0A6J3HZZ6|A0A6J3HZZ6_SAPAP
OG0000048	sp|P35527|K1C9_HUMAN	tr|A0A6J3HYX4|A0A6J3HYX4_SAPAP
OG0000048	sp|P13645|K1C10_HUMAN, sp|Q99456|K1C12_HUMAN	tr|A0A6J3HZY5|A0A6J3HZY5_SAPAP
OG0000049	sp|P62854|RS26_HUMAN	tr|A0A6J3FD06|A0A6J3FD06_SAPAP, tr|A0A6J3IWR3|A0A6J3IWR3_SAPAP, tr|A0A6J3HGD1|A0A6J3HGD1_SAPAP
OG0000049	sp|Q5JNZ5|RS26L_HUMAN	tr|A0A6J3G3D6|A0A6J3G3D6_SAPAP, tr|A0A6J3GT02|A0A6J3GT02_SAPAP, tr|A0A6J3FK34|A0A6J3FK34_SAPAP, tr|A0A6J3J727|A0A6J3J727_SAPAP, tr|A0A6J3JSB2|A0A6J3JSB2_SAPAP, tr|A0A6J3GI48|A0A6J3GI48_SAPAP, tr|A0A6J3G6Y8|A0A6J3G6Y8_SAPAP, tr|A0A6J3GD08|A0A6J3GD08_SAPAP, tr|A0A6J3HMA9|A0A6J3HMA9_SAPAP, tr|A0A6J3HDF8|A0A6J3HDF8_SAPAP, tr|A0A6J3EYH7|A0A6J3EYH7_SAPAP, tr|A0A6J3GHZ8|A0A6J3GHZ8_SAPAP
OG0000050	sp|Q8IX95|CTGE3_HUMAN	tr|A0A6J3J8I0|A0A6J3J8I0_SAPAP, tr|A0A6J3F3J1|A0A6J3F3J1_SAPAP, tr|A0A6J3GZ08|A0A6J3GZ08_SAPAP, tr|A0A6J3HG05|A0A6J3HG05_SAPAP, tr|A0A6J3GFY1|A0A6J3GFY1_SAPAP, tr|A0A6J3HCI3|A0A6J3HCI3_SAPAP, tr|A0A6J3FM50|A0A6J3FM50_SAPAP, tr|A0A6J3GWW3|A0A6J3GWW3_SAPAP, tr|A0A6J3IJ16|A0A6J3IJ16_SAPAP, tr|A0A6J3EYG9|A0A6J3EYG9_SAPAP, tr|A0A6J3INB8|A0A6J3INB8_SAPAP, tr|A0A6J3I9C8|A0A6J3I9C8_SAPAP, tr|A0A6J3IR31|A0A6J3IR31_SAPAP, tr|A0A6J3IR78|A0A6J3IR78_SAPAP, tr|A0A6J3IJL5|A0A6J3IJL5_SAPAP, tr|A0A6J3IPN0|A0A6J3IPN0_SAPAP
OG0000052	sp|Q9UFV1|TBC29_HUMAN, sp|Q86UD7|TBC26_HUMAN, sp|Q2M2D7|TBC28_HUMAN, sp|P35125|UBP6_HUMAN, sp|A0A087X179|TBC3E_HUMAN, sp|Q6IPX1|TBC3C_HUMAN, sp|Q8IZP1|TBC3A_HUMAN, sp|A0A087X1G2|TBC3K_HUMAN, sp|A6NER0|TBC3F_HUMAN, sp|B9A6J9|TBC3L_HUMAN, sp|A0A087WVF3|TBC3D_HUMAN, sp|A0A087WXS9|TBC3I_HUMAN, sp|P0C7X1|TBC3H_HUMAN, sp|Q6DHY5|TBC3G_HUMAN, sp|A6NDS4|TBC3B_HUMAN	tr|A0A6J3HHB8|A0A6J3HHB8_SAPAP
OG0000054	tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|P0DW11|TFKL6_HUMAN	tr|A0A6J3HHV3|A0A6J3HHV3_SAPAP
OG0000055	sp|Q8TF45|ZN418_HUMAN	tr|A0A6J3GMV8|A0A6J3GMV8_SAPAP
OG0000055	sp|Q7Z340|ZN551_HUMAN	tr|A0A6J3GMR1|A0A6J3GMR1_SAPAP
OG0000055	sp|Q6P9A1|ZN530_HUMAN	tr|A0A6J3GM84|A0A6J3GM84_SAPAP
OG0000055	sp|Q68DI1|ZN776_HUMAN	tr|A0A6J3GMZ3|A0A6J3GMZ3_SAPAP
OG0000055	sp|Q96SQ5|ZN587_HUMAN, sp|Q8TAU3|ZN417_HUMAN	tr|A0A6J3GMX8|A0A6J3GMX8_SAPAP
OG0000056	sp|P99999|CYC_HUMAN	tr|A0A6J3IJZ0|A0A6J3IJZ0_SAPAP, tr|A0A6J3HIU8|A0A6J3HIU8_SAPAP, tr|A0A6J3IC71|A0A6J3IC71_SAPAP, tr|A0A6J3GZB2|A0A6J3GZB2_SAPAP, tr|A0A6J3ERS4|A0A6J3ERS4_SAPAP, tr|A0A6J3J8Z7|A0A6J3J8Z7_SAPAP, tr|A0A6J3HN72|A0A6J3HN72_SAPAP, tr|A0A6J3F5C0|A0A6J3F5C0_SAPAP, tr|A0A6J3IZ37|A0A6J3IZ37_SAPAP, tr|A0A6J3JL39|A0A6J3JL39_SAPAP, tr|A0A6J3GAH0|A0A6J3GAH0_SAPAP, tr|A0A6J3J7N5|A0A6J3J7N5_SAPAP, tr|A0A6J3F257|A0A6J3F257_SAPAP, tr|A0A6J3IKS1|A0A6J3IKS1_SAPAP
OG0000059	sp|P59539|T2R45_HUMAN, sp|P59538|T2R31_HUMAN, sp|P59537|T2R43_HUMAN, sp|P59540|T2R46_HUMAN	tr|A0A6J3FY96|A0A6J3FY96_SAPAP
OG0000059	sp|P59544|T2R50_HUMAN	tr|A0A6J3FYA3|A0A6J3FYA3_SAPAP, tr|A0A6J3FWM4|A0A6J3FWM4_SAPAP
OG0000059	sp|P59542|T2R19_HUMAN, sp|P0DSN6|T2R33_HUMAN, sp|P0DTE0|T2R36_HUMAN, sp|P59543|T2R20_HUMAN	tr|A0A6J3FWM1|A0A6J3FWM1_SAPAP
OG0000060	sp|P63096|GNAI1_HUMAN	tr|A0A6J3HQD8|A0A6J3HQD8_SAPAP
OG0000060	sp|P08754|GNAI3_HUMAN	tr|A0A6J3FK57|A0A6J3FK57_SAPAP
OG0000060	sp|P04899|GNAI2_HUMAN	tr|A0A6J3IV12|A0A6J3IV12_SAPAP
OG0000060	sp|P09471|GNAO_HUMAN	tr|A0A6J3IBA8|A0A6J3IBA8_SAPAP
OG0000060	sp|A8MTJ3|GNAT3_HUMAN	tr|A0A6J3HQK6|A0A6J3HQK6_SAPAP
OG0000060	sp|P19087|GNAT2_HUMAN	tr|A0A6J3FK52|A0A6J3FK52_SAPAP
OG0000060	sp|P11488|GNAT1_HUMAN	tr|A0A6J3ITC3|A0A6J3ITC3_SAPAP
OG0000061	sp|P34931|HS71L_HUMAN	tr|A0A6J3H4W5|A0A6J3H4W5_SAPAP
OG0000061	sp|P11021|BIP_HUMAN	tr|A0A6J3FNZ9|A0A6J3FNZ9_SAPAP
OG0000061	sp|P11142|HSP7C_HUMAN	tr|A0A6J3IEV4|A0A6J3IEV4_SAPAP
OG0000061	sp|P54652|HSP72_HUMAN	tr|A0A6J3F8A5|A0A6J3F8A5_SAPAP
OG0000061	sp|P48741|HSP77_HUMAN, sp|P17066|HSP76_HUMAN	tr|A0A6J3IY50|A0A6J3IY50_SAPAP
OG0000061	sp|P0DMV8|HS71A_HUMAN, sp|P0DMV9|HS71B_HUMAN	tr|A0A6J3HEP2|A0A6J3HEP2_SAPAP
OG0000062	sp|P08238|HS90B_HUMAN	tr|A0A6J3JMT1|A0A6J3JMT1_SAPAP
OG0000062	sp|Q58FG1|HS904_HUMAN	tr|A0A6J3JP33|A0A6J3JP33_SAPAP, tr|A0A6J3HG28|A0A6J3HG28_SAPAP, tr|A0A6J3JND2|A0A6J3JND2_SAPAP
OG0000062	sp|Q58FF7|H90B3_HUMAN	tr|A0A6J3GDG7|A0A6J3GDG7_SAPAP
OG0000062	sp|Q58FG0|HS905_HUMAN, sp|Q58FF8|H90B2_HUMAN, sp|Q58FF6|H90B4_HUMAN, sp|Q14568|HS902_HUMAN, sp|P07900|HS90A_HUMAN	tr|A0A6J3IL12|A0A6J3IL12_SAPAP
OG0000064	sp|Q9UIE0|ZN230_HUMAN	tr|A0A6J3GKV8|A0A6J3GKV8_SAPAP
OG0000064	sp|Q9NZL3|ZN224_HUMAN	tr|A0A6J3GKZ2|A0A6J3GKZ2_SAPAP
OG0000064	sp|Q14588|ZN234_HUMAN	tr|A0A6J3GMM1|A0A6J3GMM1_SAPAP
OG0000064	sp|Q9UK10|ZN225_HUMAN	tr|A0A6J3GL81|A0A6J3GL81_SAPAP
OG0000064	sp|Q9UK13|ZN221_HUMAN	tr|A0A6J3GL86|A0A6J3GL86_SAPAP
OG0000065	sp|Q96R09|OR5B2_HUMAN	tr|A0A6J3IA52|A0A6J3IA52_SAPAP
OG0000065	sp|Q96R08|OR5BC_HUMAN	tr|A0A6J3IAF8|A0A6J3IAF8_SAPAP
OG0000065	sp|A6NL26|OR5BL_HUMAN	tr|A0A6J3I8S0|A0A6J3I8S0_SAPAP, tr|A0A6J3I7I3|A0A6J3I7I3_SAPAP, tr|A0A6J3IB39|A0A6J3IB39_SAPAP, tr|A0A6J3HGH4|A0A6J3HGH4_SAPAP
OG0000065	sp|Q8NGF7|OR5BH_HUMAN	tr|A0A6J3I7I2|A0A6J3I7I2_SAPAP
OG0000065	sp|Q8NH48|OR5B3_HUMAN	tr|A0A6J3I6T6|A0A6J3I6T6_SAPAP, tr|A0A6J3I9J7|A0A6J3I9J7_SAPAP
OG0000066	sp|P83881|RL36A_HUMAN	tr|A0A6J3G0I4|A0A6J3G0I4_SAPAP, tr|A0A6J3FEZ6|A0A6J3FEZ6_SAPAP, tr|A0A6J3JL54|A0A6J3JL54_SAPAP
OG0000066	sp|Q969Q0|RL36L_HUMAN	tr|A0A6J3EZ31|A0A6J3EZ31_SAPAP, tr|A0A6J3F499|A0A6J3F499_SAPAP, tr|A0A6J3G6L1|A0A6J3G6L1_SAPAP, tr|A0A6J3FWG0|A0A6J3FWG0_SAPAP, tr|A0A6J3JBU2|A0A6J3JBU2_SAPAP, tr|A0A6J3H467|A0A6J3H467_SAPAP, tr|A0A6J3JL64|A0A6J3JL64_SAPAP, tr|A0A6J3J268|A0A6J3J268_SAPAP, tr|A0A6J3GYQ9|A0A6J3GYQ9_SAPAP
OG0000067	sp|Q8IUE6|H2A2B_HUMAN	tr|A0A6J3GYP5|A0A6J3GYP5_SAPAP, tr|A0A6J3H3B3|A0A6J3H3B3_SAPAP, tr|A0A6J3FW33|A0A6J3FW33_SAPAP, tr|A0A6J3H0I9|A0A6J3H0I9_SAPAP, tr|A0A6J3HE36|A0A6J3HE36_SAPAP, tr|A0A6J3HB05|A0A6J3HB05_SAPAP, tr|A0A6J3H0S6|A0A6J3H0S6_SAPAP, tr|A0A6J3HUW8|A0A6J3HUW8_SAPAP, tr|A0A6J3H3H4|A0A6J3H3H4_SAPAP, tr|A0A6J3H1S9|A0A6J3H1S9_SAPAP, tr|A0A6J3H8I1|A0A6J3H8I1_SAPAP, tr|A0A6J3EUZ1|A0A6J3EUZ1_SAPAP, tr|A0A6J3H1T4|A0A6J3H1T4_SAPAP
OG0000070	sp|Q8NH06|OR1P1_HUMAN	tr|A0A6J3IEA8|A0A6J3IEA8_SAPAP
OG0000070	sp|Q8NGS1|OR1J4_HUMAN, sp|Q8NGS2|OR1J2_HUMAN, sp|Q8NGS3|OR1J1_HUMAN, sp|P30953|OR1E1_HUMAN, sp|P47887|OR1E2_HUMAN, sp|Q8WZA6|OR1E3_HUMAN, sp|Q8NGR3|OR1K1_HUMAN, sp|Q96R84|OR1F2_HUMAN, sp|O43749|OR1F1_HUMAN, sp|Q15619|OR1C1_HUMAN	tr|A0A6J3EUP2|A0A6J3EUP2_SAPAP
OG0000071	sp|Q9H7R0|ZN442_HUMAN	tr|A0A6J3GVG4|A0A6J3GVG4_SAPAP
OG0000071	sp|Q8N8Z8|ZN441_HUMAN	tr|A0A6J3FP65|A0A6J3FP65_SAPAP
OG0000071	sp|P15621|ZNF44_HUMAN	tr|A0A6J3GTJ5|A0A6J3GTJ5_SAPAP, tr|A0A6J3GVG9|A0A6J3GVG9_SAPAP, tr|A0A6J3GW26|A0A6J3GW26_SAPAP
OG0000072	sp|Q9UKJ8|ADA21_HUMAN	tr|A0A6J3F882|A0A6J3F882_SAPAP, tr|A0A6J3F7U3|A0A6J3F7U3_SAPAP
OG0000072	sp|O43506|ADA20_HUMAN	tr|A0A6J3F7U0|A0A6J3F7U0_SAPAP
OG0000072	sp|Q9UKF5|ADA29_HUMAN	tr|A0A6J3ENN9|A0A6J3ENN9_SAPAP, tr|A0A6J3HJ43|A0A6J3HJ43_SAPAP, tr|A0A6J3HGT0|A0A6J3HGT0_SAPAP, tr|A0A6J3HFI6|A0A6J3HFI6_SAPAP, tr|A0A6J3F7W0|A0A6J3F7W0_SAPAP, tr|A0A6J3H0C8|A0A6J3H0C8_SAPAP, tr|A0A6J3JJG4|A0A6J3JJG4_SAPAP
OG0000073	sp|Q96RC9|OR8B4_HUMAN	tr|A0A6J3IEJ1|A0A6J3IEJ1_SAPAP, tr|A0A6J3IHP5|A0A6J3IHP5_SAPAP, tr|A0A6J3IF26|A0A6J3IF26_SAPAP, tr|A0A6J3IE51|A0A6J3IE51_SAPAP, tr|A0A6J3IFQ8|A0A6J3IFQ8_SAPAP, tr|A0A6J3IEJ6|A0A6J3IEJ6_SAPAP, tr|A0A6J3II12|A0A6J3II12_SAPAP, tr|A0A6J3IFH9|A0A6J3IFH9_SAPAP, tr|A0A6J3IGM3|A0A6J3IGM3_SAPAP, tr|A0A6J3IF22|A0A6J3IF22_SAPAP, tr|A0A6J3IE14|A0A6J3IE14_SAPAP, tr|A0A6J3IE56|A0A6J3IE56_SAPAP
OG0000076	tr|A0A2R8Y4L6|A0A2R8Y4L6_HUMAN	tr|A0A6J3I8T5|A0A6J3I8T5_SAPAP, tr|A0A6J3I806|A0A6J3I806_SAPAP
OG0000076	sp|Q8NGL3|OR5DE_HUMAN	tr|A0A6J3I7V0|A0A6J3I7V0_SAPAP
OG0000076	sp|Q8NGK9|OR5DG_HUMAN, sp|Q8NGL1|OR5DI_HUMAN	tr|A0A6J3I6X1|A0A6J3I6X1_SAPAP
OG0000076	sp|Q8NGL4|OR5DD_HUMAN	tr|A0A6J3I725|A0A6J3I725_SAPAP, tr|A0A6J3I6Y0|A0A6J3I6Y0_SAPAP
OG0000077	sp|P33261|CP2CJ_HUMAN, sp|P11712|CP2C9_HUMAN	tr|A0A6J3F7I9|A0A6J3F7I9_SAPAP
OG0000077	sp|P33260|CP2CI_HUMAN	tr|A0A6J3F7Y8|A0A6J3F7Y8_SAPAP
OG0000077	sp|P10632|CP2C8_HUMAN	tr|A0A6J3F7A9|A0A6J3F7A9_SAPAP
OG0000077	sp|P20813|CP2B6_HUMAN	tr|A0A6J3F723|A0A6J3F723_SAPAP, tr|A0A6J3FI41|A0A6J3FI41_SAPAP, tr|A0A6J3FGN2|A0A6J3FGN2_SAPAP, tr|A0A6J3FFU4|A0A6J3FFU4_SAPAP
OG0000078	sp|P29400|CO4A5_HUMAN	tr|A0A6J3FM27|A0A6J3FM27_SAPAP
OG0000078	sp|Q14031|CO4A6_HUMAN	tr|A0A6J3FMX0|A0A6J3FMX0_SAPAP
OG0000078	sp|P53420|CO4A4_HUMAN	tr|A0A6J3HTW9|A0A6J3HTW9_SAPAP
OG0000078	sp|P08572|CO4A2_HUMAN	tr|A0A6J3F8Y8|A0A6J3F8Y8_SAPAP
OG0000078	sp|Q01955|CO4A3_HUMAN	tr|A0A6J3HTX4|A0A6J3HTX4_SAPAP
OG0000078	sp|P02462|CO4A1_HUMAN	tr|A0A6J3F8V0|A0A6J3F8V0_SAPAP
OG0000079	sp|P55285|CADH6_HUMAN	tr|A0A6J3HWW3|A0A6J3HWW3_SAPAP
OG0000079	sp|P55289|CAD12_HUMAN	tr|A0A6J3HWV0|A0A6J3HWV0_SAPAP
OG0000079	sp|Q9ULB5|CADH7_HUMAN	tr|A0A6J3J5B6|A0A6J3J5B6_SAPAP
OG0000079	sp|Q9HBT6|CAD20_HUMAN	tr|A0A6J3J3W3|A0A6J3J3W3_SAPAP
OG0000079	sp|Q9Y6N8|CAD10_HUMAN	tr|A0A6J3HWW9|A0A6J3HWW9_SAPAP
OG0000079	sp|Q9ULB4|CADH9_HUMAN	tr|A0A6J3HXF3|A0A6J3HXF3_SAPAP
OG0000081	sp|P15814|IGLL1_HUMAN, sp|B9A064|IGLL5_HUMAN, sp|P01850|TRBC1_HUMAN, sp|A0A5B9|TRBC2_HUMAN, sp|A0A0A0MT76|LJ01_HUMAN, sp|P01834|IGKC_HUMAN, sp|P0CG04|IGLC1_HUMAN, sp|P0DOY2|IGLC2_HUMAN, sp|P0DOY3|IGLC3_HUMAN, sp|A0M8Q6|IGLC7_HUMAN, sp|P0CF74|IGLC6_HUMAN	tr|A0A6J3G3C3|A0A6J3G3C3_SAPAP
OG0000082	sp|Q8NGE8|OR4D9_HUMAN	tr|A0A6J3I7H1|A0A6J3I7H1_SAPAP
OG0000082	sp|Q8NGJ1|OR4D6_HUMAN	tr|A0A6J3I6T1|A0A6J3I6T1_SAPAP
OG0000082	sp|Q15615|OR4D1_HUMAN, sp|P58180|OR4D2_HUMAN	tr|A0A6J3I710|A0A6J3I710_SAPAP
OG0000082	sp|Q8NGI4|OR4DB_HUMAN	tr|A0A6J3I6S5|A0A6J3I6S5_SAPAP
OG0000082	sp|Q8NGI6|OR4DA_HUMAN	tr|A0A6J3I8I9|A0A6J3I8I9_SAPAP, tr|A0A6J3I7Q3|A0A6J3I7Q3_SAPAP
OG0000084	sp|Q8NH04|O2T27_HUMAN	tr|A0A6J3EYE1|A0A6J3EYE1_SAPAP
OG0000084	sp|O43869|OR2T1_HUMAN	tr|A0A6J3EXM0|A0A6J3EXM0_SAPAP
OG0000084	sp|Q8NHC8|OR2T6_HUMAN	tr|A0A6J3EYF4|A0A6J3EYF4_SAPAP
OG0000084	sp|Q6IF00|OR2T2_HUMAN, sp|Q8NGX2|O2T35_HUMAN	tr|A0A6J3EYE2|A0A6J3EYE2_SAPAP
OG0000084	sp|Q8NH01|O2T11_HUMAN	tr|A0A6J3EYE6|A0A6J3EYE6_SAPAP
OG0000085	sp|P50993|AT1A2_HUMAN	tr|A0A6J3GFM5|A0A6J3GFM5_SAPAP
OG0000085	sp|P05023|AT1A1_HUMAN	tr|A0A6J3FJB3|A0A6J3FJB3_SAPAP
OG0000085	sp|P13637|AT1A3_HUMAN	tr|A0A6J3FHD2|A0A6J3FHD2_SAPAP
OG0000085	sp|P54707|AT12A_HUMAN	tr|A0A6J3GD36|A0A6J3GD36_SAPAP
OG0000085	sp|P20648|ATP4A_HUMAN	tr|A0A6J3FGP9|A0A6J3FGP9_SAPAP
OG0000085	sp|Q13733|AT1A4_HUMAN	tr|A0A6J3GG07|A0A6J3GG07_SAPAP
OG0000086	sp|Q9BYQ4|KRA92_HUMAN, sp|A8MVA2|KRA96_HUMAN, sp|A8MTY7|KRA97_HUMAN, tr|A0A140TA67|A0A140TA67_HUMAN, sp|Q9BYQ0|KRA98_HUMAN, sp|Q9BYQ3|KRA93_HUMAN, sp|Q9BYQ2|KRA94_HUMAN, sp|Q9BYP9|KRA99_HUMAN	tr|A0A6J3HZB3|A0A6J3HZB3_SAPAP, tr|A0A6J3HYX6|A0A6J3HYX6_SAPAP, tr|A0A6J3I015|A0A6J3I015_SAPAP, tr|A0A6J3HZB7|A0A6J3HZB7_SAPAP
OG0000087	sp|Q8NGC1|O11G2_HUMAN	tr|A0A6J3GIN0|A0A6J3GIN0_SAPAP
OG0000087	sp|Q8NGC8|O11H7_HUMAN	tr|A0A6J3GGU4|A0A6J3GGU4_SAPAP
OG0000087	sp|Q8NGC9|O11H4_HUMAN	tr|A0A6J3GH81|A0A6J3GH81_SAPAP
OG0000087	sp|Q8NH07|O11H2_HUMAN, sp|B2RN74|O11HC_HUMAN, sp|Q8NG94|O11H1_HUMAN, sp|Q8NGC7|O11H6_HUMAN	tr|A0A6J3GGT8|A0A6J3GGT8_SAPAP
OG0000089	sp|O76009|KT33A_HUMAN	tr|A0A6J3I112|A0A6J3I112_SAPAP
OG0000089	sp|O76011|KRT34_HUMAN, tr|A0A140TA62|A0A140TA62_HUMAN	tr|A0A6J3HYY6|A0A6J3HYY6_SAPAP
OG0000089	sp|O76013|KRT36_HUMAN	tr|A0A6J3I108|A0A6J3I108_SAPAP, tr|A0A6J3HZX9|A0A6J3HZX9_SAPAP
OG0000089	sp|Q15323|K1H1_HUMAN	tr|A0A6J3HYW9|A0A6J3HYW9_SAPAP
OG0000089	sp|Q14525|KT33B_HUMAN	tr|A0A6J3I019|A0A6J3I019_SAPAP
OG0000090	sp|Q8NGP4|OR5M3_HUMAN	tr|A0A6J3I8L2|A0A6J3I8L2_SAPAP, tr|A0A6J3I6V5|A0A6J3I6V5_SAPAP
OG0000090	sp|Q8NGP3|OR5M9_HUMAN	tr|A0A6J3I7S4|A0A6J3I7S4_SAPAP
OG0000090	sp|Q8NGP6|OR5M8_HUMAN	tr|A0A6J3EVN2|A0A6J3EVN2_SAPAP, tr|A0A6J3I8K7|A0A6J3I8K7_SAPAP, tr|A0A6J3I6V1|A0A6J3I6V1_SAPAP, tr|A0A6J3I7J3|A0A6J3I7J3_SAPAP, tr|A0A6J3I6U8|A0A6J3I6U8_SAPAP
OG0000092	sp|Q08ET2|SIG14_HUMAN	tr|A0A6J3HFW2|A0A6J3HFW2_SAPAP
OG0000092	sp|P20138|CD33_HUMAN	tr|A0A6J3GQZ4|A0A6J3GQZ4_SAPAP
OG0000092	sp|O43699|SIGL6_HUMAN	tr|A0A6J3GRK9|A0A6J3GRK9_SAPAP
OG0000094	sp|Q02539|H11_HUMAN	tr|A0A6J3H3C7|A0A6J3H3C7_SAPAP
OG0000094	sp|P16403|H12_HUMAN	tr|A0A6J3H3Q0|A0A6J3H3Q0_SAPAP
OG0000094	sp|P10412|H14_HUMAN	tr|A0A6J3H1S0|A0A6J3H1S0_SAPAP
OG0000094	sp|P16402|H13_HUMAN	tr|A0A6J3H3U3|A0A6J3H3U3_SAPAP
OG0000094	sp|P16401|H15_HUMAN	tr|A0A6J3H7V8|A0A6J3H7V8_SAPAP
OG0000095	sp|P20742|PZP_HUMAN	tr|A0A6J3FWS8|A0A6J3FWS8_SAPAP, tr|A0A6J3HI45|A0A6J3HI45_SAPAP, tr|A0A6J3HD38|A0A6J3HD38_SAPAP, tr|A0A6J3HD47|A0A6J3HD47_SAPAP
OG0000095	sp|P01023|A2MG_HUMAN	tr|A0A6J3HD57|A0A6J3HD57_SAPAP, tr|A0A6J3HHA2|A0A6J3HHA2_SAPAP, tr|A0A6J3H8X8|A0A6J3H8X8_SAPAP, tr|A0A6J3FXM8|A0A6J3FXM8_SAPAP, tr|A0A6J3FY01|A0A6J3FY01_SAPAP
OG0000096	sp|Q7Z3Y8|K1C27_HUMAN	tr|A0A6J3HZ94|A0A6J3HZ94_SAPAP
OG0000096	sp|Q7Z3Z0|K1C25_HUMAN	tr|A0A6J3HYW4|A0A6J3HYW4_SAPAP
OG0000096	sp|Q7Z3Y9|K1C26_HUMAN	tr|A0A6J3I133|A0A6J3I133_SAPAP
OG0000096	sp|Q7Z3Y7|K1C28_HUMAN	tr|A0A6J3HZZ0|A0A6J3HZZ0_SAPAP
OG0000096	sp|Q2M2I5|K1C24_HUMAN	tr|A0A6J3HYT7|A0A6J3HYT7_SAPAP, tr|A0A6J3HZY0|A0A6J3HZY0_SAPAP
OG0000097	sp|P0C617|O5AL1_HUMAN	tr|A0A6J3I6V2|A0A6J3I6V2_SAPAP
OG0000097	sp|Q8NH85|OR5R1_HUMAN	tr|A0A6J3I7J8|A0A6J3I7J8_SAPAP
OG0000097	sp|P0C7N5|OR8U9_HUMAN	tr|A0A6J3I8L7|A0A6J3I8L7_SAPAP
OG0000097	sp|Q8NH10|OR8U1_HUMAN, sp|P0C7N1|OR8U8_HUMAN	tr|A0A6J3I7S9|A0A6J3I7S9_SAPAP
OG0000098	tr|A0A1B0GTE1|A0A1B0GTE1_HUMAN	tr|A0A6J3HFK2|A0A6J3HFK2_SAPAP
OG0000098	sp|Q9C0A0|CNTP4_HUMAN	tr|A0A6J3IDF6|A0A6J3IDF6_SAPAP
OG0000098	sp|Q8WYK1|CNTP5_HUMAN	tr|A0A6J3GHJ6|A0A6J3GHJ6_SAPAP
OG0000098	sp|Q9UHC6|CNTP2_HUMAN	tr|A0A6J3F6B0|A0A6J3F6B0_SAPAP
OG0000098	sp|Q9BZ76|CNTP3_HUMAN, sp|Q96NU0|CNT3B_HUMAN	tr|A0A6J3GX48|A0A6J3GX48_SAPAP
OG0000099	sp|Q9Y5Y9|SCNAA_HUMAN	tr|A0A6J3H983|A0A6J3H983_SAPAP
OG0000099	sp|Q9UI33|SCNBA_HUMAN	tr|A0A6J3H8B4|A0A6J3H8B4_SAPAP, tr|A0A6J3EX03|A0A6J3EX03_SAPAP, tr|A0A6J3IKA6|A0A6J3IKA6_SAPAP, tr|A0A6J3IJ69|A0A6J3IJ69_SAPAP, tr|A0A6J3IK89|A0A6J3IK89_SAPAP, tr|A0A6J3IJ09|A0A6J3IJ09_SAPAP, tr|A0A6J3ID80|A0A6J3ID80_SAPAP, tr|A0A6J3HA24|A0A6J3HA24_SAPAP
