Orthogroup	Homo_sapiens	Pteropus_alecto
OG0000045	sp|Q9ULB4|CADH9_HUMAN	tr|L5KZA8|L5KZA8_PTEAL
OG0000045	sp|P55285|CADH6_HUMAN	tr|L5L0L8|L5L0L8_PTEAL
OG0000045	sp|P55289|CAD12_HUMAN	tr|L5L0M3|L5L0M3_PTEAL
OG0000045	sp|Q13634|CAD18_HUMAN	tr|L5KZI6|L5KZI6_PTEAL
OG0000045	sp|Q9HBT6|CAD20_HUMAN	tr|L5KKM0|L5KKM0_PTEAL
OG0000045	sp|Q9ULB5|CADH7_HUMAN	tr|L5KHE9|L5KHE9_PTEAL
OG0000045	sp|P55286|CADH8_HUMAN	tr|L5KUI3|L5KUI3_PTEAL
OG0000045	sp|P55287|CAD11_HUMAN	tr|L5KTC7|L5KTC7_PTEAL
OG0000046	sp|A8MVZ5|BTNLA_HUMAN	tr|L5JV88|L5JV88_PTEAL
OG0000046	sp|Q16653|MOG_HUMAN	tr|L5L0T5|L5L0T5_PTEAL
OG0000046	sp|Q8WVV5|BT2A2_HUMAN, sp|Q7KYR7|BT2A1_HUMAN, sp|Q96KV6|BT2A3_HUMAN	tr|L5JW13|L5JW13_PTEAL
OG0000046	sp|Q13410|BT1A1_HUMAN	tr|L5JTK3|L5JTK3_PTEAL
OG0000046	sp|Q6UXG8|BTNL9_HUMAN	tr|L5JV44|L5JV44_PTEAL
OG0000046	sp|Q6UXE8|BTNL3_HUMAN, sp|Q6UX41|BTNL8_HUMAN	tr|L5JXN0|L5JXN0_PTEAL
OG0000047	sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A6NLC8|TFKL2_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN	tr|L5KZB3|L5KZB3_PTEAL
OG0000047	sp|Q15544|TAF11_HUMAN	tr|L5KZK2|L5KZK2_PTEAL
OG0000049	sp|O60384|ZN861_HUMAN	tr|L5KMR2|L5KMR2_PTEAL
OG0000049	sp|Q15973|ZN124_HUMAN	tr|L5KPJ5|L5KPJ5_PTEAL, tr|L5L3F4|L5L3F4_PTEAL, tr|L5KQ65|L5KQ65_PTEAL, tr|L5KD60|L5KD60_PTEAL, tr|L5L3F9|L5L3F9_PTEAL, tr|L5L2Z8|L5L2Z8_PTEAL, tr|L5K871|L5K871_PTEAL, tr|L5KNE9|L5KNE9_PTEAL, tr|L5KME6|L5KME6_PTEAL, tr|L5K5R8|L5K5R8_PTEAL, tr|L5L2Z1|L5L2Z1_PTEAL, tr|L5KPJ3|L5KPJ3_PTEAL, tr|L5KME1|L5KME1_PTEAL, tr|L5KNF0|L5KNF0_PTEAL
OG0000052	sp|P35900|K1C20_HUMAN	tr|L5JRG8|L5JRG8_PTEAL
OG0000052	sp|P19012|K1C15_HUMAN	tr|L5JTG0|L5JTG0_PTEAL
OG0000052	sp|P13646|K1C13_HUMAN	tr|L5JQ24|L5JQ24_PTEAL
OG0000052	sp|P08727|K1C19_HUMAN	tr|L5K357|L5K357_PTEAL, tr|L5JRE4|L5JRE4_PTEAL
OG0000052	sp|P02533|K1C14_HUMAN	tr|L5JRX6|L5JRX6_PTEAL
OG0000052	sp|P08779|K1C16_HUMAN	tr|L5JQ79|L5JQ79_PTEAL
OG0000052	sp|Q04695|K1C17_HUMAN	tr|L5JTF7|L5JTF7_PTEAL, tr|L5JQ19|L5JQ19_PTEAL
OG0000053	sp|P08238|HS90B_HUMAN	tr|L5JMU6|L5JMU6_PTEAL
OG0000053	sp|P07900|HS90A_HUMAN	tr|L5JR22|L5JR22_PTEAL
OG0000053	sp|Q58FG1|HS904_HUMAN	tr|L5KYX5|L5KYX5_PTEAL, tr|L5JT86|L5JT86_PTEAL, tr|L5KC41|L5KC41_PTEAL, tr|L5JVN6|L5JVN6_PTEAL, tr|L5JWH0|L5JWH0_PTEAL
OG0000053	sp|Q58FG0|HS905_HUMAN, sp|Q58FF8|H90B2_HUMAN, sp|Q58FF6|H90B4_HUMAN, sp|Q14568|HS902_HUMAN	tr|L5JZ49|L5JZ49_PTEAL
OG0000054	sp|A0A1W2PPF3|DUXB_HUMAN	tr|L5KVL8|L5KVL8_PTEAL
OG0000054	sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|O43812|DUX1_HUMAN, sp|Q6RFH8|DUX4C_HUMAN, sp|P0CJ87|DU4L4_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ85|DU4L2_HUMAN, sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ88|DU4L5_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|A6NLW8|DUXA_HUMAN	tr|L5KC55|L5KC55_PTEAL
OG0000055	sp|Q8TD57|DYH3_HUMAN	tr|L5KKQ1|L5KKQ1_PTEAL
OG0000055	sp|Q8WXX0|DYH7_HUMAN	tr|L5K2T5|L5K2T5_PTEAL
OG0000055	sp|Q6ZR08|DYH12_HUMAN	tr|L5KBB8|L5KBB8_PTEAL
OG0000055	sp|Q9P225|DYH2_HUMAN	tr|L5JZ97|L5JZ97_PTEAL
OG0000055	sp|Q9C0G6|DYH6_HUMAN	tr|L5KS43|L5KS43_PTEAL, tr|L5K7H8|L5K7H8_PTEAL
OG0000055	sp|Q9P2D7|DYH1_HUMAN	tr|L5KJE4|L5KJE4_PTEAL, tr|L5K8J6|L5K8J6_PTEAL, tr|L5KAN9|L5KAN9_PTEAL, tr|L5K8Z8|L5K8Z8_PTEAL
OG0000056	sp|Q9BZ76|CNTP3_HUMAN, sp|Q96NU0|CNT3B_HUMAN, tr|A0A1B0GTE1|A0A1B0GTE1_HUMAN	tr|L5KT94|L5KT94_PTEAL
OG0000056	sp|Q9C0A0|CNTP4_HUMAN	tr|L5KU31|L5KU31_PTEAL
OG0000056	sp|Q8WYK1|CNTP5_HUMAN	tr|L5JYY3|L5JYY3_PTEAL
OG0000056	sp|Q9UHC6|CNTP2_HUMAN	tr|L5K0V0|L5K0V0_PTEAL, tr|L5K1A7|L5K1A7_PTEAL, tr|L5K0J4|L5K0J4_PTEAL, tr|L5K374|L5K374_PTEAL
OG0000056	sp|P78357|CNTP1_HUMAN	tr|L5JRU3|L5JRU3_PTEAL, tr|L5JQ43|L5JQ43_PTEAL
OG0000060	sp|P0C0S8|H2A1_HUMAN	tr|L5JWK9|L5JWK9_PTEAL
OG0000060	sp|Q16777|H2A2C_HUMAN	tr|L5K5G0|L5K5G0_PTEAL
OG0000060	sp|Q9BTM1|H2AJ_HUMAN	tr|L5KKW4|L5KKW4_PTEAL
OG0000060	sp|P16104|H2AX_HUMAN	tr|L5KKI6|L5KKI6_PTEAL
OG0000060	sp|Q96QV6|H2A1A_HUMAN	tr|L5JTN8|L5JTN8_PTEAL
OG0000060	sp|Q6FI13|H2A2A_HUMAN	tr|L5JT99|L5JT99_PTEAL, tr|L5K3T7|L5K3T7_PTEAL
OG0000062	sp|Q96RP8|KCNA7_HUMAN	tr|L5L4J2|L5L4J2_PTEAL
OG0000062	sp|P22460|KCNA5_HUMAN	tr|L5KIP3|L5KIP3_PTEAL
OG0000062	sp|Q09470|KCNA1_HUMAN	tr|L5JTC2|L5JTC2_PTEAL
OG0000062	sp|P16389|KCNA2_HUMAN	tr|L5K560|L5K560_PTEAL, tr|L5K2X9|L5K2X9_PTEAL
OG0000062	sp|P22001|KCNA3_HUMAN	tr|L5K3J5|L5K3J5_PTEAL
OG0000062	sp|P22459|KCNA4_HUMAN	tr|L5KX80|L5KX80_PTEAL
OG0000062	sp|P17658|KCNA6_HUMAN	tr|L5JVQ6|L5JVQ6_PTEAL
OG0000063	sp|P10147|CCL3_HUMAN, sp|P16619|CL3L1_HUMAN, sp|P55774|CCL18_HUMAN, tr|A0A0G2JLY3|A0A0G2JLY3_HUMAN, sp|Q8NHW4|CC4L_HUMAN, sp|P13236|CCL4_HUMAN, sp|P13501|CCL5_HUMAN, sp|Q99616|CCL13_HUMAN, sp|Q9Y258|CCL26_HUMAN, sp|Q16627|CCL14_HUMAN, sp|O15467|CCL16_HUMAN, sp|P22362|CCL1_HUMAN, sp|Q16663|CCL15_HUMAN, sp|P55773|CCL23_HUMAN	tr|L5JU01|L5JU01_PTEAL
OG0000064	sp|P13584|CP4B1_HUMAN	tr|L5K5R1|L5K5R1_PTEAL
OG0000064	sp|Q6NT55|CP4FN_HUMAN	tr|L5JU08|L5JU08_PTEAL
OG0000064	sp|Q08477|CP4F3_HUMAN, sp|P78329|CP4F2_HUMAN, sp|Q9HCS2|CP4FC_HUMAN, sp|Q9HBI6|CP4FB_HUMAN, sp|P98187|CP4F8_HUMAN	tr|L5JRI7|L5JRI7_PTEAL
OG0000068	sp|Q6A163|K1C39_HUMAN	tr|L5JRG3|L5JRG3_PTEAL
OG0000068	sp|Q6A162|K1C40_HUMAN	tr|L5JRZ5|L5JRZ5_PTEAL
OG0000068	sp|O76013|KRT36_HUMAN	tr|L5JQ29|L5JQ29_PTEAL, tr|L5JTG4|L5JTG4_PTEAL, tr|L5JQ87|L5JQ87_PTEAL, tr|L5JTG7|L5JTG7_PTEAL, tr|L5JQ33|L5JQ33_PTEAL, tr|L5JRF3|L5JRF3_PTEAL, tr|L5JRY6|L5JRY6_PTEAL, tr|L5JRE9|L5JRE9_PTEAL, tr|L5JRY1|L5JRY1_PTEAL, tr|L5JQ84|L5JQ84_PTEAL
OG0000069	sp|Q9H0U9|TSYL1_HUMAN	tr|L5JMM1|L5JMM1_PTEAL
OG0000069	sp|Q8N831|TSYL6_HUMAN, sp|Q9H489|TSY26_HUMAN, sp|Q01105|SET_HUMAN, sp|P0DME0|SETLP_HUMAN, sp|A0A494C1R9|TSPY9_HUMAN, sp|P0CV99|TSPY4_HUMAN, sp|P0CW00|TSPY8_HUMAN, sp|P0CV98|TSPY3_HUMAN, sp|P0CW01|TSPYA_HUMAN, sp|Q01534|TSPY1_HUMAN, sp|A6NKD2|TSPY2_HUMAN, sp|Q9UJ04|TSYL4_HUMAN	tr|L5JRA5|L5JRA5_PTEAL
OG0000070	sp|P51805|PLXA3_HUMAN	tr|L5KGW2|L5KGW2_PTEAL
OG0000070	sp|Q9HCM2|PLXA4_HUMAN	tr|L5KSR0|L5KSR0_PTEAL
OG0000070	sp|O75051|PLXA2_HUMAN	tr|L5KZ93|L5KZ93_PTEAL, tr|L5KXD4|L5KXD4_PTEAL
OG0000070	sp|O60486|PLXC1_HUMAN	tr|L5KDI2|L5KDI2_PTEAL, tr|L5KPF6|L5KPF6_PTEAL, tr|L5KDV9|L5KDV9_PTEAL
OG0000070	sp|Q9UIW2|PLXA1_HUMAN	tr|L5KN15|L5KN15_PTEAL, tr|L5KP41|L5KP41_PTEAL, tr|L5KQR1|L5KQR1_PTEAL
OG0000071	sp|Q01118|SCN7A_HUMAN	tr|L5JYX7|L5JYX7_PTEAL, tr|L5KRR8|L5KRR8_PTEAL, tr|L5KQJ3|L5KQJ3_PTEAL, tr|L5L7K5|L5L7K5_PTEAL, tr|L5K2D0|L5K2D0_PTEAL, tr|L5KQX2|L5KQX2_PTEAL, tr|L5KS72|L5KS72_PTEAL, tr|L5KNL0|L5KNL0_PTEAL, tr|L5JZZ1|L5JZZ1_PTEAL, tr|L5JZ94|L5JZ94_PTEAL, tr|L5K1L9|L5K1L9_PTEAL, tr|L5K1M4|L5K1M4_PTEAL, tr|L5L5L9|L5L5L9_PTEAL, tr|L5KPD5|L5KPD5_PTEAL
OG0000072	sp|P04406|G3P_HUMAN	tr|L5KIQ4|L5KIQ4_PTEAL, tr|L5KFX8|L5KFX8_PTEAL, tr|L5JVK0|L5JVK0_PTEAL, tr|L5KZ67|L5KZ67_PTEAL, tr|L5KQG8|L5KQG8_PTEAL, tr|L5L4X1|L5L4X1_PTEAL, tr|L5KRI2|L5KRI2_PTEAL, tr|L5K4K4|L5K4K4_PTEAL, tr|L5KRM6|L5KRM6_PTEAL, tr|L5KS34|L5KS34_PTEAL, tr|L5K528|L5K528_PTEAL, tr|L5L5Y3|L5L5Y3_PTEAL, tr|L5K6M5|L5K6M5_PTEAL, tr|L5K177|L5K177_PTEAL
OG0000073	sp|P11021|BIP_HUMAN	tr|L5K9K5|L5K9K5_PTEAL, tr|L5L6K4|L5L6K4_PTEAL, tr|L5JRE6|L5JRE6_PTEAL, tr|L5JPT1|L5JPT1_PTEAL, tr|L5L7B6|L5L7B6_PTEAL, tr|L5L5M6|L5L5M6_PTEAL, tr|L5KAW2|L5KAW2_PTEAL, tr|L5KSM0|L5KSM0_PTEAL, tr|L5L640|L5L640_PTEAL, tr|L5L408|L5L408_PTEAL, tr|L5JP41|L5JP41_PTEAL, tr|L5JTB4|L5JTB4_PTEAL, tr|L5L6N8|L5L6N8_PTEAL, tr|L5KDW1|L5KDW1_PTEAL
OG0000075	sp|P10412|H14_HUMAN	tr|L5JW28|L5JW28_PTEAL
OG0000075	sp|P16401|H15_HUMAN	tr|L5JWI5|L5JWI5_PTEAL
OG0000075	sp|P16403|H12_HUMAN	tr|L5JTN0|L5JTN0_PTEAL
OG0000075	sp|P22492|H1T_HUMAN	tr|L5JUG6|L5JUG6_PTEAL
OG0000075	sp|Q02539|H11_HUMAN, sp|P60008|HILS1_HUMAN	tr|L5JTC9|L5JTC9_PTEAL
OG0000076	sp|P62750|RL23A_HUMAN	tr|L5JNM2|L5JNM2_PTEAL, tr|L5KCV5|L5KCV5_PTEAL, tr|L5K4Q2|L5K4Q2_PTEAL, tr|L5KBT6|L5KBT6_PTEAL, tr|L5KLC5|L5KLC5_PTEAL, tr|L5K6F4|L5K6F4_PTEAL, tr|L5KEZ8|L5KEZ8_PTEAL, tr|L5JWV8|L5JWV8_PTEAL, tr|L5JR23|L5JR23_PTEAL, tr|L5K972|L5K972_PTEAL, tr|L5JVI0|L5JVI0_PTEAL, tr|L5JU80|L5JU80_PTEAL, tr|L5JYW0|L5JYW0_PTEAL
OG0000077	sp|P50453|SPB9_HUMAN	tr|L5L892|L5L892_PTEAL
OG0000077	sp|P30740|ILEU_HUMAN	tr|L5JRG4|L5JRG4_PTEAL
OG0000077	sp|P29508|SPB3_HUMAN, sp|P48594|SPB4_HUMAN, sp|Q9UIV8|SPB13_HUMAN	tr|L5KIE8|L5KIE8_PTEAL
OG0000077	sp|P05120|PAI2_HUMAN, sp|P48595|SPB10_HUMAN	tr|L5KIF4|L5KIF4_PTEAL
OG0000078	sp|P09471|GNAO_HUMAN	tr|L5KX82|L5KX82_PTEAL
OG0000078	sp|P19086|GNAZ_HUMAN	tr|L5KVY9|L5KVY9_PTEAL
OG0000078	sp|P19087|GNAT2_HUMAN	tr|L5K2U7|L5K2U7_PTEAL
OG0000078	sp|A8MTJ3|GNAT3_HUMAN	tr|L5JNM1|L5JNM1_PTEAL
OG0000079	sp|P02792|FRIL_HUMAN	tr|L5L4J6|L5L4J6_PTEAL, tr|L5K722|L5K722_PTEAL, tr|L5KB38|L5KB38_PTEAL, tr|L5KSK2|L5KSK2_PTEAL, tr|L5K4H2|L5K4H2_PTEAL, tr|L5L3Y7|L5L3Y7_PTEAL, tr|L5KRT0|L5KRT0_PTEAL, tr|L5KAA5|L5KAA5_PTEAL, tr|L5KT25|L5KT25_PTEAL, tr|L5K6I8|L5K6I8_PTEAL, tr|L5JTA3|L5JTA3_PTEAL, tr|L5KSE3|L5KSE3_PTEAL, tr|L5KYH8|L5KYH8_PTEAL
OG0000082	sp|P33260|CP2CI_HUMAN, sp|P11712|CP2C9_HUMAN, sp|P33261|CP2CJ_HUMAN	tr|L5JPP4|L5JPP4_PTEAL
OG0000082	sp|P24903|CP2F1_HUMAN	tr|L5L474|L5L474_PTEAL
OG0000082	sp|P20813|CP2B6_HUMAN, sp|Q16696|CP2AD_HUMAN, sp|P11509|CP2A6_HUMAN, sp|P20853|CP2A7_HUMAN	tr|L5L4N5|L5L4N5_PTEAL
OG0000083	sp|Q53EQ6|TIGD5_HUMAN	tr|L5KK24|L5KK24_PTEAL
OG0000083	sp|P07199|CENPB_HUMAN, sp|Q8IY51|TIGD4_HUMAN, sp|Q6B0B8|TIGD3_HUMAN, sp|Q17RP2|TIGD6_HUMAN, sp|Q9Y4A0|JERKL_HUMAN, sp|Q4W5G0|TIGD2_HUMAN, sp|O75564|JERKY_HUMAN, sp|Q6NT04|TIGD7_HUMAN, sp|B2RD01|CENP1_HUMAN, sp|Q96MW7|TIGD1_HUMAN	tr|L5L4Z9|L5L4Z9_PTEAL
OG0000085	sp|Q8NH85|OR5R1_HUMAN	tr|L5K6Y4|L5K6Y4_PTEAL
OG0000085	sp|Q8NH50|OR8K5_HUMAN	tr|L5KAY6|L5KAY6_PTEAL
OG0000085	sp|Q8NH51|OR8K3_HUMAN	tr|L5K8T1|L5K8T1_PTEAL, tr|L5KZF5|L5KZF5_PTEAL, tr|L5KDX1|L5KDX1_PTEAL, tr|L5KZU7|L5KZU7_PTEAL
OG0000088	sp|Q86XU0|ZN677_HUMAN	tr|L5L1G0|L5L1G0_PTEAL
OG0000088	sp|Q7Z2F6|KRBX5_HUMAN, sp|Q14586|ZN267_HUMAN	tr|L5L3G8|L5L3G8_PTEAL, tr|L5KKJ4|L5KKJ4_PTEAL, tr|L5KQI5|L5KQI5_PTEAL, tr|L5KRQ3|L5KRQ3_PTEAL, tr|L5KS63|L5KS63_PTEAL, tr|L5L4X0|L5L4X0_PTEAL, tr|L5KCC9|L5KCC9_PTEAL, tr|L5KQC3|L5KQC3_PTEAL, tr|L5L2C1|L5L2C1_PTEAL
OG0000089	sp|Q8WWX8|SC5AB_HUMAN	tr|L5KNB9|L5KNB9_PTEAL
OG0000089	sp|A0PJK1|SC5AA_HUMAN	tr|L5KY45|L5KY45_PTEAL
OG0000089	sp|Q2M3M2|SC5A9_HUMAN	tr|L5K5S1|L5K5S1_PTEAL
OG0000089	sp|P31639|SC5A2_HUMAN	tr|L5KCP1|L5KCP1_PTEAL
OG0000089	sp|P13866|SC5A1_HUMAN	tr|L5L6M2|L5L6M2_PTEAL
OG0000089	sp|Q9NY91|SC5A4_HUMAN	tr|L5L4N8|L5L4N8_PTEAL
OG0000091	sp|Q8NGM9|OR8D4_HUMAN, sp|Q8WZ84|OR8D1_HUMAN, sp|Q9GZM6|OR8D2_HUMAN, sp|Q8NGG7|OR8A1_HUMAN, sp|Q15617|OR8G1_HUMAN, sp|Q8NG78|OR8G5_HUMAN, sp|P0DMU2|OR83P_HUMAN, sp|Q6IF36|O8G2P_HUMAN, sp|Q96RD0|OR8B2_HUMAN, sp|Q8NGG8|OR8B3_HUMAN, sp|Q15620|OR8B8_HUMAN	tr|L5KQK9|L5KQK9_PTEAL
OG0000092	sp|A0A0J9YX94|PMA6F_HUMAN, sp|A0A0J9YXQ4|PMA6E_HUMAN, sp|P0CW24|PNM6A_HUMAN, sp|Q6PEW1|ZCH12_HUMAN, sp|P0CG32|ZCC18_HUMAN, sp|A0A1B0GUJ8|PNM8C_HUMAN, sp|Q9UL41|PNMA3_HUMAN, sp|Q8ND90|PNMA1_HUMAN, sp|Q96BY2|MOAP1_HUMAN, sp|Q9UL42|PNMA2_HUMAN, sp|Q96PV4|PNMA5_HUMAN	tr|L5KGR6|L5KGR6_PTEAL
OG0000093	sp|Q99677|LPAR4_HUMAN, sp|P43657|LPAR6_HUMAN, sp|Q9Y2T6|GPR55_HUMAN, sp|Q14330|GPR18_HUMAN, sp|Q13304|GPR17_HUMAN, sp|Q9UPC5|GPR34_HUMAN, sp|O14626|GP171_HUMAN, sp|Q9BPV8|P2Y13_HUMAN, sp|Q9H244|P2Y12_HUMAN, sp|Q15391|P2Y14_HUMAN, sp|Q9BY21|GPR87_HUMAN	tr|L5KES1|L5KES1_PTEAL
OG0000094	sp|O60259|KLK8_HUMAN	tr|L5L5F0|L5L5F0_PTEAL
OG0000094	sp|Q9P0G3|KLK14_HUMAN	tr|L5L5E5|L5L5E5_PTEAL
OG0000094	sp|Q9Y5K2|KLK4_HUMAN, sp|Q9Y337|KLK5_HUMAN, sp|P49862|KLK7_HUMAN, sp|Q92876|KLK6_HUMAN	tr|L5L4C9|L5L4C9_PTEAL
OG0000094	sp|Q9UKR0|KLK12_HUMAN, sp|Q9UBX7|KLK11_HUMAN	tr|L5L624|L5L624_PTEAL
OG0000095	sp|P15121|ALDR_HUMAN	tr|L5KQY1|L5KQY1_PTEAL
OG0000095	sp|O60218|AK1BA_HUMAN, sp|C9JRZ8|AK1BF_HUMAN, sp|Q04828|AK1C1_HUMAN, sp|P52895|AK1C2_HUMAN, sp|P42330|AK1C3_HUMAN, sp|P17516|AK1C4_HUMAN, sp|Q5T2L2|AKCL1_HUMAN, sp|P51857|AK1D1_HUMAN, sp|Q96JD6|AKCL2_HUMAN	tr|L5KZV0|L5KZV0_PTEAL
OG0000097	sp|P30837|AL1B1_HUMAN	tr|L5KMV6|L5KMV6_PTEAL, tr|L5KP57|L5KP57_PTEAL
OG0000097	sp|P05091|ALDH2_HUMAN	tr|L5KTT6|L5KTT6_PTEAL
OG0000097	sp|P00352|AL1A1_HUMAN	tr|L5K983|L5K983_PTEAL
OG0000097	sp|O94788|AL1A2_HUMAN	tr|L5K3R7|L5K3R7_PTEAL
OG0000097	sp|P47895|AL1A3_HUMAN	tr|L5JVE9|L5JVE9_PTEAL
OG0000098	sp|P84243|H33_HUMAN	tr|L5JW24|L5JW24_PTEAL, tr|L5KH40|L5KH40_PTEAL, tr|L5KL36|L5KL36_PTEAL
OG0000098	sp|P68431|H31_HUMAN	tr|L5JW33|L5JW33_PTEAL, tr|L5K5F5|L5K5F5_PTEAL, tr|L5JW00|L5JW00_PTEAL, tr|L5JT92|L5JT92_PTEAL
OG0000098	sp|Q71DI3|H32_HUMAN	tr|L5K2T3|L5K2T3_PTEAL
OG0000100	sp|A0A075B6K2|LV312_HUMAN, sp|P80748|LV321_HUMAN, sp|A0A075B6K5|LV39_HUMAN, sp|P01715|LV301_HUMAN, sp|P01717|LV325_HUMAN, sp|A0A075B6K0|LV316_HUMAN, sp|A0A075B6K4|LV310_HUMAN, sp|P01718|LV327_HUMAN, sp|A0A075B6J6|LV322_HUMAN, sp|A0A0A0MS00|LV332_HUMAN, sp|P01714|LV319_HUMAN	tr|L5JS70|L5JS70_PTEAL
OG0000101	sp|Q9H207|O10A5_HUMAN, sp|Q9H208|O10A2_HUMAN	tr|L5KZP6|L5KZP6_PTEAL
OG0000101	sp|Q8NGE5|O10A7_HUMAN, sp|Q8NHC7|O14CZ_HUMAN, sp|Q8NHC6|O14L1_HUMAN, sp|Q96R54|O14A2_HUMAN, sp|Q8NGE0|O10AD_HUMAN, sp|Q8NGE3|O10P1_HUMAN, sp|Q96KK4|O10C1_HUMAN, sp|Q9H209|O10A4_HUMAN	tr|L5KZ97|L5KZ97_PTEAL
OG0000103	sp|Q9P232|CNTN3_HUMAN	tr|L5KWK2|L5KWK2_PTEAL
OG0000103	sp|O94779|CNTN5_HUMAN	tr|L5KYN3|L5KYN3_PTEAL
OG0000103	sp|Q02246|CNTN2_HUMAN	tr|L5JXU1|L5JXU1_PTEAL
OG0000103	sp|Q12860|CNTN1_HUMAN	tr|L5KAB1|L5KAB1_PTEAL
OG0000103	sp|Q9UQ52|CNTN6_HUMAN	tr|L5KVF3|L5KVF3_PTEAL
OG0000103	sp|Q8IWV2|CNTN4_HUMAN	tr|L5KUP1|L5KUP1_PTEAL
OG0000104	sp|P18621|RL17_HUMAN	tr|L5K8N1|L5K8N1_PTEAL, tr|L5KR39|L5KR39_PTEAL, tr|L5L519|L5L519_PTEAL, tr|L5K4C6|L5K4C6_PTEAL, tr|L5L3Q2|L5L3Q2_PTEAL, tr|L5K243|L5K243_PTEAL, tr|L5KXH2|L5KXH2_PTEAL, tr|L5KEJ8|L5KEJ8_PTEAL, tr|L5JYM9|L5JYM9_PTEAL, tr|L5JVL6|L5JVL6_PTEAL, tr|L5JNE7|L5JNE7_PTEAL
OG0000106	sp|O43827|ANGL7_HUMAN, sp|P02675|FIBB_HUMAN, sp|P02671|FIBA_HUMAN, sp|Q86XS5|ANGL5_HUMAN	tr|L5L7A2|L5L7A2_PTEAL
OG0000106	sp|P55083|MFAP4_HUMAN	tr|L5KXK9|L5KXK9_PTEAL
OG0000106	sp|O00602|FCN1_HUMAN, sp|Q15485|FCN2_HUMAN, sp|O75636|FCN3_HUMAN	tr|L5JT04|L5JT04_PTEAL
OG0000107	sp|Q95460|HMR1_HUMAN, sp|Q29980|MICB_HUMAN, sp|Q29983|MICA_HUMAN, sp|P30511|HLAF_HUMAN, sp|P10321|HLAC_HUMAN, sp|P01889|HLAB_HUMAN, sp|P01893|HLAH_HUMAN, sp|P04439|HLAA_HUMAN, sp|P13747|HLAE_HUMAN, sp|P17693|HLAG_HUMAN	tr|L5KYE2|L5KYE2_PTEAL
OG0000108	sp|Q9NRR2|TRYG1_HUMAN	tr|L5KJX7|L5KJX7_PTEAL, tr|L5K0V1|L5K0V1_PTEAL, tr|L5KGY5|L5KGY5_PTEAL
OG0000108	sp|Q9BZJ3|TRYD_HUMAN, sp|Q15661|TRYB1_HUMAN, sp|P20231|TRYB2_HUMAN	tr|L5KHQ1|L5KHQ1_PTEAL, tr|L5KJ89|L5KJ89_PTEAL
OG0000108	sp|A6NIE9|PRS29_HUMAN	tr|L5KGL2|L5KGL2_PTEAL
OG0000110	sp|Q9NXZ1|SAGE1_HUMAN, sp|P0DMU7|CT456_HUMAN, sp|P0DMV0|CT457_HUMAN, sp|P0DMU8|CT455_HUMAN, sp|Q5HYN5|CT451_HUMAN, sp|Q8NHU0|CT453_HUMAN, sp|P0DMU9|CT45A_HUMAN, sp|Q5DJT8|CT452_HUMAN, sp|P0DMV1|CT458_HUMAN, sp|P0DMV2|CT459_HUMAN	tr|L5K9U7|L5K9U7_PTEAL
OG0000111	sp|Q9NSA0|S22AB_HUMAN	tr|L5KR13|L5KR13_PTEAL
OG0000111	sp|Q4U2R8|S22A6_HUMAN	tr|L5KDK6|L5KDK6_PTEAL, tr|L5KQ45|L5KQ45_PTEAL
OG0000111	sp|Q63ZE4|S22AA_HUMAN, sp|Q8N4F4|S22AO_HUMAN, sp|Q8IVM8|S22A9_HUMAN, sp|Q6T423|S22AP_HUMAN	tr|L5KNT5|L5KNT5_PTEAL
OG0000112	sp|Q7Z3Y9|K1C26_HUMAN	tr|L5JQA1|L5JQA1_PTEAL
OG0000112	sp|Q7Z3Z0|K1C25_HUMAN	tr|L5JS09|L5JS09_PTEAL
OG0000112	sp|Q7Z3Y7|K1C28_HUMAN, sp|Q7Z3Y8|K1C27_HUMAN, sp|P13645|K1C10_HUMAN, sp|P35527|K1C9_HUMAN, sp|Q99456|K1C12_HUMAN, sp|Q2M2I5|K1C24_HUMAN	tr|L5JQ41|L5JQ41_PTEAL
OG0000113	sp|Q96P64|AGAP4_HUMAN, sp|Q5VW22|AGAP6_HUMAN, sp|Q5VUJ5|AGAP7_HUMAN, sp|A6NIR3|AGAP5_HUMAN, sp|Q5VTM2|AGAP9_HUMAN, sp|Q8TF27|AGA11_HUMAN	tr|L5KTV0|L5KTV0_PTEAL
