Orthogroup	Homo_sapiens	Rhinolophus_ferrumequinum
OG0000043	sp|Q15544|TAF11_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN	tr|A0A671FZH2|A0A671FZH2_RHIFE
OG0000044	sp|Q9Y5I4|PCDC2_HUMAN, sp|Q9H158|PCDC1_HUMAN, sp|Q9Y5H7|PCDA5_HUMAN, sp|Q9Y5H9|PCDA2_HUMAN, sp|Q9Y5I3|PCDA1_HUMAN, sp|Q9Y5H8|PCDA3_HUMAN, sp|Q9UN74|PCDA4_HUMAN, sp|Q9UN72|PCDA7_HUMAN, sp|Q9Y5H5|PCDA9_HUMAN, sp|Q9Y5I0|PCDAD_HUMAN, sp|Q9Y5I2|PCDAA_HUMAN, sp|Q9UN75|PCDAC_HUMAN, sp|Q9Y5I1|PCDAB_HUMAN, sp|Q9UN73|PCDA6_HUMAN, sp|Q9Y5H6|PCDA8_HUMAN	tr|A0A671FEG8|A0A671FEG8_RHIFE
OG0000048	sp|Q9H489|TSY26_HUMAN	tr|A0A671EUI9|A0A671EUI9_RHIFE
OG0000048	sp|Q9H0U9|TSYL1_HUMAN, sp|Q8N831|TSYL6_HUMAN, sp|Q9UJ04|TSYL4_HUMAN, sp|A6NKD2|TSPY2_HUMAN, sp|P0CV98|TSPY3_HUMAN, sp|Q01534|TSPY1_HUMAN, sp|P0CW01|TSPYA_HUMAN, sp|P0CW00|TSPY8_HUMAN, sp|A0A494C1R9|TSPY9_HUMAN, sp|P0CV99|TSPY4_HUMAN, sp|P0DME0|SETLP_HUMAN, sp|Q01105|SET_HUMAN, sp|Q86VY4|TSYL5_HUMAN	tr|A0A671FC70|A0A671FC70_RHIFE
OG0000052	sp|A6NLW8|DUXA_HUMAN, sp|A0A1W2PPF3|DUXB_HUMAN, sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|O43812|DUX1_HUMAN, sp|P0CJ85|DU4L2_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ88|DU4L5_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|P0CJ87|DU4L4_HUMAN, sp|Q6RFH8|DUX4C_HUMAN	tr|A0A671F3P8|A0A671F3P8_RHIFE
OG0000054	sp|O60814|H2B1K_HUMAN	tr|A0A671FLX7|A0A671FLX7_RHIFE
OG0000054	sp|Q16778|H2B2E_HUMAN	tr|A0A671G7K1|A0A671G7K1_RHIFE, tr|A0A671DMH1|A0A671DMH1_RHIFE, tr|A0A671FPC2|A0A671FPC2_RHIFE, tr|A0A671FU48|A0A671FU48_RHIFE, tr|A0A671FU20|A0A671FU20_RHIFE, tr|A0A671FNP4|A0A671FNP4_RHIFE, tr|A0A671FUH0|A0A671FUH0_RHIFE, tr|A0A671FU08|A0A671FU08_RHIFE, tr|A0A671FRL1|A0A671FRL1_RHIFE, tr|A0A671FTY8|A0A671FTY8_RHIFE
OG0000054	sp|P62807|H2B1C_HUMAN	tr|A0A671FWY0|A0A671FWY0_RHIFE
OG0000056	sp|P00338|LDHA_HUMAN	tr|A0A671G7D9|A0A671G7D9_RHIFE
OG0000056	sp|P07195|LDHB_HUMAN	tr|A0A671FYS2|A0A671FYS2_RHIFE
OG0000056	sp|P07864|LDHC_HUMAN	tr|A0A671G6P2|A0A671G6P2_RHIFE
OG0000056	sp|Q9BYZ2|LDH6B_HUMAN	tr|A0A671FBZ1|A0A671FBZ1_RHIFE
OG0000056	sp|Q6ZMR3|LDH6A_HUMAN	tr|A0A671FXE5|A0A671FXE5_RHIFE, tr|A0A671G2I5|A0A671G2I5_RHIFE, tr|A0A671ERF7|A0A671ERF7_RHIFE, tr|A0A671E856|A0A671E856_RHIFE, tr|A0A671DPV6|A0A671DPV6_RHIFE, tr|A0A671FEL5|A0A671FEL5_RHIFE
OG0000057	sp|Q8N4E7|FTMT_HUMAN	tr|A0A671FRT0|A0A671FRT0_RHIFE
OG0000057	sp|P0C7X4|FHL19_HUMAN, sp|Q9BXU8|FHL17_HUMAN	tr|A0A671G4I6|A0A671G4I6_RHIFE, tr|A0A671DHB6|A0A671DHB6_RHIFE, tr|A0A671DN63|A0A671DN63_RHIFE, tr|A0A671DH93|A0A671DH93_RHIFE, tr|A0A671DPV2|A0A671DPV2_RHIFE, tr|A0A671DLL2|A0A671DLL2_RHIFE, tr|A0A671DTR2|A0A671DTR2_RHIFE
OG0000057	sp|P02794|FRIH_HUMAN	tr|A0A671DQ21|A0A671DQ21_RHIFE, tr|A0A671FB47|A0A671FB47_RHIFE, tr|A0A671E0N2|A0A671E0N2_RHIFE
OG0000058	sp|Q6ZQV5|ZN788_HUMAN	tr|A0A671GBT4|A0A671GBT4_RHIFE
OG0000058	sp|Q15973|ZN124_HUMAN	tr|A0A671EMN0|A0A671EMN0_RHIFE, tr|A0A671EPG2|A0A671EPG2_RHIFE, tr|A0A671EGE7|A0A671EGE7_RHIFE, tr|A0A671EVG9|A0A671EVG9_RHIFE, tr|A0A671EVA0|A0A671EVA0_RHIFE, tr|A0A671EV78|A0A671EV78_RHIFE, tr|A0A671EPQ6|A0A671EPQ6_RHIFE, tr|A0A671ENE9|A0A671ENE9_RHIFE, tr|A0A671EMQ7|A0A671EMQ7_RHIFE, tr|A0A671DT95|A0A671DT95_RHIFE, tr|A0A671EK85|A0A671EK85_RHIFE, tr|A0A671G9G8|A0A671G9G8_RHIFE
OG0000062	sp|P16662|UD2B7_HUMAN, sp|P36537|UDB10_HUMAN, sp|Q9BY64|UDB28_HUMAN, sp|O75310|UDB11_HUMAN, sp|P06133|UD2B4_HUMAN, sp|O75795|UDB17_HUMAN, sp|P54855|UDB15_HUMAN	tr|A0A671F9P8|A0A671F9P8_RHIFE
OG0000062	sp|Q6UWM9|UD2A3_HUMAN, sp|Q6NUS8|UD3A1_HUMAN, sp|Q3SY77|UD3A2_HUMAN, sp|P0DTE4|UD2A1_HUMAN, sp|P0DTE5|UD2A2_HUMAN	tr|A0A671FC45|A0A671FC45_RHIFE
OG0000065	sp|Q8IVC4|ZN584_HUMAN	tr|A0A671EL96|A0A671EL96_RHIFE
OG0000065	sp|Q6PK81|ZN773_HUMAN, sp|Q96HQ0|ZN419_HUMAN	tr|A0A671DVV2|A0A671DVV2_RHIFE, tr|A0A671EHW3|A0A671EHW3_RHIFE, tr|A0A671EAL4|A0A671EAL4_RHIFE, tr|A0A671E7D2|A0A671E7D2_RHIFE, tr|A0A671E8Q5|A0A671E8Q5_RHIFE, tr|A0A671EH98|A0A671EH98_RHIFE, tr|A0A671E9G1|A0A671E9G1_RHIFE, tr|A0A671EAC1|A0A671EAC1_RHIFE, tr|A0A671EDT0|A0A671EDT0_RHIFE, tr|A0A671E847|A0A671E847_RHIFE
OG0000066	sp|Q7Z3Y7|K1C28_HUMAN	tr|A0A671FZL8|A0A671FZL8_RHIFE
OG0000066	sp|Q7Z3Y9|K1C26_HUMAN	tr|A0A671FQD8|A0A671FQD8_RHIFE
OG0000066	sp|Q7Z3Y8|K1C27_HUMAN	tr|A0A671FQG1|A0A671FQG1_RHIFE
OG0000066	sp|Q7Z3Z0|K1C25_HUMAN	tr|A0A671FV93|A0A671FV93_RHIFE
OG0000066	sp|Q2M2I5|K1C24_HUMAN	tr|A0A671FPA6|A0A671FPA6_RHIFE
OG0000066	sp|Q99456|K1C12_HUMAN, sp|P35527|K1C9_HUMAN, sp|P13645|K1C10_HUMAN	tr|A0A671FZW0|A0A671FZW0_RHIFE
OG0000067	sp|I1YAP6|TRI77_HUMAN, sp|A6NDI0|TR49B_HUMAN, sp|P0CI25|TRI49_HUMAN, sp|P0CI26|TR49C_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|A6NLI5|TR64C_HUMAN, sp|A6NGJ6|TRI64_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|Q96BQ3|TRI43_HUMAN, sp|A6NCK2|TR43B_HUMAN	tr|A0A671FU33|A0A671FU33_RHIFE
OG0000069	sp|P46778|RL21_HUMAN	tr|A0A671DW37|A0A671DW37_RHIFE, tr|A0A671FM99|A0A671FM99_RHIFE, tr|A0A671E5L2|A0A671E5L2_RHIFE, tr|A0A671DKR5|A0A671DKR5_RHIFE, tr|A0A671E1D6|A0A671E1D6_RHIFE, tr|A0A671DP29|A0A671DP29_RHIFE, tr|A0A671DWK6|A0A671DWK6_RHIFE, tr|A0A671FLL7|A0A671FLL7_RHIFE, tr|A0A671G8W9|A0A671G8W9_RHIFE, tr|A0A671EVA5|A0A671EVA5_RHIFE, tr|A0A671E6S0|A0A671E6S0_RHIFE, tr|A0A671EHB9|A0A671EHB9_RHIFE, tr|A0A671E9X9|A0A671E9X9_RHIFE
OG0000071	sp|Q9NYV8|T2R14_HUMAN, sp|Q9NYV9|T2R13_HUMAN, sp|P59540|T2R46_HUMAN, sp|P59538|T2R31_HUMAN, sp|P59537|T2R43_HUMAN, sp|P59539|T2R45_HUMAN, sp|P59541|T2R30_HUMAN, sp|P59543|T2R20_HUMAN, sp|P0DTE0|T2R36_HUMAN, sp|P59542|T2R19_HUMAN, sp|P0DSN6|T2R33_HUMAN, sp|P59544|T2R50_HUMAN	tr|A0A671FFE9|A0A671FFE9_RHIFE
OG0000072	sp|Q8N7X1|RMXL3_HUMAN, sp|O75526|RMXL2_HUMAN	tr|A0A671E6I8|A0A671E6I8_RHIFE
OG0000072	sp|Q96E39|RMXL1_HUMAN	tr|A0A671E844|A0A671E844_RHIFE
OG0000072	sp|P38159|RBMX_HUMAN	tr|A0A671DQS7|A0A671DQS7_RHIFE
OG0000073	sp|A0A0A0MS04|TVB67_HUMAN, sp|A0A0A6YYG3|TVB68_HUMAN, sp|A0A0J9YX75|TVB69_HUMAN, sp|A0A0K0K1A5|TVB65_HUMAN, sp|A0A0A6YYG2|TVB66_HUMAN, sp|P0DPF7|TVB63_HUMAN, sp|A0A0J9YXY3|TVB62_HUMAN, sp|A0A0K0K1D8|TVB61_HUMAN, sp|A0A1B0GX49|TVB64_HUMAN, sp|A0A0K0K1G8|TVBJ2_HUMAN, sp|A0A0K0K1A3|TVBJ1_HUMAN, sp|A0A0K0K1G6|TVBJ3_HUMAN	tr|A0A671ETD0|A0A671ETD0_RHIFE
OG0000076	sp|P49888|ST1E1_HUMAN	tr|A0A671FCW7|A0A671FCW7_RHIFE
OG0000076	sp|O43704|ST1B1_HUMAN	tr|A0A671FLH0|A0A671FLH0_RHIFE
OG0000076	sp|Q6IMI6|ST1C3_HUMAN, sp|O75897|ST1C4_HUMAN, sp|O00338|ST1C2_HUMAN	tr|A0A671FUL5|A0A671FUL5_RHIFE
OG0000077	sp|Q6ZR08|DYH12_HUMAN	tr|A0A671G6M2|A0A671G6M2_RHIFE
OG0000077	sp|Q8WXX0|DYH7_HUMAN	tr|A0A671GD95|A0A671GD95_RHIFE
OG0000077	sp|Q8TD57|DYH3_HUMAN	tr|A0A671GCA7|A0A671GCA7_RHIFE
OG0000077	sp|Q9P2D7|DYH1_HUMAN	tr|A0A671FMV1|A0A671FMV1_RHIFE
OG0000077	sp|Q9P225|DYH2_HUMAN, sp|Q9C0G6|DYH6_HUMAN	tr|A0A671F867|A0A671F867_RHIFE
OG0000078	sp|O43296|ZN264_HUMAN	tr|A0A671E7S7|A0A671E7S7_RHIFE, tr|A0A671EB94|A0A671EB94_RHIFE
OG0000078	sp|Q7Z398|ZN550_HUMAN	tr|A0A671EGK5|A0A671EGK5_RHIFE
OG0000078	sp|Q96NL3|ZN599_HUMAN	tr|A0A671EGQ0|A0A671EGQ0_RHIFE
OG0000078	sp|Q08ER8|ZN543_HUMAN, sp|Q14592|ZN460_HUMAN, sp|P51504|ZNF80_HUMAN	tr|A0A671E6V9|A0A671E6V9_RHIFE
OG0000080	sp|Q01118|SCN7A_HUMAN	tr|A0A671DY12|A0A671DY12_RHIFE
OG0000080	sp|Q9UI33|SCNBA_HUMAN	tr|A0A671E3V0|A0A671E3V0_RHIFE, tr|A0A671E063|A0A671E063_RHIFE, tr|A0A671E0E1|A0A671E0E1_RHIFE, tr|A0A671DZY0|A0A671DZY0_RHIFE, tr|A0A671FJ88|A0A671FJ88_RHIFE, tr|A0A671FFJ3|A0A671FFJ3_RHIFE, tr|A0A671G4B2|A0A671G4B2_RHIFE, tr|A0A671FXQ7|A0A671FXQ7_RHIFE, tr|A0A671FVQ1|A0A671FVQ1_RHIFE
OG0000084	sp|P29400|CO4A5_HUMAN	tr|A0A671G6B0|A0A671G6B0_RHIFE
OG0000084	sp|Q14031|CO4A6_HUMAN	tr|A0A671G751|A0A671G751_RHIFE
OG0000084	sp|P08572|CO4A2_HUMAN	tr|A0A671EMP2|A0A671EMP2_RHIFE
OG0000084	sp|P53420|CO4A4_HUMAN	tr|A0A671FNQ9|A0A671FNQ9_RHIFE
OG0000084	sp|P02462|CO4A1_HUMAN	tr|A0A671EIB8|A0A671EIB8_RHIFE
OG0000085	sp|P35212|CXA4_HUMAN	tr|A0A671DKB8|A0A671DKB8_RHIFE
OG0000085	sp|Q9Y6H8|CXA3_HUMAN	tr|A0A671DZP6|A0A671DZP6_RHIFE, tr|A0A671DRE0|A0A671DRE0_RHIFE, tr|A0A671DRC7|A0A671DRC7_RHIFE
OG0000085	sp|P36382|CXA5_HUMAN, sp|P48165|CXA8_HUMAN	tr|A0A671FM28|A0A671FM28_RHIFE
OG0000088	sp|Q5T7N2|LITD1_HUMAN	tr|A0A671DV05|A0A671DV05_RHIFE
OG0000088	sp|Q9UN81|LORF1_HUMAN	tr|A0A671DPR8|A0A671DPR8_RHIFE, tr|A0A671DTK7|A0A671DTK7_RHIFE, tr|A0A671EEZ5|A0A671EEZ5_RHIFE, tr|A0A671DN93|A0A671DN93_RHIFE, tr|A0A671ENE3|A0A671ENE3_RHIFE, tr|A0A671EB39|A0A671EB39_RHIFE, tr|A0A671G8T5|A0A671G8T5_RHIFE, tr|A0A671EVG1|A0A671EVG1_RHIFE
OG0000089	sp|Q3ZCU0|GVQW3_HUMAN	tr|A0A671FT12|A0A671FT12_RHIFE
OG0000089	sp|Q5SR53|CA200_HUMAN, sp|Q8N769|CN178_HUMAN, sp|Q9H2J1|CI037_HUMAN, sp|Q6ZUF6|NC336_HUMAN	tr|A0A671FW65|A0A671FW65_RHIFE
OG0000089	sp|Q53H47|SETMR_HUMAN	tr|A0A671FHD5|A0A671FHD5_RHIFE, tr|A0A671DKC1|A0A671DKC1_RHIFE, tr|A0A671DZT5|A0A671DZT5_RHIFE
OG0000090	sp|Q6NUN0|ACSM5_HUMAN	tr|A0A671G402|A0A671G402_RHIFE
OG0000090	sp|Q53FZ2|ACSM3_HUMAN	tr|A0A671G4W5|A0A671G4W5_RHIFE
OG0000090	sp|Q6P461|ACSM6_HUMAN, sp|P0C7M7|ACSM4_HUMAN	tr|A0A671G7L0|A0A671G7L0_RHIFE
OG0000090	sp|Q68CK6|ACS2B_HUMAN, sp|Q08AH3|ACS2A_HUMAN, sp|Q08AH1|ACSM1_HUMAN	tr|A0A671FYY8|A0A671FYY8_RHIFE
OG0000092	sp|Q8WYK1|CNTP5_HUMAN	tr|A0A671ERD3|A0A671ERD3_RHIFE
OG0000092	sp|Q9UHC6|CNTP2_HUMAN	tr|A0A671EH10|A0A671EH10_RHIFE
OG0000092	sp|Q9C0A0|CNTP4_HUMAN	tr|A0A671ECL2|A0A671ECL2_RHIFE
OG0000092	sp|Q9BZ76|CNTP3_HUMAN, tr|A0A1B0GTE1|A0A1B0GTE1_HUMAN, sp|Q96NU0|CNT3B_HUMAN	tr|A0A671F2H9|A0A671F2H9_RHIFE, tr|A0A671EW34|A0A671EW34_RHIFE
OG0000094	sp|Q9GZX5|ZN350_HUMAN	tr|A0A671EQQ2|A0A671EQQ2_RHIFE
OG0000094	sp|Q8N8J6|ZN615_HUMAN	tr|A0A671EU97|A0A671EU97_RHIFE
OG0000094	sp|Q6PF04|ZN613_HUMAN	tr|A0A671ENC3|A0A671ENC3_RHIFE
OG0000094	sp|Q8N883|ZN614_HUMAN	tr|A0A671EXT5|A0A671EXT5_RHIFE
OG0000094	sp|O94892|ZN432_HUMAN	tr|A0A671EXN9|A0A671EXN9_RHIFE
OG0000095	sp|Q9NVA2|SEP11_HUMAN	tr|A0A671DMM1|A0A671DMM1_RHIFE
OG0000095	sp|Q6ZU15|SEP14_HUMAN	tr|A0A671DMS3|A0A671DMS3_RHIFE
OG0000095	sp|Q9P0V9|SEP10_HUMAN	tr|A0A671EM89|A0A671EM89_RHIFE
OG0000095	sp|Q92599|SEPT8_HUMAN	sp|B2KIE9|SEPT8_RHIFE, tr|A0A671FNL9|A0A671FNL9_RHIFE
OG0000096	sp|A0A2R8Y4L2|RA1L3_HUMAN	tr|A0A671EHB4|A0A671EHB4_RHIFE
OG0000096	sp|Q32P51|RA1L2_HUMAN	tr|A0A671F611|A0A671F611_RHIFE
OG0000096	sp|P09651|ROA1_HUMAN	tr|A0A671DYZ0|A0A671DYZ0_RHIFE
OG0000096	sp|P51991|ROA3_HUMAN	tr|A0A671ERA3|A0A671ERA3_RHIFE, tr|A0A671FQV6|A0A671FQV6_RHIFE
OG0000097	sp|Q92764|KRT35_HUMAN	tr|A0A671E5P0|A0A671E5P0_RHIFE
OG0000097	sp|O76013|KRT36_HUMAN	tr|A0A671E573|A0A671E573_RHIFE
OG0000097	sp|Q6A162|K1C40_HUMAN	tr|A0A671E4X7|A0A671E4X7_RHIFE, tr|A0A671EBE8|A0A671EBE8_RHIFE, tr|A0A671E3I4|A0A671E3I4_RHIFE, tr|A0A671E5D8|A0A671E5D8_RHIFE, tr|A0A671E4I3|A0A671E4I3_RHIFE, tr|A0A671FSD1|A0A671FSD1_RHIFE
OG0000098	sp|Q06520|ST2A1_HUMAN	tr|A0A671E3N3|A0A671E3N3_RHIFE
OG0000098	sp|O00204|ST2B1_HUMAN	tr|A0A671E8U1|A0A671E8U1_RHIFE, tr|A0A671G4W8|A0A671G4W8_RHIFE, tr|A0A671FVZ7|A0A671FVZ7_RHIFE, tr|A0A671DMC7|A0A671DMC7_RHIFE, tr|A0A671FM39|A0A671FM39_RHIFE, tr|A0A671FME1|A0A671FME1_RHIFE, tr|A0A671FLS8|A0A671FLS8_RHIFE, tr|A0A671E5K1|A0A671E5K1_RHIFE
OG0000100	sp|A0A0B4J1U6|TVB9_HUMAN, sp|A0A0A6YYD4|TVB13_HUMAN, sp|A0A578|TVB51_HUMAN, sp|A0A0A0MS03|TVB53_HUMAN, sp|A0A5A2|TVB58_HUMAN, sp|A0A0C4DH59|TVB54_HUMAN, sp|A0A0A0MS05|TVB57_HUMAN, sp|A0A597|TVB55_HUMAN, sp|A0A599|TVB56_HUMAN	tr|A0A671ETH2|A0A671ETH2_RHIFE
OG0000104	sp|A6NIE9|PRS29_HUMAN	tr|A0A671FSV2|A0A671FSV2_RHIFE
OG0000104	sp|Q15661|TRYB1_HUMAN, sp|P20231|TRYB2_HUMAN, sp|Q9BZJ3|TRYD_HUMAN	tr|A0A671F5C9|A0A671F5C9_RHIFE, tr|A0A671FYF8|A0A671FYF8_RHIFE, tr|A0A671G175|A0A671G175_RHIFE, tr|A0A671FQZ7|A0A671FQZ7_RHIFE, tr|A0A671G0G6|A0A671G0G6_RHIFE
OG0000105	sp|P10412|H14_HUMAN	tr|A0A671FJE3|A0A671FJE3_RHIFE, tr|A0A671FTN7|A0A671FTN7_RHIFE
OG0000105	sp|P16403|H12_HUMAN	tr|A0A671FHR7|A0A671FHR7_RHIFE
OG0000105	sp|P22492|H1T_HUMAN, sp|Q02539|H11_HUMAN, sp|P16401|H15_HUMAN	tr|A0A671FNQ3|A0A671FNQ3_RHIFE
OG0000106	sp|P47895|AL1A3_HUMAN	tr|A0A671F3C6|A0A671F3C6_RHIFE
OG0000106	sp|O94788|AL1A2_HUMAN	tr|A0A671F7E1|A0A671F7E1_RHIFE
OG0000106	sp|P30837|AL1B1_HUMAN	tr|A0A671ER90|A0A671ER90_RHIFE
OG0000106	sp|P05091|ALDH2_HUMAN	tr|A0A671ETW3|A0A671ETW3_RHIFE
OG0000106	sp|P00352|AL1A1_HUMAN	tr|A0A671ELW5|A0A671ELW5_RHIFE
OG0000108	sp|Q7RTT5|SSX7_HUMAN, sp|Q7RTT3|SSX9_HUMAN, sp|Q99909|SSX3_HUMAN, sp|Q16385|SSX2_HUMAN, sp|O60225|SSX5_HUMAN, sp|O60224|SSX4_HUMAN, sp|Q7RTT6|SSX6_HUMAN, sp|Q7RTT4|SSX8_HUMAN, sp|Q16384|SSX1_HUMAN	tr|A0A671FFX8|A0A671FFX8_RHIFE
OG0000109	sp|P01721|LV657_HUMAN	tr|A0A671F4N4|A0A671F4N4_RHIFE
OG0000109	sp|A0A0B4J1U3|LV136_HUMAN, sp|P01700|LV147_HUMAN, sp|P01699|LV144_HUMAN, sp|P01701|LV151_HUMAN, sp|P01703|LV140_HUMAN, sp|A0A075B6I6|LV150_HUMAN	tr|A0A671F6M9|A0A671F6M9_RHIFE, tr|A0A671G564|A0A671G564_RHIFE
OG0000110	sp|Q96P47|AGAP3_HUMAN	tr|A0A671G0C7|A0A671G0C7_RHIFE
OG0000110	sp|Q9UPQ3|AGAP1_HUMAN, sp|Q8TF27|AGA11_HUMAN, sp|Q5VTM2|AGAP9_HUMAN, sp|A6NIR3|AGAP5_HUMAN, sp|Q96P64|AGAP4_HUMAN, sp|Q5VW22|AGAP6_HUMAN, sp|Q5VUJ5|AGAP7_HUMAN	tr|A0A671E5Z2|A0A671E5Z2_RHIFE
OG0000111	sp|Q96PC5|MIA2_HUMAN, sp|Q8IX95|CTGE3_HUMAN, sp|Q96RT6|CTGE2_HUMAN, tr|A0A2R8YE69|A0A2R8YE69_HUMAN, sp|A4FU28|CTGE9_HUMAN, sp|P0CG41|CTGE8_HUMAN, sp|Q8IX94|CTGE4_HUMAN, sp|A4D2H0|CTGEF_HUMAN, sp|Q86UF2|CTGE6_HUMAN	tr|A0A671E2N1|A0A671E2N1_RHIFE
OG0000112	sp|P0C7T3|O56A5_HUMAN, sp|Q8NGH8|O56A4_HUMAN	tr|A0A671EAB0|A0A671EAB0_RHIFE, tr|A0A671E2L2|A0A671E2L2_RHIFE
OG0000112	sp|Q8NH76|O56B4_HUMAN, sp|Q8NGI1|O56B2_HUMAN, sp|Q8NGI3|O56B1_HUMAN, sp|Q8NH54|O56A3_HUMAN, sp|Q8NGH5|O56A1_HUMAN	tr|A0A671E2W8|A0A671E2W8_RHIFE
OG0000113	sp|Q9C030|TRIM6_HUMAN	tr|A0A671ETQ5|A0A671ETQ5_RHIFE
OG0000113	sp|Q9BYJ4|TRI34_HUMAN	tr|A0A671EX04|A0A671EX04_RHIFE
OG0000113	sp|Q8IYM9|TRI22_HUMAN	tr|A0A671ES86|A0A671ES86_RHIFE, tr|A0A671F018|A0A671F018_RHIFE
OG0000113	sp|Q9BZY9|TRI31_HUMAN	tr|A0A671EWD2|A0A671EWD2_RHIFE
OG0000114	sp|Q02817|MUC2_HUMAN	tr|A0A671FDN1|A0A671FDN1_RHIFE
OG0000114	sp|Q9HC84|MUC5B_HUMAN	tr|A0A671FNY2|A0A671FNY2_RHIFE
OG0000114	sp|Q7Z5P9|MUC19_HUMAN, sp|Q6W4X9|MUC6_HUMAN, sp|A2VEC9|SSPO_HUMAN	tr|A0A671FPB5|A0A671FPB5_RHIFE
OG0000114	sp|P98088|MUC5A_HUMAN	tr|A0A671FGS6|A0A671FGS6_RHIFE
OG0000115	sp|Q9NYW3|TA2R7_HUMAN	tr|A0A671F8C5|A0A671F8C5_RHIFE
OG0000115	sp|Q7RTR8|T2R42_HUMAN	tr|A0A671FIW0|A0A671FIW0_RHIFE
OG0000115	sp|Q9NYW4|TA2R5_HUMAN, sp|P59535|T2R40_HUMAN, sp|P59534|T2R39_HUMAN	tr|A0A671FLU6|A0A671FLU6_RHIFE
OG0000116	sp|P04406|G3P_HUMAN	tr|A0A671DSY0|A0A671DSY0_RHIFE, tr|A0A671FPB9|A0A671FPB9_RHIFE, tr|A0A671EF78|A0A671EF78_RHIFE
OG0000116	sp|O14556|G3PT_HUMAN	tr|A0A671FV58|A0A671FV58_RHIFE, tr|A0A671ECF1|A0A671ECF1_RHIFE, tr|A0A671EPY8|A0A671EPY8_RHIFE, tr|A0A671ESW3|A0A671ESW3_RHIFE, tr|A0A671ELR4|A0A671ELR4_RHIFE
OG0000118	sp|P22310|UD14_HUMAN, sp|P35504|UD15_HUMAN, sp|P35503|UD13_HUMAN, sp|P22309|UD11_HUMAN, sp|P19224|UD16_HUMAN, sp|O60656|UD19_HUMAN, sp|Q9HAW7|UD17_HUMAN, sp|Q9HAW8|UD110_HUMAN, sp|Q9HAW9|UD18_HUMAN	tr|A0A671DZZ8|A0A671DZZ8_RHIFE
OG0000119	sp|P05997|CO5A2_HUMAN	tr|A0A671F843|A0A671F843_RHIFE
OG0000119	sp|P02461|CO3A1_HUMAN	tr|A0A671F396|A0A671F396_RHIFE
OG0000119	sp|P02452|CO1A1_HUMAN	tr|A0A671G3E6|A0A671G3E6_RHIFE
OG0000119	sp|P08123|CO1A2_HUMAN	tr|A0A671F6I6|A0A671F6I6_RHIFE
OG0000119	sp|P02458|CO2A1_HUMAN	tr|A0A671EA03|A0A671EA03_RHIFE
OG0000120	sp|Q8NH81|O10G6_HUMAN	tr|A0A671F5Q8|A0A671F5Q8_RHIFE
OG0000120	sp|Q8NGN2|O10S1_HUMAN, sp|Q8NGN6|O10G7_HUMAN, sp|Q8NGN5|O10G8_HUMAN, sp|Q8NGN4|O10G9_HUMAN, sp|Q8NGN3|O10G4_HUMAN, sp|Q8NH80|O10D3_HUMAN, sp|Q8NGN7|O10D4_HUMAN	tr|A0A671FGU5|A0A671FGU5_RHIFE
OG0000121	sp|Q9HAU6|TCTP8_HUMAN	tr|A0A671DH72|A0A671DH72_RHIFE, tr|A0A671FVC6|A0A671FVC6_RHIFE
OG0000121	sp|P13693|TCTP_HUMAN	tr|A0A671F7D7|A0A671F7D7_RHIFE, tr|A0A671ELT3|A0A671ELT3_RHIFE, tr|A0A671FLS1|A0A671FLS1_RHIFE
OG0000121	sp|Q56UQ5|TPT1L_HUMAN	tr|A0A671EW04|A0A671EW04_RHIFE
OG0000124	sp|Q8TAF7|ZN461_HUMAN	tr|A0A671E485|A0A671E485_RHIFE
OG0000124	sp|Q96NG8|ZN582_HUMAN, sp|Q969W8|ZN566_HUMAN	tr|A0A671EBZ6|A0A671EBZ6_RHIFE
OG0000124	sp|Q8N9K5|ZN565_HUMAN, sp|A8MQ14|ZN850_HUMAN	tr|A0A671EB66|A0A671EB66_RHIFE
OG0000125	sp|Q8NGL3|OR5DE_HUMAN	tr|A0A671EI40|A0A671EI40_RHIFE
