Orthogroup	Homo_sapiens	Ursus_americanus
OG0000033	sp|Q8IVF4|DYH10_HUMAN	tr|A0A452SER6|A0A452SER6_URSAM
OG0000033	sp|Q9P225|DYH2_HUMAN	tr|A0A452QLK6|A0A452QLK6_URSAM
OG0000033	sp|Q8TD57|DYH3_HUMAN, sp|Q8WXX0|DYH7_HUMAN, sp|Q6ZR08|DYH12_HUMAN, sp|Q9P2D7|DYH1_HUMAN, sp|Q9C0G6|DYH6_HUMAN, sp|Q0VDD8|DYH14_HUMAN	tr|A0A452RLL5|A0A452RLL5_URSAM
OG0000033	sp|Q9UFH2|DYH17_HUMAN, sp|Q9NYC9|DYH9_HUMAN, sp|Q96DT5|DYH11_HUMAN	tr|A0A452RUB9|A0A452RUB9_URSAM, tr|A0A452RIN0|A0A452RIN0_URSAM
OG0000033	sp|Q8TE73|DYH5_HUMAN	tr|A0A452SWI2|A0A452SWI2_URSAM
OG0000033	sp|Q96JB1|DYH8_HUMAN	tr|A0A452Q8M5|A0A452Q8M5_URSAM
OG0000036	sp|Q04695|K1C17_HUMAN	tr|A0A452QW31|A0A452QW31_URSAM
OG0000036	sp|P08779|K1C16_HUMAN	tr|A0A452QW00|A0A452QW00_URSAM
OG0000036	sp|P02533|K1C14_HUMAN	tr|A0A452QW14|A0A452QW14_URSAM
OG0000036	sp|P08727|K1C19_HUMAN	tr|A0A452QVX2|A0A452QVX2_URSAM
OG0000036	sp|Q99456|K1C12_HUMAN	tr|A0A452SUX6|A0A452SUX6_URSAM
OG0000036	sp|Q2M2I5|K1C24_HUMAN	tr|A0A452RM38|A0A452RM38_URSAM
OG0000036	sp|P35527|K1C9_HUMAN	tr|A0A452QVX3|A0A452QVX3_URSAM
OG0000036	sp|P19012|K1C15_HUMAN	tr|A0A452QVW8|A0A452QVW8_URSAM
OG0000036	sp|P13646|K1C13_HUMAN	tr|A0A452QVW4|A0A452QVW4_URSAM
OG0000037	sp|A0A1B0GX31|TVB76_HUMAN, sp|A0A0K0K1E9|TVB77_HUMAN, sp|A0A1B0GX95|TVB74_HUMAN, sp|A0A1B0GX51|TVB78_HUMAN, sp|P04435|TVB79_HUMAN, sp|A0A0A6YYK4|TVB71_HUMAN, sp|A0A075B6L6|TVB73_HUMAN, sp|A0A1B0GXF2|TVB72_HUMAN	tr|A0A452R880|A0A452R880_URSAM
OG0000037	sp|A0A5A6|TVBK3_HUMAN, sp|A0A584|TVBK2_HUMAN, sp|A0A0K0K1C0|TVBK1_HUMAN, sp|A0A5B0|TVB14_HUMAN, sp|A0A1B0GX68|TVB2_HUMAN, sp|A0A087X0K7|TVB17_HUMAN, sp|A0A087X0M5|TVB18_HUMAN, sp|A0A1B0GX78|TVBL5_HUMAN, sp|A0A0B4J2E0|TVBL4_HUMAN, sp|P01733|TVBL3_HUMAN	tr|A0A452R8F5|A0A452R8F5_URSAM
OG0000039	sp|O95221|OR5F1_HUMAN	tr|A0A452QH97|A0A452QH97_URSAM, tr|A0A452QLR8|A0A452QLR8_URSAM
OG0000039	sp|Q13606|OR5I1_HUMAN	tr|A0A452REL2|A0A452REL2_URSAM
OG0000039	sp|Q8NH18|OR5J2_HUMAN	tr|A0A452QFC8|A0A452QFC8_URSAM, tr|A0A452SFZ2|A0A452SFZ2_URSAM, tr|A0A452Q9V6|A0A452Q9V6_URSAM
OG0000039	sp|P0C626|OR5G3_HUMAN	tr|A0A452RVL2|A0A452RVL2_URSAM, tr|A0A452RVM2|A0A452RVM2_URSAM, tr|A0A452RVH5|A0A452RVH5_URSAM, tr|A0A452RVF8|A0A452RVF8_URSAM, tr|A0A452RVK7|A0A452RVK7_URSAM, tr|A0A452RVM1|A0A452RVM1_URSAM
OG0000040	sp|Q9GZP7|VN1R1_HUMAN	tr|A0A452R7E0|A0A452R7E0_URSAM, tr|A0A452SXA1|A0A452SXA1_URSAM, tr|A0A452QGP2|A0A452QGP2_URSAM, tr|A0A452QCX4|A0A452QCX4_URSAM, tr|A0A452R4C4|A0A452R4C4_URSAM, tr|A0A452R405|A0A452R405_URSAM, tr|A0A452RBS3|A0A452RBS3_URSAM, tr|A0A452R636|A0A452R636_URSAM, tr|A0A452QLD4|A0A452QLD4_URSAM, tr|A0A452QLD6|A0A452QLD6_URSAM, tr|A0A452QAZ4|A0A452QAZ4_URSAM, tr|A0A452QVS2|A0A452QVS2_URSAM, tr|A0A452SMQ6|A0A452SMQ6_URSAM, tr|A0A452RZZ3|A0A452RZZ3_URSAM, tr|A0A452QQ42|A0A452QQ42_URSAM, tr|A0A452RZX8|A0A452RZX8_URSAM, tr|A0A452S082|A0A452S082_URSAM, tr|A0A452RZY2|A0A452RZY2_URSAM, tr|A0A452REK1|A0A452REK1_URSAM
OG0000042	sp|O76000|OR2B3_HUMAN	tr|A0A452RFT2|A0A452RFT2_URSAM
OG0000042	sp|Q9GZK3|OR2B2_HUMAN, sp|P58173|OR2B6_HUMAN, sp|Q5TZ20|OR2G6_HUMAN, sp|Q8NGZ5|OR2G2_HUMAN, sp|Q8NGZ4|OR2G3_HUMAN, sp|Q8NGV0|OR2Y1_HUMAN, sp|P59922|OR2B8_HUMAN, sp|A6NFC9|OR2W5_HUMAN, sp|Q9GZK4|OR2H1_HUMAN, sp|O95918|OR2H2_HUMAN, sp|O95371|OR2C1_HUMAN, sp|Q8NHA6|OR2W6_HUMAN, sp|Q9GZK6|OR2J1_HUMAN, sp|O76002|OR2J2_HUMAN, sp|O76001|OR2J3_HUMAN	tr|A0A452S3T8|A0A452S3T8_URSAM, tr|A0A452S3Q4|A0A452S3Q4_URSAM
OG0000044	tr|B3KNS4|B3KNS4_HUMAN, sp|P61565|ENK21_HUMAN, sp|Q902F9|EN113_HUMAN, sp|Q9NX77|ENK13_HUMAN, sp|P61576|REC04_HUMAN, sp|P61574|RE113_HUMAN, sp|P61578|REC16_HUMAN, sp|P61568|ENK11_HUMAN, sp|Q9QC07|POK18_HUMAN, sp|P10266|POK10_HUMAN, sp|P63135|POK7_HUMAN, sp|Q9UQG0|POK11_HUMAN, sp|P63132|PO113_HUMAN, sp|Q9WJR5|POK19_HUMAN, sp|P63133|POK8_HUMAN, sp|Q9BXR3|POK6_HUMAN, sp|P63136|POK25_HUMAN	tr|A0A452QDR5|A0A452QDR5_URSAM
OG0000046	sp|Q9H210|OR2D2_HUMAN	tr|A0A452RA43|A0A452RA43_URSAM
OG0000046	sp|Q8NGH3|OR2D3_HUMAN	tr|A0A452S7Z8|A0A452S7Z8_URSAM, tr|A0A452R9X6|A0A452R9X6_URSAM, tr|A0A452QKT1|A0A452QKT1_URSAM, tr|A0A452RMR7|A0A452RMR7_URSAM, tr|A0A452QFN2|A0A452QFN2_URSAM, tr|A0A452SJM4|A0A452SJM4_URSAM, tr|A0A452Q7K8|A0A452Q7K8_URSAM, tr|A0A452SWF3|A0A452SWF3_URSAM, tr|A0A452QFL3|A0A452QFL3_URSAM, tr|A0A452QDD3|A0A452QDD3_URSAM, tr|A0A452RTA3|A0A452RTA3_URSAM, tr|A0A452REG7|A0A452REG7_URSAM, tr|A0A452REN7|A0A452REN7_URSAM, tr|A0A452RAA0|A0A452RAA0_URSAM, tr|A0A452RA53|A0A452RA53_URSAM
OG0000047	sp|Q8NH19|O10AG_HUMAN	tr|A0A452QVX4|A0A452QVX4_URSAM
OG0000047	sp|Q96KK4|O10C1_HUMAN	tr|A0A452QMW1|A0A452QMW1_URSAM, tr|A0A452S5F9|A0A452S5F9_URSAM, tr|A0A452S5G1|A0A452S5G1_URSAM
OG0000047	sp|Q9H209|O10A4_HUMAN	tr|A0A452RGX6|A0A452RGX6_URSAM, tr|A0A452QB49|A0A452QB49_URSAM, tr|A0A452RA49|A0A452RA49_URSAM, tr|A0A452QC12|A0A452QC12_URSAM, tr|A0A452RA41|A0A452RA41_URSAM
OG0000048	sp|P24903|CP2F1_HUMAN	tr|A0A452RF42|A0A452RF42_URSAM, tr|A0A452REZ9|A0A452REZ9_URSAM, tr|A0A452SMG6|A0A452SMG6_URSAM, tr|A0A452SPH3|A0A452SPH3_URSAM, tr|A0A452S781|A0A452S781_URSAM, tr|A0A452QD50|A0A452QD50_URSAM, tr|A0A452Q9S7|A0A452Q9S7_URSAM, tr|A0A452RUF0|A0A452RUF0_URSAM, tr|A0A452R8N9|A0A452R8N9_URSAM, tr|A0A452SPI2|A0A452SPI2_URSAM, tr|A0A452SMK4|A0A452SMK4_URSAM, tr|A0A452SNR7|A0A452SNR7_URSAM, tr|A0A452QIT8|A0A452QIT8_URSAM, tr|A0A452RHJ0|A0A452RHJ0_URSAM, tr|A0A452QXX4|A0A452QXX4_URSAM, tr|A0A452R3G8|A0A452R3G8_URSAM, tr|A0A452R1V0|A0A452R1V0_URSAM
OG0000049	sp|Q9BZ81|MAGB5_HUMAN	tr|A0A452RVG8|A0A452RVG8_URSAM, tr|A0A452RVN4|A0A452RVN4_URSAM, tr|A0A452QBR7|A0A452QBR7_URSAM, tr|A0A452RVM3|A0A452RVM3_URSAM, tr|A0A452Q969|A0A452Q969_URSAM, tr|A0A452QBY3|A0A452QBY3_URSAM, tr|A0A452QBT9|A0A452QBT9_URSAM, tr|A0A452S513|A0A452S513_URSAM, tr|A0A452S7Q5|A0A452S7Q5_URSAM, tr|A0A452S7R7|A0A452S7R7_URSAM, tr|A0A452SAV4|A0A452SAV4_URSAM, tr|A0A452SL97|A0A452SL97_URSAM, tr|A0A452QFH8|A0A452QFH8_URSAM, tr|A0A452RAI8|A0A452RAI8_URSAM, tr|A0A452QGY9|A0A452QGY9_URSAM, tr|A0A452QK07|A0A452QK07_URSAM, tr|A0A452QF85|A0A452QF85_URSAM
OG0000051	sp|Q8NGI6|OR4DA_HUMAN	tr|A0A452R0I4|A0A452R0I4_URSAM
OG0000051	sp|Q8NGE8|OR4D9_HUMAN	tr|A0A452R0I9|A0A452R0I9_URSAM
OG0000051	sp|Q8NGI4|OR4DB_HUMAN	tr|A0A452RZ85|A0A452RZ85_URSAM, tr|A0A452R0I7|A0A452R0I7_URSAM, tr|A0A452R0H3|A0A452R0H3_URSAM
OG0000051	sp|P58180|OR4D2_HUMAN	tr|A0A452QH98|A0A452QH98_URSAM, tr|A0A452QKW5|A0A452QKW5_URSAM
OG0000051	sp|Q15615|OR4D1_HUMAN	tr|A0A452QE49|A0A452QE49_URSAM, tr|A0A452RHF5|A0A452RHF5_URSAM, tr|A0A452RHE4|A0A452RHE4_URSAM
OG0000051	sp|Q8NGJ1|OR4D6_HUMAN	tr|A0A452RYV4|A0A452RYV4_URSAM
OG0000052	sp|Q9UKF5|ADA29_HUMAN	tr|A0A452RJ84|A0A452RJ84_URSAM
OG0000052	sp|Q9UKF2|ADA30_HUMAN	tr|A0A452SJF3|A0A452SJF3_URSAM
OG0000052	sp|Q8TC27|ADA32_HUMAN, sp|Q99965|ADAM2_HUMAN, sp|Q9Y3Q7|ADA18_HUMAN, sp|Q6NVV9|ADAM5_HUMAN	tr|A0A452QBB6|A0A452QBB6_URSAM
OG0000052	sp|O43506|ADA20_HUMAN, sp|Q9UKJ8|ADA21_HUMAN	tr|A0A452QZT1|A0A452QZT1_URSAM, tr|A0A452RWG8|A0A452RWG8_URSAM
OG0000053	sp|Q8N257|H2B3B_HUMAN	tr|A0A452RE89|A0A452RE89_URSAM, tr|A0A452REA7|A0A452REA7_URSAM, tr|A0A452R7E6|A0A452R7E6_URSAM, tr|A0A452SA79|A0A452SA79_URSAM, tr|A0A452QP44|A0A452QP44_URSAM, tr|A0A452Q7U9|A0A452Q7U9_URSAM, tr|A0A452SFQ7|A0A452SFQ7_URSAM, tr|A0A452R775|A0A452R775_URSAM, tr|A0A452SA62|A0A452SA62_URSAM, tr|A0A452SMP6|A0A452SMP6_URSAM, tr|A0A452QMF4|A0A452QMF4_URSAM, tr|A0A452SA54|A0A452SA54_URSAM, tr|A0A452SMW0|A0A452SMW0_URSAM, tr|A0A452SMU1|A0A452SMU1_URSAM, tr|A0A452QLX2|A0A452QLX2_URSAM, tr|A0A452RNL8|A0A452RNL8_URSAM
OG0000054	sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, sp|Q15544|TAF11_HUMAN	tr|A0A452RG09|A0A452RG09_URSAM
OG0000056	sp|P55286|CADH8_HUMAN	tr|A0A452R5G1|A0A452R5G1_URSAM
OG0000056	sp|P55287|CAD11_HUMAN	tr|A0A452RXW9|A0A452RXW9_URSAM
OG0000056	sp|P55289|CAD12_HUMAN	tr|A0A452SF16|A0A452SF16_URSAM
OG0000056	sp|P55285|CADH6_HUMAN	tr|A0A452QCV4|A0A452QCV4_URSAM
OG0000056	sp|Q9ULB4|CADH9_HUMAN	tr|A0A452QJN1|A0A452QJN1_URSAM
OG0000056	sp|Q9ULB5|CADH7_HUMAN	tr|A0A452QD62|A0A452QD62_URSAM
OG0000056	sp|Q9HBT6|CAD20_HUMAN	tr|A0A452SQ57|A0A452SQ57_URSAM
OG0000058	sp|Q92764|KRT35_HUMAN	tr|A0A452QVW5|A0A452QVW5_URSAM
OG0000058	sp|Q6A163|K1C39_HUMAN	tr|A0A452RAX8|A0A452RAX8_URSAM
OG0000058	sp|Q6A162|K1C40_HUMAN	tr|A0A452RAE1|A0A452RAE1_URSAM
OG0000058	sp|O76013|KRT36_HUMAN	tr|A0A452QVV1|A0A452QVV1_URSAM, tr|A0A452QVX0|A0A452QVX0_URSAM
OG0000059	sp|Q9UFV1|TBC29_HUMAN, sp|Q2M2D7|TBC28_HUMAN, sp|Q86UD7|TBC26_HUMAN, sp|P35125|UBP6_HUMAN, sp|A6NDS4|TBC3B_HUMAN, sp|A6NER0|TBC3F_HUMAN, sp|A0A087X1G2|TBC3K_HUMAN, sp|A0A087X179|TBC3E_HUMAN, sp|Q6IPX1|TBC3C_HUMAN, sp|Q8IZP1|TBC3A_HUMAN, sp|B9A6J9|TBC3L_HUMAN, sp|A0A087WVF3|TBC3D_HUMAN, sp|A0A087WXS9|TBC3I_HUMAN, sp|P0C7X1|TBC3H_HUMAN, sp|Q6DHY5|TBC3G_HUMAN	tr|A0A452SU39|A0A452SU39_URSAM
OG0000061	sp|P52741|ZN134_HUMAN	tr|A0A452QDM3|A0A452QDM3_URSAM
OG0000061	sp|P52740|ZN132_HUMAN	tr|A0A452R7Z2|A0A452R7Z2_URSAM, tr|A0A452QCV3|A0A452QCV3_URSAM, tr|A0A452QN24|A0A452QN24_URSAM, tr|A0A452RPU2|A0A452RPU2_URSAM, tr|A0A452RPU7|A0A452RPU7_URSAM, tr|A0A452SWG5|A0A452SWG5_URSAM, tr|A0A452STG7|A0A452STG7_URSAM, tr|A0A452QU91|A0A452QU91_URSAM, tr|A0A452QCT3|A0A452QCT3_URSAM, tr|A0A452R7T2|A0A452R7T2_URSAM, tr|A0A452R7D0|A0A452R7D0_URSAM, tr|A0A452QDV9|A0A452QDV9_URSAM, tr|A0A452QHZ6|A0A452QHZ6_URSAM
OG0000063	sp|Q8NH56|O52N5_HUMAN	tr|A0A452QDP6|A0A452QDP6_URSAM, tr|A0A452RNP8|A0A452RNP8_URSAM
OG0000063	sp|Q8NGI0|O52N2_HUMAN	tr|A0A452Q9W8|A0A452Q9W8_URSAM, tr|A0A452QEQ9|A0A452QEQ9_URSAM
OG0000063	sp|Q8NH53|O52N1_HUMAN	tr|A0A452RNP2|A0A452RNP2_URSAM
OG0000063	sp|Q8NGI2|O52N4_HUMAN	tr|A0A452QZS9|A0A452QZS9_URSAM, tr|A0A452R4P8|A0A452R4P8_URSAM, tr|A0A452QEW6|A0A452QEW6_URSAM, tr|A0A452R4S3|A0A452R4S3_URSAM
OG0000064	sp|Q8NH01|O2T11_HUMAN	tr|A0A452QE06|A0A452QE06_URSAM
OG0000064	sp|O43869|OR2T1_HUMAN	tr|A0A452QYN1|A0A452QYN1_URSAM
OG0000064	sp|Q8NHC8|OR2T6_HUMAN	tr|A0A452QV70|A0A452QV70_URSAM
OG0000065	sp|P30825|CTR1_HUMAN	tr|A0A452RUJ6|A0A452RUJ6_URSAM
OG0000065	sp|P52569|CTR2_HUMAN	tr|A0A452SQ46|A0A452SQ46_URSAM
OG0000065	sp|Q8WY07|CTR3_HUMAN	tr|A0A452RMI3|A0A452RMI3_URSAM, tr|A0A452QPM4|A0A452QPM4_URSAM, tr|A0A452RB20|A0A452RB20_URSAM, tr|A0A452QBD4|A0A452QBD4_URSAM, tr|A0A452QPA2|A0A452QPA2_URSAM, tr|A0A452RB14|A0A452RB14_URSAM, tr|A0A452QAK0|A0A452QAK0_URSAM, tr|A0A452RB01|A0A452RB01_URSAM, tr|A0A452RB06|A0A452RB06_URSAM, tr|A0A452R613|A0A452R613_URSAM
OG0000067	sp|Q9H2C5|O52A5_HUMAN	tr|A0A452QDS8|A0A452QDS8_URSAM, tr|A0A452QAP0|A0A452QAP0_URSAM
OG0000067	sp|Q9UKL2|O52A1_HUMAN	tr|A0A452QDN7|A0A452QDN7_URSAM, tr|A0A452QKA3|A0A452QKA3_URSAM, tr|A0A452QI41|A0A452QI41_URSAM, tr|A0A452QLQ2|A0A452QLQ2_URSAM, tr|A0A452QFD8|A0A452QFD8_URSAM, tr|A0A452QAK5|A0A452QAK5_URSAM, tr|A0A452Q8N1|A0A452Q8N1_URSAM, tr|A0A452QHP5|A0A452QHP5_URSAM, tr|A0A452QEN7|A0A452QEN7_URSAM, tr|A0A452QFK8|A0A452QFK8_URSAM
OG0000069	sp|A0A0K0K1G6|TVBJ3_HUMAN, sp|A0A0K0K1A3|TVBJ1_HUMAN, sp|A0A0K0K1G8|TVBJ2_HUMAN, sp|A0A0K0K1C4|TVB27_HUMAN, sp|A0A1B0GX49|TVB64_HUMAN, sp|A0A0K0K1D8|TVB61_HUMAN, sp|A0A0J9YXY3|TVB62_HUMAN, sp|P0DPF7|TVB63_HUMAN, sp|A0A0A0MS04|TVB67_HUMAN, sp|A0A0J9YX75|TVB69_HUMAN, sp|A0A0A6YYG3|TVB68_HUMAN, sp|A0A0K0K1A5|TVB65_HUMAN, sp|A0A0A6YYG2|TVB66_HUMAN	tr|A0A452R7Z7|A0A452R7Z7_URSAM
OG0000070	sp|P68431|H31_HUMAN	tr|A0A452S0C8|A0A452S0C8_URSAM, tr|A0A452SML5|A0A452SML5_URSAM, tr|A0A452QLG1|A0A452QLG1_URSAM
OG0000070	sp|Q5TEC6|H37_HUMAN	tr|A0A452R6T1|A0A452R6T1_URSAM, tr|A0A452SMP3|A0A452SMP3_URSAM, tr|A0A452REE3|A0A452REE3_URSAM
OG0000070	sp|Q71DI3|H32_HUMAN	tr|A0A452QFW2|A0A452QFW2_URSAM, tr|A0A452SA57|A0A452SA57_URSAM
OG0000070	sp|Q16695|H31T_HUMAN	tr|A0A452R6Q8|A0A452R6Q8_URSAM
OG0000072	sp|I1YAP6|TRI77_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|A6NGJ6|TRI64_HUMAN, sp|A6NLI5|TR64C_HUMAN, sp|Q96BQ3|TRI43_HUMAN, sp|A6NCK2|TR43B_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|A6NDI0|TR49B_HUMAN, sp|P0CI26|TR49C_HUMAN, sp|P0CI25|TRI49_HUMAN	tr|A0A452SRV9|A0A452SRV9_URSAM
OG0000076	sp|O60774|FMO6_HUMAN, sp|P31513|FMO3_HUMAN	tr|A0A452RUE1|A0A452RUE1_URSAM, tr|A0A452RUD7|A0A452RUD7_URSAM, tr|A0A452Q9J0|A0A452Q9J0_URSAM
OG0000076	sp|Q99518|FMO2_HUMAN	tr|A0A452SAU1|A0A452SAU1_URSAM
OG0000076	sp|P49326|FMO5_HUMAN	tr|A0A452S8C4|A0A452S8C4_URSAM
OG0000076	sp|P31512|FMO4_HUMAN	tr|A0A452SAR5|A0A452SAR5_URSAM
OG0000076	sp|Q01740|FMO1_HUMAN	tr|A0A452SAT7|A0A452SAT7_URSAM
OG0000077	sp|Q86W25|NAL13_HUMAN	tr|A0A452SNG5|A0A452SNG5_URSAM
OG0000077	sp|Q9NX02|NALP2_HUMAN, sp|Q8WX94|NALP7_HUMAN, sp|P59044|NLRP6_HUMAN, sp|P59046|NAL12_HUMAN	tr|A0A452RMC9|A0A452RMC9_URSAM
OG0000077	sp|Q86W24|NAL14_HUMAN, sp|P59047|NALP5_HUMAN, sp|P59045|NAL11_HUMAN, sp|Q96MN2|NALP4_HUMAN, sp|Q7RTR0|NLRP9_HUMAN	tr|A0A452S0K7|A0A452S0K7_URSAM
OG0000078	sp|P11021|BIP_HUMAN	tr|A0A452RGZ4|A0A452RGZ4_URSAM
OG0000078	sp|P54652|HSP72_HUMAN	tr|A0A452S1D4|A0A452S1D4_URSAM
OG0000078	sp|P11142|HSP7C_HUMAN	tr|A0A452S8E4|A0A452S8E4_URSAM
OG0000078	sp|P17066|HSP76_HUMAN, sp|P48741|HSP77_HUMAN	tr|A0A452Q9V4|A0A452Q9V4_URSAM
OG0000078	sp|P34931|HS71L_HUMAN, sp|P0DMV9|HS71B_HUMAN, sp|P0DMV8|HS71A_HUMAN	tr|A0A452SHL7|A0A452SHL7_URSAM
OG0000079	sp|P08238|HS90B_HUMAN	tr|A0A452RPN9|A0A452RPN9_URSAM
OG0000079	sp|P07900|HS90A_HUMAN	tr|A0A452RWH1|A0A452RWH1_URSAM
OG0000079	sp|Q14568|HS902_HUMAN, sp|Q58FF6|H90B4_HUMAN, sp|Q58FF8|H90B2_HUMAN, sp|Q58FG0|HS905_HUMAN	tr|A0A452RQH6|A0A452RQH6_URSAM
OG0000079	sp|Q58FF7|H90B3_HUMAN, sp|Q58FG1|HS904_HUMAN	tr|A0A452R187|A0A452R187_URSAM, tr|A0A452SKM5|A0A452SKM5_URSAM
OG0000080	sp|A6NHC0|CAN8_HUMAN	tr|A0A452S6R2|A0A452S6R2_URSAM
OG0000080	sp|O14815|CAN9_HUMAN	tr|A0A452QDH6|A0A452QDH6_URSAM
OG0000080	sp|P20807|CAN3_HUMAN	tr|A0A452QMJ7|A0A452QMJ7_URSAM
OG0000080	sp|Q9UMQ6|CAN11_HUMAN	tr|A0A452RP44|A0A452RP44_URSAM
OG0000080	sp|P07384|CAN1_HUMAN, sp|P17655|CAN2_HUMAN	tr|A0A452Q8K0|A0A452Q8K0_URSAM
OG0000081	sp|P0C628|O5AC1_HUMAN	tr|A0A452QY24|A0A452QY24_URSAM
OG0000081	sp|Q9NZP5|O5AC2_HUMAN	tr|A0A452RRL7|A0A452RRL7_URSAM, tr|A0A452QJP1|A0A452QJP1_URSAM, tr|A0A452QC00|A0A452QC00_URSAM, tr|A0A452RRI4|A0A452RRI4_URSAM, tr|A0A452QIX2|A0A452QIX2_URSAM, tr|A0A452QY32|A0A452QY32_URSAM, tr|A0A452QHT9|A0A452QHT9_URSAM, tr|A0A452RI69|A0A452RI69_URSAM, tr|A0A452QFT3|A0A452QFT3_URSAM, tr|A0A452RXD3|A0A452RXD3_URSAM
OG0000082	sp|P0C617|O5AL1_HUMAN	tr|A0A452QF71|A0A452QF71_URSAM, tr|A0A452QFZ2|A0A452QFZ2_URSAM, tr|A0A452QFY7|A0A452QFY7_URSAM, tr|A0A452QDC1|A0A452QDC1_URSAM, tr|A0A452QDY6|A0A452QDY6_URSAM, tr|A0A452QZL8|A0A452QZL8_URSAM, tr|A0A452SG46|A0A452SG46_URSAM, tr|A0A452SFZ6|A0A452SFZ6_URSAM, tr|A0A452SG58|A0A452SG58_URSAM, tr|A0A452SG44|A0A452SG44_URSAM, tr|A0A452SG90|A0A452SG90_URSAM, tr|A0A452SG75|A0A452SG75_URSAM
OG0000083	sp|A6NL26|OR5BL_HUMAN	tr|A0A452SKA8|A0A452SKA8_URSAM, tr|A0A452Q9K8|A0A452Q9K8_URSAM, tr|A0A452Q9L3|A0A452Q9L3_URSAM, tr|A0A452SKE6|A0A452SKE6_URSAM, tr|A0A452SK94|A0A452SK94_URSAM, tr|A0A452SK99|A0A452SK99_URSAM, tr|A0A452SKI8|A0A452SKI8_URSAM, tr|A0A452SKC4|A0A452SKC4_URSAM, tr|A0A452SKA7|A0A452SKA7_URSAM, tr|A0A452SKB2|A0A452SKB2_URSAM, tr|A0A452SKA9|A0A452SKA9_URSAM, tr|A0A452SKA4|A0A452SKA4_URSAM
OG0000084	sp|Q6IMI6|ST1C3_HUMAN	tr|A0A452QPB7|A0A452QPB7_URSAM
OG0000084	sp|O75897|ST1C4_HUMAN	tr|A0A452RQW0|A0A452RQW0_URSAM
OG0000084	sp|O43704|ST1B1_HUMAN	tr|A0A452QA76|A0A452QA76_URSAM, tr|A0A452SJL2|A0A452SJL2_URSAM
OG0000084	sp|O00338|ST1C2_HUMAN	tr|A0A452RB37|A0A452RB37_URSAM, tr|A0A452RB44|A0A452RB44_URSAM, tr|A0A452SSK3|A0A452SSK3_URSAM, tr|A0A452QEJ7|A0A452QEJ7_URSAM, tr|A0A452QD70|A0A452QD70_URSAM
OG0000085	sp|Q8NGN7|O10D4_HUMAN	tr|A0A452REF1|A0A452REF1_URSAM
OG0000085	sp|Q8NH80|O10D3_HUMAN	tr|A0A452RE98|A0A452RE98_URSAM, tr|A0A452QKH4|A0A452QKH4_URSAM, tr|A0A452QF38|A0A452QF38_URSAM, tr|A0A452QKG4|A0A452QKG4_URSAM, tr|A0A452QC10|A0A452QC10_URSAM, tr|A0A452QEF8|A0A452QEF8_URSAM, tr|A0A452RE93|A0A452RE93_URSAM, tr|A0A452QKW4|A0A452QKW4_URSAM, tr|A0A452RE63|A0A452RE63_URSAM, tr|A0A452REB2|A0A452REB2_URSAM
OG0000087	sp|P60370|KR105_HUMAN, sp|P60369|KR103_HUMAN, sp|P60411|KR109_HUMAN, sp|P60412|KR10B_HUMAN, sp|P60331|KR101_HUMAN, sp|P60014|KR10A_HUMAN, sp|P60368|KR102_HUMAN, sp|P60410|KR108_HUMAN, sp|P60409|KR107_HUMAN, sp|P60413|KR10C_HUMAN, sp|P60371|KR106_HUMAN, sp|P60372|KR104_HUMAN	tr|A0A452RXR1|A0A452RXR1_URSAM
OG0000088	sp|Q96RB7|OR5MB_HUMAN	tr|A0A452QK69|A0A452QK69_URSAM
OG0000088	sp|Q8NGP6|OR5M8_HUMAN	tr|A0A452QFS2|A0A452QFS2_URSAM, tr|A0A452QK53|A0A452QK53_URSAM
OG0000088	sp|Q8NGP3|OR5M9_HUMAN	tr|A0A452QMZ1|A0A452QMZ1_URSAM
OG0000088	sp|Q8NGP4|OR5M3_HUMAN	tr|A0A452QZA7|A0A452QZA7_URSAM, tr|A0A452QMV4|A0A452QMV4_URSAM
OG0000089	sp|P02794|FRIH_HUMAN	tr|A0A452QD77|A0A452QD77_URSAM
