Orthogroup	Homo_sapiens	Myotis_brandtii
OG0000039	sp|P47890|OR1G1_HUMAN, sp|Q96R84|OR1F2_HUMAN, sp|O43749|OR1F1_HUMAN, sp|Q8NHA8|OR1FC_HUMAN, sp|Q15619|OR1C1_HUMAN, sp|Q8NGZ3|O13G1_HUMAN, sp|Q8NGR1|O13A1_HUMAN, sp|Q8NGR3|OR1K1_HUMAN, sp|Q8NGR6|OR1B1_HUMAN, tr|A0A286YEU6|A0A286YEU6_HUMAN, sp|Q8NGS2|OR1J2_HUMAN, sp|Q8NGS1|OR1J4_HUMAN, sp|Q8NGS3|OR1J1_HUMAN, sp|Q8WZA6|OR1E3_HUMAN, sp|P47887|OR1E2_HUMAN, sp|P30953|OR1E1_HUMAN, sp|Q8NGS0|OR1N1_HUMAN, sp|Q8NH06|OR1P1_HUMAN, sp|Q8NGR9|OR1N2_HUMAN, sp|Q8NGA1|OR1M1_HUMAN	tr|S7MFQ3|S7MFQ3_MYOBR
OG0000040	sp|Q5JZY3|EPHAA_HUMAN	tr|S7MXL4|S7MXL4_MYOBR
OG0000040	sp|Q15375|EPHA7_HUMAN	tr|S7PSE9|S7PSE9_MYOBR
OG0000040	sp|P54756|EPHA5_HUMAN	tr|S7PM66|S7PM66_MYOBR
OG0000040	sp|P29320|EPHA3_HUMAN	tr|S7NHQ9|S7NHQ9_MYOBR
OG0000040	sp|P29322|EPHA8_HUMAN	tr|S7MJN9|S7MJN9_MYOBR
OG0000040	sp|Q9UF33|EPHA6_HUMAN	tr|S7Q6A9|S7Q6A9_MYOBR
OG0000040	sp|P54764|EPHA4_HUMAN	tr|S7Q505|S7Q505_MYOBR
OG0000040	sp|P54753|EPHB3_HUMAN	tr|S7MFP2|S7MFP2_MYOBR
OG0000040	sp|P54762|EPHB1_HUMAN	tr|S7P7G4|S7P7G4_MYOBR
OG0000040	sp|P29323|EPHB2_HUMAN	tr|S7N881|S7N881_MYOBR, tr|S7PXP0|S7PXP0_MYOBR
OG0000042	sp|A2A368|MAGBG_HUMAN	tr|S7MLU0|S7MLU0_MYOBR, tr|S7QGW1|S7QGW1_MYOBR, tr|S7QH32|S7QH32_MYOBR, tr|S7QBD7|S7QBD7_MYOBR, tr|S7N823|S7N823_MYOBR, tr|S7NA73|S7NA73_MYOBR, tr|S7PSP7|S7PSP7_MYOBR, tr|S7Q302|S7Q302_MYOBR, tr|S7Q9Y4|S7Q9Y4_MYOBR, tr|S7N4S6|S7N4S6_MYOBR, tr|S7Q954|S7Q954_MYOBR, tr|S7Q7Y1|S7Q7Y1_MYOBR, tr|S7PRC2|S7PRC2_MYOBR, tr|S7PQF1|S7PQF1_MYOBR, tr|S7Q7D7|S7Q7D7_MYOBR, tr|S7NF95|S7NF95_MYOBR, tr|S7PQP4|S7PQP4_MYOBR, tr|S7NDZ6|S7NDZ6_MYOBR, tr|S7NPS3|S7NPS3_MYOBR, tr|S7N7S3|S7N7S3_MYOBR
OG0000044	sp|P15880|RS2_HUMAN	tr|S7PU63|S7PU63_MYOBR, tr|S7PBN7|S7PBN7_MYOBR, tr|S7PE04|S7PE04_MYOBR, tr|S7PJ08|S7PJ08_MYOBR, tr|S7N372|S7N372_MYOBR, tr|S7N7S0|S7N7S0_MYOBR, tr|S7NRF6|S7NRF6_MYOBR, tr|S7PAK7|S7PAK7_MYOBR, tr|S7PJG0|S7PJG0_MYOBR, tr|S7MUP3|S7MUP3_MYOBR, tr|S7MC62|S7MC62_MYOBR, tr|S7NHL5|S7NHL5_MYOBR, tr|S7N4C3|S7N4C3_MYOBR, tr|S7PQ73|S7PQ73_MYOBR, tr|S7NIX8|S7NIX8_MYOBR, tr|S7P707|S7P707_MYOBR, tr|S7P0M9|S7P0M9_MYOBR, tr|S7MRK0|S7MRK0_MYOBR, tr|S7NN87|S7NN87_MYOBR
OG0000045	sp|P04406|G3P_HUMAN	tr|S7MYG2|S7MYG2_MYOBR, tr|S7NI56|S7NI56_MYOBR, tr|S7N9Y9|S7N9Y9_MYOBR, tr|S7MT53|S7MT53_MYOBR, tr|S7ML49|S7ML49_MYOBR, tr|S7PUV2|S7PUV2_MYOBR, tr|S7NKG6|S7NKG6_MYOBR, tr|S7PTX1|S7PTX1_MYOBR, tr|S7MHK1|S7MHK1_MYOBR, tr|S7MVF7|S7MVF7_MYOBR, tr|S7N889|S7N889_MYOBR, tr|S7Q605|S7Q605_MYOBR, tr|S7P5J0|S7P5J0_MYOBR, tr|S7N0V1|S7N0V1_MYOBR, tr|S7N2D0|S7N2D0_MYOBR, tr|S7MW05|S7MW05_MYOBR, tr|S7MIR9|S7MIR9_MYOBR, tr|S7N946|S7N946_MYOBR, tr|S7MM37|S7MM37_MYOBR
OG0000047	sp|P08727|K1C19_HUMAN	tr|S7P489|S7P489_MYOBR
OG0000047	sp|Q04695|K1C17_HUMAN	tr|S7MLH0|S7MLH0_MYOBR
OG0000047	sp|P08779|K1C16_HUMAN, sp|P02533|K1C14_HUMAN	tr|S7PB95|S7PB95_MYOBR
OG0000047	sp|P13646|K1C13_HUMAN, sp|P19012|K1C15_HUMAN	tr|S7MLD9|S7MLD9_MYOBR
OG0000050	sp|Q9UKF2|ADA30_HUMAN	tr|S7NEK7|S7NEK7_MYOBR, tr|S7Q482|S7Q482_MYOBR
OG0000050	sp|O43506|ADA20_HUMAN	tr|S7MVP9|S7MVP9_MYOBR
OG0000050	sp|Q9UKJ8|ADA21_HUMAN	tr|S7MSV3|S7MSV3_MYOBR
OG0000050	sp|Q9UKF5|ADA29_HUMAN	tr|S7Q3M3|S7Q3M3_MYOBR, tr|S7NKB6|S7NKB6_MYOBR, tr|S7NKM1|S7NKM1_MYOBR, tr|S7QAC0|S7QAC0_MYOBR, tr|S7NN57|S7NN57_MYOBR
OG0000052	sp|Q8NGY1|O10Z1_HUMAN	tr|S7Q2I7|S7Q2I7_MYOBR
OG0000052	sp|Q8NGY7|O10J6_HUMAN, sp|Q8NHC4|O10J5_HUMAN, sp|P30954|O10J1_HUMAN, sp|P0C629|O10J4_HUMAN, sp|Q8NGX5|O10K1_HUMAN, sp|Q6IF99|O10K2_HUMAN, sp|Q8NGX3|O10T2_HUMAN, sp|Q8NGX6|O10R2_HUMAN, sp|Q8NGY0|O10X1_HUMAN, sp|Q8NGA5|O10H4_HUMAN, sp|O60404|O10H3_HUMAN, sp|Q8NGA6|O10H5_HUMAN, sp|Q9Y4A9|O10H1_HUMAN, sp|O60403|O10H2_HUMAN	tr|S7MT95|S7MT95_MYOBR, tr|S7P290|S7P290_MYOBR
OG0000053	tr|A0A126GWB0|A0A126GWB0_HUMAN, sp|Q6IF42|OR2A2_HUMAN	tr|S7MN30|S7MN30_MYOBR
OG0000053	sp|Q8NGT7|O2A12_HUMAN	tr|S7PCN3|S7PCN3_MYOBR
OG0000053	sp|Q96R48|OR2A5_HUMAN, tr|A0A2R8YEG4|A0A2R8YEG4_HUMAN, sp|Q8NGT9|OR2A1_HUMAN, tr|A0A2R8YEV3|A0A2R8YEV3_HUMAN, tr|A0A2R8YEH3|A0A2R8YEH3_HUMAN, tr|Q9BZC5|Q9BZC5_HUMAN, sp|Q96R45|OR2A7_HUMAN, sp|O95047|OR2A4_HUMAN, tr|A0A126GWI2|A0A126GWI2_HUMAN, sp|A4D2G3|O2A25_HUMAN	tr|S7MMV1|S7MMV1_MYOBR
OG0000054	sp|Q9Y5F3|PCDB1_HUMAN, sp|Q9Y5E7|PCDB2_HUMAN, sp|Q9Y5E6|PCDB3_HUMAN, sp|Q9Y5E2|PCDB7_HUMAN, sp|Q9Y5E1|PCDB9_HUMAN, sp|Q9UN67|PCDBA_HUMAN, sp|Q96TA0|PCDBI_HUMAN, sp|Q9Y5E9|PCDBE_HUMAN, sp|Q9Y5F1|PCDBC_HUMAN, sp|Q9Y5F2|PCDBB_HUMAN, sp|Q9Y5E3|PCDB6_HUMAN, sp|Q9Y5E4|PCDB5_HUMAN, sp|Q9Y5E5|PCDB4_HUMAN, sp|Q9Y5E8|PCDBF_HUMAN, sp|Q9NRJ7|PCDBG_HUMAN, sp|Q9UN66|PCDB8_HUMAN, sp|Q9Y5F0|PCDBD_HUMAN	tr|S7Q7X2|S7Q7X2_MYOBR
OG0000055	sp|Q15544|TAF11_HUMAN	tr|S7NLT1|S7NLT1_MYOBR
OG0000055	sp|A0A1W2PPL8|TFKLN_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN	tr|S7N721|S7N721_MYOBR
OG0000056	sp|Q8NGG7|OR8A1_HUMAN	tr|S7PRL2|S7PRL2_MYOBR
OG0000056	sp|Q8NGC0|O5AU1_HUMAN, sp|Q8NGQ1|OR9G4_HUMAN, sp|Q8NGM9|OR8D4_HUMAN, sp|Q8WZ84|OR8D1_HUMAN, sp|Q9GZM6|OR8D2_HUMAN, sp|P0DMU2|OR83P_HUMAN, sp|Q6IF36|O8G2P_HUMAN, sp|Q8NG78|OR8G5_HUMAN, sp|Q15617|OR8G1_HUMAN, sp|Q8NGG8|OR8B3_HUMAN, sp|Q96RD0|OR8B2_HUMAN, sp|Q15620|OR8B8_HUMAN, sp|Q8NGG6|OR8BC_HUMAN, sp|Q96RC9|OR8B4_HUMAN	tr|S7N8G5|S7N8G5_MYOBR
OG0000058	sp|Q8TCC7|S22A8_HUMAN	tr|S7MEY8|S7MEY8_MYOBR
OG0000058	sp|Q4U2R8|S22A6_HUMAN	tr|S7NX60|S7NX60_MYOBR
OG0000058	sp|A6NK97|S22AK_HUMAN	tr|S7P8K0|S7P8K0_MYOBR
OG0000058	sp|Q9NSA0|S22AB_HUMAN	tr|S7NSE3|S7NSE3_MYOBR, tr|S7MT41|S7MT41_MYOBR
OG0000058	sp|Q8N4F4|S22AO_HUMAN, sp|Q6T423|S22AP_HUMAN, sp|Q8IVM8|S22A9_HUMAN	tr|S7P3T4|S7P3T4_MYOBR
OG0000058	sp|Q63ZE4|S22AA_HUMAN	tr|S7NSI6|S7NSI6_MYOBR, tr|S7MEM6|S7MEM6_MYOBR
OG0000060	sp|Q9HCM9|TRI39_HUMAN	tr|S7PDB9|S7PDB9_MYOBR
OG0000060	sp|Q5EBN2|TRI61_HUMAN, sp|Q495X7|TRI60_HUMAN	tr|S7PJ20|S7PJ20_MYOBR, tr|S7MIB9|S7MIB9_MYOBR, tr|S7MKU5|S7MKU5_MYOBR, tr|S7P8P4|S7P8P4_MYOBR, tr|S7MFL7|S7MFL7_MYOBR, tr|S7P2H3|S7P2H3_MYOBR, tr|S7P5Y8|S7P5Y8_MYOBR
OG0000060	sp|A6NK02|TRI75_HUMAN	tr|S7PXQ7|S7PXQ7_MYOBR, tr|S7MJ59|S7MJ59_MYOBR, tr|S7P8P9|S7P8P9_MYOBR, tr|S7MSS7|S7MSS7_MYOBR, tr|S7MJ57|S7MJ57_MYOBR
OG0000061	sp|A6NL08|O6C75_HUMAN, sp|Q96RD1|OR6C1_HUMAN, sp|Q9NZP0|OR6C3_HUMAN, sp|A6NCV1|O6C74_HUMAN, sp|A6NDL8|O6C68_HUMAN, sp|Q9NZP2|OR6C2_HUMAN, sp|A6NM76|O6C76_HUMAN, sp|A6NJZ3|O6C65_HUMAN, sp|A6NF89|OR6C6_HUMAN, sp|A6NIJ9|O6C70_HUMAN, sp|Q8NGZ6|OR6F1_HUMAN, sp|Q8NGM8|OR6M1_HUMAN, sp|Q8NGC5|OR6J1_HUMAN, sp|Q8NGN1|OR6T1_HUMAN, sp|Q8NGE2|O2AP1_HUMAN, sp|Q8NGE1|OR6C4_HUMAN	tr|S7PTG0|S7PTG0_MYOBR
OG0000062	sp|P18054|LOX12_HUMAN	tr|S7NE42|S7NE42_MYOBR, tr|S7MPV5|S7MPV5_MYOBR, tr|S7PMD8|S7PMD8_MYOBR, tr|S7MXW1|S7MXW1_MYOBR, tr|S7NCH2|S7NCH2_MYOBR, tr|S7NEW5|S7NEW5_MYOBR, tr|S7PBR8|S7PBR8_MYOBR, tr|S7MR92|S7MR92_MYOBR, tr|S7MS94|S7MS94_MYOBR, tr|S7MPR7|S7MPR7_MYOBR, tr|S7MT60|S7MT60_MYOBR, tr|S7MNY6|S7MNY6_MYOBR, tr|S7PDD4|S7PDD4_MYOBR
OG0000062	sp|P16050|LOX15_HUMAN	tr|S7QA50|S7QA50_MYOBR, tr|S7PU50|S7PU50_MYOBR
OG0000065	sp|Q9Y5I4|PCDC2_HUMAN, sp|Q9H158|PCDC1_HUMAN, sp|Q9Y5H7|PCDA5_HUMAN, sp|Q9Y5I3|PCDA1_HUMAN, sp|Q9Y5H9|PCDA2_HUMAN, sp|Q9Y5H8|PCDA3_HUMAN, sp|Q9UN72|PCDA7_HUMAN, sp|Q9Y5H5|PCDA9_HUMAN, sp|Q9UN74|PCDA4_HUMAN, sp|Q9Y5I0|PCDAD_HUMAN, sp|Q9UN75|PCDAC_HUMAN, sp|Q9Y5I2|PCDAA_HUMAN, sp|Q9Y5I1|PCDAB_HUMAN, sp|Q9UN73|PCDA6_HUMAN, sp|Q9Y5H6|PCDA8_HUMAN	tr|S7NI16|S7NI16_MYOBR
OG0000066	sp|P01743|HV146_HUMAN, sp|A0A0C4DH31|HV118_HUMAN, tr|A0A0J9YW62|A0A0J9YW62_HUMAN, sp|A0A0A0MS14|HV145_HUMAN, sp|P0DTW3|HV384_HUMAN, sp|A0A0C4DH39|HV158_HUMAN, sp|A0A0C4DH29|HV103_HUMAN, sp|P0DP01|HV108_HUMAN, tr|A0A075B7D0|A0A075B7D0_HUMAN, sp|P23083|HV102_HUMAN	tr|S7NSG2|S7NSG2_MYOBR, tr|S7NFA8|S7NFA8_MYOBR, tr|S7MJD7|S7MJD7_MYOBR, tr|S7QHA4|S7QHA4_MYOBR, tr|S7P4I0|S7P4I0_MYOBR, tr|S7MDV2|S7MDV2_MYOBR
OG0000068	sp|Q58FG0|HS905_HUMAN	tr|S7QH07|S7QH07_MYOBR, tr|S7Q1U5|S7Q1U5_MYOBR, tr|S7N4D9|S7N4D9_MYOBR, tr|S7NDN9|S7NDN9_MYOBR
OG0000068	sp|P07900|HS90A_HUMAN	tr|S7NCW2|S7NCW2_MYOBR
OG0000068	sp|Q58FG1|HS904_HUMAN	tr|S7Q8R8|S7Q8R8_MYOBR, tr|S7NBA4|S7NBA4_MYOBR
OG0000068	sp|Q58FF7|H90B3_HUMAN	tr|S7MK43|S7MK43_MYOBR
OG0000069	sp|Q8N423|LIRB2_HUMAN, sp|Q8NHL6|LIRB1_HUMAN, sp|Q8N149|LIRA2_HUMAN, sp|O75019|LIRA1_HUMAN, sp|Q8N6C8|LIRA3_HUMAN, sp|P59901|LIRA4_HUMAN, sp|Q6PI73|LIRA6_HUMAN, sp|O75023|LIRB5_HUMAN, sp|O75022|LIRB3_HUMAN, sp|Q8NHJ6|LIRB4_HUMAN, sp|A6NI73|LIRA5_HUMAN, sp|Q6ISS4|LAIR2_HUMAN, sp|Q6GTX8|LAIR1_HUMAN, sp|Q8N6C5|IGSF1_HUMAN, sp|P04217|A1BG_HUMAN	tr|S7MEI8|S7MEI8_MYOBR
OG0000070	sp|A0A1W2PPF3|DUXB_HUMAN	tr|S7MMK2|S7MMK2_MYOBR
OG0000070	sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|O43812|DUX1_HUMAN, sp|Q6RFH8|DUX4C_HUMAN, sp|P0CJ87|DU4L4_HUMAN, sp|P0CJ85|DU4L2_HUMAN, sp|P0CJ88|DU4L5_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ90|DU4L7_HUMAN, sp|P0CJ89|DU4L6_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|A6NLW8|DUXA_HUMAN	tr|S7NMS7|S7NMS7_MYOBR
OG0000075	sp|P98198|AT8B2_HUMAN	tr|S7PDI5|S7PDI5_MYOBR
OG0000075	sp|Q8TF62|AT8B4_HUMAN	tr|S7MS85|S7MS85_MYOBR, tr|S7NPV9|S7NPV9_MYOBR
OG0000075	sp|O43520|AT8B1_HUMAN	tr|S7N5F2|S7N5F2_MYOBR
OG0000075	sp|O60423|AT8B3_HUMAN	tr|S7PCR7|S7PCR7_MYOBR, tr|S7MIT6|S7MIT6_MYOBR, tr|S7ML64|S7ML64_MYOBR, tr|S7MJK8|S7MJK8_MYOBR, tr|S7PJ75|S7PJ75_MYOBR, tr|S7MKT7|S7MKT7_MYOBR
OG0000077	sp|P17014|ZNF12_HUMAN	tr|S7Q557|S7Q557_MYOBR
OG0000077	sp|Q9NYW8|RBAK_HUMAN, sp|Q9HCZ1|ZN334_HUMAN, sp|B1APH4|ZN487_HUMAN, sp|Q8NDW4|ZN248_HUMAN, sp|Q9BY31|ZN717_HUMAN, sp|Q6ZMW2|ZN782_HUMAN, sp|Q9Y2H8|ZN510_HUMAN, sp|Q4V348|Z658B_HUMAN, sp|Q5TYW1|ZN658_HUMAN, sp|Q06732|ZN33B_HUMAN, sp|Q06730|ZN33A_HUMAN	tr|S7MLA7|S7MLA7_MYOBR
OG0000078	sp|Q86V59|PNM8A_HUMAN, sp|Q9ULN7|PNM8B_HUMAN, sp|A0A1B0GUJ8|PNM8C_HUMAN, sp|P0CG32|ZCC18_HUMAN, sp|Q6PEW1|ZCH12_HUMAN, sp|Q9UL42|PNMA2_HUMAN, sp|Q8ND90|PNMA1_HUMAN, sp|Q96BY2|MOAP1_HUMAN, sp|Q96PV4|PNMA5_HUMAN, sp|Q9UL41|PNMA3_HUMAN, sp|A0A0J9YX94|PMA6F_HUMAN, sp|A0A0J9YXQ4|PMA6E_HUMAN, sp|P0CW24|PNM6A_HUMAN	tr|S7NXW1|S7NXW1_MYOBR
OG0000079	sp|Q92569|P55G_HUMAN	tr|S7MXN6|S7MXN6_MYOBR, tr|S7ME41|S7ME41_MYOBR, tr|S7P3H0|S7P3H0_MYOBR, tr|S7PGK1|S7PGK1_MYOBR, tr|S7N5R0|S7N5R0_MYOBR, tr|S7MNZ6|S7MNZ6_MYOBR, tr|S7PW80|S7PW80_MYOBR, tr|S7MY56|S7MY56_MYOBR, tr|S7N8F8|S7N8F8_MYOBR, tr|S7MUQ8|S7MUQ8_MYOBR, tr|S7NZE1|S7NZE1_MYOBR, tr|S7PN43|S7PN43_MYOBR, tr|S7N606|S7N606_MYOBR
OG0000080	sp|P04731|MT1A_HUMAN, sp|P07438|MT1B_HUMAN, sp|P04732|MT1E_HUMAN, sp|P80294|MT1H_HUMAN, sp|Q93083|MT1L_HUMAN, sp|P04733|MT1F_HUMAN, sp|P25713|MT3_HUMAN, sp|Q8N339|MT1M_HUMAN, sp|P47944|MT4_HUMAN, sp|P13640|MT1G_HUMAN, sp|P0DM35|M1BL1_HUMAN, sp|P80297|MT1X_HUMAN, sp|P02795|MT2_HUMAN	tr|S7PG17|S7PG17_MYOBR
OG0000081	sp|P0CI25|TRI49_HUMAN, sp|P0CI26|TR49C_HUMAN, sp|A6NDI0|TR49B_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|A6NGJ6|TRI64_HUMAN, sp|A6NLI5|TR64C_HUMAN, sp|I1YAP6|TRI77_HUMAN, sp|Q96BQ3|TRI43_HUMAN, sp|A6NCK2|TR43B_HUMAN	tr|S7PFS1|S7PFS1_MYOBR
OG0000082	sp|P02458|CO2A1_HUMAN	tr|S7NC58|S7NC58_MYOBR
OG0000082	sp|P02452|CO1A1_HUMAN	tr|S7NSG3|S7NSG3_MYOBR, tr|S7PI71|S7PI71_MYOBR, tr|S7MTN7|S7MTN7_MYOBR, tr|S7NK47|S7NK47_MYOBR, tr|S7P6B2|S7P6B2_MYOBR, tr|S7Q380|S7Q380_MYOBR, tr|S7N2H2|S7N2H2_MYOBR, tr|S7MWH4|S7MWH4_MYOBR, tr|S7PRR1|S7PRR1_MYOBR, tr|S7N9H2|S7N9H2_MYOBR, tr|S7MZF8|S7MZF8_MYOBR
OG0000083	sp|P60370|KR105_HUMAN	tr|S7NGY5|S7NGY5_MYOBR
OG0000083	sp|P60410|KR108_HUMAN, sp|P60371|KR106_HUMAN, sp|P60413|KR10C_HUMAN, sp|P60409|KR107_HUMAN, sp|P60372|KR104_HUMAN, sp|P60331|KR101_HUMAN, sp|P60411|KR109_HUMAN, sp|P60412|KR10B_HUMAN, sp|P60369|KR103_HUMAN, sp|P60368|KR102_HUMAN, sp|P60014|KR10A_HUMAN	tr|S7QB85|S7QB85_MYOBR
OG0000084	sp|P62847|RS24_HUMAN	tr|S7Q9C1|S7Q9C1_MYOBR, tr|S7MRB1|S7MRB1_MYOBR, tr|S7Q2G4|S7Q2G4_MYOBR, tr|S7QAJ6|S7QAJ6_MYOBR, tr|S7MT12|S7MT12_MYOBR, tr|S7Q2E6|S7Q2E6_MYOBR, tr|S7NJ68|S7NJ68_MYOBR, tr|S7PXF2|S7PXF2_MYOBR, tr|S7MUQ6|S7MUQ6_MYOBR, tr|S7MWX1|S7MWX1_MYOBR, tr|S7MS90|S7MS90_MYOBR, tr|S7MP09|S7MP09_MYOBR, tr|S7MTS6|S7MTS6_MYOBR
OG0000085	sp|Q9UHQ1|NARF_HUMAN	tr|S7NL50|S7NL50_MYOBR, tr|S7MEZ6|S7MEZ6_MYOBR, tr|S7NDI3|S7NDI3_MYOBR, tr|S7N0D6|S7N0D6_MYOBR, tr|S7NM54|S7NM54_MYOBR, tr|S7PT66|S7PT66_MYOBR, tr|S7MK27|S7MK27_MYOBR, tr|S7P4Q5|S7P4Q5_MYOBR, tr|S7NP88|S7NP88_MYOBR, tr|S7MKA4|S7MKA4_MYOBR, tr|S7N3Z6|S7N3Z6_MYOBR, tr|S7MY02|S7MY02_MYOBR, tr|S7NM90|S7NM90_MYOBR
OG0000087	sp|Q96NI8|ZN570_HUMAN	tr|S7Q5V4|S7Q5V4_MYOBR
OG0000087	sp|Q5HYK9|ZN667_HUMAN	tr|S7MDU3|S7MDU3_MYOBR
OG0000087	sp|P17032|ZN37A_HUMAN	tr|S7NXU1|S7NXU1_MYOBR, tr|S7QGS4|S7QGS4_MYOBR, tr|S7P3F7|S7P3F7_MYOBR, tr|S7PAN3|S7PAN3_MYOBR, tr|S7MNC8|S7MNC8_MYOBR, tr|S7P748|S7P748_MYOBR
OG0000089	sp|Q92764|KRT35_HUMAN, sp|O76013|KRT36_HUMAN, sp|Q14532|K1H2_HUMAN, sp|Q15323|K1H1_HUMAN, sp|O76009|KT33A_HUMAN, sp|Q14525|KT33B_HUMAN, sp|O76011|KRT34_HUMAN, tr|A0A140TA62|A0A140TA62_HUMAN, sp|O76015|KRT38_HUMAN, sp|O76014|KRT37_HUMAN, sp|Q6A162|K1C40_HUMAN, sp|Q6A163|K1C39_HUMAN	tr|S7MNF5|S7MNF5_MYOBR
OG0000090	sp|Q9P2D7|DYH1_HUMAN	tr|S7MM75|S7MM75_MYOBR
OG0000090	sp|Q8WXX0|DYH7_HUMAN	tr|S7P325|S7P325_MYOBR
OG0000090	sp|Q8TD57|DYH3_HUMAN	tr|S7PAU2|S7PAU2_MYOBR
OG0000090	sp|Q6ZR08|DYH12_HUMAN	tr|S7MZR0|S7MZR0_MYOBR, tr|S7ME53|S7ME53_MYOBR, tr|S7MP53|S7MP53_MYOBR, tr|S7MUF1|S7MUF1_MYOBR, tr|S7PBY9|S7PBY9_MYOBR, tr|S7MKT4|S7MKT4_MYOBR
OG0000091	sp|Q9NZP5|O5AC2_HUMAN, sp|P0C628|O5AC1_HUMAN, sp|Q8NGV7|OR5H2_HUMAN, sp|A6NDH6|O5H15_HUMAN, sp|A6NKK0|OR5H1_HUMAN, sp|A6NHG9|O5H14_HUMAN, sp|Q8NGV6|OR5H6_HUMAN, sp|P0DN80|OR5H8_HUMAN, sp|A6NMS3|OR5K4_HUMAN, sp|A6NET4|OR5K3_HUMAN, sp|Q8NHB8|OR5K2_HUMAN, sp|Q8NHB7|OR5K1_HUMAN	tr|S7PL20|S7PL20_MYOBR
OG0000095	sp|P0DTE4|UD2A1_HUMAN, sp|P0DTE5|UD2A2_HUMAN, sp|Q16880|CGT_HUMAN, sp|Q6UWM9|UD2A3_HUMAN, sp|P54855|UDB15_HUMAN, sp|O75795|UDB17_HUMAN, sp|P06133|UD2B4_HUMAN, sp|P16662|UD2B7_HUMAN, sp|P36537|UDB10_HUMAN, sp|Q9BY64|UDB28_HUMAN, sp|O75310|UDB11_HUMAN	tr|S7MJ96|S7MJ96_MYOBR
OG0000096	sp|Q9Y6N8|CAD10_HUMAN	tr|S7N709|S7N709_MYOBR
OG0000096	sp|Q9ULB4|CADH9_HUMAN	tr|S7N9G5|S7N9G5_MYOBR
OG0000096	sp|P55285|CADH6_HUMAN	tr|S7MFE0|S7MFE0_MYOBR
OG0000096	sp|Q9UJ99|CAD22_HUMAN, sp|Q86UP0|CAD24_HUMAN, sp|P33151|CADH5_HUMAN, sp|P55286|CADH8_HUMAN, sp|P55289|CAD12_HUMAN	tr|S7N726|S7N726_MYOBR
OG0000097	sp|Q92876|KLK6_HUMAN	tr|S7PYK1|S7PYK1_MYOBR
OG0000097	sp|Q9P0G3|KLK14_HUMAN, sp|O60259|KLK8_HUMAN, sp|Q9UKR0|KLK12_HUMAN, sp|Q9H2R5|KLK15_HUMAN, sp|Q9UKQ9|KLK9_HUMAN, sp|Q9UBX7|KLK11_HUMAN, sp|Q9Y337|KLK5_HUMAN, sp|Q9Y5K2|KLK4_HUMAN, sp|Q9UKR3|KLK13_HUMAN	tr|S7N918|S7N918_MYOBR
OG0000098	sp|Q6ZSI9|CAN12_HUMAN	tr|S7MKX9|S7MKX9_MYOBR
OG0000098	sp|Q9UMQ6|CAN11_HUMAN	tr|S7MJG2|S7MJG2_MYOBR
OG0000098	sp|O14815|CAN9_HUMAN	tr|S7ME99|S7ME99_MYOBR
OG0000098	sp|P07384|CAN1_HUMAN	tr|S7PEY8|S7PEY8_MYOBR
OG0000098	sp|P17655|CAN2_HUMAN	tr|S7MU25|S7MU25_MYOBR
OG0000098	sp|A6NHC0|CAN8_HUMAN	tr|S7MWQ7|S7MWQ7_MYOBR
OG0000099	sp|Q8N1G1|REXO1_HUMAN	tr|S7MX42|S7MX42_MYOBR
OG0000099	sp|P0C843|CI014_HUMAN	tr|S7PN33|S7PN33_MYOBR
OG0000099	sp|Q8IX06|GOR_HUMAN	tr|S7PGI9|S7PGI9_MYOBR, tr|S7MJE6|S7MJE6_MYOBR, tr|S7NQD9|S7NQD9_MYOBR, tr|S7MYJ6|S7MYJ6_MYOBR, tr|S7Q975|S7Q975_MYOBR, tr|S7N959|S7N959_MYOBR, tr|S7MVV6|S7MVV6_MYOBR
OG0000100	sp|Q7Z406|MYH14_HUMAN	tr|S7NF34|S7NF34_MYOBR
OG0000100	sp|P35579|MYH9_HUMAN	tr|S7NLF4|S7NLF4_MYOBR
OG0000100	sp|P35749|MYH11_HUMAN	tr|S7PKB3|S7PKB3_MYOBR
