Orthogroup	Homo_sapiens	Puma_concolor
OG0000024	sp|Q96NG8|ZN582_HUMAN, sp|Q969W8|ZN566_HUMAN, sp|Q14585|ZN345_HUMAN, sp|Q3KNS6|ZN829_HUMAN, sp|Q8NA42|ZN383_HUMAN	tr|A0A6P6H3K1|A0A6P6H3K1_PUMCO
OG0000025	sp|Q96SK3|ZN607_HUMAN	tr|A0A6P6H458|A0A6P6H458_PUMCO
OG0000025	sp|Q86YE8|ZN573_HUMAN	tr|A0A6P6H7A8|A0A6P6H7A8_PUMCO, tr|A0A6P6H7K8|A0A6P6H7K8_PUMCO, tr|A0A6P6H3D8|A0A6P6H3D8_PUMCO, tr|A0A6P6H3Z1|A0A6P6H3Z1_PUMCO, tr|A0A6P6IP91|A0A6P6IP91_PUMCO, tr|A0A6P6IKH4|A0A6P6IKH4_PUMCO, tr|A0A6P6ILS2|A0A6P6ILS2_PUMCO, tr|A0A6P6IKN3|A0A6P6IKN3_PUMCO, tr|A0A6P6HKH7|A0A6P6HKH7_PUMCO, tr|A0A6P6IJJ7|A0A6P6IJJ7_PUMCO, tr|A0A6P6IGT2|A0A6P6IGT2_PUMCO, tr|A0A6P6H607|A0A6P6H607_PUMCO, tr|A0A6P6HE66|A0A6P6HE66_PUMCO, tr|A0A6P6IMJ9|A0A6P6IMJ9_PUMCO, tr|A0A6P6H5J3|A0A6P6H5J3_PUMCO, tr|A0A6P6H5F7|A0A6P6H5F7_PUMCO, tr|A0A6P6HHL2|A0A6P6HHL2_PUMCO, tr|A0A6P6HSZ0|A0A6P6HSZ0_PUMCO, tr|A0A6P6H3F1|A0A6P6H3F1_PUMCO, tr|A0A6P6HK16|A0A6P6HK16_PUMCO, tr|A0A6P6IGK3|A0A6P6IGK3_PUMCO
OG0000026	sp|P35503|UD13_HUMAN	tr|A0A6P6IDI3|A0A6P6IDI3_PUMCO
OG0000026	sp|P22309|UD11_HUMAN	tr|A0A6P6IDM9|A0A6P6IDM9_PUMCO
OG0000026	sp|Q6UWM9|UD2A3_HUMAN, sp|P0DTE5|UD2A2_HUMAN, sp|P0DTE4|UD2A1_HUMAN	tr|A0A6P6HQZ0|A0A6P6HQZ0_PUMCO
OG0000026	sp|P16662|UD2B7_HUMAN, sp|P36537|UDB10_HUMAN, sp|O75310|UDB11_HUMAN, sp|Q9BY64|UDB28_HUMAN, sp|P06133|UD2B4_HUMAN, sp|O75795|UDB17_HUMAN, sp|P54855|UDB15_HUMAN	tr|A0A6P6HMX2|A0A6P6HMX2_PUMCO
OG0000027	sp|P04908|H2A1B_HUMAN	tr|A0A6P6HAP7|A0A6P6HAP7_PUMCO
OG0000027	sp|Q93077|H2A1C_HUMAN	tr|A0A6P6HAP3|A0A6P6HAP3_PUMCO
OG0000027	sp|Q7L7L0|H2A3_HUMAN	tr|A0A6P6HKP8|A0A6P6HKP8_PUMCO
OG0000027	sp|Q96QV6|H2A1A_HUMAN	tr|A0A6P6HAS5|A0A6P6HAS5_PUMCO
OG0000027	sp|Q9BTM1|H2AJ_HUMAN	tr|A0A6P6IEC5|A0A6P6IEC5_PUMCO
OG0000027	sp|Q16777|H2A2C_HUMAN	tr|A0A6P6IS68|A0A6P6IS68_PUMCO
OG0000027	sp|Q8IUE6|H2A2B_HUMAN	tr|A0A6P6I778|A0A6P6I778_PUMCO, tr|A0A6P6ITF9|A0A6P6ITF9_PUMCO
OG0000027	sp|Q99878|H2A1J_HUMAN, sp|Q96KK5|H2A1H_HUMAN	tr|A0A6P6HAN8|A0A6P6HAN8_PUMCO, tr|A0A6P6HBZ0|A0A6P6HBZ0_PUMCO
OG0000028	sp|Q96GT9|XAGE2_HUMAN, sp|Q8WTP9|XAGE3_HUMAN, sp|Q8WWM1|XAGE5_HUMAN, sp|O75459|PAGE1_HUMAN, sp|Q4V326|GAG2E_HUMAN, sp|P0CL81|GG12G_HUMAN, sp|O76087|GAGE7_HUMAN, sp|P0CL80|GG12F_HUMAN, sp|P0CL82|GG12I_HUMAN, sp|Q4V321|GAG13_HUMAN, sp|P0DSO3|GAGE4_HUMAN, sp|Q13069|GAGE5_HUMAN, sp|Q13070|GAGE6_HUMAN, sp|P0DTW1|GAGE1_HUMAN, sp|A6NER3|GG12J_HUMAN, sp|A6NDE8|GG12H_HUMAN, sp|A1L429|GG12C_HUMAN, sp|Q13066|GAG2B_HUMAN, sp|Q6NT46|GAG2A_HUMAN, sp|Q9UEU5|GGE2D_HUMAN, sp|A6NGK3|GAG10_HUMAN, sp|O60829|PAGE4_HUMAN	tr|A0A6P6IN81|A0A6P6IN81_PUMCO
OG0000030	sp|A6NLX3|SPDE4_HUMAN, sp|Q495Y7|SPDE7_HUMAN, sp|Q495Y8|SPDE2_HUMAN, sp|A6NHP3|SPE2B_HUMAN, sp|P0CI01|SPDE6_HUMAN, sp|A6NIY4|SPDE5_HUMAN, sp|A0A494C086|SPD21_HUMAN, sp|P0DV79|SPD18_HUMAN, sp|A6NNV3|SPD16_HUMAN, sp|A6NJR5|SPDL3_HUMAN, sp|Q8NFV5|SPDE1_HUMAN, sp|A6NKU9|SPDE3_HUMAN, sp|P0DUX1|SPD12_HUMAN, sp|P0DUD3|SPD14_HUMAN, sp|P0DUD4|SPD15_HUMAN, sp|A0A494C0Z2|SPD13_HUMAN, sp|P0DUD2|SPD17_HUMAN, sp|P0DUX0|SPD10_HUMAN, sp|A0A494C191|SPD9_HUMAN, sp|P0DTA3|SPD11_HUMAN, sp|P0DUD1|SPD8_HUMAN	tr|A0A6P6HU30|A0A6P6HU30_PUMCO
OG0000031	sp|D6RBM5|U17LN_HUMAN, sp|Q6QN14|U17L6_HUMAN, sp|P0C7H9|U17L7_HUMAN, sp|A6NCW7|U17L4_HUMAN, sp|P0C7I0|U17L8_HUMAN, sp|Q7RTZ2|U17L1_HUMAN, sp|A6NCW0|U17L3_HUMAN, sp|Q6R6M4|U17L2_HUMAN, sp|C9JJH3|U17LA_HUMAN, sp|C9J2P7|U17LF_HUMAN, sp|C9JVI0|U17LB_HUMAN, sp|D6R9N7|U17LI_HUMAN, sp|Q0WX57|U17LO_HUMAN, sp|A8MUK1|U17L5_HUMAN, sp|D6R901|U17LL_HUMAN, sp|C9JPN9|UL17C_HUMAN, sp|D6RJB6|U17LK_HUMAN, sp|D6RCP7|U17LJ_HUMAN, sp|D6RA61|U17LM_HUMAN, sp|C9JLJ4|U17LD_HUMAN, sp|D6RBQ6|U17LH_HUMAN	tr|A0A6P6IL00|A0A6P6IL00_PUMCO
OG0000032	sp|Q9UN70|PCDGK_HUMAN, sp|Q9Y5G9|PCDG4_HUMAN, sp|Q9Y5H4|PCDG1_HUMAN, sp|Q9Y5H1|PCDG2_HUMAN, sp|Q9Y5H0|PCDG3_HUMAN, sp|Q9Y5G8|PCDG5_HUMAN, sp|Q9Y5G7|PCDG6_HUMAN, sp|Q9Y5G6|PCDG7_HUMAN, sp|Q9Y5H3|PCDGA_HUMAN, sp|Q9Y5G4|PCDG9_HUMAN, sp|Q9Y5G5|PCDG8_HUMAN, sp|O60330|PCDGC_HUMAN, sp|Q9Y5H2|PCDGB_HUMAN, sp|Q9Y5G2|PCDGE_HUMAN, sp|Q9Y5G3|PCDGD_HUMAN, sp|Q9Y5G1|PCDGF_HUMAN, sp|Q9Y5F9|PCDGI_HUMAN, sp|Q9Y5F8|PCDGJ_HUMAN, sp|Q9Y5G0|PCDGH_HUMAN, sp|Q9UN71|PCDGG_HUMAN	tr|A0A6P6HZW8|A0A6P6HZW8_PUMCO
OG0000033	sp|P08779|K1C16_HUMAN	tr|A0A6P6HCI2|A0A6P6HCI2_PUMCO
OG0000033	sp|P02533|K1C14_HUMAN	tr|A0A6P6HCI7|A0A6P6HCI7_PUMCO
OG0000033	sp|Q04695|K1C17_HUMAN	tr|A0A6P6HBX7|A0A6P6HBX7_PUMCO, tr|A0A6P6HC33|A0A6P6HC33_PUMCO
OG0000033	sp|P08727|K1C19_HUMAN	tr|A0A6P6HBU1|A0A6P6HBU1_PUMCO
OG0000033	sp|P13646|K1C13_HUMAN	tr|A0A6P6HBS2|A0A6P6HBS2_PUMCO
OG0000033	sp|P19012|K1C15_HUMAN	tr|A0A6P6HD92|A0A6P6HD92_PUMCO
OG0000033	sp|P35527|K1C9_HUMAN	tr|A0A6P6HD56|A0A6P6HD56_PUMCO
OG0000033	sp|P13645|K1C10_HUMAN	tr|A0A6P6HBY8|A0A6P6HBY8_PUMCO
OG0000033	sp|Q2M2I5|K1C24_HUMAN	tr|A0A6P6HCE6|A0A6P6HCE6_PUMCO
OG0000033	sp|Q99456|K1C12_HUMAN	tr|A0A6P6HDU9|A0A6P6HDU9_PUMCO
OG0000034	sp|Q5VUR7|A20A3_HUMAN, sp|Q5SQ80|A20A2_HUMAN, sp|Q4UJ75|A20A4_HUMAN, sp|Q5TYW2|A20A1_HUMAN, sp|Q5CZ79|AN20B_HUMAN, sp|Q8NF67|A2012_HUMAN, sp|A0PJZ0|A20A5_HUMAN, sp|Q9H560|ANR19_HUMAN, sp|A2A2Z9|AN18B_HUMAN, sp|Q8IVF6|AN18A_HUMAN, sp|A6QL64|AN36A_HUMAN, sp|Q5JPF3|AN36C_HUMAN, sp|Q8N2N9|AN36B_HUMAN, sp|A6NC57|ANR62_HUMAN, sp|Q96IX9|A26L1_HUMAN, sp|Q9BXX2|AN30B_HUMAN, sp|Q9BXX3|AN30A_HUMAN, sp|A7E2S9|A30BL_HUMAN, sp|Q6NSI1|AR26L_HUMAN, sp|Q92527|ANKR7_HUMAN	tr|A0A6P6IBN4|A0A6P6IBN4_PUMCO
OG0000037	sp|Q8IVP9|ZN547_HUMAN, sp|O43361|ZN749_HUMAN, sp|P17021|ZNF17_HUMAN, sp|Q8NEK5|ZN548_HUMAN, sp|Q6P9A3|ZN549_HUMAN, sp|Q6P9A1|ZN530_HUMAN, sp|Q9BWM5|ZN416_HUMAN, sp|Q3SY52|ZIK1_HUMAN, sp|Q7Z340|ZN551_HUMAN, sp|Q13398|ZN211_HUMAN, sp|Q9Y2P7|ZN256_HUMAN, sp|Q8TAU3|ZN417_HUMAN, sp|Q96SQ5|ZN587_HUMAN, sp|Q8TF45|ZN418_HUMAN, sp|Q9H707|ZN552_HUMAN, sp|B7Z6K7|ZN814_HUMAN, sp|E7ETH6|Z587B_HUMAN, sp|Q68DI1|ZN776_HUMAN, sp|Q9NXT0|ZN586_HUMAN, sp|Q13106|ZN154_HUMAN	tr|A0A6P6H3Y0|A0A6P6H3Y0_PUMCO
OG0000039	sp|P29322|EPHA8_HUMAN	tr|A0A6P6I027|A0A6P6I027_PUMCO
OG0000039	sp|P29317|EPHA2_HUMAN	tr|A0A6P6HZ47|A0A6P6HZ47_PUMCO
OG0000039	sp|P29323|EPHB2_HUMAN	tr|A0A6P6I1P5|A0A6P6I1P5_PUMCO
OG0000039	sp|P54762|EPHB1_HUMAN	tr|A0A6P6H148|A0A6P6H148_PUMCO
OG0000039	sp|P54753|EPHB3_HUMAN	tr|A0A6P6H0X0|A0A6P6H0X0_PUMCO
OG0000039	sp|P54764|EPHA4_HUMAN	tr|A0A6P6IS95|A0A6P6IS95_PUMCO
OG0000039	sp|Q15375|EPHA7_HUMAN	tr|A0A6P6I0B6|A0A6P6I0B6_PUMCO
OG0000039	sp|Q9UF33|EPHA6_HUMAN	tr|A0A6P6H1M0|A0A6P6H1M0_PUMCO
OG0000039	sp|P54756|EPHA5_HUMAN	tr|A0A6P6HQ62|A0A6P6HQ62_PUMCO
OG0000039	sp|P29320|EPHA3_HUMAN	tr|A0A6P6H060|A0A6P6H060_PUMCO
OG0000040	sp|P52740|ZN132_HUMAN	tr|A0A6P6H3C7|A0A6P6H3C7_PUMCO
OG0000040	sp|Q9HCX3|ZN304_HUMAN	tr|A0A6P6H418|A0A6P6H418_PUMCO, tr|A0A6P6H3E6|A0A6P6H3E6_PUMCO, tr|A0A6P6H4U5|A0A6P6H4U5_PUMCO, tr|A0A6P6H3C2|A0A6P6H3C2_PUMCO, tr|A0A6P6H5K7|A0A6P6H5K7_PUMCO, tr|A0A6P6H5J5|A0A6P6H5J5_PUMCO, tr|A0A6P6H4L7|A0A6P6H4L7_PUMCO, tr|A0A6P6H597|A0A6P6H597_PUMCO, tr|A0A6P6H489|A0A6P6H489_PUMCO, tr|A0A6P6H4V1|A0A6P6H4V1_PUMCO, tr|A0A6P6H4M4|A0A6P6H4M4_PUMCO, tr|A0A6P6H3H5|A0A6P6H3H5_PUMCO, tr|A0A6P6H563|A0A6P6H563_PUMCO, tr|A0A6P6H3L1|A0A6P6H3L1_PUMCO, tr|A0A6P6H2P6|A0A6P6H2P6_PUMCO, tr|A0A6P6H3L5|A0A6P6H3L5_PUMCO, tr|A0A6P6H413|A0A6P6H413_PUMCO
OG0000044	sp|Q9GZP7|VN1R1_HUMAN	tr|A0A6P6H484|A0A6P6H484_PUMCO
OG0000044	sp|Q9BXE9|VN1R3_HUMAN	tr|A0A6P6H486|A0A6P6H486_PUMCO
OG0000044	sp|Q8NFZ6|VN1R2_HUMAN	tr|A0A6P6H4R7|A0A6P6H4R7_PUMCO, tr|A0A6P6H466|A0A6P6H466_PUMCO
OG0000044	sp|Q7Z5H5|VN1R4_HUMAN	tr|A0A6P6H463|A0A6P6H463_PUMCO, tr|A0A6P6H482|A0A6P6H482_PUMCO, tr|A0A6P6H3D3|A0A6P6H3D3_PUMCO, tr|A0A6P6H373|A0A6P6H373_PUMCO, tr|A0A0A0Y251|A0A0A0Y251_PUMCO, tr|A0A6P6H506|A0A6P6H506_PUMCO
OG0000045	sp|Q5VWK0|NBPF6_HUMAN, sp|Q96M43|NBPF4_HUMAN, sp|Q86XG9|NBPF5_HUMAN, sp|P0C2Y1|NBPF7_HUMAN, sp|Q9H094|NBPF3_HUMAN, sp|Q8N660|NBPFF_HUMAN, sp|P0DPF3|NBPF9_HUMAN, sp|Q3BBV0|NBPF1_HUMAN, sp|Q5TAG4|NBPFC_HUMAN, sp|Q3BBV2|NBPF8_HUMAN, sp|Q86T75|NBPFB_HUMAN, sp|B4DH59|NBPFP_HUMAN, sp|Q5TI25|NBPFE_HUMAN, sp|Q6P3W6|NBPFA_HUMAN, sp|P0DPF2|NBPFK_HUMAN, sp|A0A087WUL8|NBPFJ_HUMAN	tr|A0A6P6I7D9|A0A6P6I7D9_PUMCO, tr|A0A6P6I733|A0A6P6I733_PUMCO
OG0000047	sp|Q8NGE5|O10A7_HUMAN	tr|A0A6P6I4D2|A0A6P6I4D2_PUMCO
OG0000047	sp|Q8NH19|O10AG_HUMAN	tr|A0A6P6IP32|A0A6P6IP32_PUMCO, tr|A0A6P6H3X5|A0A6P6H3X5_PUMCO, tr|A0A6P6HKT5|A0A6P6HKT5_PUMCO, tr|A0A6P6IN55|A0A6P6IN55_PUMCO, tr|A0A6P6H3Y5|A0A6P6H3Y5_PUMCO, tr|A0A6P6H4H9|A0A6P6H4H9_PUMCO, tr|A0A6P6H456|A0A6P6H456_PUMCO, tr|A0A6P6I6N7|A0A6P6I6N7_PUMCO, tr|A0A6P6HAW9|A0A6P6HAW9_PUMCO, tr|A0A6P6I822|A0A6P6I822_PUMCO, tr|A0A6P6I7U0|A0A6P6I7U0_PUMCO, tr|A0A6P6I7B7|A0A6P6I7B7_PUMCO, tr|A0A6P6I731|A0A6P6I731_PUMCO, tr|A0A6P6I8W2|A0A6P6I8W2_PUMCO, tr|A0A6P6I8W8|A0A6P6I8W8_PUMCO
OG0000050	tr|A0A2R8YED5|A0A2R8YED5_HUMAN	tr|A0A6P6IDL4|A0A6P6IDL4_PUMCO
OG0000050	sp|Q8NH09|OR8S1_HUMAN	tr|A0A6P6IFG6|A0A6P6IFG6_PUMCO, tr|A0A6P6IE16|A0A6P6IE16_PUMCO, tr|A0A6P6IEW1|A0A6P6IEW1_PUMCO, tr|A0A6P6IH63|A0A6P6IH63_PUMCO, tr|A0A6P6IEL7|A0A6P6IEL7_PUMCO, tr|A0A6P6IDN4|A0A6P6IDN4_PUMCO, tr|A0A6P6IDE6|A0A6P6IDE6_PUMCO, tr|A0A6P6IEV5|A0A6P6IEV5_PUMCO, tr|A0A6P6IGW2|A0A6P6IGW2_PUMCO, tr|A0A6P6IGV1|A0A6P6IGV1_PUMCO, tr|A0A6P6IDC1|A0A6P6IDC1_PUMCO, tr|A0A6P6ID88|A0A6P6ID88_PUMCO, tr|A0A6P6IDC6|A0A6P6IDC6_PUMCO, tr|A0A6P6IDJ9|A0A6P6IDJ9_PUMCO
OG0000051	sp|P57053|H2BFS_HUMAN	tr|A0A6P6HAQ8|A0A6P6HAQ8_PUMCO
OG0000051	sp|P06899|H2B1J_HUMAN	tr|A0A6P6HAP8|A0A6P6HAP8_PUMCO
OG0000051	sp|Q8N257|H2B3B_HUMAN	tr|A0A6P6HJS1|A0A6P6HJS1_PUMCO
OG0000051	sp|Q96A08|H2B1A_HUMAN	tr|A0A6P6HYK6|A0A6P6HYK6_PUMCO, tr|A0A6P6HBE3|A0A6P6HBE3_PUMCO, tr|A0A6P6HCL8|A0A6P6HCL8_PUMCO
OG0000051	sp|P33778|H2B1B_HUMAN	tr|A0A6P6HBC8|A0A6P6HBC8_PUMCO, tr|A0A6P6HAI2|A0A6P6HAI2_PUMCO
OG0000052	sp|A6NL26|OR5BL_HUMAN	tr|A0A6P6IB02|A0A6P6IB02_PUMCO, tr|A0A6P6I9Y5|A0A6P6I9Y5_PUMCO, tr|A0A6P6IA30|A0A6P6IA30_PUMCO, tr|A0A6P6I7C7|A0A6P6I7C7_PUMCO, tr|A0A6P6I738|A0A6P6I738_PUMCO, tr|A0A6P6IRN4|A0A6P6IRN4_PUMCO, tr|A0A6P6INY0|A0A6P6INY0_PUMCO, tr|A0A6P6I6Z3|A0A6P6I6Z3_PUMCO, tr|A0A6P6I6X3|A0A6P6I6X3_PUMCO, tr|A0A6P6I741|A0A6P6I741_PUMCO, tr|A0A6P6I6Z8|A0A6P6I6Z8_PUMCO, tr|A0A6P6I9I1|A0A6P6I9I1_PUMCO, tr|A0A6P6I6X9|A0A6P6I6X9_PUMCO, tr|A0A6P6I9S7|A0A6P6I9S7_PUMCO, tr|A0A6P6I7F1|A0A6P6I7F1_PUMCO, tr|A0A6P6I6V5|A0A6P6I6V5_PUMCO
OG0000054	sp|Q8NGC1|O11G2_HUMAN	tr|A0A6P6HGI2|A0A6P6HGI2_PUMCO, tr|A0A6P6HFD0|A0A6P6HFD0_PUMCO, tr|A0A6P6HGR0|A0A6P6HGR0_PUMCO, tr|A0A6P6HJR7|A0A6P6HJR7_PUMCO, tr|A0A6P6HGX5|A0A6P6HGX5_PUMCO, tr|A0A6P6HI93|A0A6P6HI93_PUMCO, tr|A0A6P6HH74|A0A6P6HH74_PUMCO, tr|A0A6P6HH63|A0A6P6HH63_PUMCO, tr|A0A6P6HI79|A0A6P6HI79_PUMCO, tr|A0A6P6HH13|A0A6P6HH13_PUMCO, tr|A0A6P6HFM9|A0A6P6HFM9_PUMCO, tr|A0A6P6HI07|A0A6P6HI07_PUMCO, tr|A0A6P6HKC2|A0A6P6HKC2_PUMCO, tr|A0A6P6HI02|A0A6P6HI02_PUMCO, tr|A0A6P6I660|A0A6P6I660_PUMCO, tr|A0A6P6HGM3|A0A6P6HGM3_PUMCO
OG0000055	sp|Q8N1N4|K2C78_HUMAN	tr|A0A6P6IEB5|A0A6P6IEB5_PUMCO, tr|A0A6P6II51|A0A6P6II51_PUMCO, tr|A0A6P6IDE8|A0A6P6IDE8_PUMCO, tr|A0A6P6IFR6|A0A6P6IFR6_PUMCO, tr|A0A6P6IEN1|A0A6P6IEN1_PUMCO, tr|A0A6P6IEK4|A0A6P6IEK4_PUMCO, tr|A0A6P6IEG3|A0A6P6IEG3_PUMCO, tr|A0A6P6IGZ1|A0A6P6IGZ1_PUMCO, tr|A0A6P6IES0|A0A6P6IES0_PUMCO, tr|A0A6P6IFI2|A0A6P6IFI2_PUMCO, tr|A0A6P6II47|A0A6P6II47_PUMCO, tr|A0A6P6IH20|A0A6P6IH20_PUMCO, tr|A0A6P6IEJ7|A0A6P6IEJ7_PUMCO, tr|A0A6P6IEB4|A0A6P6IEB4_PUMCO, tr|A0A6P6IDI5|A0A6P6IDI5_PUMCO, tr|A0A6P6IEF2|A0A6P6IEF2_PUMCO
OG0000056	sp|Q15544|TAF11_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|P0DW12|TFKL7_HUMAN	tr|A0A6P6HZB4|A0A6P6HZB4_PUMCO
OG0000057	sp|Q8NDW4|ZN248_HUMAN	tr|A0A6P6H523|A0A6P6H523_PUMCO
OG0000057	sp|Q5TYW1|ZN658_HUMAN, sp|Q4V348|Z658B_HUMAN	tr|A0A6P6IK70|A0A6P6IK70_PUMCO
OG0000057	sp|Q9Y2H8|ZN510_HUMAN	tr|A0A6P6IK75|A0A6P6IK75_PUMCO
OG0000057	sp|B1APH4|ZN487_HUMAN, sp|Q9HCZ1|ZN334_HUMAN, sp|Q9NYW8|RBAK_HUMAN, sp|P17014|ZNF12_HUMAN	tr|A0A6P6HTM8|A0A6P6HTM8_PUMCO
OG0000059	sp|A6NLW8|DUXA_HUMAN	tr|A0A6P6IIB2|A0A6P6IIB2_PUMCO
OG0000059	sp|P0CJ85|DU4L2_HUMAN, sp|P0CJ88|DU4L5_HUMAN, sp|P0CJ86|DU4L3_HUMAN, sp|P0CJ89|DU4L6_HUMAN, sp|Q9UBX2|DUX4_HUMAN, sp|P0CJ90|DU4L7_HUMAN, tr|A0A1B0GW55|A0A1B0GW55_HUMAN, sp|P0CJ87|DU4L4_HUMAN, sp|Q6RFH8|DUX4C_HUMAN, sp|O43812|DUX1_HUMAN, sp|Q96PT3|DUX5_HUMAN, sp|Q96PT4|DUX3_HUMAN, sp|A0A1W2PPF3|DUXB_HUMAN	tr|A0A6P6HN46|A0A6P6HN46_PUMCO
OG0000060	sp|Q9UGF5|O14J1_HUMAN	tr|A0A6P6HBJ2|A0A6P6HBJ2_PUMCO
OG0000060	sp|Q96R54|O14A2_HUMAN	tr|A0A6P6HJK5|A0A6P6HJK5_PUMCO
OG0000060	sp|Q8NGZ2|O14K1_HUMAN	tr|A0A6P6HJL1|A0A6P6HJL1_PUMCO, tr|A0A6P6HKZ7|A0A6P6HKZ7_PUMCO
OG0000060	sp|Q8NHC5|O14AG_HUMAN	tr|A0A6P6HJL0|A0A6P6HJL0_PUMCO, tr|A0A6P6HKS4|A0A6P6HKS4_PUMCO
OG0000060	sp|Q8NHC6|O14L1_HUMAN	tr|A0A6P6HJK6|A0A6P6HJK6_PUMCO
OG0000061	sp|P06241|FYN_HUMAN	tr|A0A6P6HZ32|A0A6P6HZ32_PUMCO
OG0000061	sp|P09769|FGR_HUMAN	tr|A0A6P6IQT4|A0A6P6IQT4_PUMCO
OG0000061	sp|P12931|SRC_HUMAN	tr|A0A6P6IIY4|A0A6P6IIY4_PUMCO
OG0000061	sp|P07947|YES_HUMAN	tr|A0A6P6IG70|A0A6P6IG70_PUMCO
OG0000061	sp|P07948|LYN_HUMAN	tr|A0A6P6HRL5|A0A6P6HRL5_PUMCO
OG0000061	sp|P08631|HCK_HUMAN	tr|A0A6P6IJS5|A0A6P6IJS5_PUMCO
OG0000061	sp|P06239|LCK_HUMAN	tr|A0A6P6IUY9|A0A6P6IUY9_PUMCO
OG0000061	sp|P51451|BLK_HUMAN	tr|A0A6P6HRI5|A0A6P6HRI5_PUMCO
OG0000062	sp|Q9BZ81|MAGB5_HUMAN	tr|A0A6P6IQ83|A0A6P6IQ83_PUMCO, tr|A0A6P6IQ07|A0A6P6IQ07_PUMCO, tr|A0A6P6IPX7|A0A6P6IPX7_PUMCO, tr|A0A6P6ITU4|A0A6P6ITU4_PUMCO, tr|A0A6P6IQ23|A0A6P6IQ23_PUMCO, tr|A0A6P6IQD6|A0A6P6IQD6_PUMCO, tr|A0A6P6IPU2|A0A6P6IPU2_PUMCO, tr|A0A6P6IMP6|A0A6P6IMP6_PUMCO, tr|A0A6P6IQ54|A0A6P6IQ54_PUMCO, tr|A0A6P6IT81|A0A6P6IT81_PUMCO, tr|A0A6P6ITU9|A0A6P6ITU9_PUMCO, tr|A0A6P6IQF5|A0A6P6IQF5_PUMCO, tr|A0A6P6IU01|A0A6P6IU01_PUMCO, tr|A0A6P6IQ03|A0A6P6IQ03_PUMCO, tr|A0A6P6IPY3|A0A6P6IPY3_PUMCO
OG0000063	sp|P30954|O10J1_HUMAN	tr|A0A6P6H5B4|A0A6P6H5B4_PUMCO, tr|A0A6P6H6J8|A0A6P6H6J8_PUMCO, tr|A0A6P6H5V6|A0A6P6H5V6_PUMCO, tr|A0A6P6H5I6|A0A6P6H5I6_PUMCO
OG0000063	sp|P0C629|O10J4_HUMAN	tr|A0A6P6H5L8|A0A6P6H5L8_PUMCO
OG0000063	sp|Q5JRS4|O10J3_HUMAN	tr|A0A6P6H686|A0A6P6H686_PUMCO, tr|A0A6P6H5W7|A0A6P6H5W7_PUMCO, tr|A0A6P6H5H9|A0A6P6H5H9_PUMCO, tr|A0A6P6H5W1|A0A6P6H5W1_PUMCO
OG0000063	sp|Q8NGY7|O10J6_HUMAN, sp|Q8NHC4|O10J5_HUMAN	tr|A0A6P6H5R5|A0A6P6H5R5_PUMCO
OG0000065	sp|P49888|ST1E1_HUMAN	tr|A0A6P6HP30|A0A6P6HP30_PUMCO
OG0000065	sp|Q6IMI6|ST1C3_HUMAN	tr|A0A6P6IHD8|A0A6P6IHD8_PUMCO
OG0000065	sp|O75897|ST1C4_HUMAN	tr|A0A6P6ILX9|A0A6P6ILX9_PUMCO
OG0000065	sp|O00338|ST1C2_HUMAN	tr|A0A6P6IL46|A0A6P6IL46_PUMCO
OG0000065	sp|O43704|ST1B1_HUMAN	tr|A0A6P6HQ78|A0A6P6HQ78_PUMCO, tr|A0A6P6HNU4|A0A6P6HNU4_PUMCO
OG0000066	sp|A6NLI5|TR64C_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|A6NGJ6|TRI64_HUMAN	tr|A0A6P6I8N2|A0A6P6I8N2_PUMCO
OG0000066	sp|Q96BQ3|TRI43_HUMAN, sp|A6NCK2|TR43B_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|A6NDI0|TR49B_HUMAN, sp|P0CI25|TRI49_HUMAN, sp|P0CI26|TR49C_HUMAN, sp|I1YAP6|TRI77_HUMAN	tr|A0A6P6ICS4|A0A6P6ICS4_PUMCO
OG0000067	sp|P05014|IFNA4_HUMAN, sp|P01566|IFN10_HUMAN, sp|P01571|IFN17_HUMAN, sp|P01567|IFNA7_HUMAN, sp|P01568|IFN21_HUMAN, sp|P05015|IFN16_HUMAN, sp|P32881|IFNA8_HUMAN, sp|P05013|IFNA6_HUMAN, sp|P01562|IFNA1_HUMAN, sp|P01569|IFNA5_HUMAN, sp|P01570|IFN14_HUMAN, sp|P01563|IFNA2_HUMAN	tr|A0A6P6GZ79|A0A6P6GZ79_PUMCO
