Orthogroup	Homo_sapiens	Pan_paniscus
OG0000037	tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN	tr|A0A2R9CBR6|A0A2R9CBR6_PANPA
OG0000039	sp|P47887|OR1E2_HUMAN	tr|A0A2R9B6R9|A0A2R9B6R9_PANPA
OG0000039	sp|Q8NGS2|OR1J2_HUMAN	tr|A0A2R8ZRX9|A0A2R8ZRX9_PANPA
OG0000039	sp|Q8NGS1|OR1J4_HUMAN	tr|A0A2R8ZHK0|A0A2R8ZHK0_PANPA
OG0000041	sp|P32881|IFNA8_HUMAN	tr|A0A2R8ZIR7|A0A2R8ZIR7_PANPA
OG0000041	sp|P01562|IFNA1_HUMAN	tr|A0A2R8ZGX0|A0A2R8ZGX0_PANPA, tr|A0A2R9APP3|A0A2R9APP3_PANPA
OG0000041	sp|P05013|IFNA6_HUMAN	tr|A0A2R8ZAA7|A0A2R8ZAA7_PANPA
OG0000041	sp|P01563|IFNA2_HUMAN	tr|A0A2R8ZJA8|A0A2R8ZJA8_PANPA
OG0000042	sp|O00370|LORF2_HUMAN	tr|A0A2R8ZMP0|A0A2R8ZMP0_PANPA, tr|A0A2R8ZL41|A0A2R8ZL41_PANPA, tr|A0A2R8ZSD9|A0A2R8ZSD9_PANPA, tr|A0A2R9BHC3|A0A2R9BHC3_PANPA, tr|A0A2R9AKY6|A0A2R9AKY6_PANPA, tr|A0A2R9AJC9|A0A2R9AJC9_PANPA, tr|A0A2R9APP4|A0A2R9APP4_PANPA, tr|A0A2R8ZGA1|A0A2R8ZGA1_PANPA, tr|A0A2R9CPP1|A0A2R9CPP1_PANPA, tr|A0A2R9AM59|A0A2R9AM59_PANPA, tr|A0A2R9ALR2|A0A2R9ALR2_PANPA, tr|A0A2R8ZP67|A0A2R8ZP67_PANPA, tr|A0A2R9AFT9|A0A2R9AFT9_PANPA, tr|A0A2R9ANI8|A0A2R9ANI8_PANPA
OG0000044	sp|P43363|MAGAA_HUMAN	tr|A0A2R8Z8F4|A0A2R8Z8F4_PANPA
OG0000044	sp|A6NCF6|MA13P_HUMAN, sp|P43362|MAGA9_HUMAN, sp|P43358|MAGA4_HUMAN, sp|P43359|MAGA5_HUMAN, sp|P43360|MAGA6_HUMAN, sp|P43357|MAGA3_HUMAN, sp|P43365|MAGAC_HUMAN, sp|P43356|MAGA2_HUMAN, sp|P43355|MAGA1_HUMAN, sp|P43361|MAGA8_HUMAN, sp|P43364|MAGAB_HUMAN	tr|A0A2R9A741|A0A2R9A741_PANPA
OG0000045	sp|P63096|GNAI1_HUMAN	tr|A0A2R9AFQ7|A0A2R9AFQ7_PANPA
OG0000045	sp|P08754|GNAI3_HUMAN	tr|A0A2R9BVD2|A0A2R9BVD2_PANPA
OG0000045	sp|P04899|GNAI2_HUMAN	tr|A0A2R9ANZ4|A0A2R9ANZ4_PANPA
OG0000045	sp|A8MTJ3|GNAT3_HUMAN	tr|A0A2R8ZVH6|A0A2R8ZVH6_PANPA
OG0000045	sp|P11488|GNAT1_HUMAN	tr|A0A2R9AZM2|A0A2R9AZM2_PANPA
OG0000045	sp|P19087|GNAT2_HUMAN	tr|A0A2R8ZSU7|A0A2R8ZSU7_PANPA
OG0000045	sp|P09471|GNAO_HUMAN	tr|A0A2R9C7L7|A0A2R9C7L7_PANPA
OG0000046	sp|Q7RTT3|SSX9_HUMAN	tr|A0A2R9B3E8|A0A2R9B3E8_PANPA, tr|A0A2R9B8S0|A0A2R9B8S0_PANPA
OG0000046	sp|Q16384|SSX1_HUMAN	tr|A0A2R9A9S9|A0A2R9A9S9_PANPA
OG0000046	sp|Q7RTT4|SSX8_HUMAN	tr|A0A2R9BMP9|A0A2R9BMP9_PANPA
OG0000046	sp|O60225|SSX5_HUMAN, sp|Q16385|SSX2_HUMAN, sp|Q99909|SSX3_HUMAN	tr|A0A2R9CR28|A0A2R9CR28_PANPA
OG0000047	sp|Q9UK11|ZN223_HUMAN	tr|A0A2R8ZKM0|A0A2R8ZKM0_PANPA
OG0000047	sp|Q9UIE0|ZN230_HUMAN	tr|A0A2R8ZK98|A0A2R8ZK98_PANPA
OG0000047	sp|Q2VY69|ZN284_HUMAN	tr|A0A2R9AK22|A0A2R9AK22_PANPA
OG0000047	sp|Q9NZL3|ZN224_HUMAN	tr|A0A2R9A7W0|A0A2R9A7W0_PANPA
OG0000047	sp|Q9UK10|ZN225_HUMAN	tr|A0A2R9BTQ5|A0A2R9BTQ5_PANPA
OG0000047	sp|Q9UK13|ZN221_HUMAN	tr|A0A2R9CJC4|A0A2R9CJC4_PANPA, tr|A0A2R9A814|A0A2R9A814_PANPA
OG0000048	sp|P67936|TPM4_HUMAN	tr|A0A2R9BYH4|A0A2R9BYH4_PANPA
OG0000048	sp|P07951|TPM2_HUMAN	tr|A0A2R9ADN5|A0A2R9ADN5_PANPA
OG0000048	sp|P06753|TPM3_HUMAN	tr|A0A2R9B204|A0A2R9B204_PANPA
OG0000049	sp|Q76KX8|ZN534_HUMAN	tr|A0A2R9B024|A0A2R9B024_PANPA, tr|A0A2R8ZTU8|A0A2R8ZTU8_PANPA
OG0000049	sp|Q5HY98|ZN766_HUMAN	tr|A0A2R9BK27|A0A2R9BK27_PANPA
OG0000049	sp|Q8N9Z0|ZN610_HUMAN	tr|A0A2R9B6V9|A0A2R9B6V9_PANPA
OG0000049	sp|Q8WV37|ZN480_HUMAN	tr|A0A2R9CDR3|A0A2R9CDR3_PANPA
OG0000049	sp|Q6PDB4|ZN880_HUMAN	tr|A0A2R8ZM15|A0A2R8ZM15_PANPA
OG0000049	sp|Q3MIS6|ZN528_HUMAN, sp|P51522|ZNF83_HUMAN	tr|A0A2R9CLI1|A0A2R9CLI1_PANPA
OG0000050	sp|P38919|IF4A3_HUMAN	tr|A0A2R8ZM93|A0A2R8ZM93_PANPA
OG0000050	sp|Q14240|IF4A2_HUMAN	tr|A0A2R9B6W8|A0A2R9B6W8_PANPA, tr|A0A2R9BAQ1|A0A2R9BAQ1_PANPA, tr|A0A2R8ZTD4|A0A2R8ZTD4_PANPA, tr|A0A2R9BRS9|A0A2R9BRS9_PANPA, tr|A0A2R8Z7A0|A0A2R8Z7A0_PANPA, tr|A0A2R9AX76|A0A2R9AX76_PANPA, tr|A0A2R9C4Q6|A0A2R9C4Q6_PANPA, tr|A0A2R8ZFC3|A0A2R8ZFC3_PANPA
OG0000050	sp|P60842|IF4A1_HUMAN	tr|A0A2R9C6F8|A0A2R9C6F8_PANPA
OG0000051	sp|P35125|UBP6_HUMAN	tr|A0A2R8Z943|A0A2R8Z943_PANPA
OG0000051	sp|B9A6J9|TBC3L_HUMAN, sp|Q6IPX1|TBC3C_HUMAN, sp|Q8IZP1|TBC3A_HUMAN, sp|A6NER0|TBC3F_HUMAN, sp|A0A087X1G2|TBC3K_HUMAN, sp|A0A087X179|TBC3E_HUMAN, sp|A0A087WVF3|TBC3D_HUMAN, sp|A0A087WXS9|TBC3I_HUMAN, sp|P0C7X1|TBC3H_HUMAN, sp|Q6DHY5|TBC3G_HUMAN, sp|A6NDS4|TBC3B_HUMAN	tr|A0A2R9CB87|A0A2R9CB87_PANPA
OG0000052	sp|P0DPK2|H3Y1_HUMAN, sp|P0DPK5|H3Y2_HUMAN	tr|A0A2R8Z7U5|A0A2R8Z7U5_PANPA
OG0000052	sp|Q16695|H31T_HUMAN	tr|A0A2R8ZIJ8|A0A2R8ZIJ8_PANPA
OG0000052	sp|P68431|H31_HUMAN	tr|A0A2R8Z736|A0A2R8Z736_PANPA
OG0000052	sp|Q71DI3|H32_HUMAN	tr|A0A2R9AWJ6|A0A2R9AWJ6_PANPA
OG0000053	sp|Q9H0U9|TSYL1_HUMAN	tr|A0A2R8ZHP2|A0A2R8ZHP2_PANPA
OG0000053	sp|Q9H489|TSY26_HUMAN, sp|P0DME0|SETLP_HUMAN, sp|A6NKD2|TSPY2_HUMAN, sp|P0CW01|TSPYA_HUMAN, sp|Q01534|TSPY1_HUMAN, sp|P0CV98|TSPY3_HUMAN, sp|P0CW00|TSPY8_HUMAN, sp|P0CV99|TSPY4_HUMAN, sp|A0A494C1R9|TSPY9_HUMAN, sp|Q86VY4|TSYL5_HUMAN	tr|A0A2R9BWG9|A0A2R9BWG9_PANPA
OG0000054	sp|Q9HCS2|CP4FC_HUMAN	tr|A0A2R8ZZH0|A0A2R8ZZH0_PANPA
OG0000054	sp|Q9HBI6|CP4FB_HUMAN	tr|A0A2R8ZLE2|A0A2R8ZLE2_PANPA
OG0000054	sp|P98187|CP4F8_HUMAN	tr|A0A2R8ZZP9|A0A2R8ZZP9_PANPA
OG0000054	sp|P78329|CP4F2_HUMAN	tr|A0A2R8ZQU9|A0A2R8ZQU9_PANPA
OG0000054	sp|Q6NT55|CP4FN_HUMAN	tr|A0A2R9C8I6|A0A2R9C8I6_PANPA
OG0000054	sp|Q08477|CP4F3_HUMAN	tr|A0A2R9BI89|A0A2R9BI89_PANPA
OG0000055	sp|P0C604|OR4A8_HUMAN	tr|A0A2R8ZVV8|A0A2R8ZVV8_PANPA
OG0000055	sp|Q8NH70|O4A16_HUMAN	tr|A0A2R9A1H7|A0A2R9A1H7_PANPA
OG0000055	sp|Q8NGN8|OR4A4_HUMAN, sp|Q6IF82|O4A47_HUMAN	tr|A0A2R8ZQ92|A0A2R8ZQ92_PANPA
OG0000055	sp|Q8NGL7|OR4P4_HUMAN, sp|Q8NH72|OR4C6_HUMAN, sp|A6NMZ5|O4C45_HUMAN, sp|Q8NGL6|O4A15_HUMAN	tr|A0A2R9APZ5|A0A2R9APZ5_PANPA
OG0000060	sp|P29400|CO4A5_HUMAN	tr|A0A2R9B615|A0A2R9B615_PANPA
OG0000060	sp|P53420|CO4A4_HUMAN	tr|A0A2R9BIA2|A0A2R9BIA2_PANPA
OG0000060	sp|Q14031|CO4A6_HUMAN	tr|A0A2R8Z6V4|A0A2R8Z6V4_PANPA
OG0000060	sp|P08572|CO4A2_HUMAN	tr|A0A2R9AHH5|A0A2R9AHH5_PANPA
OG0000060	sp|Q01955|CO4A3_HUMAN	tr|A0A2R9AK56|A0A2R9AK56_PANPA
OG0000060	sp|P02462|CO4A1_HUMAN	tr|A0A2R8ZQ62|A0A2R8ZQ62_PANPA
OG0000061	sp|Q16322|KCA10_HUMAN	tr|A0A2R8Z7H3|A0A2R8Z7H3_PANPA
OG0000061	sp|P16389|KCNA2_HUMAN	tr|A0A2R8ZH38|A0A2R8ZH38_PANPA
OG0000061	sp|Q09470|KCNA1_HUMAN	tr|A0A2R8ZFZ7|A0A2R8ZFZ7_PANPA
OG0000061	sp|P17658|KCNA6_HUMAN	tr|A0A2R8ZAS1|A0A2R8ZAS1_PANPA
OG0000062	sp|Q8NGK3|O52K2_HUMAN, sp|Q8NGK4|O52K1_HUMAN, sp|Q8NH57|O52P1_HUMAN, sp|Q8TCB6|O51E1_HUMAN, sp|Q8NGF3|O51D1_HUMAN, sp|Q9H343|O51I1_HUMAN, sp|Q8NH63|O51H1_HUMAN, sp|Q8NGJ5|O51L1_HUMAN, tr|A0A3B3IT45|A0A3B3IT45_HUMAN, sp|A6NGY5|O51F1_HUMAN, sp|Q8NGJ9|O51T1_HUMAN	tr|A0A2R8ZBG7|A0A2R8ZBG7_PANPA
OG0000063	sp|P08727|K1C19_HUMAN	tr|A0A2R9ALU5|A0A2R9ALU5_PANPA
OG0000063	sp|P13645|K1C10_HUMAN	tr|A0A2R9BVY1|A0A2R9BVY1_PANPA
OG0000063	sp|P02533|K1C14_HUMAN	tr|A0A2R9CHA8|A0A2R9CHA8_PANPA
OG0000063	sp|P08779|K1C16_HUMAN	tr|A0A2R9BHC6|A0A2R9BHC6_PANPA, tr|A0A2R9BI07|A0A2R9BI07_PANPA
OG0000063	sp|Q04695|K1C17_HUMAN	tr|A0A2R9BMS3|A0A2R9BMS3_PANPA, tr|A0A2R9BML2|A0A2R9BML2_PANPA
OG0000064	sp|Q9BYP9|KRA99_HUMAN, sp|Q9BYQ3|KRA93_HUMAN, sp|Q9BYQ0|KRA98_HUMAN, sp|Q9BYQ2|KRA94_HUMAN, sp|A8MTY7|KRA97_HUMAN, tr|A0A140TA67|A0A140TA67_HUMAN, sp|Q9BYQ4|KRA92_HUMAN, sp|A8MVA2|KRA96_HUMAN	tr|A0A2R8Z7Y5|A0A2R8Z7Y5_PANPA, tr|A0A2R9CMC8|A0A2R9CMC8_PANPA, tr|A0A2R9CG33|A0A2R9CG33_PANPA, tr|A0A2R9B3T8|A0A2R9B3T8_PANPA
OG0000065	sp|A0A075B6L6|TVB73_HUMAN	tr|A0A2R8ZBY4|A0A2R8ZBY4_PANPA
OG0000065	sp|A0A1B0GXF2|TVB72_HUMAN, sp|A0A0A6YYK4|TVB71_HUMAN, sp|A0A087X0K7|TVB17_HUMAN, sp|A0A5B0|TVB14_HUMAN, sp|A0A1B0GX51|TVB78_HUMAN, sp|A0A1B0GX95|TVB74_HUMAN, sp|A0A0K0K1E9|TVB77_HUMAN, sp|A0A1B0GX31|TVB76_HUMAN, sp|P04435|TVB79_HUMAN	tr|A0A2R9CRM5|A0A2R9CRM5_PANPA
OG0000066	sp|Q9NVA2|SEP11_HUMAN	tr|A0A2R9C837|A0A2R9C837_PANPA
OG0000066	sp|Q14141|SEPT6_HUMAN	tr|A0A2R9C2L0|A0A2R9C2L0_PANPA
OG0000066	sp|Q92599|SEPT8_HUMAN	tr|A0A2R8ZIC0|A0A2R8ZIC0_PANPA
OG0000066	sp|Q6ZU15|SEP14_HUMAN	tr|A0A2R8ZN81|A0A2R8ZN81_PANPA
OG0000066	sp|Q9P0V9|SEP10_HUMAN	tr|A0A2R9B9I0|A0A2R9B9I0_PANPA, tr|A0A2R8Z7H5|A0A2R8Z7H5_PANPA
OG0000071	sp|A0A0A0MS03|TVB53_HUMAN, sp|A0A578|TVB51_HUMAN, sp|A0A0A0MS05|TVB57_HUMAN, sp|A0A597|TVB55_HUMAN, tr|A0A087WZ39|A0A087WZ39_HUMAN, sp|A0A599|TVB56_HUMAN, sp|A0A0C4DH59|TVB54_HUMAN, sp|A0A5A2|TVB58_HUMAN	tr|A0A2R8ZPA5|A0A2R8ZPA5_PANPA, tr|A0A2R8ZGU4|A0A2R8ZGU4_PANPA, tr|A0A2R8ZJK3|A0A2R8ZJK3_PANPA
OG0000072	sp|Q8TC21|ZN596_HUMAN	tr|A0A2R8ZDM2|A0A2R8ZDM2_PANPA
OG0000072	sp|Q96NG5|ZN558_HUMAN	tr|A0A2R9BBF3|A0A2R9BBF3_PANPA
OG0000072	sp|Q8N988|ZN557_HUMAN	tr|A0A2R9ADR1|A0A2R9ADR1_PANPA
OG0000073	sp|Q58FF8|H90B2_HUMAN	tr|A0A2R8ZC41|A0A2R8ZC41_PANPA
OG0000073	sp|Q58FF7|H90B3_HUMAN	tr|A0A2R9AK30|A0A2R9AK30_PANPA
OG0000073	sp|P07900|HS90A_HUMAN	tr|A0A2R9BSJ1|A0A2R9BSJ1_PANPA
OG0000073	sp|Q58FG1|HS904_HUMAN	tr|A0A2R9AH84|A0A2R9AH84_PANPA
OG0000075	sp|Q8NGY9|OR2L8_HUMAN	tr|A0A2R9AAT7|A0A2R9AAT7_PANPA
OG0000075	sp|Q8NG80|OR2L5_HUMAN	tr|A0A2R8ZFT8|A0A2R8ZFT8_PANPA
OG0000075	sp|Q8NH16|OR2L2_HUMAN	tr|A0A2R8ZNK3|A0A2R8ZNK3_PANPA, tr|A0A2R9AXV3|A0A2R9AXV3_PANPA
OG0000075	sp|Q8N349|OR2LD_HUMAN	tr|A0A2R8Z9N5|A0A2R8Z9N5_PANPA
OG0000076	sp|P01701|LV151_HUMAN	tr|A0A2R8ZWE5|A0A2R8ZWE5_PANPA
OG0000076	sp|A0A0B4J1U3|LV136_HUMAN, sp|P01700|LV147_HUMAN, sp|P01699|LV144_HUMAN	tr|A0A2R9AQL9|A0A2R9AQL9_PANPA
OG0000076	sp|P01703|LV140_HUMAN, sp|A0A075B6I6|LV150_HUMAN	tr|A0A2R9A7P9|A0A2R9A7P9_PANPA, tr|A0A2R9A783|A0A2R9A783_PANPA, tr|A0A2R8Z9P8|A0A2R8Z9P8_PANPA
OG0000077	sp|Q96P47|AGAP3_HUMAN	tr|A0A2R9A9E7|A0A2R9A9E7_PANPA
OG0000077	sp|Q8TF27|AGA11_HUMAN, sp|Q5VTM2|AGAP9_HUMAN, sp|A6NIR3|AGAP5_HUMAN, sp|Q5VUJ5|AGAP7_HUMAN, sp|Q96P64|AGAP4_HUMAN, sp|Q5VW22|AGAP6_HUMAN	tr|A0A2R9A352|A0A2R9A352_PANPA
OG0000077	sp|Q9UPQ3|AGAP1_HUMAN	tr|A0A2R9BH36|A0A2R9BH36_PANPA
OG0000078	sp|Q5XKE5|K2C79_HUMAN	tr|A0A2R9B1A8|A0A2R9B1A8_PANPA, tr|A0A2R8ZE58|A0A2R8ZE58_PANPA, tr|A0A2R9B125|A0A2R9B125_PANPA, tr|A0A2R9CAK6|A0A2R9CAK6_PANPA, tr|A0A2R9AYP3|A0A2R9AYP3_PANPA, tr|A0A2R9A6B3|A0A2R9A6B3_PANPA, tr|A0A2R9C9C9|A0A2R9C9C9_PANPA, tr|A0A2R9BBJ1|A0A2R9BBJ1_PANPA, tr|A0A2R9C454|A0A2R9C454_PANPA, tr|A0A2R9A452|A0A2R9A452_PANPA
OG0000079	sp|P06748|NPM_HUMAN	tr|A0A2R9CKC2|A0A2R9CKC2_PANPA, tr|A0A2R9A2A9|A0A2R9A2A9_PANPA, tr|A0A2R9CB56|A0A2R9CB56_PANPA, tr|A0A2R9A0H3|A0A2R9A0H3_PANPA, tr|A0A2R9BWY1|A0A2R9BWY1_PANPA, tr|A0A2R9A1Z1|A0A2R9A1Z1_PANPA, tr|A0A2R9BBY2|A0A2R9BBY2_PANPA, tr|A0A2R9CG47|A0A2R9CG47_PANPA, tr|A0A2R9CNI3|A0A2R9CNI3_PANPA, tr|A0A2R9C8S0|A0A2R9C8S0_PANPA
OG0000080	sp|Q15323|K1H1_HUMAN	tr|A0A2R9CQW6|A0A2R9CQW6_PANPA
OG0000080	sp|O76013|KRT36_HUMAN	tr|A0A2R9BRN9|A0A2R9BRN9_PANPA
OG0000080	sp|O76011|KRT34_HUMAN, tr|A0A140TA62|A0A140TA62_HUMAN	tr|A0A2R9A1K8|A0A2R9A1K8_PANPA
OG0000080	sp|O76009|KT33A_HUMAN	tr|A0A2R9BCI8|A0A2R9BCI8_PANPA
OG0000080	sp|Q14525|KT33B_HUMAN	tr|A0A2R8ZWA6|A0A2R8ZWA6_PANPA
OG0000081	sp|P09429|HMGB1_HUMAN	tr|A0A2R9AAV8|A0A2R9AAV8_PANPA, tr|A0A2R8ZQZ1|A0A2R8ZQZ1_PANPA
OG0000081	sp|B2RPK0|HGB1A_HUMAN	tr|A0A2R9A4L2|A0A2R9A4L2_PANPA
OG0000081	sp|Q8WW32|HMGB4_HUMAN	tr|A0A2R9AAL8|A0A2R9AAL8_PANPA
OG0000081	sp|P26583|HMGB2_HUMAN	tr|A0A2R9CNQ4|A0A2R9CNQ4_PANPA
OG0000082	sp|P02794|FRIH_HUMAN	tr|A0A2R9A7P3|A0A2R9A7P3_PANPA, tr|A0A2R8Z8A4|A0A2R8Z8A4_PANPA, tr|A0A2R8ZFH4|A0A2R8ZFH4_PANPA, tr|A0A2R8ZHG8|A0A2R8ZHG8_PANPA, tr|A0A2R8ZB31|A0A2R8ZB31_PANPA, tr|A0A2R9A261|A0A2R9A261_PANPA, tr|A0A2R9AL95|A0A2R9AL95_PANPA, tr|A0A2R9CKP7|A0A2R9CKP7_PANPA, tr|A0A2R9BEI3|A0A2R9BEI3_PANPA, tr|A0A2R8ZAE7|A0A2R8ZAE7_PANPA
OG0000083	sp|P20839|IMDH1_HUMAN	tr|A0A2R9BHZ6|A0A2R9BHZ6_PANPA, tr|A0A2R9CGI1|A0A2R9CGI1_PANPA, tr|A0A2R9A7K7|A0A2R9A7K7_PANPA, tr|A0A2R9A8F0|A0A2R9A8F0_PANPA, tr|A0A2R8ZF29|A0A2R8ZF29_PANPA, tr|A0A2R9BRE8|A0A2R9BRE8_PANPA, tr|A0A2R9BMJ3|A0A2R9BMJ3_PANPA, tr|A0A2R9B0D3|A0A2R9B0D3_PANPA
OG0000083	sp|P12268|IMDH2_HUMAN	tr|A0A2R9A6W6|A0A2R9A6W6_PANPA
OG0000084	sp|P46778|RL21_HUMAN	tr|A0A2R8Z905|A0A2R8Z905_PANPA, tr|A0A2R8ZB57|A0A2R8ZB57_PANPA, tr|A0A2R8ZPN8|A0A2R8ZPN8_PANPA, tr|A0A2R8Z9P0|A0A2R8Z9P0_PANPA, tr|A0A2R9B4H4|A0A2R9B4H4_PANPA, tr|A0A2R8ZM57|A0A2R8ZM57_PANPA, tr|A0A2R8ZD96|A0A2R8ZD96_PANPA, tr|A0A2R8ZJ49|A0A2R8ZJ49_PANPA, tr|A0A2R8ZJM6|A0A2R8ZJM6_PANPA, tr|A0A2R8ZJW1|A0A2R8ZJW1_PANPA
OG0000089	sp|P0DTE4|UD2A1_HUMAN, sp|P16662|UD2B7_HUMAN, sp|O75310|UDB11_HUMAN, sp|Q9BY64|UDB28_HUMAN, sp|P36537|UDB10_HUMAN, sp|P06133|UD2B4_HUMAN, sp|O75795|UDB17_HUMAN, sp|P54855|UDB15_HUMAN, sp|P0DTE5|UD2A2_HUMAN	tr|A0A2R9C0X0|A0A2R9C0X0_PANPA
OG0000091	sp|P46777|RL5_HUMAN	tr|A0A2R9B0I8|A0A2R9B0I8_PANPA, tr|A0A2R9AWP1|A0A2R9AWP1_PANPA, tr|A0A2R8ZW82|A0A2R8ZW82_PANPA, tr|A0A2R9CB46|A0A2R9CB46_PANPA, tr|A0A2R9CDT5|A0A2R9CDT5_PANPA, tr|A0A2R9CSE8|A0A2R9CSE8_PANPA, tr|A0A2R9CH39|A0A2R9CH39_PANPA, tr|A0A2R9A767|A0A2R9A767_PANPA, tr|A0A2R8ZY92|A0A2R8ZY92_PANPA
OG0000093	sp|A0A286YFG1|SCGR8_HUMAN	tr|A0A2R8ZM26|A0A2R8ZM26_PANPA
OG0000093	sp|A0A286YF77|SCGR6_HUMAN, sp|P0DSO2|SCGR9_HUMAN, sp|A0A286YFB4|SCGR2_HUMAN, sp|A0A286YF60|SCGR3_HUMAN, sp|A0A286YF01|SCGR7_HUMAN, sp|A0A286YEY9|SCGR1_HUMAN, sp|A0A286YEV6|SCGR4_HUMAN	tr|A0A2R8ZIU7|A0A2R8ZIU7_PANPA
OG0000094	sp|P59540|T2R46_HUMAN, sp|P59538|T2R31_HUMAN, sp|P59537|T2R43_HUMAN, sp|P59539|T2R45_HUMAN, sp|P59541|T2R30_HUMAN, sp|P0DSN6|T2R33_HUMAN, sp|P59542|T2R19_HUMAN, sp|P0DTE0|T2R36_HUMAN, sp|P59543|T2R20_HUMAN	sp|Q646E3|T2R20_PANPA
OG0000096	sp|P0DJD8|PEPA3_HUMAN, sp|P0DJD7|PEPA4_HUMAN, sp|P0DJD9|PEPA5_HUMAN	tr|A0A2R9A1L9|A0A2R9A1L9_PANPA
OG0000096	sp|P20142|PEPC_HUMAN	tr|A0A2R9CFK5|A0A2R9CFK5_PANPA
OG0000096	sp|P07339|CATD_HUMAN	tr|A0A2R8ZKH8|A0A2R8ZKH8_PANPA
OG0000096	sp|P14091|CATE_HUMAN	tr|A0A2R9BIL0|A0A2R9BIL0_PANPA
OG0000098	sp|P0CG04|IGLC1_HUMAN	tr|A0A2R8ZEL6|A0A2R8ZEL6_PANPA
OG0000098	sp|P0DOY3|IGLC3_HUMAN	tr|A0A2R8ZL23|A0A2R8ZL23_PANPA
OG0000098	sp|P0DOY2|IGLC2_HUMAN	tr|A0A2R8ZL01|A0A2R8ZL01_PANPA
OG0000098	sp|P0CF74|IGLC6_HUMAN	tr|A0A2R8ZDH4|A0A2R8ZDH4_PANPA, tr|A0A2R9A6U1|A0A2R9A6U1_PANPA, tr|A0A2R8ZCU9|A0A2R8ZCU9_PANPA
OG0000099	sp|A6NCN2|KR87P_HUMAN	tr|A0A2R8ZAV8|A0A2R8ZAV8_PANPA
OG0000099	sp|Q14533|KRT81_HUMAN	tr|A0A2R9B955|A0A2R9B955_PANPA
OG0000099	sp|P78385|KRT83_HUMAN	tr|A0A2R9BR81|A0A2R9BR81_PANPA
OG0000099	sp|O43790|KRT86_HUMAN	tr|A0A2R9AE31|A0A2R9AE31_PANPA
OG0000099	sp|P78386|KRT85_HUMAN	tr|A0A2R9BCT3|A0A2R9BCT3_PANPA
OG0000102	sp|P47895|AL1A3_HUMAN	tr|A0A2R9CDK5|A0A2R9CDK5_PANPA
OG0000102	sp|O94788|AL1A2_HUMAN	tr|A0A2R9B140|A0A2R9B140_PANPA
OG0000102	sp|P05091|ALDH2_HUMAN	tr|A0A2R8ZCP2|A0A2R8ZCP2_PANPA
OG0000102	sp|P30837|AL1B1_HUMAN	tr|A0A2R8ZAD4|A0A2R8ZAD4_PANPA
OG0000102	sp|P00352|AL1A1_HUMAN	tr|A0A2R9A203|A0A2R9A203_PANPA
OG0000103	sp|Q8NGT0|O13C9_HUMAN	tr|A0A2R9B789|A0A2R9B789_PANPA
OG0000103	sp|Q8NGS8|O13C5_HUMAN	tr|A0A2R8ZIK1|A0A2R8ZIK1_PANPA
OG0000103	sp|Q8NGS9|O13C2_HUMAN	tr|A0A2R8ZNT0|A0A2R8ZNT0_PANPA
OG0000103	sp|Q8NGS7|O13C8_HUMAN, sp|Q8NGS5|O13C4_HUMAN, sp|Q8NGS6|O13C3_HUMAN	tr|A0A2R8ZI48|A0A2R8ZI48_PANPA
OG0000104	sp|Q53FZ2|ACSM3_HUMAN	tr|A0A2R9BG72|A0A2R9BG72_PANPA
OG0000104	sp|P0C7M7|ACSM4_HUMAN	tr|A0A2R9AFR0|A0A2R9AFR0_PANPA
OG0000104	sp|Q08AH1|ACSM1_HUMAN	tr|A0A2R9BQV2|A0A2R9BQV2_PANPA
OG0000104	sp|Q08AH3|ACS2A_HUMAN, sp|Q68CK6|ACS2B_HUMAN	tr|A0A2R8ZH14|A0A2R8ZH14_PANPA
OG0000105	sp|A0A0A6YYG3|TVB68_HUMAN, sp|A0A0J9YX75|TVB69_HUMAN, sp|A0A0A6YYG2|TVB66_HUMAN, sp|A0A0K0K1A5|TVB65_HUMAN, sp|A0A0A0MS04|TVB67_HUMAN, sp|A0A1B0GX49|TVB64_HUMAN, sp|A0A0K0K1D8|TVB61_HUMAN, sp|P0DPF7|TVB63_HUMAN, sp|A0A0J9YXY3|TVB62_HUMAN	tr|A0A2R8ZNP3|A0A2R8ZNP3_PANPA
