Orthogroup	Homo_sapiens	Equus_asinus_asinus
OG0000025	sp|Q5JUK9|PAGE3_HUMAN, sp|Q96GT9|XAGE2_HUMAN, sp|Q8WTP9|XAGE3_HUMAN, sp|Q8WWM1|XAGE5_HUMAN, sp|O60829|PAGE4_HUMAN, sp|O75459|PAGE1_HUMAN, sp|A6NGK3|GAG10_HUMAN, sp|Q9UEU5|GGE2D_HUMAN, sp|Q6NT46|GAG2A_HUMAN, sp|Q13066|GAG2B_HUMAN, sp|A1L429|GG12C_HUMAN, sp|A6NDE8|GG12H_HUMAN, sp|Q4V326|GAG2E_HUMAN, sp|P0CL80|GG12F_HUMAN, sp|P0CL82|GG12I_HUMAN, sp|P0CL81|GG12G_HUMAN, sp|O76087|GAGE7_HUMAN, sp|Q4V321|GAG13_HUMAN, sp|A6NER3|GG12J_HUMAN, sp|P0DTW1|GAGE1_HUMAN, sp|P0DSO3|GAGE4_HUMAN, sp|Q13069|GAGE5_HUMAN, sp|Q13070|GAGE6_HUMAN	tr|A0A8C4LBM1|A0A8C4LBM1_EQUAS
OG0000026	sp|D6RBM5|U17LN_HUMAN, sp|Q6QN14|U17L6_HUMAN, sp|D6R9N7|U17LI_HUMAN, sp|C9JVI0|U17LB_HUMAN, sp|C9J2P7|U17LF_HUMAN, sp|C9JPN9|UL17C_HUMAN, sp|D6R901|U17LL_HUMAN, sp|Q0WX57|U17LO_HUMAN, sp|A8MUK1|U17L5_HUMAN, sp|D6RJB6|U17LK_HUMAN, sp|D6RCP7|U17LJ_HUMAN, sp|D6RA61|U17LM_HUMAN, sp|C9JLJ4|U17LD_HUMAN, sp|D6RBQ6|U17LH_HUMAN, sp|C9JJH3|U17LA_HUMAN, sp|P0C7H9|U17L7_HUMAN, sp|Q6R6M4|U17L2_HUMAN, sp|A6NCW0|U17L3_HUMAN, sp|Q7RTZ2|U17L1_HUMAN, sp|P0C7I0|U17L8_HUMAN, sp|A6NCW7|U17L4_HUMAN	tr|A0A8C4MY95|A0A8C4MY95_EQUAS
OG0000027	sp|A6NLX3|SPDE4_HUMAN, sp|A0A494C086|SPD21_HUMAN, sp|Q495Y8|SPDE2_HUMAN, sp|A6NHP3|SPE2B_HUMAN, sp|P0CI01|SPDE6_HUMAN, sp|A6NIY4|SPDE5_HUMAN, sp|P0DV79|SPD18_HUMAN, sp|A6NNV3|SPD16_HUMAN, sp|A6NJR5|SPDL3_HUMAN, sp|Q8NFV5|SPDE1_HUMAN, sp|Q495Y7|SPDE7_HUMAN, sp|A6NKU9|SPDE3_HUMAN, sp|P0DUX1|SPD12_HUMAN, sp|P0DUD3|SPD14_HUMAN, sp|A0A494C0Z2|SPD13_HUMAN, sp|P0DUD4|SPD15_HUMAN, sp|P0DTA3|SPD11_HUMAN, sp|P0DUD2|SPD17_HUMAN, sp|P0DUX0|SPD10_HUMAN, sp|P0DUD1|SPD8_HUMAN, sp|A0A494C191|SPD9_HUMAN	tr|A0A8C4PF65|A0A8C4PF65_EQUAS
OG0000028	sp|Q5XKE5|K2C79_HUMAN	tr|A0A8C4LUP9|A0A8C4LUP9_EQUAS
OG0000028	sp|Q01546|K22O_HUMAN, sp|P12035|K2C3_HUMAN, sp|Q7RTS7|K2C74_HUMAN, sp|Q86Y46|K2C73_HUMAN, sp|Q3SY84|K2C71_HUMAN, sp|Q14CN4|K2C72_HUMAN, sp|P19013|K2C4_HUMAN	tr|A0A8C4LUP0|A0A8C4LUP0_EQUAS
OG0000028	sp|P02538|K2C6A_HUMAN, sp|P04259|K2C6B_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P13647|K2C5_HUMAN, sp|O95678|K2C75_HUMAN, sp|P08729|K2C7_HUMAN, sp|P05787|K2C8_HUMAN	tr|A0A8C4LNA3|A0A8C4LNA3_EQUAS
OG0000028	sp|P35908|K22E_HUMAN, sp|P04264|K2C1_HUMAN, sp|Q7Z794|K2C1B_HUMAN	tr|A0A8C4LK37|A0A8C4LK37_EQUAS
OG0000029	sp|P0C0S8|H2A1_HUMAN	tr|A0A8C4PNX2|A0A8C4PNX2_EQUAS
OG0000029	sp|P20671|H2A1D_HUMAN	tr|A0A8C4L520|A0A8C4L520_EQUAS
OG0000029	sp|P04908|H2A1B_HUMAN	tr|A0A8C4L4S5|A0A8C4L4S5_EQUAS, tr|A0A8C4L7J6|A0A8C4L7J6_EQUAS
OG0000029	sp|Q93077|H2A1C_HUMAN	tr|A0A8C4PI88|A0A8C4PI88_EQUAS
OG0000029	sp|Q16777|H2A2C_HUMAN	tr|A0A8C4KTC3|A0A8C4KTC3_EQUAS
OG0000029	sp|Q9BTM1|H2AJ_HUMAN	tr|A0A8C4MEG7|A0A8C4MEG7_EQUAS
OG0000029	sp|Q8IUE6|H2A2B_HUMAN	tr|A0A8C4PFL3|A0A8C4PFL3_EQUAS
OG0000029	sp|P16104|H2AX_HUMAN	tr|A0A8C4L386|A0A8C4L386_EQUAS
OG0000029	sp|Q96KK5|H2A1H_HUMAN	tr|A0A8C4M2W6|A0A8C4M2W6_EQUAS, tr|A0A8C4M7R9|A0A8C4M7R9_EQUAS
OG0000032	sp|O95222|OR6A2_HUMAN	tr|A0A8C4L697|A0A8C4L697_EQUAS
OG0000032	sp|Q8NGX8|OR6Y1_HUMAN	tr|A0A8C4L237|A0A8C4L237_EQUAS
OG0000032	sp|Q8NGX9|OR6P1_HUMAN	tr|A0A8C4PGU4|A0A8C4PGU4_EQUAS
OG0000032	sp|O95007|OR6B1_HUMAN	tr|A0A8C4M613|A0A8C4M613_EQUAS, tr|A0A8C4M4I3|A0A8C4M4I3_EQUAS, tr|A0A8C4MRS8|A0A8C4MRS8_EQUAS, tr|A0A8C4N060|A0A8C4N060_EQUAS, tr|A0A8C4MQ71|A0A8C4MQ71_EQUAS, tr|A0A8C4MZ45|A0A8C4MZ45_EQUAS, tr|A0A8C4LN28|A0A8C4LN28_EQUAS
OG0000034	sp|P05181|CP2E1_HUMAN	tr|A0A8C4MEY9|A0A8C4MEY9_EQUAS, tr|A0A8C4L5C8|A0A8C4L5C8_EQUAS, tr|A0A8C4LJB2|A0A8C4LJB2_EQUAS, tr|A0A8C4L327|A0A8C4L327_EQUAS, tr|A0A8C4LC41|A0A8C4LC41_EQUAS, tr|A0A8C4LDJ3|A0A8C4LDJ3_EQUAS, tr|A0A8C4PIB0|A0A8C4PIB0_EQUAS, tr|A0A8C4LA74|A0A8C4LA74_EQUAS, tr|A0A8C4LW05|A0A8C4LW05_EQUAS, tr|A0A8C4PNP3|A0A8C4PNP3_EQUAS, tr|A0A8C4M863|A0A8C4M863_EQUAS, tr|A0A8C4M0Q9|A0A8C4M0Q9_EQUAS, tr|A0A8C4M095|A0A8C4M095_EQUAS, tr|A0A8C4M255|A0A8C4M255_EQUAS, tr|A0A8C4LXU0|A0A8C4LXU0_EQUAS, tr|A0A8C4PNP5|A0A8C4PNP5_EQUAS, tr|A0A8C4M246|A0A8C4M246_EQUAS, tr|A0A8C4M086|A0A8C4M086_EQUAS
OG0000035	sp|P63133|POK8_HUMAN, sp|Q9WJR5|POK19_HUMAN, sp|P63132|PO113_HUMAN, sp|P63136|POK25_HUMAN, sp|Q9BXR3|POK6_HUMAN, sp|Q9UQG0|POK11_HUMAN, sp|P63135|POK7_HUMAN, sp|P10266|POK10_HUMAN, sp|Q9QC07|POK18_HUMAN	tr|A0A8C4M0W2|A0A8C4M0W2_EQUAS
OG0000035	sp|P61578|REC16_HUMAN, sp|P61576|REC04_HUMAN, sp|P61574|RE113_HUMAN, sp|Q902F9|EN113_HUMAN, sp|P61565|ENK21_HUMAN, sp|Q9NX77|ENK13_HUMAN, sp|P61568|ENK11_HUMAN, tr|B3KNS4|B3KNS4_HUMAN	tr|A0A8C4MTR0|A0A8C4MTR0_EQUAS
OG0000036	tr|A0A087WYE8|A0A087WYE8_HUMAN, tr|A0A0B4J2B8|A0A0B4J2B8_HUMAN, sp|P01743|HV146_HUMAN, sp|A0A0C4DH33|HV124_HUMAN, sp|A0A0G2JMI3|HV692_HUMAN, tr|A0A075B7D0|A0A075B7D0_HUMAN, sp|P23083|HV102_HUMAN, sp|P0DP01|HV108_HUMAN, sp|A0A0J9YVY3|HV741_HUMAN, sp|A0A0B4J1V7|HV781_HUMAN, sp|P0DTW3|HV384_HUMAN, tr|A0A0J9YW62|A0A0J9YW62_HUMAN, sp|A0A0A0MS14|HV145_HUMAN, sp|A0A0C4DH29|HV103_HUMAN, sp|A0A0C4DH39|HV158_HUMAN, sp|A0A0C4DH31|HV118_HUMAN, sp|A0A0B4J2H0|HV69D_HUMAN, sp|P01742|HV169_HUMAN	tr|A0A8C4LER3|A0A8C4LER3_EQUAS
OG0000038	sp|Q9HCX3|ZN304_HUMAN, sp|P52740|ZN132_HUMAN, sp|Q6P9A3|ZN549_HUMAN, sp|Q8TAU3|ZN417_HUMAN, sp|Q96SQ5|ZN587_HUMAN, sp|Q8TF45|ZN418_HUMAN, sp|Q9H707|ZN552_HUMAN, sp|B7Z6K7|ZN814_HUMAN, sp|E7ETH6|Z587B_HUMAN, sp|Q68DI1|ZN776_HUMAN, sp|Q13106|ZN154_HUMAN, sp|Q9Y2P7|ZN256_HUMAN, sp|Q13398|ZN211_HUMAN, sp|Q7Z340|ZN551_HUMAN, sp|Q9BWM5|ZN416_HUMAN, sp|Q3SY52|ZIK1_HUMAN, sp|Q6P9A1|ZN530_HUMAN	tr|A0A8C4PU10|A0A8C4PU10_EQUAS
OG0000039	sp|A2A368|MAGBG_HUMAN	tr|A0A8C4M2J8|A0A8C4M2J8_EQUAS, tr|A0A8C4M813|A0A8C4M813_EQUAS, tr|A0A8C4N5J6|A0A8C4N5J6_EQUAS, tr|A0A8C4PVP7|A0A8C4PVP7_EQUAS, tr|A0A8C4MBL1|A0A8C4MBL1_EQUAS, tr|A0A8C4PF77|A0A8C4PF77_EQUAS, tr|A0A8C4KZM8|A0A8C4KZM8_EQUAS, tr|A0A8C4KRP6|A0A8C4KRP6_EQUAS, tr|A0A8C4KRB0|A0A8C4KRB0_EQUAS, tr|A0A8C4KRA2|A0A8C4KRA2_EQUAS, tr|A0A8C4LH32|A0A8C4LH32_EQUAS, tr|A0A8C4PJJ4|A0A8C4PJJ4_EQUAS, tr|A0A8C4LLI1|A0A8C4LLI1_EQUAS, tr|A0A8C4KSY2|A0A8C4KSY2_EQUAS, tr|A0A8C4KQ15|A0A8C4KQ15_EQUAS, tr|A0A8C4KQW1|A0A8C4KQW1_EQUAS
OG0000040	sp|Q3KPI0|CEA21_HUMAN	tr|A0A8C4KZH8|A0A8C4KZH8_EQUAS, tr|A0A8C4L0V3|A0A8C4L0V3_EQUAS, tr|A0A8C4LEZ8|A0A8C4LEZ8_EQUAS, tr|A0A8C4PIU1|A0A8C4PIU1_EQUAS, tr|A0A8C4LJ65|A0A8C4LJ65_EQUAS, tr|A0A8C4LG83|A0A8C4LG83_EQUAS, tr|A0A8C4L970|A0A8C4L970_EQUAS, tr|A0A8C4LC00|A0A8C4LC00_EQUAS, tr|A0A8C4LBU2|A0A8C4LBU2_EQUAS, tr|A0A8C4LBP2|A0A8C4LBP2_EQUAS, tr|A0A8C4L2Z2|A0A8C4L2Z2_EQUAS, tr|A0A8C4PJ37|A0A8C4PJ37_EQUAS, tr|A0A8C4LHI2|A0A8C4LHI2_EQUAS, tr|A0A8C4LHG6|A0A8C4LHG6_EQUAS, tr|A0A8C4PIT5|A0A8C4PIT5_EQUAS, tr|A0A8C4LBR1|A0A8C4LBR1_EQUAS
OG0000041	sp|Q15544|TAF11_HUMAN	tr|A0A8C4N112|A0A8C4N112_EQUAS
OG0000041	sp|A0A1W2PQ09|TFKLK_HUMAN, sp|A0A1W2PPW3|TFKLL_HUMAN, tr|A0A1W2PRN6|A0A1W2PRN6_HUMAN, sp|A0A1W2PPL8|TFKLN_HUMAN, sp|A6NLC8|TFKL2_HUMAN, sp|A0A1W2PPH5|TFLM_HUMAN, sp|A0A1W2PPE2|TFKL4_HUMAN, sp|P0DW11|TFKL6_HUMAN, sp|P0DW13|TFKL8_HUMAN, sp|A0A1W2PP81|TFKL5_HUMAN, sp|A0A1W2PRV1|TFKL3_HUMAN, sp|P0DW12|TFKL7_HUMAN, sp|P0DW14|TFKLJ_HUMAN, sp|A0A1W2PR64|TFKL9_HUMAN	tr|A0A8C4LEY4|A0A8C4LEY4_EQUAS
OG0000042	sp|Q8NGC1|O11G2_HUMAN	tr|A0A8C4PRX4|A0A8C4PRX4_EQUAS, tr|A0A8C4MPN7|A0A8C4MPN7_EQUAS, tr|A0A8C4ML90|A0A8C4ML90_EQUAS
OG0000042	sp|Q8NGC8|O11H7_HUMAN	tr|A0A8C4MN69|A0A8C4MN69_EQUAS
OG0000042	sp|Q8NGC9|O11H4_HUMAN	tr|A0A8C4PRL9|A0A8C4PRL9_EQUAS
OG0000043	sp|Q8NGS6|O13C3_HUMAN	tr|A0A8C4MWS2|A0A8C4MWS2_EQUAS
OG0000043	sp|Q8NGS5|O13C4_HUMAN	tr|A0A8C4MYG9|A0A8C4MYG9_EQUAS
OG0000043	sp|Q8NGS7|O13C8_HUMAN	tr|A0A8C4MYZ9|A0A8C4MYZ9_EQUAS, tr|A0A8C4MWT0|A0A8C4MWT0_EQUAS, tr|A0A8C4N064|A0A8C4N064_EQUAS, tr|A0A8C4MZK8|A0A8C4MZK8_EQUAS, tr|A0A8C4PET2|A0A8C4PET2_EQUAS, tr|A0A8C4N4K5|A0A8C4N4K5_EQUAS, tr|A0A8C4N8N5|A0A8C4N8N5_EQUAS, tr|A0A8C4KWC1|A0A8C4KWC1_EQUAS, tr|A0A8C4MXJ4|A0A8C4MXJ4_EQUAS, tr|A0A8C4N4J7|A0A8C4N4J7_EQUAS, tr|A0A8C4N8M5|A0A8C4N8M5_EQUAS, tr|A0A8C4MZ09|A0A8C4MZ09_EQUAS
OG0000045	sp|Q8NGH3|OR2D3_HUMAN	tr|A0A8C4KYL3|A0A8C4KYL3_EQUAS
OG0000045	sp|Q9H210|OR2D2_HUMAN	tr|A0A8C4KYH7|A0A8C4KYH7_EQUAS, tr|A0A8C4L891|A0A8C4L891_EQUAS, tr|A0A8C4L095|A0A8C4L095_EQUAS, tr|A0A8C4L151|A0A8C4L151_EQUAS, tr|A0A8C4KWZ1|A0A8C4KWZ1_EQUAS, tr|A0A8C4KWZ7|A0A8C4KWZ7_EQUAS, tr|A0A8C4KUD0|A0A8C4KUD0_EQUAS, tr|A0A8C4KVU6|A0A8C4KVU6_EQUAS, tr|A0A8C4L2J3|A0A8C4L2J3_EQUAS, tr|A0A8C4PFT0|A0A8C4PFT0_EQUAS, tr|A0A8C4MQJ1|A0A8C4MQJ1_EQUAS, tr|A0A8C4L5N4|A0A8C4L5N4_EQUAS, tr|A0A8C4PGX2|A0A8C4PGX2_EQUAS
OG0000046	sp|Q8NGE5|O10A7_HUMAN	tr|A0A8C4LVE3|A0A8C4LVE3_EQUAS
OG0000046	sp|Q8NGE3|O10P1_HUMAN	tr|A0A8C4LX02|A0A8C4LX02_EQUAS, tr|A0A8C4LNR8|A0A8C4LNR8_EQUAS, tr|A0A8C4LJM5|A0A8C4LJM5_EQUAS, tr|A0A8C4PKG2|A0A8C4PKG2_EQUAS, tr|A0A8C4LK13|A0A8C4LK13_EQUAS, tr|A0A8C4PFU7|A0A8C4PFU7_EQUAS
OG0000046	sp|Q8NH19|O10AG_HUMAN	tr|A0A8C4L812|A0A8C4L812_EQUAS, tr|A0A8C4L967|A0A8C4L967_EQUAS, tr|A0A8C4LKS9|A0A8C4LKS9_EQUAS, tr|A0A8C4LLR1|A0A8C4LLR1_EQUAS
OG0000047	sp|Q8N988|ZN557_HUMAN, sp|Q96NG5|ZN558_HUMAN	tr|A0A8C4L631|A0A8C4L631_EQUAS, tr|A0A8C4PHY4|A0A8C4PHY4_EQUAS, tr|A0A8C4MCK6|A0A8C4MCK6_EQUAS, tr|A0A8C4PUP0|A0A8C4PUP0_EQUAS, tr|A0A8C4LG28|A0A8C4LG28_EQUAS, tr|A0A8C4N271|A0A8C4N271_EQUAS, tr|A0A8C4LH15|A0A8C4LH15_EQUAS, tr|A0A8C4PM61|A0A8C4PM61_EQUAS, tr|A0A8C4LZ88|A0A8C4LZ88_EQUAS, tr|A0A8C4M2U1|A0A8C4M2U1_EQUAS, tr|A0A8C4MN60|A0A8C4MN60_EQUAS, tr|A0A8C4N2P9|A0A8C4N2P9_EQUAS, tr|A0A8C4MV27|A0A8C4MV27_EQUAS, tr|A0A8C4PVA0|A0A8C4PVA0_EQUAS
OG0000048	sp|Q08ET2|SIG14_HUMAN	tr|A0A8C4LHZ7|A0A8C4LHZ7_EQUAS
OG0000048	sp|O15389|SIGL5_HUMAN	tr|A0A8C4LP33|A0A8C4LP33_EQUAS
OG0000048	sp|Q96D42|HAVR1_HUMAN	tr|A0A8C4LI43|A0A8C4LI43_EQUAS, tr|A0A8C4LJZ8|A0A8C4LJZ8_EQUAS, tr|A0A8C4LNW6|A0A8C4LNW6_EQUAS, tr|A0A8C4LWL3|A0A8C4LWL3_EQUAS, tr|A0A8C4LSH5|A0A8C4LSH5_EQUAS, tr|A0A8C4LQY6|A0A8C4LQY6_EQUAS, tr|A0A8C4LP43|A0A8C4LP43_EQUAS, tr|A0A8C4LI55|A0A8C4LI55_EQUAS, tr|A0A8C4LJK5|A0A8C4LJK5_EQUAS, tr|A0A8C4LI15|A0A8C4LI15_EQUAS, tr|A0A8C4LL05|A0A8C4LL05_EQUAS
OG0000051	sp|P15813|CD1D_HUMAN	tr|A0A8C4L0Z6|A0A8C4L0Z6_EQUAS
OG0000051	sp|P29017|CD1C_HUMAN	tr|A0A8C4L933|A0A8C4L933_EQUAS
OG0000051	sp|P29016|CD1B_HUMAN	tr|A0A8C4L6I7|A0A8C4L6I7_EQUAS
OG0000051	sp|P06126|CD1A_HUMAN	tr|A0A8C4L1Y0|A0A8C4L1Y0_EQUAS, tr|A0A8C4PH42|A0A8C4PH42_EQUAS, tr|A0A8C4KZI7|A0A8C4KZI7_EQUAS, tr|A0A8C4L6J8|A0A8C4L6J8_EQUAS, tr|A0A8C4L1X2|A0A8C4L1X2_EQUAS, tr|A0A8C4L352|A0A8C4L352_EQUAS, tr|A0A8C4L2A5|A0A8C4L2A5_EQUAS, tr|A0A8C4L1D5|A0A8C4L1D5_EQUAS
OG0000052	sp|Q8NGI2|O52N4_HUMAN	tr|A0A8C4KUZ1|A0A8C4KUZ1_EQUAS
OG0000052	sp|Q8NH53|O52N1_HUMAN	tr|A0A8C4KTR7|A0A8C4KTR7_EQUAS
OG0000052	sp|Q8NGI0|O52N2_HUMAN	tr|A0A8C4PFX2|A0A8C4PFX2_EQUAS, tr|A0A8C4KXK3|A0A8C4KXK3_EQUAS, tr|A0A8C4KV14|A0A8C4KV14_EQUAS
OG0000052	sp|Q8NH56|O52N5_HUMAN	tr|A0A8C4KUX9|A0A8C4KUX9_EQUAS, tr|A0A8C4KTK7|A0A8C4KTK7_EQUAS, tr|A0A8C4KVB3|A0A8C4KVB3_EQUAS, tr|A0A8C4KWC8|A0A8C4KWC8_EQUAS, tr|A0A8C4KV10|A0A8C4KV10_EQUAS
OG0000053	sp|Q8NGM9|OR8D4_HUMAN, sp|Q8NGG4|OR8H1_HUMAN, sp|Q8N146|OR8H3_HUMAN, sp|Q8N162|OR8H2_HUMAN, sp|Q8N0Y5|OR8I2_HUMAN, sp|O95221|OR5F1_HUMAN, sp|Q8NGJ0|OR5A1_HUMAN, sp|Q8NGI9|OR5A2_HUMAN, sp|P0C617|O5AL1_HUMAN, sp|Q8NH85|OR5R1_HUMAN	tr|A0A8C4L3D9|A0A8C4L3D9_EQUAS
OG0000053	sp|P0C7N5|OR8U9_HUMAN, sp|Q8NH10|OR8U1_HUMAN, sp|P0C7N1|OR8U8_HUMAN	tr|A0A8C4L4G4|A0A8C4L4G4_EQUAS
OG0000054	sp|P13646|K1C13_HUMAN	tr|A0A8C4LIN5|A0A8C4LIN5_EQUAS
OG0000054	sp|P19012|K1C15_HUMAN	tr|A0A8C4LAJ8|A0A8C4LAJ8_EQUAS
OG0000054	sp|P02533|K1C14_HUMAN	tr|A0A8C4LHC7|A0A8C4LHC7_EQUAS
OG0000054	sp|P08779|K1C16_HUMAN	tr|A0A8C4LD44|A0A8C4LD44_EQUAS
OG0000054	sp|Q04695|K1C17_HUMAN	tr|A0A8C4LD50|A0A8C4LD50_EQUAS, tr|A0A8C4LKF1|A0A8C4LKF1_EQUAS
OG0000054	sp|Q99456|K1C12_HUMAN	tr|A0A8C4LA37|A0A8C4LA37_EQUAS, tr|A0A8C4L3W9|A0A8C4L3W9_EQUAS
OG0000057	sp|Q5T2L2|AKCL1_HUMAN	tr|A0A8C4MNB9|A0A8C4MNB9_EQUAS, tr|A0A8C4ML51|A0A8C4ML51_EQUAS, tr|A0A8C4MSB8|A0A8C4MSB8_EQUAS, tr|A0A8C4MM63|A0A8C4MM63_EQUAS, tr|A0A8C4MKN5|A0A8C4MKN5_EQUAS, tr|A0A8C4MNA1|A0A8C4MNA1_EQUAS, tr|A0A8C4MKP4|A0A8C4MKP4_EQUAS, tr|A0A8C4MSF2|A0A8C4MSF2_EQUAS, tr|A0A8C4MKK6|A0A8C4MKK6_EQUAS, tr|A0A8C4PT61|A0A8C4PT61_EQUAS, tr|A0A8C4MKR5|A0A8C4MKR5_EQUAS, tr|A0A8C4MVT1|A0A8C4MVT1_EQUAS, tr|A0A8C4MVT9|A0A8C4MVT9_EQUAS
OG0000059	sp|Q8NGK2|O52B4_HUMAN	tr|A0A8C4KSH3|A0A8C4KSH3_EQUAS
OG0000059	sp|Q96RD2|O52B2_HUMAN	tr|A0A8C4KZN5|A0A8C4KZN5_EQUAS
OG0000059	sp|Q8NGJ2|O52H1_HUMAN	tr|A0A8C4KZC8|A0A8C4KZC8_EQUAS, tr|A0A8C4KUV4|A0A8C4KUV4_EQUAS, tr|A0A8C4L306|A0A8C4L306_EQUAS
OG0000060	sp|Q8NGK9|OR5DG_HUMAN	tr|A0A8C4PIK5|A0A8C4PIK5_EQUAS
OG0000060	sp|Q8NGL3|OR5DE_HUMAN	tr|A0A8C4KTB7|A0A8C4KTB7_EQUAS
OG0000060	tr|A0A2R8Y4L6|A0A2R8Y4L6_HUMAN	tr|A0A8C4LAM0|A0A8C4LAM0_EQUAS
OG0000060	sp|Q8NGL4|OR5DD_HUMAN	tr|A0A8C4LHP6|A0A8C4LHP6_EQUAS
OG0000060	sp|Q8NGL1|OR5DI_HUMAN	tr|A0A8C4KYK3|A0A8C4KYK3_EQUAS
OG0000061	sp|A6NLI5|TR64C_HUMAN, sp|A6NI03|TR64B_HUMAN, sp|A6NGJ6|TRI64_HUMAN, sp|I1YAP6|TRI77_HUMAN, sp|A6NCK2|TR43B_HUMAN, sp|Q96BQ3|TRI43_HUMAN, sp|A0A3B3IT33|TR51G_HUMAN, sp|Q9BSJ1|TRI51_HUMAN, sp|C9J1S8|TR49D_HUMAN, sp|Q8IWZ4|TRI48_HUMAN, sp|A6NDI0|TR49B_HUMAN, sp|P0CI25|TRI49_HUMAN, sp|P0CI26|TR49C_HUMAN	tr|A0A8C4LX84|A0A8C4LX84_EQUAS
OG0000062	sp|A0A075B6I6|LV150_HUMAN, sp|P01703|LV140_HUMAN, sp|P01700|LV147_HUMAN, sp|P01699|LV144_HUMAN, sp|A0A0B4J1U3|LV136_HUMAN, sp|P01701|LV151_HUMAN, sp|A0A075B6I4|LVX54_HUMAN, sp|A0A075B6J9|LV218_HUMAN, sp|A0A075B6J2|LV233_HUMAN, sp|P01705|LV223_HUMAN, sp|P01704|LV214_HUMAN, sp|P01706|LV211_HUMAN, sp|P01709|LV208_HUMAN	tr|A0A8C4PSH3|A0A8C4PSH3_EQUAS
OG0000063	sp|Q6IF00|OR2T2_HUMAN, sp|Q8NGX2|O2T35_HUMAN, sp|Q8NH01|O2T11_HUMAN, sp|O43869|OR2T1_HUMAN, sp|Q8NHC8|OR2T6_HUMAN, sp|P0C7T2|OR2T7_HUMAN, sp|Q8NH04|O2T27_HUMAN, sp|Q8NH03|OR2T3_HUMAN, sp|Q8NGX1|O2T34_HUMAN, sp|Q8NGZ9|O2T10_HUMAN, sp|Q8NH00|OR2T4_HUMAN, sp|Q6IEZ7|OR2T5_HUMAN, sp|Q8NH02|O2T29_HUMAN	tr|A0A8C4PFK5|A0A8C4PFK5_EQUAS
OG0000068	sp|Q9UKL2|O52A1_HUMAN	tr|A0A8C4KV37|A0A8C4KV37_EQUAS, tr|A0A8C4KW76|A0A8C4KW76_EQUAS, tr|A0A8C4KTK0|A0A8C4KTK0_EQUAS, tr|A0A8C4KZD8|A0A8C4KZD8_EQUAS
OG0000068	sp|Q9H2C5|O52A5_HUMAN	tr|A0A8C4KT52|A0A8C4KT52_EQUAS, tr|A0A8C4KXS8|A0A8C4KXS8_EQUAS, tr|A0A8C4PFJ7|A0A8C4PFJ7_EQUAS, tr|A0A8C4PFL8|A0A8C4PFL8_EQUAS, tr|A0A8C4L1K2|A0A8C4L1K2_EQUAS, tr|A0A8C4KY16|A0A8C4KY16_EQUAS, tr|A0A8C4PFE0|A0A8C4PFE0_EQUAS
OG0000069	sp|Q9C030|TRIM6_HUMAN	tr|A0A8C4L0I6|A0A8C4L0I6_EQUAS
OG0000069	sp|Q8IYM9|TRI22_HUMAN	tr|A0A8C4L0K4|A0A8C4L0K4_EQUAS
OG0000069	sp|Q9BYJ4|TRI34_HUMAN	tr|A0A8C4KUV6|A0A8C4KUV6_EQUAS
OG0000069	sp|Q9C035|TRIM5_HUMAN	tr|A0A8C4KUL1|A0A8C4KUL1_EQUAS, tr|A0A8C4L0K0|A0A8C4L0K0_EQUAS, tr|A0A8C4KW64|A0A8C4KW64_EQUAS, tr|A0A8C4KXD0|A0A8C4KXD0_EQUAS, tr|A0A8C4PFW1|A0A8C4PFW1_EQUAS
OG0000070	sp|O43246|CTR4_HUMAN	tr|A0A8C4LFP1|A0A8C4LFP1_EQUAS, tr|A0A8C4PM45|A0A8C4PM45_EQUAS, tr|A0A8C4PM91|A0A8C4PM91_EQUAS, tr|A0A8C4LYG3|A0A8C4LYG3_EQUAS, tr|A0A8C4M2A3|A0A8C4M2A3_EQUAS, tr|A0A8C4L1C2|A0A8C4L1C2_EQUAS, tr|A0A8C4MR88|A0A8C4MR88_EQUAS, tr|A0A8C4LT53|A0A8C4LT53_EQUAS, tr|A0A8C4N1X3|A0A8C4N1X3_EQUAS, tr|A0A8C4KXL4|A0A8C4KXL4_EQUAS, tr|A0A8C4PJY3|A0A8C4PJY3_EQUAS, tr|A0A8C4LSJ1|A0A8C4LSJ1_EQUAS
OG0000071	sp|Q8NGE7|OR9K2_HUMAN	tr|A0A8C4PLM0|A0A8C4PLM0_EQUAS, tr|A0A8C4LQI0|A0A8C4LQI0_EQUAS, tr|A0A8C4LYC8|A0A8C4LYC8_EQUAS, tr|A0A8C4LWY5|A0A8C4LWY5_EQUAS, tr|A0A8C4LP44|A0A8C4LP44_EQUAS, tr|A0A8C4LSZ7|A0A8C4LSZ7_EQUAS, tr|A0A8C4LNP7|A0A8C4LNP7_EQUAS, tr|A0A8C4LT15|A0A8C4LT15_EQUAS, tr|A0A8C4LN75|A0A8C4LN75_EQUAS, tr|A0A8C4LK18|A0A8C4LK18_EQUAS, tr|A0A8C4PLV6|A0A8C4PLV6_EQUAS, tr|A0A8C4LNQ9|A0A8C4LNQ9_EQUAS
OG0000072	sp|P62937|PPIA_HUMAN	tr|A0A8C4MI88|A0A8C4MI88_EQUAS
